link,d_total,d_after900,d_stop,ttt_nc,ttt_h0,length,lanes,is_conn
10204,0.0166666666666667,0.0166666666666667,0.0,0.1013888888888864,0.1180555555555531,25.6,1,True
10328,0.016666666666666698,0.015277777777777796,0.0,0.1097222222222202,0.12638888888888689,20.7,2,True
324,0.01666666666666669,9.367506770274758e-17,0.0,1.1291666666666649,1.1458333333333317,162.3,4,False
1220021304,0.016666666666666528,0.01666666666666642,0.0,2.279166666666665,2.2958333333333316,113.8,4,False
245,0.016666666666666496,0.0111111111111109,0.013888888888888888,0.3013888888888875,0.318055555555554,33.5,2,False
10026,0.016666666666666302,0.0166666666666663,0.004166666666666667,0.062499999999998695,0.079166666666665,9.6,1,True
10670,0.015277777777777798,0.0111111111111112,0.0,0.1194444444444424,0.1347222222222202,45.2,2,True
10770,0.015277777777777798,0.011111111111111096,0.0,0.2097222222222205,0.22499999999999828,47.2,1,True
182,0.015277777777777765,0.020833333333333356,0.008333333333333333,7.54861111111111,7.563888888888888,485.1,4,False
10421,0.015277777777777696,0.01805555555555549,0.0,0.5999999999999985,0.6152777777777761,57.3,2,True
10557,0.015277777777777609,0.018055555555555405,0.002777777777777778,0.466666666666665,0.4819444444444426,19.7,4,True
10593,0.015277777777777505,0.019444444444444202,0.0013888888888888907,0.29027777777777597,0.30555555555555347,6.0,1,True
10614,0.015277777777777495,0.015277777777777495,0.0,0.3319444444444432,0.3472222222222207,13.7,4,True
10317,0.0152777777777773,0.0111111111111107,0.0,0.0347222222222207,0.049999999999998,17.2,1,True
10510,0.015277777777776998,0.0124999999999993,0.0,0.0652777777777764,0.0805555555555534,11.7,1,True
10431,0.013888888888888902,0.013888888888888902,-0.001388888888888889,0.1805555555555538,0.1944444444444427,12.2,3,True
10286,0.0138888888888889,0.013888888888888902,0.0,0.1736111111111092,0.1874999999999981,27.0,2,True
1220021802,0.013888888888888899,0.015277777777777807,0.011111111111111117,2.0236111111111095,2.0374999999999983,119.2,4,False
1220009503,0.013888888888888888,0.015277777777777782,0.0,1.5152777777777764,1.5291666666666652,127.4,3,False
10183,0.013888888888888801,0.0124999999999999,0.0,0.3791666666666653,0.3930555555555541,9.2,4,True
10588,0.013888888888888801,0.0124999999999999,0.0,0.3124999999999986,0.3263888888888874,37.0,2,True
10112,0.013888888888888798,0.015277777777777701,0.012499999999999997,0.545833333333332,0.5597222222222208,20.0,2,True
54,0.013888888888888791,0.013888888888888791,0.01388888888888889,2.2152777777777763,2.229166666666665,43.2,4,False
86,0.013888888888888607,0.001388888888888707,0.0,1.941666666666665,1.9555555555555535,189.6,3,False
1220000300,0.012500000000000198,0.012500000000000198,0.0,0.388888888888887,0.4013888888888872,27.6,4,False
10758,0.012500000000000098,0.012500000000000098,0.001388888888888889,0.9291666666666651,0.9416666666666652,65.8,3,True
10578,0.0125,0.0111111111111111,0.0,0.1972222222222203,0.2097222222222203,18.4,2,True
10302,0.012499999999999997,0.0152777777777778,0.001388888888888889,1.2430555555555538,1.2555555555555538,53.9,2,True
10304,0.012499999999999902,0.006944444444444504,0.0,0.1222222222222204,0.1347222222222203,19.7,2,True
10715,0.012499999999999796,0.008333333333333099,0.0,0.3291666666666655,0.3416666666666653,22.4,3,True
