sec,link,n,stopped,mean_speed_kph
4260,121,9,0,44.49333333333334
4260,123,29,0,101.16689655172416
4260,127,154,111,4.432272727272726
4260,321,2,2,0.0
4260,322,34,25,4.034705882352942
4260,325,40,37,1.3210000000000002
4260,326,54,51,0.9483333333333334
4260,329,38,30,3.816052631578948
4260,10639,2,0,7.43
4260,10681,0,0,
4260,10682,8,0,51.65625000000001
4260,10643,13,10,2.3453846153846154
4260,10646,4,0,57.44
4290,2,662,188,20.336163141993953
4290,40,29,25,5.5072413793103445
4290,66,19,5,29.13736842105263
4290,68,0,0,
4290,69,16,0,41.1675
4290,70,2,0,40.849999999999994
4290,71,17,14,3.639411764705882
4290,121,2,0,104.16499999999999
4290,123,34,0,107.325
4290,127,158,116,5.58094936708861
4290,321,1,0,17.11
4290,322,32,25,2.0684375000000004
4290,325,41,39,0.7641463414634146
4290,326,50,46,1.192
4290,329,36,30,2.9572222222222226
4290,10639,1,0,44.91
4290,10681,0,0,
4290,10682,3,0,69.34666666666666
4290,10643,16,12,14.109375
4290,10646,3,0,39.876666666666665
4320,2,665,177,19.411233082706786
4320,40,28,25,2.787142857142857
4320,66,13,0,42.25384615384615
4320,68,5,0,43.79
4320,69,14,0,40.96142857142858
4320,70,3,0,62.336666666666666
4320,71,18,17,0.54
4320,121,3,0,64.19666666666666
4320,123,34,0,111.0114705882353
4320,127,165,122,5.509636363636364
4320,321,1,1,0.0
4320,322,39,36,2.3333333333333335
4320,325,38,37,0.25921052631578945
4320,326,45,35,3.164888888888889
4320,329,41,36,1.1668292682926829
4320,10639,1,0,35.27
4320,10681,0,0,
4320,10682,3,0,41.416666666666664
4320,10643,16,9,10.58125
4320,10646,0,0,
4350,2,652,160,19.869969325153363
4350,40,11,2,21.745454545454546
4350,66,16,0,41.9025
4350,68,2,0,40.245000000000005
4350,69,8,0,40.263749999999995
4350,70,1,0,44.49
4350,71,19,18,2.2510526315789474
4350,121,5,0,48.506
4350,123,21,0,101.85380952380952
4350,127,178,150,2.4326966292134826
4350,321,7,1,24.07
4350,322,40,37,2.1275
4350,325,37,35,0.4978378378378378
4350,326,52,42,3.249423076923077
4350,329,41,40,0.20097560975609757
4350,10639,1,0,41.57
4350,10681,1,0,41.55
4350,10682,4,0,64.4875
4350,10643,20,17,4.3870000000000005
4350,10646,2,0,43.379999999999995
4380,2,658,177,19.150121580547125
4380,40,18,10,26.630555555555553
4380,66,16,0,40.608125
4380,68,6,0,43.44333333333333
4380,69,9,0,41.163333333333334
4380,70,0,0,
4380,71,9,4,27.354444444444443
4380,121,10,0,57.617
4380,123,33,0,101.80787878787878
4380,127,166,134,3.183614457831325
4380,321,4,4,0.0
4380,322,40,39,0.26
4380,325,31,20,5.240967741935484
4380,326,51,48,0.3684313725490196
4380,329,44,38,0.6145454545454545
4380,10639,1,0,44.49
4380,10681,2,0,43.39
4380,10682,4,0,54.9825
4380,10643,22,19,2.8759090909090905
4380,10646,3,0,49.63999999999999
4410,2,656,189,20.91669207317072
4410,40,18,11,19.38
4410,66,19,2,36.9478947368421
4410,68,0,0,
4410,69,8,0,41.37125
4410,70,2,0,41.825
4410,71,6,2,21.254999999999995
4410,121,11,0,32.12818181818182
4410,123,35,0,94.98114285714286
4410,127,152,116,5.051973684210526
4410,321,4,4,0.0
4410,322,35,31,2.406285714285714
4410,325,37,35,0.1281081081081081
4410,326,52,49,0.6548076923076922
4410,329,40,35,2.3282499999999997
4410,10639,0,0,
4410,10681,0,0,
4410,10682,8,0,45.29375
4410,10643,19,8,11.238947368421055
4410,10646,5,0,45.476
4440,2,660,199,19.209287878787876
4440,40,18,14,8.796111111111111
4440,66,22,2,37.65590909090909
4440,68,0,0,
4440,69,9,0,43.28222222222222
4440,70,1,0,43.11
4440,71,12,8,10.255833333333333
4440,121,4,0,50.385
4440,123,30,0,89.56366666666666
4440,127,152,98,6.428815789473684
4440,321,3,3,0.0
4440,322,34,27,3.1088235294117648
4440,325,37,35,0.4416216216216216
4440,326,49,42,2.200408163265306
4440,329,40,29,2.27
4440,10639,0,0,
4440,10681,0,0,
4440,10682,12,0,21.441666666666666
4440,10643,13,2,22.348461538461542
4440,10646,8,0,41.99625
4470,2,650,180,19.995876923076896
4470,40,17,13,10.582941176470587
4470,66,21,0,41.85666666666667
4470,68,1,0,31.34
4470,69,10,0,42.759
4470,70,1,0,75.91
4470,71,22,20,2.295
4470,121,4,0,65.6775
4470,123,40,0,98.427
4470,127,162,105,5.9322222222222205
4470,321,1,0,74.11
4470,322,39,37,0.39871794871794874
4470,325,38,35,1.386578947368421
4470,326,40,26,4.4155
4470,329,50,50,0.0
4470,10639,0,0,
4470,10681,0,0,
4470,10682,7,0,54.52571428571428
4470,10643,5,0,16.858
4470,10646,0,0,
4500,2,638,164,20.678714733542343
4500,40,3,0,53.120000000000005
4500,66,21,1,39.14809523809524
4500,68,0,0,
4500,69,13,0,41.817692307692305
4500,70,8,0,42.597500000000004
4500,71,24,23,1.9829166666666669
4500,121,7,0,44.21142857142856
4500,123,40,0,99.77824999999999
4500,127,171,149,2.076725146198831
4500,321,11,0,38.49727272727273
4500,322,43,38,1.6388372093023256
4500,325,34,29,1.6405882352941177
4500,326,47,38,0.7899999999999999
4500,329,51,50,0.9333333333333333
4500,10639,0,0,
4500,10681,2,0,40.78
4500,10682,5,0,56.45799999999999
4500,10643,3,2,32.693333333333335
4500,10646,2,0,39.385000000000005
4530,2,633,159,22.46589257503949
4530,40,11,3,59.98818181818182
4530,66,22,1,39.092727272727274
4530,68,7,0,49.534285714285716
4530,69,13,0,42.87384615384615
4530,70,0,0,
4530,71,15,8,8.79
4530,121,7,0,61.980000000000004
4530,123,27,0,107.83777777777777
4530,127,164,124,6.040914634146341
4530,321,2,2,0.0
4530,322,47,39,2.0685106382978726
4530,325,28,19,5.631785714285714
4530,326,55,53,1.4438181818181817
4530,329,47,40,0.6638297872340426
4530,10639,0,0,
4530,10681,3,0,51.166666666666664
4530,10682,8,0,54.54875
4530,10643,4,0,35.25750000000001
4530,10646,8,0,46.295
4560,2,647,186,21.799103554868644
4560,40,11,5,16.675454545454546
4560,66,22,5,31.795909090909092
4560,68,0,0,
4560,69,16,0,42.105624999999996
4560,70,0,0,
4560,71,17,5,9.047647058823529
4560,121,11,1,25.713636363636365
4560,123,29,0,107.13896551724139
4560,127,148,110,5.416554054054055
4560,321,2,2,0.0
4560,322,29,23,3.942068965517242
4560,325,42,32,2.133095238095238
4560,326,52,50,0.25326923076923075
4560,329,44,39,2.791818181818182
4560,10639,0,0,
4560,10681,0,0,
4560,10682,7,0,29.034285714285716
4560,10643,2,0,81.175
4560,10646,5,0,44.036
4590,2,648,185,19.746203703703696
4590,40,11,8,10.79090909090909
4590,66,20,6,28.607500000000005
4590,68,0,0,
4590,69,19,0,41.654736842105265
4590,70,9,0,35.904444444444444
4590,71,13,12,4.252307692307692
4590,121,5,0,44.25
4590,123,29,0,97.96827586206896
4590,127,148,109,5.768108108108109
4590,321,0,0,
4590,322,33,23,3.015151515151515
4590,325,40,39,0.40449999999999997
4590,326,55,47,1.6972727272727273
4590,329,38,32,2.3655263157894737
4590,10639,2,0,41.035
4590,10681,0,0,
4590,10682,11,0,24.526363636363634
4590,10643,2,0,80.78
4590,10646,7,0,38.16857142857142
4620,2,643,165,19.361415241057532
4620,40,10,8,4.552
4620,66,14,0,38.620000000000005
4620,68,5,0,42.336
4620,69,18,0,40.984999999999985
4620,70,3,0,43.97
4620,71,17,15,4.390588235294118
4620,121,3,0,55.31333333333333
4620,123,27,0,102.62962962962965
4620,127,153,120,4.31313725490196
4620,321,0,0,
4620,322,34,34,0.0
4620,325,38,36,0.315
4620,326,45,32,3.6486666666666667
4620,329,50,47,1.0686
4620,10639,0,0,
4620,10681,1,0,42.8
4620,10682,11,0,29.715454545454545
4620,10643,1,0,32.22
4620,10646,2,0,40.485
4650,2,640,184,20.391953124999993
4650,40,1,0,137.03
4650,66,12,0,40.0075
4650,68,2,0,38.480000000000004
4650,69,16,0,39.911249999999995
4650,70,2,0,68.19
4650,71,16,16,0.0
4650,121,6,1,32.464999999999996
4650,123,35,0,109.1237142857143
4650,127,168,152,1.49125
4650,321,11,0,35.93090909090909
4650,322,36,34,2.1525000000000003
4650,325,38,36,0.29894736842105263
4650,326,43,38,1.760697674418605
4650,329,53,49,0.40603773584905667
4650,10639,1,0,44.91
4650,10681,0,0,
4650,10682,11,0,26.193636363636358
4650,10643,3,0,55.91
4650,10646,3,0,42.42666666666667
4680,2,631,138,22.43469096671948
4680,40,9,1,78.36333333333333
4680,66,12,4,27.721666666666668
4680,68,7,0,19.69
4680,69,19,0,39.37052631578947
4680,70,0,0,
4680,71,6,2,27.72
4680,121,11,0,46.28181818181818
4680,123,31,0,107.56967741935483
4680,127,156,137,4.62
4680,321,0,0,
4680,322,42,37,1.127142857142857
4680,325,31,20,6.892903225806452
4680,326,52,48,1.7665384615384618
4680,329,46,39,0.9536956521739132
4680,10639,2,0,41.114999999999995
4680,10681,1,0,68.47
4680,10682,13,0,22.29769230769231
4680,10643,6,0,29.653333333333336
4680,10646,4,0,43.2475
4710,2,626,166,22.037124600638975
4710,40,8,4,28.330000000000002
4710,66,13,6,21.963076923076922
4710,68,0,0,
4710,69,15,0,38.222
4710,70,4,0,43.2175
4710,71,5,2,15.1
4710,121,14,1,17.07857142857143
4710,123,31,0,101.88612903225804
4710,127,151,106,7.411523178807946
4710,321,0,0,
4710,322,34,30,2.2958823529411765
4710,325,41,32,1.7273170731707315
4710,326,52,51,0.5915384615384615
4710,329,42,37,2.203809523809524
4710,10639,0,0,
4710,10681,0,0,
4710,10682,17,4,13.69941176470588
4710,10643,1,0,5.78
4710,10646,5,0,40.648
4740,2,650,181,20.278815384615374
4740,40,8,6,10.82125
4740,66,13,7,18.67230769230769
4740,68,0,0,
4740,69,14,0,38.306428571428576
4740,70,1,0,43.0
4740,71,9,7,9.22888888888889
4740,121,9,0,29.416666666666668
4740,123,29,0,99.4362068965517
4740,127,150,105,5.361600000000002
4740,321,0,0,
4740,322,28,23,2.860714285714286
4740,325,37,35,0.31648648648648653
4740,326,54,46,1.9959259259259259
4740,329,38,32,2.693947368421053
4740,10639,1,0,43.97
4740,10681,0,0,
4740,10682,20,4,10.6375
4740,10643,1,0,86.18
4740,10646,2,0,68.84
4770,2,648,208,19.06425925925926
4770,40,7,5,5.545714285714285
4770,66,9,0,41.11
4770,68,6,0,39.99166666666667
4770,69,10,0,38.79
4770,70,5,0,52.855999999999995
4770,71,16,13,5.115625
4770,121,4,0,43.79
4770,123,26,0,102.85153846153847
4770,127,159,125,4.625345911949686
4770,321,0,0,
4770,322,34,28,3.043235294117647
4770,325,39,39,0.0
4770,326,42,32,4.18047619047619
4770,329,46,43,0.8504347826086956
4770,10639,0,0,
4770,10681,1,0,42.8
4770,10682,23,5,7.4604347826086945
4770,10643,2,0,69.02
4770,10646,6,0,55.73333333333333
4800,2,647,174,19.64894899536322
4800,40,2,0,43.125
4800,66,10,0,41.065
4800,68,0,0,
4800,69,7,0,40.50428571428572
4800,70,3,0,84.13000000000001
4800,71,19,19,0.0
4800,121,9,0,40.135555555555555
4800,123,38,0,105.33131578947369
4800,127,168,141,2.8317857142857137
4800,321,7,0,39.95428571428572
4800,322,39,32,5.383333333333334
4800,325,38,33,1.0507894736842105
4800,326,44,39,1.2311363636363635
4800,329,50,48,0.20440000000000003
4800,10639,1,0,40.13
4800,10681,1,0,33.66
4800,10682,17,1,14.688235294117645
4800,10643,1,0,99.43
4800,10646,2,0,32.835
4830,2,643,185,18.240062208398122
4830,40,11,0,80.59727272727271
4830,66,15,0,40.556000000000004
4830,68,6,0,36.28666666666667
4830,69,11,0,40.84090909090909
4830,70,0,0,
4830,71,13,10,11.533076923076923
4830,121,14,0,35.16357142857143
4830,123,32,0,102.14187500000001
4830,127,150,119,3.8200000000000007
4830,321,0,0,
4830,322,39,36,0.3038461538461539
4830,325,31,20,6.807096774193549
4830,326,52,50,0.7548076923076923
4830,329,44,36,2.2818181818181817
4830,10639,1,0,43.87
4830,10681,1,0,40.01
4830,10682,14,0,16.537857142857145
4830,10643,1,0,53.92
4830,10646,8,0,42.459999999999994
4860,2,644,180,17.29731366459629
4860,40,11,2,40.10636363636364
4860,66,15,2,34.449333333333335
4860,68,2,0,33.23
4860,69,12,0,40.80916666666667
4860,70,0,0,
4860,71,5,1,6.2620000000000005
4860,121,10,1,24.284000000000002
4860,123,33,0,94.41363636363636
4860,127,140,99,5.9125
4860,321,0,0,
4860,322,32,29,2.381875
4860,325,38,33,0.916578947368421
4860,326,53,50,0.5420754716981132
4860,329,38,34,2.7842105263157895
4860,10639,0,0,
4860,10681,1,0,31.69
4860,10682,19,1,12.001052631578945
4860,10643,2,0,81.215
4860,10646,3,0,89.28333333333335
4890,2,666,207,17.68552552552552
4890,40,9,5,18.25
4890,66,16,2,35.5325
4890,68,0,0,
4890,69,13,0,42.95692307692308
4890,70,9,0,42.14666666666667
4890,71,4,2,16.13
4890,121,8,0,24.025000000000002
4890,123,38,0,99.27947368421053
4890,127,140,90,6.181928571428573
4890,321,1,0,42.72
4890,322,31,26,3.3880645161290324
4890,325,39,39,0.0
4890,326,52,44,1.4663461538461537
4890,329,36,24,3.308333333333333
4890,10639,0,0,
4890,10681,0,0,
4890,10682,19,4,13.70526315789474
4890,10643,1,0,24.96
4890,10646,6,0,43.86333333333334
4920,2,656,194,18.70746951219513
4920,40,8,5,11.776250000000001
4920,66,14,0,39.77428571428571
4920,68,3,0,41.78333333333334
4920,69,17,0,42.80941176470588
4920,70,0,0,
4920,71,12,7,12.946666666666667
4920,121,6,0,43.00833333333333
4920,123,32,0,98.6825
4920,127,152,112,6.199934210526315
4920,321,0,0,
4920,322,39,34,3.5223076923076917
4920,325,40,38,1.12825
4920,326,41,31,2.9443902439024385
4920,329,49,46,0.5455102040816326
4920,10639,1,0,41.81
4920,10681,0,0,
4920,10682,21,5,9.800952380952381
4920,10643,2,0,67.47
4920,10646,5,0,39.21
4950,2,659,195,18.838846737481035
4950,40,1,0,43.92
4950,66,16,0,40.43625
4950,68,0,0,
4950,69,17,0,42.60470588235295
4950,70,1,0,33.73
4950,71,17,16,2.5141176470588236
4950,121,5,0,63.294
4950,123,30,0,103.22633333333332
4950,127,169,148,2.9405325443786983
4950,321,14,0,39.17
4950,322,40,36,3.9194999999999993
4950,325,38,36,0.4942105263157895
4950,326,50,40,4.551800000000001
4950,329,47,43,0.4721276595744681
4950,10639,1,1,0.0
4950,10681,1,0,41.54
4950,10682,16,6,16.74125
4950,10643,3,0,87.06
4950,10646,6,0,41.38166666666667
4980,2,664,205,18.338930722891565
4980,40,13,0,75.71384615384616
4980,66,18,2,35.20166666666666
4980,68,3,0,42.57
4980,69,14,0,43.694285714285705
4980,70,1,0,43.1
4980,71,10,9,5.8549999999999995
4980,121,9,0,57.120000000000005
4980,123,37,0,101.68135135135131
4980,127,154,130,2.673246753246753
4980,321,0,0,
4980,322,44,43,0.029772727272727274
4980,325,28,17,7.499642857142858
4980,326,55,50,2.694909090909091
4980,329,46,42,0.7745652173913044
4980,10639,0,0,
4980,10681,3,0,43.01666666666667
4980,10682,8,0,53.74
4980,10643,1,0,24.33
4980,10646,1,0,96.23
5010,2,658,198,17.53036474164133
5010,40,11,4,31.36181818181818
5010,66,19,2,36.212105263157895
5010,68,0,0,
5010,69,13,0,43.11230769230769
5010,70,6,0,40.755
5010,71,3,1,26.096666666666664
5010,121,6,0,42.92333333333334
5010,123,38,0,95.83473684210523
5010,127,146,103,5.233082191780822
5010,321,0,0,
5010,322,38,33,2.1455263157894735
5010,325,35,32,0.694
5010,326,52,48,0.5153846153846154
5010,329,44,36,4.430454545454546
5010,10639,2,0,41.81
5010,10681,0,0,
5010,10682,6,0,42.94833333333333
5010,10643,2,0,62.495000000000005
5010,10646,4,0,63.39
5040,2,672,241,17.142053571428573
5040,40,9,6,12.574444444444445
5040,66,21,5,31.343333333333334
5040,68,0,0,
5040,69,12,0,43.27166666666667
5040,70,0,0,
5040,71,7,4,14.282857142857141
5040,121,1,0,110.2
5040,123,37,0,98.56702702702701
5040,127,146,104,5.556917808219177
5040,321,1,0,44.75
5040,322,35,25,3.3365714285714287
5040,325,38,34,2.716578947368421
5040,326,47,43,1.247872340425532
5040,329,40,31,2.6387499999999995
5040,10639,0,0,
5040,10681,0,0,
5040,10682,4,0,54.370000000000005
5040,10643,2,0,41.035
5040,10646,0,0,
5070,2,670,195,18.453402985074618
5070,40,7,4,6.868571428571428
5070,66,16,0,40.23312500000001
5070,68,4,0,39.67
5070,69,11,0,42.58363636363637
5070,70,1,0,43.87
5070,71,14,11,0.8471428571428571
5070,121,4,0,58.06
5070,123,38,0,90.26236842105261
5070,127,151,116,5.264900662251655
5070,321,0,0,
5070,322,38,37,1.164736842105263
5070,325,39,38,0.5725641025641025
5070,326,41,34,3.5185365853658532
5070,329,49,48,2.7526530612244895
5070,10639,0,0,
5070,10681,0,0,
5070,10682,6,0,48.00666666666667
5070,10643,2,0,37.975
5070,10646,0,0,
5100,2,651,180,17.56671274961596
5100,40,4,0,96.485
5100,66,16,0,37.408750000000005
5100,68,0,0,
5100,69,9,0,42.63666666666667
5100,70,0,0,
5100,71,18,16,3.398888888888889
5100,121,3,0,53.06999999999999
5100,123,36,0,93.63166666666666
5100,127,164,147,1.619939024390244
5100,321,11,0,36.22181818181818
5100,322,39,32,4.3684615384615375
5100,325,33,29,1.4278787878787877
5100,326,49,44,2.028979591836735
5100,329,47,46,0.10872340425531915
5100,10639,0,0,
5100,10681,0,0,
5100,10682,6,0,54.281666666666666
5100,10643,5,0,87.27000000000001
5100,10646,3,0,43.156666666666666
5130,2,629,179,19.59573926868043
5130,40,9,1,62.88444444444443
5130,66,15,2,36.232000000000006
5130,68,6,0,41.025
5130,69,12,0,42.035
5130,70,1,0,112.66
5130,71,8,5,2.15125
5130,121,7,0,48.59571428571427
5130,123,31,0,95.92322580645161
5130,127,159,135,2.8966037735849053
5130,321,2,2,0.0
5130,322,40,37,0.8265
5130,325,28,17,7.7375
5130,326,55,53,0.39745454545454545
5130,329,42,36,1.1483333333333332
5130,10639,0,0,
5130,10681,1,0,34.38
5130,10682,5,0,62.391999999999996
5130,10643,1,0,82.25
5130,10646,0,0,
5160,2,625,158,19.288896000000022
5160,40,9,4,29.628888888888884
5160,66,15,4,31.123333333333335
5160,68,0,0,
5160,69,12,0,42.211666666666666
5160,70,2,0,46.245
5160,71,1,0,74.28
5160,121,5,0,41.754000000000005
5160,123,28,0,101.1417857142857
5160,127,148,112,4.521621621621621
5160,321,2,2,0.0
5160,322,29,25,3.6689655172413795
5160,325,38,32,1.6936842105263157
5160,326,53,50,0.37018867924528304
5160,329,39,33,2.9225641025641025
5160,10639,0,0,
5160,10681,0,0,
5160,10682,8,0,37.53
5160,10643,1,0,24.84
5160,10646,8,0,43.11375
5190,2,627,184,17.607001594896328
5190,40,9,5,18.97555555555556
5190,66,16,5,28.078125
5190,68,1,0,43.83
5190,69,11,0,42.039090909090916
5190,70,1,0,98.28
5190,71,6,5,0.26666666666666666
5190,121,2,0,79.39500000000001
5190,123,34,0,102.60617647058821
5190,127,149,101,6.793288590604026
5190,321,0,0,
5190,322,31,24,4.058064516129032
5190,325,35,34,0.2622857142857143
5190,326,55,46,1.707090909090909
5190,329,37,27,1.451891891891892
5190,10639,0,0,
5190,10681,0,0,
5190,10682,5,0,60.79
5190,10643,1,0,82.42
5190,10646,0,0,
5220,2,618,166,16.76343042071197
5220,40,8,6,6.29875
5220,66,12,0,39.14833333333333
5220,68,4,0,39.09
5220,69,11,0,42.19636363636364
5220,70,3,0,48.883333333333326
5220,71,9,8,6.343333333333334
5220,121,5,0,75.444
5220,123,37,0,104.85108108108105
5220,127,153,115,4.333529411764705
5220,321,0,0,
5220,322,35,35,0.0
5220,325,38,36,1.2052631578947368
5220,326,46,34,2.4947826086956524
5220,329,45,41,2.1324444444444444
5220,10639,1,0,43.13
5220,10681,1,0,43.34
5220,10682,5,0,54.436
5220,10643,4,0,73.03999999999999
5220,10646,0,0,
5250,2,616,166,19.29957792207794
5250,40,1,1,0.0
5250,66,10,1,35.361000000000004
5250,68,0,0,
5250,69,11,0,41.83
5250,70,1,0,106.49
5250,71,21,20,0.728095238095238
5250,121,5,0,53.888
5250,123,27,0,99.08444444444443
5250,127,168,144,3.3217261904761903
5250,321,7,0,36.962857142857146
5250,322,36,31,5.476944444444445
5250,325,33,31,0.9684848484848485
5250,326,52,45,1.2490384615384613
5250,329,47,46,0.03489361702127659
5250,10639,0,0,
5250,10681,2,0,40.254999999999995
5250,10682,11,0,40.37272727272727
5250,10643,4,0,57.7225
5250,10646,2,0,34.185
5280,2,610,162,20.845836065573767
5280,40,6,1,83.42
5280,66,11,2,34.49636363636364
5280,68,10,0,22.946000000000005
5280,69,7,0,43.39714285714285
5280,70,1,0,44.9
5280,71,15,13,3.6599999999999997
5280,121,11,0,64.75727272727273
5280,123,33,0,105.82515151515152
5280,127,153,133,3.4722222222222228
5280,321,0,0,
5280,322,40,35,1.2697500000000002
5280,325,30,24,2.9350000000000005
5280,326,56,53,0.97
5280,329,41,39,0.49926829268292683
5280,10639,1,0,43.76
5280,10681,3,0,44.15333333333333
5280,10682,12,0,29.918333333333333
5280,10643,3,0,58.60333333333333
5280,10646,2,0,43.275
5310,2,607,157,22.12457990115322
5310,40,7,5,21.564285714285713
5310,66,11,3,30.69545454545454
5310,68,0,0,
5310,69,7,0,41.90857142857143
5310,70,0,0,
5310,71,7,1,18.02285714285714
5310,121,9,0,36.56666666666666
5310,123,37,0,101.47594594594594
5310,127,142,102,5.167112676056336
5310,321,0,0,
5310,322,28,23,3.4310714285714283
5310,325,43,38,1.6376744186046512
5310,326,55,53,0.25327272727272726
5310,329,35,29,3.004857142857143
5310,10639,1,0,42.8
5310,10681,2,0,38.614999999999995
5310,10682,15,1,16.231333333333332
5310,10643,3,0,81.77333333333333
5310,10646,5,0,54.23
5340,2,606,160,22.12049504950494
5340,40,6,4,25.15833333333333
5340,66,10,1,38.884
5340,68,1,0,43.42
5340,69,8,0,43.154999999999994
5340,70,2,0,63.675
5340,71,5,5,0.0
5340,121,4,0,70.2575
5340,123,32,0,100.88406249999998
5340,127,143,96,7.122307692307693
5340,321,0,0,
5340,322,27,25,0.20259259259259263
5340,325,38,36,0.2605263157894737
5340,326,55,46,2.194545454545455
5340,329,34,24,3.738235294117647
5340,10639,0,0,
5340,10681,0,0,
5340,10682,15,3,16.514000000000003
5340,10643,2,0,93.68
5340,10646,3,0,43.42666666666667
5370,2,598,154,22.487023411371233
5370,40,4,3,3.15
5370,66,12,0,41.9425
5370,68,0,0,
5370,69,11,0,41.49181818181818
5370,70,0,0,
5370,71,11,10,0.25363636363636366
5370,121,6,0,45.843333333333334
5370,123,24,0,114.30666666666666
5370,127,150,114,4.681866666666666
5370,321,2,0,41.925
5370,322,27,25,0.3966666666666667
5370,325,38,37,0.27052631578947367
5370,326,41,32,3.804146341463415
5370,329,44,39,1.2925000000000002
5370,10639,0,0,
5370,10681,1,0,41.77
5370,10682,14,4,21.860000000000003
5370,10643,2,0,54.625
5370,10646,1,0,42.98
5400,2,594,139,24.474023569023537
5400,40,2,0,42.504999999999995
5400,66,15,1,39.57066666666666
5400,68,0,0,
5400,69,12,0,41.784166666666664
5400,70,3,0,43.39666666666667
5400,71,16,15,2.91375
5400,121,2,0,90.26
5400,123,31,0,111.57999999999998
5400,127,169,154,1.2866863905325443
5400,321,5,0,39.218
5400,322,30,28,2.871
5400,325,35,30,2.4462857142857146
5400,326,47,38,1.6144680851063828
5400,329,44,42,0.2506818181818182
5400,10639,0,0,
5400,10681,0,0,
5400,10682,6,0,72.95
5400,10643,2,0,79.85499999999999
5400,10646,1,0,42.16
5430,2,573,136,24.768080279232116
5430,40,12,0,80.12249999999999
5430,66,17,2,37.50588235294117
5430,68,5,0,41.702000000000005
5430,69,15,0,40.86333333333334
5430,70,2,0,84.31
5430,71,9,8,6.357777777777778
5430,121,6,0,54.653333333333336
5430,123,43,0,115.16953488372093
5430,127,152,134,3.364210526315789
5430,321,0,0,
5430,322,34,33,0.3594117647058824
5430,325,29,19,6.273793103448276
5430,326,52,50,0.19230769230769232
5430,329,41,40,0.12439024390243901
5430,10639,1,0,44.7
5430,10681,1,0,77.15
5430,10682,7,0,66.59857142857143
5430,10643,4,0,52.7725
5430,10646,2,0,75.94
5460,2,578,136,22.842923875432522
5460,40,12,4,30.266666666666666
5460,66,20,3,34.07600000000001
5460,68,0,0,
5460,69,13,0,39.19538461538462
5460,70,2,0,72.56
5460,71,4,1,12.614999999999998
5460,121,6,0,36.62333333333334
5460,123,30,0,120.25633333333333
5460,127,139,104,5.261007194244604
5460,321,0,0,
5460,322,25,21,3.1459999999999995
5460,325,37,33,0.9402702702702704
5460,326,53,48,1.0822641509433961
5460,329,37,33,2.73027027027027
5460,10639,0,0,
5460,10681,0,0,
5460,10682,12,4,20.644166666666667
5460,10643,3,0,93.46333333333332
5460,10646,4,0,46.61750000000001
5490,2,553,135,20.67656419529834
5490,40,10,5,20.987000000000002
5490,66,19,3,35.50157894736842
5490,68,2,0,39.370000000000005
5490,69,13,0,38.886923076923075
5490,70,1,0,113.0
5490,71,8,6,5.87375
5490,121,3,0,75.88666666666667
5490,123,18,0,111.03388888888888
5490,127,137,87,5.889051094890513
5490,321,0,0,
5490,322,20,16,0.6515000000000001
5490,325,39,36,0.34692307692307695
5490,326,51,46,1.1650980392156862
5490,329,33,26,2.2630303030303027
5490,10639,0,0,
5490,10681,0,0,
5490,10682,16,5,9.966249999999999
5490,10643,3,0,75.59666666666668
5490,10646,4,0,44.97
5520,2,547,103,21.367915904935987
5520,40,9,6,10.646666666666667
5520,66,19,0,42.34894736842106
5520,68,1,0,41.83
5520,69,15,0,39.866
5520,70,0,0,
5520,71,11,9,3.056363636363636
5520,121,3,0,65.40333333333332
5520,123,21,0,107.85190476190476
5520,127,146,112,4.64554794520548
5520,321,0,0,
5520,322,21,21,0.0
5520,325,42,39,0.9180952380952382
5520,326,40,31,3.36625
5520,329,43,43,0.0
5520,10639,0,0,
5520,10681,2,0,40.525
5520,10682,11,1,26.664545454545454
5520,10643,2,0,98.9
5520,10646,2,0,44.065
5550,2,550,119,22.307563636363636
5550,40,2,0,116.66
5550,66,21,0,41.846666666666664
5550,68,0,0,
5550,69,13,0,40.90461538461538
5550,70,0,0,
5550,71,17,14,2.1452941176470586
5550,121,5,0,71.886
5550,123,27,0,107.67999999999996
5550,127,167,143,3.482455089820359
5550,321,1,0,35.78
5550,322,23,20,5.615652173913043
5550,325,37,34,0.7875675675675676
5550,326,48,40,1.6937499999999999
5550,329,43,43,0.005116279069767442
5550,10639,0,0,
5550,10681,0,0,
5550,10682,7,0,51.694285714285705
5550,10643,5,0,85.074
5550,10646,1,0,41.58
5580,2,529,108,24.162381852552006
5580,40,13,0,83.61384615384614
5580,66,22,0,41.373636363636365
5580,68,7,0,24.669999999999998
5580,69,14,0,40.95142857142857
5580,70,2,0,72.25999999999999
5580,71,13,9,14.969230769230771
5580,121,9,0,54.13444444444445
5580,123,35,0,106.10799999999999
5580,127,153,125,3.8569281045751627
5580,321,0,0,
5580,322,24,21,0.3854166666666667
5580,325,25,18,5.570399999999999
5580,326,55,50,1.3389090909090908
5580,329,40,39,0.067
5580,10639,0,0,
5580,10681,2,0,41.83
5580,10682,6,0,53.365
5580,10643,3,0,100.63
5580,10646,2,0,67.91499999999999
5610,2,521,115,25.875681381957786
5610,40,11,7,22.370909090909095
5610,66,22,4,32.34090909090909
5610,68,0,0,
5610,69,14,0,40.34857142857142
5610,70,2,0,86.36500000000001
5610,71,8,1,18.28
5610,121,12,0,23.18083333333333
