physical_link,inside,ttt_veh_h,slow_veh_h
1210012101,True,3.3309722222224796,0.4933333333333342
1210012103,True,1.1622222222222682,0
1210012600,True,5.941111111110851,4.069166666666918
1210012700,True,8.001388888888439,5.454722222222112
1210014303,True,5.779583333333095,1.7140277777778121
1210015600,False,1.9529166666667594,0.9180555555555632
1210015700,False,2.918055555555756,2.139027777777888
1210018202,True,1.6854166666667478,0.587222222222233
1210018302,True,20.340833333333162,14.67666666666672
1210018401,True,2.9850000000001464,0
1210018504,True,1.1977777777778202,0
1210019201,False,4.922222222222254,2.3644444444445067
1210021204,False,51.09791666666664,42.74430555555564
1210021304,False,15.629999999999978,11.858055555555529
1210021904,False,18.62388888888868,10.934861111110582
121008402,True,6.896666666666304,3.6763888888890355
122,True,5.165000000000058,2.3172222222222865
1220000102,True,5.405555555555237,0.0019444444444444446
1220000201,True,10.205555555555115,6.8958333333323205
1220000300,True,0.4463888888888934,0
1220000402,True,11.188055555555389,0.003888888888888889
1220000502,True,9.362499999999729,0
1220000600,True,0.3475000000000031,0
1220000704,False,13.11208333333292,4.429166666666663
1220000803,False,10.731666666666332,0
1220001100,False,1.2197222222222448,0
1220001200,False,10.85902777777742,9.003888888888492
1220001501,False,17.959444444444127,14.33388888888882
1220001602,False,3.0138888888890287,0
1220001900,False,3.211666666666747,0.001388888888888889
1220002001,False,7.0012499999995965,3.6895833333335974
1220002202,False,11.860555555555008,8.591666666666386
1220002302,False,2.2091666666667296,0
1220006403,True,7.456944444444394,0.09861111111111054
1220006503,True,5.962499999999586,4.70736111111105
1220006801,False,5.48319444444428,0
1220006803,True,13.311111111110964,0.0005555555555555556
1220006903,True,24.659027777777762,19.012777777777792
1220007001,True,10.67263888888874,7.7169444444444
1220007004,True,4.569166666666747,1.2052777777778063
1220007101,True,7.560555555555494,4.182777777777788
1220007104,True,15.37888888888864,10.804999999999923
1220007200,True,37.28541666666645,30.832777777776982
1220007300,True,4.384444444444513,0.0019444444444444446
1220007401,True,4.498888888889048,3.1608333333335095
1220007402,True,2.4644444444445894,0.756388888888894
1220007501,True,7.618055555555187,3.3255555555556113
1220007502,True,6.158888888888742,3.0358333333334113
1220008201,True,11.944305555555268,9.894444444444433
1220008202,True,4.013472222222542,1.2875000000000107
1220008203,True,0.8188888888889196,0.006111111111111111
1220008301,True,2.077222222222331,0.7836111111111244
1220008302,True,2.36694444444459,0.4094444444444435
1220008303,True,0.5891666666666766,0
1220008401,True,1.5127777777778546,0
1220008402,True,4.8793055555554465,3.5011111111112356
1220008501,True,7.224444444443903,0.801666666666668
1220008502,True,20.073333333332545,0.014444444444444416
1220008601,True,5.838472222222623,5.567361111111607
1220008602,True,24.00249999999885,22.862222222221153
1220008603,True,0.09083333333333257,0
1220008701,True,0.8341666666666793,0.3413888888888898
1220008702,True,3.0576388888890405,0.8494444444444521
1220008703,True,3.859722222222342,1.9813888888889253
1220009402,True,0.46277777777778445,0
1220009403,True,1.2462500000000358,0
1220009502,True,0.754722222222232,0
1220009503,True,1.5726388888889846,0
1220009600,True,0.26513888888888365,0
1220009700,True,0.21249999999999583,0
1220011001,True,10.10972222222192,5.43694444444444
1220011003,True,1.5423611111111688,0.0002777777777777778
1220011101,True,6.745555555555246,0.7000000000000014
1220011103,True,3.4345833333335163,1.184722222222243
1220011200,False,2.342083333333516,1.1313888888889245
1220011300,False,0.6047222222222375,0
1220011403,True,0.5647222222222384,0
1220011503,True,38.68416666666546,24.85166666666606
1220012001,True,5.275555555555234,2.5341666666667977
1220012002,True,0.43625000000000924,0.073472222222222
1220012003,True,0.5133333333333456,0
1220012101,True,0.11833333333333179,0
1220012102,True,0.8797222222222343,0.27472222222222203
1220012103,True,6.70902777777755,5.402638888888914
1220012402,True,0.6002777777777869,0.02222222222222222
1220012502,True,5.214722222222167,3.252222222222466
1220012600,True,2.022083333333421,0
1220012700,True,2.4034722222223475,0.0008333333333333334
1220013000,False,0.1752777777777746,0
1220013100,False,1.48611111111122,0.8111111111111518
1220013600,False,4.925416666666639,3.285972222222499
1220013700,False,1.8504166666667834,0.7023611111111289
1220014000,True,1.9266666666667733,0.29499999999999943
1220014100,True,13.350416666666709,10.188750000000145
1220014201,True,26.70486111111122,18.609583333333074
1220014203,True,10.867222222221747,2.709166666666751
1220014303,True,8.359444444444243,5.711111111110954
1220015000,True,4.591805555555589,4.018055555555837
1220015100,True,4.6361111111111155,0
1220015600,False,1.1195833333333696,0
1220015700,False,0.5669444444444632,0
1220016001,False,2.795694444444723,2.574861111111359
1220016101,False,41.453888888889594,16.075277777777792
1220017202,False,5.332361111110828,3.6498611111113597
1220017300,False,1.2188888888889329,0
1220018201,True,3.299166666666902,0.006666666666666667
1220018202,True,1.6752777777778503,0
1220018301,True,3.680000000000207,2.061944444444477
1220018302,True,2.9813888888890645,0.04472222222222225
1220018401,True,25.710138888888277,17.652083333333312
1220018402,True,0.500833333333341,0
1220018403,True,5.898055555555415,0.04305555555555569
1220018404,True,5.7005555555554865,0.5091666666666665
1220018501,True,3.948333333333588,0
1220018502,True,2.1163888888889923,0
1220018503,True,0.19722222222221775,0
1220018504,True,17.508055555554886,14.468055555555022
1220019201,False,16.470833333333452,10.488055555555375
1220019301,False,5.480555555555356,1.0405555555555643
1220019303,False,5.699027777777696,4.3570833333335415
