sec,direction,cell,n,stopped,mean_speed_kph,speed_eligible_n_ge5
6180,E,18,11,0,122.14,True
6180,E,19,5,0,113.74199999999999,True
6180,E,20,11,0,115.13181818181816,True
6180,W,0,17,0,90.52823529411766,True
6180,W,1,9,0,104.9111111111111,True
6180,W,2,9,0,125.62444444444446,True
6180,W,3,11,0,119.7609090909091,True
6180,W,4,20,0,109.79800000000003,True
6180,W,5,19,0,107.01210526315788,True
6180,W,6,10,0,113.729,True
6180,W,7,10,0,107.88499999999999,True
6180,W,8,2,0,115.69,False
6180,W,9,9,0,119.46333333333334,True
6180,W,10,3,0,119.77,False
6180,W,11,7,0,95.39571428571428,True
6180,W,12,9,0,105.23666666666668,True
6180,W,13,6,0,71.67,True
6180,W,14,7,0,97.40285714285714,True
6180,W,15,12,0,101.53583333333334,True
6180,W,16,2,0,104.19,False
6180,W,17,7,0,114.55714285714284,True
6180,W,18,5,0,124.678,True
6180,W,19,10,0,108.73800000000001,True
6180,W,20,4,0,123.38999999999999,False
6210,E,0,13,0,82.7153846153846,True
6210,E,1,17,0,109.29352941176471,True
6210,E,2,10,0,118.22000000000003,True
6210,E,3,15,0,111.98399999999998,True
6210,E,4,11,0,119.72727272727273,True
6210,E,5,10,0,120.55699999999999,True
6210,E,6,13,0,114.07846153846155,True
6210,E,7,126,36,14.879682539682538,True
6210,E,8,74,8,31.7754054054054,True
6210,E,9,20,4,64.73249999999999,True
6210,E,10,14,0,119.35785714285714,True
6210,E,11,19,0,113.1136842105263,True
6210,E,12,8,0,116.11375,True
6210,E,13,11,0,121.5181818181818,True
6210,E,14,17,0,90.08058823529413,True
6210,E,15,12,0,88.47833333333331,True
6210,E,16,16,0,102.56499999999998,True
6210,E,17,7,0,112.75142857142855,True
6210,E,18,7,0,116.20857142857143,True
6210,E,19,8,0,122.58875,True
6210,E,20,15,0,120.24666666666666,True
6210,W,0,17,0,91.48058823529412,True
6210,W,1,12,0,120.76416666666665,True
6210,W,2,17,0,106.5570588235294,True
6210,W,3,6,0,125.85833333333333,True
6210,W,4,10,0,118.46300000000001,True
6210,W,5,15,0,109.29666666666664,True
6210,W,6,20,0,103.9615,True
6210,W,7,14,0,105.68214285714285,True
6210,W,8,4,0,118.1625,False
6210,W,9,9,0,124.71222222222224,True
6210,W,10,3,0,113.86333333333334,False
6210,W,11,8,0,122.72125000000001,True
6210,W,12,3,0,119.77,False
6210,W,13,8,0,93.66624999999999,True
6210,W,14,11,0,87.28272727272727,True
6210,W,15,4,0,87.88250000000001,False
6210,W,16,9,0,116.16666666666667,True
6210,W,17,8,0,117.44749999999999,True
6210,W,18,2,0,109.735,False
6210,W,19,5,0,114.03399999999999,True
6210,W,20,8,0,121.93249999999999,True
6240,E,0,14,0,80.70142857142856,True
6240,E,1,11,0,114.41272727272727,True
6240,E,2,7,0,120.23285714285714,True
6240,E,3,18,0,118.0977777777778,True
6240,E,4,11,0,115.3009090909091,True
6240,E,5,13,0,116.21000000000002,True
6240,E,6,10,0,117.18700000000001,True
6240,E,7,116,28,18.034310344827585,True
6240,E,8,68,16,24.585,True
6240,E,9,21,3,66.99714285714286,True
6240,E,10,10,0,115.20600000000002,True
6240,E,11,13,0,116.64615384615387,True
6240,E,12,15,0,109.46599999999998,True
6240,E,13,15,0,114.37533333333333,True
6240,E,14,5,0,92.164,True
6240,E,15,18,0,55.356666666666676,True
6240,E,16,8,0,115.52374999999999,True
6240,E,17,14,0,113.20142857142855,True
6240,E,18,10,0,120.547,True
6240,E,19,10,0,114.13699999999999,True
6240,E,20,5,0,119.33599999999998,True
6240,W,0,23,0,88.72521739130434,True
6240,W,1,11,0,112.41818181818181,True
6240,W,2,11,0,118.06363636363636,True
6240,W,3,18,0,111.74222222222222,True
6240,W,4,12,0,118.25916666666666,True
6240,W,5,6,0,123.84166666666665,True
6240,W,6,9,0,125.36111111111111,True
6240,W,7,19,0,83.76263157894738,True
6240,W,8,14,0,104.855,True
6240,W,9,7,0,120.84714285714286,True
6240,W,10,8,0,121.7575,True
6240,W,11,4,0,126.835,False
6240,W,12,5,0,124.5,True
6240,W,13,6,0,108.12833333333333,True
6240,W,14,8,0,70.53,True
6240,W,15,6,0,79.61166666666666,True
6240,W,16,6,0,127.57000000000001,True
6240,W,17,7,0,130.69285714285715,True
6240,W,18,9,0,115.75999999999999,True
6240,W,19,7,0,118.00428571428571,True
6240,W,20,4,0,109.77499999999999,False
6270,E,0,13,0,78.3923076923077,True
6270,E,1,12,0,111.84583333333335,True
6270,E,2,9,0,109.8211111111111,True
6270,E,3,9,0,117.9511111111111,True
6270,E,4,8,0,112.895,True
6270,E,5,19,0,118.44368421052633,True
6270,E,6,9,0,113.74666666666667,True
6270,E,7,101,22,20.499108910891085,True
6270,E,8,76,19,28.650657894736838,True
6270,E,9,20,0,79.467,True
6270,E,10,12,0,108.50666666666666,True
6270,E,11,12,0,112.30833333333334,True
6270,E,12,8,0,119.85125,True
6270,E,13,12,0,115.33583333333333,True
6270,E,14,11,0,81.15181818181819,True
6270,E,15,10,0,96.921,True
6270,E,16,14,0,89.37785714285712,True
6270,E,17,7,0,114.61571428571428,True
6270,E,18,7,0,117.68714285714286,True
6270,E,19,14,0,114.00714285714282,True
6270,E,20,12,0,116.9525,True
6270,W,0,15,0,96.55333333333334,True
6270,W,1,9,0,103.15222222222222,True
6270,W,2,21,0,113.7409523809524,True
6270,W,3,7,0,123.05285714285715,True
6270,W,4,14,0,118.02214285714287,True
6270,W,5,18,0,108.82444444444445,True
6270,W,6,10,0,125.179,True
6270,W,7,5,0,108.522,True
6270,W,8,17,0,114.87352941176471,True
6270,W,9,10,0,114.579,True
6270,W,10,13,0,115.05000000000003,True
6270,W,11,6,0,121.98500000000001,True
6270,W,12,8,0,121.88499999999999,True
6270,W,13,8,0,71.23749999999998,True
6270,W,14,12,0,96.1875,True
6270,W,15,7,0,88.3157142857143,True
6270,W,16,5,0,110.102,True
6270,W,17,3,0,116.02333333333333,False
6270,W,18,4,0,130.43,False
6270,W,19,8,0,128.19375,True
6270,W,20,9,0,119.35333333333334,True
6300,E,0,12,0,89.64416666666666,True
6300,E,1,11,0,117.22454545454546,True
6300,E,2,9,0,117.07,True
6300,E,3,10,0,103.81299999999999,True
6300,E,4,11,0,116.2190909090909,True
6300,E,5,8,0,120.10624999999999,True
6300,E,6,9,0,114.27888888888891,True
6300,E,7,96,21,26.459687500000005,True
6300,E,8,70,11,28.87628571428572,True
6300,E,9,10,0,68.59400000000001,True
6300,E,10,19,0,96.41473684210527,True
6300,E,11,11,0,111.68272727272728,True
6300,E,12,11,0,115.93,True
6300,E,13,10,0,112.80799999999999,True
6300,E,14,10,0,106.65800000000002,True
6300,E,15,17,0,56.122352941176466,True
6300,E,16,6,0,118.14833333333333,True
6300,E,17,13,0,101.63461538461539,True
6300,E,18,11,0,114.25363636363635,True
6300,E,19,4,0,117.69,False
6300,E,20,10,0,115.904,True
6300,W,0,19,0,81.09526315789473,True
6300,W,1,4,0,121.36500000000001,False
6300,W,2,20,0,113.45750000000001,True
6300,W,3,7,0,113.95285714285714,True
6300,W,4,17,0,114.13999999999999,True
6300,W,5,9,0,125.77333333333334,True
6300,W,6,15,0,100.03999999999999,True
6300,W,7,14,0,81.5,True
6300,W,8,5,0,122.33599999999998,True
6300,W,9,6,0,124.38666666666666,True
6300,W,10,16,0,120.315625,True
6300,W,11,11,0,118.20181818181817,True
6300,W,12,7,0,122.46285714285715,True
6300,W,13,7,0,96.36571428571429,True
6300,W,14,13,0,83.5453846153846,True
6300,W,15,7,0,89.14142857142858,True
6300,W,16,9,0,121.33222222222223,True
6300,W,17,6,0,117.80333333333334,True
6300,W,18,4,0,122.5975,False
6300,W,19,3,0,117.55333333333333,False
6300,W,20,5,0,127.76199999999999,True
6330,E,0,11,0,89.12909090909092,True
6330,E,1,10,0,121.599,True
6330,E,2,9,0,121.37333333333332,True
6330,E,3,12,0,121.56499999999998,True
6330,E,4,12,0,114.19666666666667,True
6330,E,5,6,0,115.14999999999999,True
6330,E,6,11,0,117.14454545454547,True
6330,E,7,75,15,22.7336,True
6330,E,8,73,11,27.613013698630137,True
6330,E,9,20,4,48.38850000000001,True
6330,E,10,14,0,112.90428571428572,True
6330,E,11,8,0,113.635,True
6330,E,12,19,0,118.20684210526318,True
6330,E,13,8,0,119.74624999999999,True
6330,E,14,11,0,95.03272727272726,True
6330,E,15,12,0,86.00416666666668,True
6330,E,16,17,0,113.10470588235293,True
6330,E,17,4,0,115.39500000000001,False
6330,E,18,12,0,105.11083333333333,True
6330,E,19,7,0,117.86714285714287,True
6330,E,20,11,0,122.3281818181818,True
6330,W,0,22,0,73.98636363636363,True
6330,W,1,17,0,118.12529411764706,True
6330,W,2,8,0,121.2325,True
6330,W,3,8,0,120.06,True
6330,W,4,16,0,118.586875,True
6330,W,5,14,0,113.2042857142857,True
6330,W,6,11,0,115.15727272727273,True
6330,W,7,9,0,99.06444444444443,True
6330,W,8,8,0,118.36000000000001,True
6330,W,9,6,0,119.22166666666665,True
6330,W,10,6,0,122.21499999999999,True
6330,W,11,6,0,121.08166666666665,True
6330,W,12,17,0,111.94529411764705,True
6330,W,13,7,0,102.65714285714286,True
6330,W,14,10,0,85.30100000000002,True
6330,W,15,9,0,96.3011111111111,True
6330,W,16,10,0,118.396,True
6330,W,17,5,0,123.14200000000001,True
6330,W,18,7,0,115.42999999999999,True
6330,W,19,7,0,128.97714285714287,True
6330,W,20,4,0,122.94,False
6360,E,0,14,0,81.9707142857143,True
6360,E,1,9,0,113.98222222222222,True
6360,E,2,5,0,114.64200000000001,True
6360,E,3,13,0,119.91153846153846,True
6360,E,4,7,0,125.18285714285715,True
6360,E,5,13,0,121.82615384615383,True
6360,E,6,12,0,112.3075,True
6360,E,7,58,15,21.274827586206897,True
6360,E,8,73,12,27.27041095890411,True
6360,E,9,28,3,64.51785714285715,True
6360,E,10,7,0,119.93142857142857,True
6360,E,11,9,0,120.23777777777777,True
6360,E,12,11,0,119.68636363636364,True
6360,E,13,9,0,114.70666666666665,True
6360,E,14,10,0,112.46899999999998,True
6360,E,15,8,0,106.8825,True
6360,E,16,8,0,112.67375,True
6360,E,17,13,0,117.4876923076923,True
6360,E,18,17,0,113.84352941176472,True
6360,E,19,4,0,116.115,False
6360,E,20,11,0,108.13909090909092,True
6360,W,0,13,0,81.25076923076924,True
6360,W,1,16,0,107.10625000000005,True
6360,W,2,12,0,112.72583333333334,True
6360,W,3,17,0,118.16117647058826,True
6360,W,4,9,0,116.92,True
6360,W,5,8,0,118.55125,True
6360,W,6,17,0,111.7435294117647,True
6360,W,7,9,0,122.3788888888889,True
6360,W,8,7,0,116.61,True
6360,W,9,9,0,119.45888888888888,True
6360,W,10,10,0,115.53799999999998,True
6360,W,11,4,0,121.10249999999999,False
6360,W,12,4,0,120.7675,False
6360,W,13,11,0,68.63818181818182,True
6360,W,14,16,0,121.08999999999997,True
6360,W,15,12,0,77.32166666666667,True
6360,W,16,6,0,126.87833333333334,True
6360,W,17,7,0,120.03142857142856,True
6360,W,18,8,0,117.355,True
6360,W,19,6,0,125.02499999999998,True
6360,W,20,7,0,118.51142857142857,True
6390,E,0,16,0,70.75625,True
6390,E,1,10,0,120.766,True
6390,E,2,10,0,114.20599999999999,True
6390,E,3,8,0,116.3575,True
6390,E,4,7,0,113.3442857142857,True
6390,E,5,11,0,118.71818181818183,True
6390,E,6,8,0,127.09750000000001,True
6390,E,7,52,7,35.51769230769231,True
6390,E,8,69,12,29.17710144927535,True
6390,E,9,14,0,86.65285714285714,True
6390,E,10,8,0,111.26375,True
6390,E,11,14,0,121.86357142857143,True
6390,E,12,9,0,119.0488888888889,True
6390,E,13,6,0,115.26666666666665,True
6390,E,14,12,0,97.41583333333334,True
6390,E,15,9,0,108.14000000000001,True
6390,E,16,9,0,114.66888888888892,True
6390,E,17,8,0,117.64499999999998,True
6390,E,18,10,0,118.95599999999999,True
6390,E,19,13,0,119.86153846153849,True
6390,E,20,15,0,114.95133333333334,True
6390,W,0,19,0,79.8457894736842,True
6390,W,1,10,0,114.85,True
6390,W,2,11,0,107.96909090909092,True
6390,W,3,17,0,112.35823529411766,True
6390,W,4,7,0,126.56714285714285,True
6390,W,5,19,0,114.8942105263158,True
6390,W,6,7,0,123.09,True
6390,W,7,9,0,90.43222222222224,True
6390,W,8,9,0,123.41888888888889,True
6390,W,9,7,0,116.97999999999999,True
6390,W,10,9,0,117.96333333333334,True
6390,W,11,8,0,120.82875000000001,True
6390,W,12,7,0,123.5957142857143,True
6390,W,13,5,0,55.86600000000001,True
6390,W,14,11,0,74.85818181818182,True
6390,W,15,9,0,98.39111111111112,True
6390,W,16,15,0,117.46333333333331,True
6390,W,17,10,0,120.229,True
6390,W,18,5,0,123.33400000000002,True
6390,W,19,7,0,122.47285714285715,True
6390,W,20,8,0,115.1075,True
6420,E,0,20,0,75.3525,True
6420,E,1,10,0,116.878,True
6420,E,2,10,0,113.30999999999999,True
6420,E,3,11,0,120.82636363636365,True
6420,E,4,10,0,113.418,True
6420,E,5,8,0,119.2025,True
6420,E,6,8,0,113.75125,True
6420,E,7,30,3,37.80733333333333,True
6420,E,8,66,9,27.861515151515153,True
6420,E,9,23,0,83.00565217391305,True
6420,E,10,13,0,106.75307692307693,True
6420,E,11,10,0,118.205,True
6420,E,12,6,0,110.46999999999998,True
6420,E,13,11,0,119.25272727272727,True
6420,E,14,3,0,94.41666666666667,False
6420,E,15,10,0,88.149,True
6420,E,16,9,0,118.87888888888887,True
6420,E,17,7,0,118.33571428571429,True
6420,E,18,10,0,122.431,True
6420,E,19,8,0,116.19375,True
6420,E,20,10,0,116.74099999999999,True
6420,W,0,18,0,70.91944444444444,True
6420,W,1,15,0,114.15733333333333,True
6420,W,2,8,0,116.83375,True
6420,W,3,10,0,119.18999999999998,True
6420,W,4,13,0,118.26538461538462,True
6420,W,5,16,0,114.47624999999998,True
6420,W,6,10,0,116.282,True
6420,W,7,10,0,104.15599999999999,True
6420,W,8,5,0,123.31799999999998,True
6420,W,9,12,0,117.30749999999999,True
6420,W,10,6,0,130.77833333333334,True
6420,W,11,13,0,100.67615384615384,True
6420,W,12,4,0,103.3625,False
6420,W,13,11,0,83.05272727272728,True
6420,W,14,10,0,95.424,True
6420,W,15,6,0,74.32166666666666,True
6420,W,16,7,0,113.0442857142857,True
6420,W,17,12,0,116.93916666666665,True
6420,W,18,9,0,120.80888888888889,True
6420,W,19,10,0,120.696,True
6420,W,20,6,0,121.16333333333334,True
6450,E,0,12,0,79.54916666666666,True
6450,E,1,11,0,109.89727272727272,True
6450,E,2,13,0,118.39769230769231,True
6450,E,3,9,0,113.01333333333332,True
6450,E,4,10,0,120.62899999999999,True
6450,E,5,9,0,119.02888888888889,True
6450,E,6,12,0,115.11916666666669,True
6450,E,7,24,9,35.592499999999994,True
6450,E,8,52,11,25.859807692307694,True
6450,E,9,18,2,66.46777777777777,True
6450,E,10,17,0,87.44647058823529,True
6450,E,11,14,0,117.93428571428572,True
6450,E,12,9,0,114.97,True
6450,E,13,7,0,110.21285714285715,True
6450,E,14,6,0,62.38666666666668,True
6450,E,15,12,0,88.565,True
6450,E,16,2,0,116.82499999999999,False
6450,E,17,6,0,119.06833333333334,True
6450,E,18,7,0,118.21285714285715,True
6450,E,19,10,0,123.56599999999999,True
6450,E,20,10,0,117.38500000000002,True
6450,W,0,14,0,92.27142857142857,True
6450,W,1,21,0,107.2704761904762,True
6450,W,2,9,0,116.16777777777777,True
6450,W,3,15,0,113.874,True
6450,W,4,9,0,114.9211111111111,True
6450,W,5,9,0,120.65444444444445,True
6450,W,6,13,0,113.86769230769231,True
6450,W,7,17,0,88.75705882352942,True
6450,W,8,9,0,111.91888888888889,True
6450,W,9,7,0,114.28571428571429,True
6450,W,10,4,0,119.57750000000001,False
6450,W,11,15,0,99.52666666666667,True
6450,W,12,2,0,116.175,False
6450,W,13,12,0,101.49583333333334,True
6450,W,14,9,0,70.5988888888889,True
6450,W,15,11,0,77.28818181818181,True
6450,W,16,7,0,120.49000000000001,True
6450,W,17,2,0,127.85999999999999,False
6450,W,18,8,0,117.32374999999998,True
6450,W,19,13,0,118.0723076923077,True
6450,W,20,8,0,122.02625,True
6480,E,0,10,0,85.095,True
6480,E,1,12,0,126.05249999999997,True
6480,E,2,11,0,110.79818181818182,True
6480,E,3,9,0,123.34444444444446,True
6480,E,4,13,0,119.78076923076924,True
6480,E,5,9,0,112.68444444444444,True
6480,E,6,9,0,118.54777777777775,True
6480,E,7,27,6,55.74074074074074,True
6480,E,8,43,8,36.39697674418605,True
6480,E,9,10,0,77.299,True
6480,E,10,8,0,104.08874999999999,True
6480,E,11,10,0,108.98599999999999,True
6480,E,12,15,0,113.35333333333331,True
6480,E,13,9,0,118.10111111111112,True
6480,E,14,9,0,76.03888888888889,True
6480,E,15,10,0,87.11699999999999,True
6480,E,16,2,0,108.38999999999999,False
6480,E,17,10,0,121.86099999999999,True
6480,E,18,4,0,116.35,False
6480,E,19,5,0,112.86200000000001,True
6480,E,20,8,0,122.76750000000001,True
6480,W,0,16,0,101.52937500000002,True
6480,W,1,5,0,114.97,True
6480,W,2,18,0,111.90055555555556,True
6480,W,3,15,0,115.94800000000001,True
6480,W,4,11,0,114.8781818181818,True
6480,W,5,13,0,119.91846153846154,True
6480,W,6,7,0,112.09857142857142,True
6480,W,7,10,0,74.96400000000001,True
6480,W,8,15,0,110.29933333333334,True
6480,W,9,10,0,117.81099999999999,True
6480,W,10,9,0,119.03777777777779,True
6480,W,11,7,0,118.70000000000002,True
6480,W,12,7,0,116.12285714285716,True
6480,W,13,11,0,85.70727272727272,True
6480,W,14,4,0,78.33250000000001,False
6480,W,15,16,0,86.60187499999999,True
6480,W,16,7,0,110.90285714285713,True
6480,W,17,6,0,127.28166666666668,True
6480,W,18,7,0,115.03714285714285,True
6480,W,19,5,0,119.78199999999997,True
6480,W,20,6,0,121.70833333333331,True
6510,E,0,12,0,91.09083333333332,True
6510,E,1,11,0,116.84090909090911,True
6510,E,2,4,0,122.59500000000001,False
6510,E,3,15,0,120.57733333333333,True
6510,E,4,9,0,118.61111111111111,True
6510,E,5,9,0,116.64777777777778,True
6510,E,6,15,0,117.64000000000001,True
6510,E,7,25,6,43.1216,True
6510,E,8,31,0,51.04064516129032,True
6510,E,9,17,4,38.80882352941177,True
6510,E,10,7,0,114.00571428571428,True
6510,E,11,6,0,114.57833333333333,True
6510,E,12,11,0,106.39727272727269,True
6510,E,13,9,0,98.99111111111111,True
6510,E,14,11,0,76.52090909090909,True
6510,E,15,12,0,84.05166666666666,True
6510,E,16,6,0,113.23666666666666,True
6510,E,17,8,0,119.12625,True
6510,E,18,1,0,111.57,False
6510,E,19,10,0,120.772,True
6510,E,20,5,0,115.63399999999999,True
6510,W,0,16,0,84.03124999999997,True
6510,W,1,8,0,114.865,True
6510,W,2,15,0,111.85733333333334,True
6510,W,3,7,0,117.71857142857144,True
6510,W,4,21,0,111.8380952380952,True
6510,W,5,10,0,115.23999999999998,True
6510,W,6,14,0,117.02857142857144,True
6510,W,7,11,0,106.7190909090909,True
6510,W,8,9,0,95.34444444444443,True
6510,W,9,4,0,112.2025,False
6510,W,10,18,0,114.6488888888889,True
6510,W,11,6,0,123.49833333333333,True
6510,W,12,6,0,116.065,True
6510,W,13,10,0,83.223,True
6510,W,14,10,0,107.128,True
6510,W,15,11,0,93.03545454545454,True
6510,W,16,7,0,107.57857142857144,True
6510,W,17,8,0,117.0675,True
6510,W,18,6,0,113.67,True
6510,W,19,8,0,121.73875000000001,True
6510,W,20,5,0,121.52799999999999,True
6540,E,0,18,0,82.70666666666666,True
6540,E,1,8,0,112.29624999999999,True
6540,E,2,9,0,119.37000000000002,True
6540,E,3,11,0,116.76818181818182,True
6540,E,4,4,0,117.91000000000001,False
6540,E,5,15,0,121.80666666666666,True
6540,E,6,9,0,117.72,True
6540,E,7,17,0,89.14411764705882,True
6540,E,8,42,8,40.44285714285715,True
6540,E,9,13,0,64.34153846153846,True
6540,E,10,4,0,117.46249999999999,False
6540,E,11,8,0,117.29249999999999,True
6540,E,12,5,0,119.398,True
6540,E,13,5,0,119.02000000000001,True
6540,E,14,14,0,76.44714285714285,True
6540,E,15,9,0,69.85666666666667,True
6540,E,16,7,0,111.82142857142856,True
6540,E,17,8,0,110.82374999999999,True
6540,E,18,6,0,118.50833333333333,True
6540,E,19,6,0,115.91333333333334,True
6540,E,20,3,0,122.28333333333335,False
6540,W,0,7,0,87.18857142857144,True
6540,W,1,11,0,122.75727272727273,True
6540,W,2,12,0,112.09499999999998,True
6540,W,3,12,0,113.19333333333334,True
6540,W,4,10,0,118.109,True
6540,W,5,13,0,105.38692307692307,True
6540,W,6,20,0,104.293,True
6540,W,7,6,0,108.79,True
6540,W,8,9,0,117.28777777777776,True
6540,W,9,15,0,111.692,True
6540,W,10,4,0,120.62,False
6540,W,11,5,0,118.268,True
6540,W,12,13,0,118.31999999999996,True
6540,W,13,5,0,72.70599999999999,True
6540,W,14,11,0,80.52818181818182,True
6540,W,15,11,0,101.51818181818182,True
6540,W,16,7,0,124.97,True
6540,W,17,10,0,121.082,True
6540,W,18,8,0,112.64125,True
6540,W,19,7,0,117.97571428571429,True
6540,W,20,5,0,120.55,True
6570,E,0,11,0,86.3,True
6570,E,1,9,0,116.68444444444445,True
6570,E,2,14,0,113.3214285714286,True
6570,E,3,7,0,123.82285714285715,True
6570,E,4,11,0,116.57272727272726,True
6570,E,5,8,0,119.43625000000002,True
6570,E,6,6,0,119.075,True
6570,E,7,14,0,115.21000000000002,True
6570,E,8,33,4,48.17424242424242,True
6570,E,9,18,1,62.400555555555556,True
6570,E,10,8,0,114.87875,True
6570,E,11,4,0,118.39,False
6570,E,12,4,0,117.6875,False
6570,E,13,9,0,110.76333333333332,True
6570,E,14,6,0,67.10000000000001,True
6570,E,15,11,0,70.83,True
6570,E,16,8,0,121.74875,True
6570,E,17,8,0,114.32749999999999,True
6570,E,18,6,0,113.29333333333334,True
6570,E,19,7,0,108.98428571428569,True
6570,E,20,7,0,116.22285714285714,True
6570,W,0,20,0,80.7545,True
6570,W,1,7,0,120.41428571428571,True
6570,W,2,6,0,119.53000000000002,True
6570,W,3,13,0,117.22153846153846,True
6570,W,4,9,0,120.33333333333333,True
6570,W,5,15,0,114.15066666666667,True
6570,W,6,7,0,123.0957142857143,True
6570,W,7,11,0,101.7909090909091,True
6570,W,8,12,0,117.62083333333334,True
6570,W,9,5,0,116.02000000000001,True
6570,W,10,11,0,114.42545454545456,True
6570,W,11,16,0,104.77375,True
6570,W,12,4,0,118.85249999999999,False
6570,W,13,8,0,76.18375,True
6570,W,14,16,0,91.18375,True
6570,W,15,4,0,81.2825,False
6570,W,16,7,0,111.17857142857143,True
6570,W,17,11,0,113.86818181818184,True
6570,W,18,5,0,122.074,True
6570,W,19,12,0,120.1008333333333,True
6570,W,20,7,0,112.4542857142857,True
6600,E,0,17,0,89.76705882352942,True
6600,E,1,10,0,114.85099999999997,True
6600,E,2,9,0,114.76555555555557,True
6600,E,3,10,0,116.08400000000002,True
6600,E,4,11,0,118.57636363636365,True
6600,E,5,9,0,122.38555555555556,True
6600,E,6,11,0,115.89999999999999,True
6600,E,7,7,0,121.20285714285714,True
6600,E,8,23,1,50.38652173913043,True
6600,E,9,17,2,71.02470588235293,True
6600,E,10,8,0,94.4175,True
6600,E,11,8,0,121.8275,True
6600,E,12,9,0,119.84555555555555,True
6600,E,13,4,0,108.35000000000001,False
6600,E,14,7,0,43.99714285714286,True
6600,E,15,10,0,90.556,True
6600,E,16,7,0,114.36142857142856,True
6600,E,17,7,0,111.94285714285714,True
6600,E,18,5,0,122.19800000000001,True
6600,E,19,9,0,113.75999999999999,True
6600,E,20,8,0,111.74625,True
6600,W,0,14,0,89.01571428571428,True
6600,W,1,14,0,112.98000000000002,True
6600,W,2,12,0,113.79416666666664,True
6600,W,3,6,0,117.96333333333332,True
6600,W,4,8,0,120.595,True
6600,W,5,13,0,117.78923076923077,True
6600,W,6,11,0,111.50363636363636,True
6600,W,7,10,0,101.401,True
6600,W,8,7,0,120.33428571428574,True
6600,W,9,10,0,115.19800000000001,True
6600,W,10,10,0,116.92499999999998,True
6600,W,11,7,0,102.92857142857143,True
6600,W,12,10,0,96.80699999999999,True
6600,W,13,11,0,96.94454545454545,True
6600,W,14,10,0,72.627,True
6600,W,15,11,0,92.6609090909091,True
6600,W,16,9,0,117.66666666666667,True
6600,W,17,5,0,116.35799999999999,True
6600,W,18,7,0,106.46142857142857,True
6600,W,19,9,0,118.21444444444445,True
6600,W,20,5,0,124.45599999999999,True
6630,E,0,22,0,68.13272727272728,True
6630,E,1,9,0,111.41777777777776,True
6630,E,2,14,0,117.04214285714286,True
6630,E,3,11,0,108.8690909090909,True
6630,E,4,7,0,119.45428571428572,True
6630,E,5,11,0,113.82818181818183,True
6630,E,6,9,0,124.23444444444443,True
6630,E,7,10,0,121.168,True
6630,E,8,22,2,60.97363636363636,True
6630,E,9,7,0,59.47428571428571,True
6630,E,10,5,0,117.48200000000001,True
6630,E,11,14,0,115.22214285714286,True
6630,E,12,4,0,125.005,False
6630,E,13,8,0,114.84250000000002,True
6630,E,14,6,0,78.86,True
6630,E,15,7,0,95.92999999999999,True
6630,E,16,6,0,106.19500000000001,True
6630,E,17,6,0,118.41833333333334,True
6630,E,18,9,0,116.44111111111111,True
6630,E,19,5,0,117.822,True
6630,E,20,10,0,117.332,True
6630,W,0,15,0,81.02,True
6630,W,1,15,0,121.71933333333331,True
6630,W,2,15,0,114.96333333333332,True
6630,W,3,14,0,113.08571428571427,True
6630,W,4,7,0,118.79285714285716,True
6630,W,5,6,0,120.78833333333331,True
6630,W,6,11,0,104.52545454545456,True
6630,W,7,9,0,84.33333333333331,True
6630,W,8,16,0,117.67562499999998,True
6630,W,9,4,0,116.8725,False
6630,W,10,6,0,120.39999999999999,True
6630,W,11,10,0,116.773,True
6630,W,12,9,0,107.7011111111111,True
6630,W,13,9,0,86.02555555555556,True
6630,W,14,14,0,88.545,True
6630,W,15,10,0,90.404,True
6630,W,16,9,0,109.07888888888888,True
6630,W,17,6,0,117.47000000000001,True
6630,W,18,9,0,126.70666666666665,True
6630,W,19,7,0,112.47,True
6630,W,20,6,0,108.83833333333332,True
6660,E,0,10,0,88.612,True
6660,E,1,19,0,107.85789473684208,True
6660,E,2,8,0,119.26124999999999,True
6660,E,3,8,0,121.19375,True
6660,E,4,15,0,116.25200000000001,True
6660,E,5,10,0,109.23500000000001,True
6660,E,6,9,0,115.52555555555556,True
6660,E,7,10,0,120.27700000000002,True
6660,E,8,12,1,69.86916666666667,True
6660,E,9,23,4,61.42130434782609,True
6660,E,10,3,0,119.22333333333334,False
6660,E,11,2,0,113.07499999999999,False
6660,E,12,7,0,119.68142857142857,True
6660,E,13,9,0,112.46555555555557,True
6660,E,14,3,0,127.97333333333334,False
6660,E,15,11,0,70.44454545454546,True
6660,E,16,3,0,118.61666666666667,False
6660,E,17,6,0,118.27333333333333,True
6660,E,18,7,0,109.08571428571429,True
6660,E,19,4,0,111.00999999999999,False
6660,E,20,9,0,124.42777777777776,True
6660,W,0,19,0,82.00842105263156,True
6660,W,1,9,0,106.28555555555556,True
6660,W,2,12,0,120.33416666666665,True
6660,W,3,15,0,121.31266666666666,True
6660,W,4,15,0,119.89200000000001,True
6660,W,5,13,0,115.56615384615384,True
6660,W,6,8,0,124.27250000000001,True
6660,W,7,5,0,98.744,True
6660,W,8,11,0,110.44636363636364,True
6660,W,9,5,0,117.452,True
6660,W,10,13,0,119.72307692307692,True
6660,W,11,5,0,122.798,True
6660,W,12,5,0,67.39000000000001,True
6660,W,13,8,0,108.39500000000001,True
6660,W,14,14,0,79.425,True
