window_sec,start_sec,end_sec,minute,direction,cell,n_veh,k_veh_km_lane,q_veh_h_lane,speed_kph,freeway_percent
60,2280,2340,38.5,E,8,97.35,47.39301884036807,944.5073268097956,19.929250128402675,90
60,2280,2340,38.5,E,9,31.258333333333333,15.217502781423574,741.4547900203678,48.72381498267128,90
60,2280,2340,38.5,E,10,14.058333333333334,6.84403550622333,706.4123379257746,103.21576170717243,90
60,2280,2340,38.5,E,11,12.591666666666669,6.130016389984263,708.932825406099,115.64941760423564,90
60,2280,2340,38.5,E,12,11.725,5.708096003115713,668.65484478198,117.14148542999293,90
60,2280,2340,38.5,E,13,10.608333333333333,6.2164593329875935,690.7983054837324,111.12407698350354,90
60,2280,2340,38.5,E,14,11.433333333333334,7.421471409898689,609.3500253805311,82.10636297376094,90
60,2280,2340,38.5,E,15,15.233333333333333,9.88808291276526,722.4732107600522,73.06504376367614,90
60,2280,2340,38.5,E,16,10.983333333333333,7.12935880775484,784.519241046759,110.04064491654024,90
60,2280,2340,38.5,E,17,9.758333333333333,6.334215038757178,738.4137957148039,116.57542271562764,90
60,2280,2340,38.5,E,18,9.85,6.3937166317771,748.0031806306093,116.99035532994928,90
60,2280,2340,38.5,E,19,12.658333333333331,8.216629072478325,956.5783879395652,116.4198090849243,90
60,2280,2340,38.5,E,20,12.45,8.08139817925126,937.7195203089764,116.03431726907633,90
60,2280,2340,38.5,W,0,49.56666666666667,32.184663347772066,1798.926315734794,55.89389878950907,90
60,2280,2340,38.5,W,1,85.19166666666666,55.31671375324038,1351.808888464667,24.437621050572258,90
60,2280,2340,38.5,W,2,39.516666666666666,25.658990180755737,1590.9489995374668,62.00357022353435,90
60,2280,2340,38.5,W,3,67.025,43.520636021385975,1460.343734565135,33.555202039040154,90
60,2280,2340,38.5,W,4,70.28333333333333,45.636424121571885,1686.5281427501277,36.95574697652358,90
60,2280,2340,38.5,W,5,53.60833333333333,34.80900123002987,1574.4117749549644,45.23001865381626,90
60,2280,2340,38.5,W,6,29.133333333333333,18.916876776027426,1597.3574162057027,84.44086384439358,90
60,2280,2340,38.5,W,7,25.591666666666665,14.026144360489072,989.1615174541824,70.5226961901661,90
60,2280,2340,38.5,W,8,13.808333333333334,6.724527635414212,713.6837360095733,106.13143029571508,90
60,2280,2340,38.5,W,9,13.666666666666666,6.655524344934071,747.9537915061221,112.3808963414634,90
60,2280,2340,38.5,W,10,11.925,5.807362128109679,665.3788201972504,114.5750524109014,90
60,2280,2340,38.5,W,11,15.383333333333333,7.491537727806056,759.8979202906879,101.43417118093174,90
60,2280,2340,38.5,W,12,13.525,6.586546983872823,607.2560534546784,92.1964202094886,90
60,2280,2340,38.5,W,13,20.508333333333333,9.987364218922377,746.0094372272448,74.69532710280374,90
60,2280,2340,38.5,W,14,19.60833333333333,9.549072737555608,762.6985622740772,79.87147896302594,90
60,2280,2340,38.5,W,15,25.316666666666663,12.328977040668905,967.690207139801,78.48909150757079,90
60,2280,2340,38.5,W,16,18.20833333333333,8.867268715659113,1000.1045404311736,112.78608695652174,90
60,2280,2340,38.5,W,17,15.075,7.341382312893367,869.5564603839692,118.44587617468213,90
60,2280,2340,38.5,W,18,13.258333333333333,6.456682841245631,760.9199916757085,117.84998742928975,90
60,2280,2340,38.5,W,19,13.008333333333333,6.33493520753264,740.4837585410024,116.88892376681616,90
60,2280,2340,38.5,W,20,12.758333333333333,6.213187573819649,723.2536681750386,116.4062181580666,90
60,2340,2400,39.5,E,0,42.825,20.848546808821386,1517.2993444006304,72.77722319517419,90
60,2340,2400,39.5,E,1,23.775,11.574412151307142,1279.7296869675286,110.5654153522608,90
60,2340,2400,39.5,E,2,23.183333333333334,11.286370348733424,1291.683746328481,114.4463371675054,90
60,2340,2400,39.5,E,3,24.90833333333333,12.126130582158124,1405.5502220595122,115.91085981933752,90
60,2340,2400,39.5,E,4,29.125,14.178959154861008,1481.1877870275705,104.46378826895562,90
60,2340,2400,39.5,E,5,153.45833333333334,74.70830690895633,1009.3139729443486,13.51006353516155,90
60,2340,2400,39.5,E,6,160.8,78.28245947130128,1067.0475309543515,13.630735903814266,90
60,2340,2400,39.5,E,7,146.28333333333333,71.21529299125325,962.0763757038764,13.50940697276974,90
60,2340,2400,39.5,E,8,111.875,54.46424224721292,912.064326631291,16.746112476722534,90
60,2340,2400,39.5,E,9,32.358333333333334,15.753016075784522,717.4161256359619,45.54150914241567,90
60,2340,2400,39.5,E,10,13.691666666666666,6.665530727163564,657.4170764162736,98.62936701156424,90
60,2340,2400,39.5,E,11,9.275,4.5153595248527365,543.7918877691775,120.43158131177,90
60,2340,2400,39.5,E,12,10.933333333333334,5.32268795741849,632.138730668743,118.76306402439025,90
60,2340,2400,39.5,E,13,11.333333333333334,6.641307692744014,740.5456067539691,111.50599264705882,90
60,2340,2400,39.5,E,14,11.408333333333331,7.405243702734187,580.5437896539667,78.3963111760409,90
60,2340,2400,39.5,E,15,11.583333333333334,7.51883766342654,594.701545418648,79.0948776978417,90
60,2340,2400,39.5,E,16,7.833333333333333,5.084671683831221,572.2800143842118,112.55004255319147,90
60,2340,2400,39.5,E,17,8.783333333333333,5.701334458454369,660.6626854691706,115.878605313093,90
60,2340,2400,39.5,E,18,10.75,6.977914090518156,815.4912938350949,116.86748837209306,90
60,2340,2400,39.5,E,19,10.033333333333331,6.512719817816921,756.5280820472855,116.16161960132892,90
60,2340,2400,39.5,E,20,10.35,6.718270775522131,781.4033180251967,116.31018518518518,90
60,2340,2400,39.5,W,0,68.18333333333334,44.27285062398639,1631.3280361749555,36.84714250794427,90
60,2340,2400,39.5,W,1,72.45,47.04328566669979,1674.8318746343514,35.60193236714976,90
60,2340,2400,39.5,W,2,47.6,30.907665945271354,1731.5485238451129,56.02327030812325,90
60,2340,2400,39.5,W,3,56.04166666666666,36.38894408104198,1704.78361212946,46.84894423791823,90
60,2340,2400,39.5,W,4,87.1,56.55583411414149,1403.1279510273666,24.809605817068515,90
60,2340,2400,39.5,W,5,45.266666666666666,29.392584281287466,1616.9164711670212,55.01103460972016,90
60,2340,2400,39.5,W,6,26.33333333333333,17.098778779246757,1635.354528027172,95.64159810126588,90
60,2340,2400,39.5,W,7,24.95833333333333,13.679030400411843,1093.1586868088991,79.91492487479134,90
60,2340,2400,39.5,W,8,20.541666666666668,10.003597236750776,1050.2734533018283,104.98957809330628,90
60,2340,2400,39.5,W,9,15.85,7.718784941502808,890.7825208399073,115.40450052576236,90
60,2340,2400,39.5,W,10,16.375,7.974470008200921,899.2576478616899,112.76707379134864,90
60,2340,2400,39.5,W,11,13.775,6.708294617585813,710.4251200107011,105.90249243799155,90
60,2340,2400,39.5,W,12,9.308333333333334,4.533070228580371,451.2890152466997,99.55482542524618,90
60,2340,2400,39.5,W,13,13.716666666666669,6.679886836386116,550.6769249599532,82.43806196840826,90
60,2340,2400,39.5,W,14,23.508333333333333,11.448335823478269,748.4006825010016,65.37200638071604,90
60,2340,2400,39.5,W,15,16.183333333333334,7.881130155687628,626.4205919727077,79.48359938208031,90
60,2340,2400,39.5,W,16,11.958333333333334,5.823583801817313,666.0772063550193,114.37582578397216,90
60,2340,2400,39.5,W,17,15.183333333333334,7.394139620835664,877.8803866834713,118.72650933040616,90
60,2340,2400,39.5,W,18,16.183333333333334,7.881130155687628,933.534679569968,118.4518795056643,90
60,2340,2400,39.5,W,19,17.791666666666668,8.664373265907871,1021.7909190550304,117.93015925058543,90
60,2340,2400,39.5,W,20,17.316666666666666,8.433052761853189,993.6412834213488,117.82699711260828,90
60,2400,2460,40.5,E,0,45.19166666666667,22.00071401911624,1567.5496567839923,71.24994468006636,90
60,2400,2460,40.5,E,1,34.208333333333336,16.653684500916867,1584.9538321730524,95.1713617539586,90
60,2400,2460,40.5,E,2,28.98333333333333,14.109991399315188,1505.7797818996153,106.71727142035654,90
60,2400,2460,40.5,E,3,26.441666666666663,12.872603659146112,1398.729405456913,108.6594011976048,90
60,2400,2460,40.5,E,4,35.81666666666667,17.43667137270175,1158.6066890609022,66.44655188459747,90
60,2400,2460,40.5,E,5,161.45833333333334,78.60295663106321,982.706131735594,12.502152258064514,90
60,2400,2460,40.5,E,6,165.925,80.7774694513412,1040.6917465881245,12.883440811611674,90
60,2400,2460,40.5,E,7,152.68333333333334,74.33101277120554,995.0648702594808,13.38694083615326,90
60,2400,2460,40.5,E,8,114.575,55.7786865293803,789.7685928955107,14.15896719761438,90
60,2400,2460,40.5,E,9,27.65,13.4608568991638,528.7825413578533,39.28297769740808,90
60,2400,2460,40.5,E,10,12.291666666666666,5.983967025298999,580.3955097934219,96.99176271186444,90
60,2400,2460,40.5,E,11,12.941666666666666,6.3004073154504034,730.2170861528978,115.89998068254988,90
60,2400,2460,40.5,E,12,13.108333333333333,6.38154585138665,734.9216607435526,115.1635791481246,90
60,2400,2460,40.5,E,13,10.641666666666667,6.23599259090743,693.1941084007451,111.1601879404855,90
60,2400,2460,40.5,E,14,11.441666666666666,7.426880645620189,521.8664560567033,70.26724690458848,90
60,2400,2460,40.5,E,15,13.383333333333333,8.687232580908649,598.4609101580043,68.88970734744707,90
60,2400,2460,40.5,E,16,9.158333333333331,5.944738489926077,647.4958857433164,108.91915377616012,90
60,2400,2460,40.5,E,17,8.491666666666667,5.5120112079364345,648.9712174566857,117.7376447497546,90
60,2400,2460,40.5,E,18,7.266666666666667,4.7168535557611095,549.9208628812839,116.586376146789,90
60,2400,2460,40.5,E,19,7.908333333333333,5.133364706900547,590.7529656134867,115.08104320337198,90
60,2400,2460,40.5,E,20,7.475,4.852084448988205,555.3155477662565,114.44886287625418,90
60,2400,2460,40.5,W,0,79.53333333333333,51.64264071807945,1520.465019686322,29.44204631181895,90
60,2400,2460,40.5,W,1,61.05833333333333,39.64644054289272,1799.6253094824851,45.39185068923162,90
60,2400,2460,40.5,W,2,53.11666666666667,34.48975187940469,1753.4949146283957,50.84104173203642,90
60,2400,2460,40.5,W,3,70.91666666666667,46.04757087429997,1512.7599929180888,32.85211280846064,90
60,2400,2460,40.5,W,4,84.71666666666667,55.00828641450081,1393.8314099371607,25.3385717096203,90
60,2400,2460,40.5,W,5,33.50833333333333,21.75765489599722,1541.2855965731453,70.83877393683164,90
60,2400,2460,40.5,W,6,23.65,15.356434865665284,1517.6556795108802,98.82864693446092,90
60,2400,2460,40.5,W,7,22.70833333333333,12.445862384348004,995.4251431908864,79.98040733944956,90
60,2400,2460,40.5,W,8,16.575,8.071868115171315,900.7995816426646,111.59741075917547,90
60,2400,2460,40.5,W,9,19.3,9.398899013943485,1096.6318014588908,116.67662348877376,90
60,2400,2460,40.5,W,10,20.125,9.800684513895789,1117.5056620766186,114.02322567287784,90
60,2400,2460,40.5,W,11,17.95,8.741480100592765,932.0783343754936,106.62706128133708,90
60,2400,2460,40.5,W,12,13.541666666666666,6.594663492787022,675.6666169936321,102.45657230769233,90
60,2400,2460,40.5,W,13,15.325,7.463129946606358,668.1707369335567,89.52955954322998,90
60,2400,2460,40.5,W,14,14.233333333333333,6.931498612726297,636.2006199714173,91.78399297423891,90
60,2400,2460,40.5,W,15,22.175,10.799015110342316,753.596100439525,69.78378053363394,90
60,2400,2460,40.5,W,16,14.183333333333334,6.907135631144994,740.5833258661596,107.22003525264398,90
60,2400,2460,40.5,W,17,10.366666666666667,5.048468544632034,589.2244172508931,116.71349678456592,90
60,2400,2460,40.5,W,18,9.55,4.650759607836263,535.442684135991,115.1301570680628,90
60,2400,2460,40.5,W,19,9.466666666666669,4.610177063265265,537.0643626170482,116.49538732394367,90
60,2400,2460,40.5,W,20,12.691666666666666,6.180721538162851,719.4332274291255,116.39955351280376,90
60,2460,2520,41.5,E,0,44.75,21.78569689888516,1566.0497298086757,71.88430726256985,90
60,2460,2520,41.5,E,1,32.733333333333334,15.935608457880988,1628.2152767635462,102.1746537678208,90
60,2460,2520,41.5,E,2,29.9,14.556253346964604,1609.1664638203265,110.548121516165,90
60,2460,2520,41.5,E,3,31.0,15.091738295626705,1641.5803435463836,108.77344354838712,90
60,2460,2520,41.5,E,4,76.18333333333334,37.08842477646333,1439.1034191779042,38.80195580835704,90
60,2460,2520,41.5,E,5,151.68333333333334,73.84418150186387,1033.7363071199827,13.998886386111415,90
60,2460,2520,41.5,E,6,170.65,83.07774694513411,964.5252989955044,11.609911612462149,90
60,2460,2520,41.5,E,7,152.775,74.37563896597048,951.308440030508,12.790591828942343,90
60,2460,2520,41.5,E,8,121.15833333333332,58.98365869886248,1049.0959950018664,17.786214320104538,90
60,2460,2520,41.5,E,9,35.13333333333333,17.10397006837691,728.7425969343964,42.60663425047439,90
60,2460,2520,41.5,E,10,12.433333333333334,6.052934780844819,618.6215374129795,102.20191689008044,90
60,2460,2520,41.5,E,11,11.05,5.37948493257388,616.1594696785296,114.53874811463048,90
60,2460,2520,41.5,E,12,7.866666666666666,3.829738896191353,457.475131038735,119.45334745762712,90
60,2460,2520,41.5,E,13,8.183333333333334,4.795414819319574,494.18537006187887,103.0537270875764,90
60,2460,2520,41.5,E,14,16.608333333333334,10.7806067929505,717.8295431573628,66.58526342197692,90
60,2460,2520,41.5,E,15,13.2,8.568229394868805,689.4580486723036,80.46680555555557,90
60,2460,2520,41.5,E,16,9.95,6.458614883504764,671.380860516854,103.95121440536016,90
60,2460,2520,41.5,E,17,7.541666666666667,4.895358334820877,567.7864866473018,115.98466298342537,90
60,2460,2520,41.5,E,18,7.158333333333333,4.646533491283019,552.2280101044527,118.84731082654248,90
60,2460,2520,41.5,E,19,7.291666666666667,4.733081262948344,569.1809335259005,120.25589714285717,90
60,2460,2520,41.5,E,20,8.683333333333334,5.636423629705363,673.887401349064,119.5593953934741,90
60,2460,2520,41.5,W,0,62.475,40.56631155316865,1673.7819230412103,41.26039215686274,90
60,2460,2520,41.5,W,1,58.53333333333333,38.00690574222444,1767.287460556472,46.49911446469248,90
60,2460,2520,41.5,W,2,55.38333333333333,35.96154549584619,1690.3332162391646,47.00390911826662,90
60,2460,2520,41.5,W,3,88.65833333333333,57.56758008597853,1409.1973827231673,24.47901024532381,90
60,2460,2520,41.5,W,4,67.34166666666667,43.72633902376363,1697.0948092652873,38.81172874644228,90
60,2460,2520,41.5,W,5,44.891666666666666,29.14908901386148,1737.4835857134726,59.60678856506404,90
60,2460,2520,41.5,W,6,25.6,16.622610256280392,1443.0972662948652,86.81532226562497,90
60,2460,2520,41.5,W,7,20.316666666666663,11.135050456161627,923.7728747481756,82.96081624282196,90
60,2460,2520,41.5,W,8,17.375,8.461460543052887,937.699706701834,110.82007673860912,90
60,2460,2520,41.5,W,9,14.85,7.23179535528812,852.4030338801897,117.86879910213244,90
60,2460,2520,41.5,W,10,15.1,7.353557076264666,862.8126154573393,117.33268763796907,90
60,2460,2520,41.5,W,11,16.816666666666666,8.189557494427206,864.5209376710557,105.5638156590684,90
60,2460,2520,41.5,W,12,17.366666666666667,8.457402288595787,809.5597946458311,95.7220393474088,90
60,2460,2520,41.5,W,13,27.925,13.599210685741111,951.3407985735724,69.95558937630558,90
60,2460,2520,41.5,W,14,16.9,8.230140038998202,685.8954879352967,83.33946745562133,90
60,2460,2520,41.5,W,15,14.191666666666666,6.911207340440798,684.1566882306076,98.99235466823254,90
60,2460,2520,41.5,W,16,14.275,6.951776343214674,762.710590530065,109.71448920023349,90
60,2460,2520,41.5,W,17,14.733333333333333,7.174993880152279,807.8413673785169,112.5912273755656,90
60,2460,2520,41.5,W,18,14.45,7.037013228610889,806.4117254983701,114.595738177624,90
60,2460,2520,41.5,W,19,13.791666666666666,6.716411126500012,781.7095364434498,116.38798187311178,90
60,2460,2520,41.5,W,20,11.825,5.758663074624482,678.2248188557543,117.77470049330518,90
60,2520,2580,42.5,E,0,43.40833333333333,21.13253168459828,1504.7048991447998,71.2032482242273,90
60,2520,2580,42.5,E,1,28.741666666666667,13.992340522207618,1457.5290475958652,104.16620759640476,90
60,2520,2580,42.5,E,2,29.98333333333333,14.596822614932734,1571.8167729581478,107.6821178432462,90
60,2520,2580,42.5,E,3,29.558333333333334,14.38989132650213,1579.2174674050905,109.74491965040878,90
60,2520,2580,42.5,E,4,115.775,56.36288398812131,1262.0001054800964,22.39062333549269,90
60,2520,2580,42.5,E,5,157.99166666666667,76.9152750848169,1008.7331021660038,13.114860488422384,90
60,2520,2580,42.5,E,6,169.68333333333334,82.60714343670381,954.4237135485124,11.553767311658971,90
60,2520,2580,42.5,E,7,156.10833333333332,75.99840968469563,955.9754880482936,12.57888805850638,90
60,2520,2580,42.5,E,8,117.33333333333331,57.12152929912536,798.2125586225925,13.97393536931818,90
60,2520,2580,42.5,E,9,32.083333333333336,15.619137752194286,684.6094858553076,43.83145194805193,90
60,2520,2580,42.5,E,10,16.5,8.032715057689504,764.4553170082606,95.1677373737374,90
60,2520,2580,42.5,E,11,14.3,6.961686383330904,800.7625399607294,115.02421911421912,90
60,2520,2580,42.5,E,12,14.95,7.278126673482295,839.8444574266094,115.39294314381274,90
60,2520,2580,42.5,E,13,11.458333333333334,6.714557409943396,638.3797335266686,95.07398545454542,90
60,2520,2580,42.5,E,14,15.383333333333333,9.985449141889926,595.7439584008121,59.66120801733479,90
60,2520,2580,42.5,E,15,14.766666666666667,9.585165711936568,622.5636531814423,64.95074492099322,90
60,2520,2580,42.5,E,16,7.933333333333334,5.149582386178003,583.5684182603327,113.32344537815123,90
60,2520,2580,42.5,E,17,7.991666666666666,5.187457064191404,598.77107573471,115.42670490093852,90
60,2520,2580,42.5,E,18,9.125,5.923113123346806,695.0982587670195,117.35353424657538,90
60,2520,2580,42.5,E,19,10.033333333333331,6.512719817816921,777.8122346093699,119.4297093023256,90
60,2520,2580,42.5,E,20,8.291666666666666,5.382189550438422,644.4825254639776,119.74355778894471,90
60,2520,2580,42.5,W,0,58.75,38.14759189673723,1794.973034792985,47.05337730496455,90
60,2520,2580,42.5,W,1,65.59166666666667,42.59002777577571,1622.6068473466487,38.098281031635125,90
60,2520,2580,42.5,W,2,70.78333333333333,45.96108447813986,1544.4720838628,33.60390864139392,90
60,2520,2580,42.5,W,3,73.29166666666667,47.58970456397981,1522.332043784909,31.988684479818087,90
60,2520,2580,42.5,W,4,62.225,40.403981374884665,1728.3225903221348,42.77604660506229,90
60,2520,2580,42.5,W,5,48.41666666666666,31.437944527665717,1675.033164055423,53.280619621342495,90
60,2520,2580,42.5,W,6,31.65,20.551000570752905,1543.7169779834824,75.11639020537125,90
60,2520,2580,42.5,W,7,22.683333333333334,12.432160517502853,935.789594662934,75.27167891256431,90
60,2520,2580,42.5,W,8,14.7,7.15876086232388,796.3658818327206,111.24353741496596,90
60,2520,2580,42.5,W,9,15.391666666666667,7.49558138115441,892.4149099328988,119.05879805089332,90
60,2520,2580,42.5,W,10,15.575,7.584877580319349,897.659669586662,118.34860353130016,90
60,2520,2580,42.5,W,11,16.216666666666665,7.897363173516026,824.73381097365,104.43154162384378,90
60,2520,2580,42.5,W,12,13.641666666666667,6.643362546272218,704.3334365753266,106.02062309102013,90
60,2520,2580,42.5,W,13,21.275,10.360723628975547,770.079309655204,74.32678809244025,90
60,2520,2580,42.5,W,14,29.133333333333333,14.18765758202057,1057.9261443141256,74.56665331807778,90
60,2520,2580,42.5,W,15,25.675,12.503481982324193,934.4283477839658,74.73345017851346,90
60,2520,2580,42.5,W,16,13.383333333333333,6.517543962173243,711.9227306609939,109.2317496886675,90
60,2520,2580,42.5,W,17,9.275,4.516837210751972,531.5411188834802,117.67993710691825,90
60,2520,2580,42.5,W,18,11.491666666666667,5.596332896340495,650.2946536231121,116.2001377810007,90
60,2520,2580,42.5,W,19,13.791666666666666,6.716411126500012,765.7003719309043,114.00439274924469,90
60,2520,2580,42.5,W,20,14.691666666666666,7.15470260786678,802.0492642871661,112.10099262620534,90
60,2580,2640,43.5,E,0,34.916666666666664,16.99852327864596,1356.4560310273755,79.7984630071599,90
60,2580,2640,43.5,E,1,28.03333333333333,13.647501744478523,1439.2919851354202,105.4619381688466,90
60,2580,2640,43.5,E,2,28.0,13.631274037291268,1433.5107833114257,105.163375,90
60,2580,2640,43.5,E,3,28.45833333333333,13.85437803214118,1429.4890862390605,103.17959297218152,90
60,2580,2640,43.5,E,4,142.68333333333334,69.46270061503009,1124.8485143534067,16.193561499824785,90
60,2580,2640,43.5,E,5,164.01666666666668,79.84843315677864,945.8468016421632,11.845527385428309,90
60,2580,2640,43.5,E,6,168.54166666666666,82.05134446554044,996.6993654966489,12.147264276885045,90
60,2580,2640,43.5,E,7,166.71666666666667,81.16287749703842,899.339045486263,11.08066979906028,90
60,2580,2640,43.5,E,8,118.56666666666666,57.72195446505367,742.7061324505465,12.866960922125386,90
60,2580,2640,43.5,E,9,27.941666666666663,13.602849060547388,509.4718913940086,37.45332239785267,90
60,2580,2640,43.5,E,10,9.783333333333331,4.762832059458322,512.6763546078578,107.64107325383306,90
60,2580,2640,43.5,E,11,7.875,3.833795822988173,458.1646868863902,119.50680423280426,90
60,2580,2640,43.5,E,12,9.458333333333334,4.6046119143826125,555.5770978368463,120.65666079295158,90
60,2580,2640,43.5,E,13,11.308333333333334,6.626657749304137,748.6563526068775,112.97646278555636,90
60,2580,2640,43.5,E,14,13.383333333333333,8.687232568729806,756.3508744244566,87.06465130759653,90
60,2580,2640,43.5,E,15,17.408333333333335,11.299893438056149,857.7642005960985,75.90905217807563,90
60,2580,2640,43.5,E,16,10.575,6.8643067731721485,750.3948193470246,109.31836879432626,90
60,2580,2640,43.5,E,17,9.3,6.036707073657568,717.5174312621377,118.85907706093194,90
60,2580,2640,43.5,E,18,8.4,5.452509614916512,651.4814273891245,119.4828571428571,90
60,2580,2640,43.5,E,19,7.0,4.543758012430411,544.6895369153277,119.8764404761905,90
60,2580,2640,43.5,E,20,7.641666666666667,4.960269163569882,599.8003992015974,120.9209378407852,90
60,2580,2640,43.5,W,0,63.50833333333333,41.237276290075805,1742.682101452899,42.25987403227924,90
60,2580,2640,43.5,W,1,58.833333333333336,38.20170195616522,1731.8584662655169,45.33458923512748,90
60,2580,2640,43.5,W,2,93.00833333333334,60.392237327586415,1346.3670397879926,22.29371024101783,90
60,2580,2640,43.5,W,3,57.333333333333336,37.22764836841172,1606.0641674793983,43.14170348837212,90
60,2580,2640,43.5,W,4,66.64166666666667,43.271814524568455,1629.6210261301806,37.66010378892084,90
60,2580,2640,43.5,W,5,42.38333333333333,27.5203762250788,1754.2465574639093,63.74355289028707,90
60,2580,2640,43.5,W,6,37.80833333333333,24.549733962481813,1557.030703995681,63.42352655940047,90
60,2580,2640,43.5,W,7,25.133333333333333,13.77494346832792,1056.762372235228,76.71627652519896,90
60,2580,2640,43.5,W,8,22.08333333333333,10.75437431131422,1064.595236193656,98.99183396226417,90
60,2580,2640,43.5,W,9,15.291666666666666,7.44688242253294,846.3520665240758,113.651863760218,90
60,2580,2640,43.5,W,10,13.583333333333334,6.61495476507252,774.6592121402196,117.10725766871164,90
60,2580,2640,43.5,W,11,12.958333333333334,6.310585680790043,707.9606232439934,112.1861993569132,90
60,2580,2640,43.5,W,12,15.033333333333331,7.321091040607869,712.3081906613397,97.2953603104213,90
60,2580,2640,43.5,W,13,23.60833333333333,11.497034876963466,891.9520187705631,77.58104835863041,90
60,2580,2640,43.5,W,14,22.33333333333333,10.87612194502721,738.2731867556757,67.88018656716419,90
60,2580,2640,43.5,W,15,23.641666666666666,11.513267894791865,803.5815800050776,69.79613323933732,90
60,2580,2640,43.5,W,16,17.85,8.692764113932185,915.547239937821,105.32291316526612,90
60,2580,2640,43.5,W,17,18.225,8.875402497677056,1017.1767649023972,114.60626886145404,90
60,2580,2640,43.5,W,18,16.691666666666666,8.12868367757071,947.0220447628716,116.50373939091364,90
60,2580,2640,43.5,W,19,14.108333333333333,6.8706247958698015,808.1913106603529,117.62995865327822,90
60,2580,2640,43.5,W,20,11.208333333333334,5.458352244799104,649.4921338042208,118.99051301115242,90
60,2640,2700,44.5,E,0,34.583333333333336,16.836246206773446,1290.3091783911846,76.63876867469877,90
60,2640,2700,44.5,E,1,22.575,10.990214692566086,1244.143177060513,113.20462901439645,90
60,2640,2700,44.5,E,2,24.4,11.878681661068104,1368.690464599257,115.22242144808747,90
60,2640,2700,44.5,E,3,37.125,18.073573684681985,1383.729556374296,76.56092704826038,90
60,2640,2700,44.5,E,4,163.20833333333334,79.4549113155802,1041.8763286435258,13.112799591524125,90
60,2640,2700,44.5,E,5,168.98333333333332,82.26636152591998,947.6219099608168,11.518947627971198,90
60,2640,2700,44.5,E,6,171.61666666666667,83.5483504535644,986.3781786021456,11.806076041565513,90
60,2640,2700,44.5,E,7,164.26666666666668,79.97014101877545,853.4598283108578,10.672231128246752,90
60,2640,2700,44.5,E,8,135.1,65.77089722993043,953.165214286874,14.492203306192945,90
60,2640,2700,44.5,E,9,31.25,15.213445862526902,507.6827495913864,33.37066133333333,90
60,2640,2700,44.5,E,10,7.158333333333333,3.484900118462265,317.78398487577704,91.18883585564608,90
60,2640,2700,44.5,E,11,6.125,2.9818411956574677,337.0590931957226,113.0372380952381,90
60,2640,2700,44.5,E,12,7.575,3.6877464583029034,423.27065381432215,114.77759075907592,90
60,2640,2700,44.5,E,13,6.883333333333334,4.033617760445996,463.2942551588312,114.8582445520581,90
60,2640,2700,44.5,E,14,13.941666666666666,9.04965136207034,603.3166179491265,66.66738792588164,90
60,2640,2700,44.5,E,15,13.616666666666667,8.838691181322998,591.371890365611,66.90717870257042,90
60,2640,2700,44.5,E,16,8.358333333333333,5.425452871151824,621.7673929308786,114.6019341974078,90
60,2640,2700,44.5,E,17,10.516666666666667,6.826455490103808,786.5274329390005,115.21754358161644,90
60,2640,2700,44.5,E,18,12.441666666666666,8.075988943522175,926.9118673222667,114.77379102478233,90
60,2640,2700,44.5,E,19,12.016666666666667,7.800117921338872,886.0930172175948,113.59995145631068,90
60,2640,2700,44.5,E,20,7.891666666666667,5.122546235442398,609.3689585598454,118.95821541710664,90
60,2640,2700,44.5,W,0,69.13333333333334,44.88970530146555,1647.5349729547106,36.70184426229509,90
60,2640,2700,44.5,W,1,76.625,49.75419964404239,1479.8943252183396,29.744108754758024,90
60,2640,2700,44.5,W,2,79.00833333333334,51.30174734368308,1572.2634973755542,30.64736736631157,90
60,2640,2700,44.5,W,3,54.48333333333333,35.3770879407959,1728.309105060319,48.85391098195168,90
60,2640,2700,44.5,W,4,59.7,38.76444657421639,1734.8367380464929,44.753295644891125,90
60,2640,2700,44.5,W,5,50.6,32.85562808467922,1568.4790398191597,47.73851943346507,90
60,2640,2700,44.5,W,6,29.33333333333333,19.046740918654617,1642.5296842375017,86.2367840909091,90
60,2640,2700,44.5,W,7,23.5,12.87975483444454,1210.983049417514,94.02221276595746,90
60,2640,2700,44.5,W,8,18.65833333333333,9.08643172944624,995.2502595659552,109.5314738722644,90
60,2640,2700,44.5,W,9,17.983333333333334,8.75769605876081,1011.3211686581292,115.4779935125116,90
60,2640,2700,44.5,W,10,19.0,9.252820162187328,1058.1514586015835,114.35988596491224,90
60,2640,2700,44.5,W,11,18.916666666666668,9.212237617616331,947.0091800962424,102.79903964757708,90
60,2640,2700,44.5,W,12,11.941666666666666,5.815478637023878,648.9321758542302,111.58706210746686,90
60,2640,2700,44.5,W,13,14.366666666666667,6.996430684039892,671.0715772194917,95.91627610208812,90
60,2640,2700,44.5,W,14,26.758333333333333,13.031055061747152,871.9451083748739,66.91285580815946,90
60,2640,2700,44.5,W,15,28.116666666666667,13.692550538254409,825.7889571324962,60.30935981031418,90
60,2640,2700,44.5,W,16,11.825,5.758651856988688,650.8211212578093,113.01622973925298,90
60,2640,2700,44.5,W,17,12.7,6.184779792619951,713.3179655353555,115.33441601049874,90
60,2640,2700,44.5,W,18,14.391666666666667,7.008605447411192,805.3330414636728,114.90631731325998,90
