run,t,scan_ok,obs_n,unobs_n,total,stopped,ramp_R_D_W,ramp_R_D_E,ramp_R_F_W,ramp_R_F_E,ramp_D,ramp_F,obs_n_32,obs_stop_32,obs_qtail_32,full_n_32,full_stop_32,obs_n_69,obs_stop_69,obs_qtail_69,full_n_69,full_stop_69,obs_n_70,obs_stop_70,obs_qtail_70,full_n_70,full_stop_70,obs_n_420,obs_stop_420,obs_qtail_420,full_n_420,full_stop_420,obs_n_31,obs_stop_31,obs_qtail_31,full_n_31,full_stop_31,obs_n_68,obs_stop_68,obs_qtail_68,full_n_68,full_stop_68,obs_n_30,obs_stop_30,obs_qtail_30,full_n_30,full_stop_30,obs_n_10482,obs_stop_10482,obs_qtail_10482,full_n_10482,full_stop_10482,obs_n_10639,obs_stop_10639,obs_qtail_10639,full_n_10639,full_stop_10639,obs_n_10681,obs_stop_10681,obs_qtail_10681,full_n_10681,full_stop_10681,obs_n_10480,obs_stop_10480,obs_qtail_10480,full_n_10480,full_stop_10480,obs_n_10637,obs_stop_10637,obs_qtail_10637,full_n_10637,full_stop_10637,obs_n_10638,obs_stop_10638,obs_qtail_10638,full_n_10638,full_stop_10638,far_interval_sec,far_freeway_exit_count,far_link_volume_veh_h_10482,far_link_volume_veh_h_10490,far_link_volume_veh_h_10639,far_link_volume_veh_h_10480,far_link_volume_veh_h_10646,far_link_volume_veh_h_10644,far_link_volume_veh_h_10681,far_link_volume_veh_h_10484,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,g_SC105_p1,g_SC105_p2,g_SC105_p3,g_SC105_p4,diag_leader_search_ramp_queue_stress,diag_leader_forecast_ramp_first_veh_h,diag_leader_forecast_ramp_future_mean_veh_h,diag_leader_forecast_ramp_peak_veh_h,diag_leader_ramp_queue_veh,diag_leader_ramp_queue_penalty,diag_wu_b3_meter_price_enabled,diag_wu_b3_meter_fd3_R_D_W_lo,diag_wu_b3_meter_fd3_R_D_W_base,diag_wu_b3_meter_fd3_R_D_W_hi,diag_wu_b3_meter_fd3_R_D_W_curv,diag_wu_b3_meter_fd3_R_D_W_nonlin,diag_wu_b3_meter_fd3_R_D_W_cliffup,diag_wu_b3_meter_price_R_D_W,diag_wu_b3_meter_price_ref_R_D_W,diag_wu_b3_meter_fd3_R_F_W_lo,diag_wu_b3_meter_fd3_R_F_W_base,diag_wu_b3_meter_fd3_R_F_W_hi,diag_wu_b3_meter_fd3_R_F_W_curv,diag_wu_b3_meter_fd3_R_F_W_nonlin,diag_wu_b3_meter_fd3_R_F_W_cliffup,diag_wu_b3_meter_price_R_F_W,diag_wu_b3_meter_price_ref_R_F_W,diag_wu_b3_meter_fd3_R_D_E_lo,diag_wu_b3_meter_fd3_R_D_E_base,diag_wu_b3_meter_fd3_R_D_E_hi,diag_wu_b3_meter_fd3_R_D_E_curv,diag_wu_b3_meter_fd3_R_D_E_nonlin,diag_wu_b3_meter_fd3_R_D_E_cliffup,diag_wu_b3_meter_price_R_D_E,diag_wu_b3_meter_price_ref_R_D_E,diag_wu_b3_meter_fd3_R_F_E_lo,diag_wu_b3_meter_fd3_R_F_E_base,diag_wu_b3_meter_fd3_R_F_E_hi,diag_wu_b3_meter_fd3_R_F_E_curv,diag_wu_b3_meter_fd3_R_F_E_nonlin,diag_wu_b3_meter_fd3_R_F_E_cliffup,diag_wu_b3_meter_price_R_F_E,diag_wu_b3_meter_price_ref_R_F_E,diag_phase_price_ramp_signal_zeroed,diag_leader_candidate_wu_metered_serial_override,diag_gate_onramp_queue_kept,diag_leg_ramp_split_enabled,diag_leg_ramp_split_folded_movements,diag_leg_ramp_split_folded_into_w,diag_leg_ramp_split_redistributed,diag_leg_ramp_split_moved_beta,diag_offramp_direct_enabled,diag_offramp_direct_movements,diag_offramp_direct_beta_zeroed,diag_offramp_direct_offramps,diag_leg_ramp_split_substep_rebound_modules,diag_leg_ramp_split_runtime,diag_leg_ramp_split_patched_modules,diag_leg_ramp_split_links,diag_leg_ramp_split_injected_veh,diag_offramp_direct_veh,diag_leg_ramp_split_tail_extra_exit_veh,diag_leg_ramp_split_len_SC1004_W_out,diag_leg_ramp_split_injected_R_F_E,diag_leg_ramp_split_injected_R_F_W,diag_leg_ramp_split_storage_adjust_veh,diag_leg_ramp_split_len_SC1001_W_out,diag_leg_ramp_split_injected_R_D_E,diag_leg_ramp_split_injected_R_D_W,diag_phase_local_ramp_aware_enabled,diag_phase_local_ramp_setup_built,diag_phase_local_ramp_scored,diag_leg_ramp_split_req_last_SC1001_W_out,diag_leg_ramp_split_req_last_SC1004_W_out,diag_leg_ramp_split_u_on_last
b0,3150,True,6354,663,7017,3243,8,11,20,81,19,101,263,167,1337.032102,263.0,167.0,,,,56.0,0.0,,,,36.0,25.0,17,0,0.0,17.0,0.0,,,,28.0,0.0,,,,55.0,0.0,17,2,515.891636,17.0,2.0,6,0,0.0,6.0,0.0,47,47,2.028291,47.0,47.0,34,33,184.971716,34.0,33.0,2,0,0.0,2.0,0.0,,,,2.0,0.0,11,6,250.092718,11.0,6.0,150,526,503.897194,219.252832,0.0,284.34838,818.904943,1077.910308,147.809679,721.523031,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.19827427874348422,3509.343979583946,3509.343979583946,3509.343979583946,284.8941609937465,0.0,1.0,1076.099794514296,1076.0981080214956,1076.0981080214956,0.0016864928002178203,0.0,0.0,-1.8321928975871687e-06,1800.0,1076.1339368978183,1076.0981080214956,1076.0981080214956,0.035828876322739234,0.0,0.0,-3.6454650562076405e-05,1800.0,1076.1063566503885,1076.0981080214956,1076.0981080214956,0.008248628892943088,0.0,0.0,-1.1354581845226764e-06,1800.0,1076.0981080214956,1076.0981080214956,1076.019598518712,0.07850950278361779,0.0,0.0,-0.00023559108650756698,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4860.1629111806815,11571.89568611635,5358.049192737548,1.9902,702.8536290716626,2108.1392593631244,-15776.140350991209,1.9595,1366.1133484972697,683.0566742486349,1.0,12.0,116.0,0.7006117821278173,0.0802364847914645,536.9144477754726
b0,3300,True,6363,694,7057,3249,7,7,26,86,14,112,272,179,1280.047128,272.0,179.0,,,,52.0,0.0,,,,43.0,30.0,24,0,0.0,24.0,0.0,,,,38.0,0.0,,,,53.0,2.0,1,0,0.0,1.0,0.0,6,0,0.0,6.0,0.0,47,47,2.028291,47.0,47.0,39,39,160.574533,39.0,39.0,1,0,0.0,1.0,0.0,,,,8.0,8.0,9,4,255.163607,9.0,4.0,150,500,937.233691,96.017494,0.0,157.092576,818.379797,975.835722,76.648153,654.60865,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.20438362857420306,3423.52094466823,3423.52094466823,3423.52094466823,301.2391771654224,0.0,1.0,1083.1332753777415,1083.132638916622,1083.132638916622,0.0006364611194840109,0.0,0.0,9.127526694562169e-07,1800.0,1083.201550761677,1083.132638916622,1083.132638916622,0.06891184505502679,0.0,0.0,-3.058114044639145e-05,1800.0,1083.1371488675832,1083.132638916622,1083.132638916622,0.004509950961164577,0.0,0.0,-9.774658244686583e-07,1800.0,1083.132638916622,1083.132638916622,1083.055039291712,0.07759962490990802,0.0,0.0,-0.00023494431462201722,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4886.47092238933,11509.178921488136,5380.6722439248715,1.9902,719.7265232601295,2158.7478202163506,-15907.554597925358,1.9595,1338.6643859418991,669.3321929709496,1.0,12.0,116.0,0.7006117821278173,0.3302364847914645,640.2774398328282
b0,3450,True,6318,777,7095,3348,9,9,24,97,18,121,258,166,1336.24722,258.0,166.0,,,,57.0,3.0,,,,41.0,28.0,15,0,0.0,15.0,0.0,,,,57.0,0.0,,,,54.0,0.0,11,4,514.602784,11.0,4.0,8,0,0.0,8.0,0.0,47,47,2.028291,47.0,47.0,50,50,131.858673,50.0,50.0,1,0,0.0,1.0,0.0,,,,20.0,16.0,13,4,260.632335,13.0,4.0,150,505,715.335976,337.880639,0.0,182.484401,733.874232,810.060469,128.766219,557.671536,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,40.0,40.666666666666664,34.666666666666664,22.666666666666664,0.22718205534414182,3677.545577289835,3677.545577289835,3677.545577289835,334.1954773149556,0.0,1.0,1070.3155764074668,1070.3158121146607,1070.3158121146607,0.0002357071939513844,0.0,0.0,3.1208712836732702e-06,1800.0,1070.374200918358,1070.3158121146607,1070.3158121146607,0.058388803697198455,0.0,0.0,-2.556746373830128e-05,1800.0,1070.3226516947675,1070.3158121146607,1070.3158121146607,0.006839580106770882,0.0,0.0,-1.2923179268240245e-06,1800.0,1070.3158121146607,1070.3158121146607,1070.2354047967515,0.08040731790924838,0.0,0.0,-0.0002367307466586668,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4900.795594727851,11623.49031824017,5456.252691916705,1.9902,722.3453469720733,2166.602720372138,-15977.142858688492,1.9595,1341.231684922431,670.6158424612155,1.0,12.0,116.0,0.7006117821278173,0.42202786801141917,617.3123977302511
b0,3600,True,6419,756,7175,3433,10,8,6,102,18,108,289,184,1286.485922,289.0,184.0,,,,91.0,50.0,,,,39.0,29.0,23,0,0.0,23.0,0.0,,,,35.0,0.0,,,,41.0,0.0,5,0,0.0,5.0,0.0,7,0,0.0,7.0,0.0,47,47,2.028291,47.0,47.0,55,55,113.3333,55.0,55.0,3,0,0.0,3.0,0.0,,,,23.0,22.0,8,1,285.219941,8.0,1.0,150,415,902.110268,141.363309,0.0,286.959841,718.353668,311.342632,48.617237,616.287045,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265305,24.0,20.978827940535083,72.35287680658116,20.668295252883755,34.0,28.666666666666664,34.666666666666664,40.666666666666664,0.20891576290848116,2720.903495299657,2720.903495299657,2720.903495299657,350.4654353511098,0.0,1.0,1049.311648854854,1049.3133999269598,1049.3133999269598,0.0017510721058897616,0.0,0.0,6.104064615107694e-06,1800.0,1049.3166551979289,1049.3133999269598,1049.3133999269598,0.003255270969020785,0.0,0.0,-3.605437836679561e-08,1800.0,1049.318053725616,1049.3133999269598,1049.3133999269598,0.004653798656363506,0.0,0.0,-8.248406538137311e-07,1800.0,1049.3133999269598,1049.3133999269598,1049.2339767970761,0.07942312988370759,0.0,0.0,-0.0002354928869599525,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,7623.102065680265,18508.85131268429,8876.888125788619,1.9902,1149.1217574816565,3446.6759372575107,-23527.328779034986,1.9595,2018.2029139607598,1009.1014569803799,1.0,16.0,208.0,0.7006117821278173,0.0802364847914645,628.8152213772979
b0,3750,True,6250,781,7031,3416,5,10,6,109,15,115,270,179,1249.316992,270.0,179.0,,,,118.0,94.0,,,,42.0,28.0,28,0,0.0,28.0,0.0,,,,31.0,0.0,,,,63.0,1.0,10,7,502.049174,10.0,7.0,4,0,0.0,4.0,0.0,47,47,2.028291,47.0,47.0,62,62,95.809821,62.0,62.0,1,0,0.0,1.0,0.0,,,,22.0,22.0,35,32,182.105226,35.0,32.0,150,467,960.001058,206.941028,0.0,122.061704,882.201998,0.0,58.619626,611.8871,124.28633016473941,621.431650823697,462.85467934104236,231.42733967052118,49.0,20.0,33.67911419887105,35.32088580112896,20.0,21.71492716651877,74.89157423839103,21.393498595090204,34.0,34.666666666666664,40.666666666666664,28.666666666666664,0.21664612602334177,2534.106178949811,2534.106178949811,2534.106178949811,325.265951346665,0.0,1.0,1025.7730063647764,1025.7726665872756,1025.7726665872756,0.00033977750081248814,0.0,0.0,2.0342811399447984e-06,1800.0,1025.775336036285,1025.7726665872756,1025.7726665872756,0.002669449009317759,0.0,0.0,9.095831504484716e-07,1800.0,1025.779217568959,1025.7726665872756,1025.7726665872756,0.00655098168317636,0.0,0.0,5.734010551824063e-06,1800.0,1025.7726665872756,1025.7726665872756,1025.6854054193102,0.08726116796515271,0.0,0.0,-0.00024210570889553968,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4804.733640833487,11763.662839308334,5571.604735663481,1.9902,699.1410332700176,2097.00369907024,-15468.136793071164,1.9595,1339.0592723288273,669.5296361644137,1.0,12.0,116.0,0.7006117821278173,0.42202786801141917,634.5463306050631
b0,3900,True,6236,707,6943,3382,9,19,24,81,28,105,260,174,1336.403801,260.0,174.0,,,,167.0,129.0,,,,38.0,16.0,30,0,0.0,30.0,0.0,,,,26.0,0.0,,,,57.0,0.0,10,3,515.589497,10.0,3.0,6,2,373.058629,6.0,2.0,42,26,2.244449,42.0,26.0,39,18,160.879125,39.0,18.0,3,1,133.352573,3.0,1.0,,,,21.0,20.0,35,22,147.136308,35.0,22.0,150,465,630.658842,281.984116,151.773437,187.041708,696.257708,0.0,470.23222,511.40744,0.0,1137.3819448279312,971.1907155015474,0.0,59.0,20.0,25.71600794274201,33.28399205725799,20.0,21.714927166518766,74.89157423839103,21.3934985950902,34.0,34.666666666666664,46.666666666666664,22.666666666666664,0.22362240306596434,3701.170984455958,3701.170984455958,3701.170984455958,339.5187988408236,0.0,1.0,1032.498907426268,1032.4021499348169,1032.2975924933935,0.0077999499721954635,0.0,0.0,-0.00032240419146147806,124.28633016473941,1033.60003160249,1032.4021499348169,1031.9489598320465,0.7446915649024959,0.0,0.0,-0.0004999947777963912,621.431650823697,1033.3043460805916,1032.4021499348169,1032.127309495342,0.6273557062995678,0.0,0.0,-0.000509814896473652,462.85467934104236,1032.4490604082748,1032.4021499348169,1032.3406087360522,0.014630725306687964,0.0,0.0,-0.00021769762129972888,231.42733967052118,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4162.07928827679,10580.305734205363,4977.746591804231,1.9902,576.3976440145954,1728.8471626112594,-13799.288627341817,1.9595,1237.8896544339568,618.9448272169784,1.0,10.0,105.0,0.7791423064135676,0.40954461939726755,479.4815399232714
b0,4050,True,6181,708,6889,3390,47,15,36,95,62,131,258,183,1333.894711,258.0,183.0,,,,144.0,96.0,,,,40.0,27.0,25,0,0.0,25.0,0.0,,,,33.0,0.0,,,,41.0,0.0,8,2,521.472497,8.0,2.0,36,29,285.771947,36.0,29.0,48,48,1.432606,48.0,48.0,47,47,150.004219,47.0,47.0,11,7,102.719974,11.0,7.0,,,,17.0,14.0,29,14,173.374046,29.0,14.0,150,424,552.353274,110.592691,71.326005,117.562818,872.891213,533.360591,136.219257,598.015554,0.0,864.2789701572667,644.2936901722121,0.0,45.0,20.0,29.907602477286716,43.09239752271328,20.0,21.714927166518766,74.89157423839103,21.393498595090204,52.0,22.666666666666664,40.666666666666664,22.666666666666664,0.3166184765854957,3976.0,3976.0,3976.0,508.96369230033656,0.0,1.0,1017.1174546125187,1017.1174546125187,1016.8374925168872,0.27996209563161756,0.0,0.0,-0.0006033595847917973,0.0,1017.7197450568053,1017.1174546125187,1016.8959566188641,0.38079245063204326,0.0,0.0,-0.00022439954781536319,1137.3819448279312,1017.1952917219525,1017.1174546125187,1017.0864463219305,0.046828818845369824,0.0,0.0,-2.192600380723775e-05,971.1907155015474,1017.1174546125187,1017.1174546125187,1017.0344895853777,0.08296502714097187,0.0,0.0,-0.00023573431605146628,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4682.732684885527,11685.903689804725,5435.136890438916,1.9902,673.1862804543196,2019.155010360888,-15680.040742279372,1.9595,1326.9275960468883,663.4637980234442,1.0,12.0,173.0,0.6955646264256223,0.15954461939726755,531.1833385477074
b0,4200,True,6232,709,6941,3499,68,15,42,102,83,144,250,166,1338.400077,250.0,166.0,,,,137.0,67.0,,,,48.0,38.0,18,0,0.0,18.0,0.0,,,,23.0,0.0,,,,51.0,1.0,5,1,527.502317,5.0,1.0,53,50,217.466054,53.0,50.0,48,48,1.432606,48.0,48.0,54,54,125.366878,54.0,54.0,15,14,63.094394,15.0,14.0,,,,24.0,23.0,40,34,158.080886,40.0,34.0,150,395,278.643355,171.137184,0.0,72.886228,772.456582,945.407191,77.582991,625.866271,0.0,1508.4234791178956,1200.1491812115833,0.0,43.0,20.0,28.19114645675826,46.808853543241746,20.0,21.714927166518766,74.89157423839103,21.393498595090204,52.0,22.666666666666664,40.666666666666664,22.666666666666664,0.3708766237947607,3976.0,3976.0,3976.0,579.1324984044808,0.0,1.0,1011.6774849108632,1011.6774849108632,1011.4091160690534,0.2683688418098882,0.0,0.0,-0.0006008464126272391,0.0,1012.8461636882166,1011.6774849108632,1011.0756301362471,0.5668240027373486,0.0,0.0,-0.0003669498235218784,864.2789701572667,1012.1402235881792,1011.6774849108632,1011.6052493967171,0.390503163170024,0.0,0.0,-0.00038037876235905957,644.2936901722121,1011.6774849108632,1011.6774849108632,1011.5930307843145,0.08445412654873508,0.0,0.0,-0.0002361150034791611,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4193.324282365124,10491.68005481546,4905.776988742829,1.9902,599.3377125432063,1797.6536069082467,-14392.229514887347,1.9595,1197.555308609116,598.777654304558,1.0,10.0,93.0,0.7061450295844922,0.15954461939726755,511.0838510590129
b0,4350,True,6335,726,7061,3723,97,4,6,108,101,114,251,166,1338.969751,251.0,166.0,,,,172.0,131.0,,,,50.0,47.0,15,0,0.0,15.0,0.0,,,,28.0,0.0,,,,38.0,1.0,7,1,527.494982,7.0,1.0,75,67,164.694005,75.0,67.0,48,48,1.432606,48.0,48.0,60,60,107.026284,60.0,60.0,22,22,15.974344,22.0,22.0,,,,23.0,23.0,67,60,71.28609,67.0,60.0,150,385,212.914612,244.98588,0.0,41.160209,782.761993,129.232218,56.134539,618.232739,300.0,1800.0,1500.1491812115833,0.0,43.0,20.0,28.19114645675826,46.808853543241746,30.0,20.97882794053508,66.35287680658116,20.668295252883755,40.0,22.666666666666664,40.666666666666664,34.666666666666664,0.3516598615264536,2251.8481207068235,2251.8481207068235,2251.8481207068235,611.560454940478,0.0,1.0,1036.3955989658853,1036.3955989658853,1036.136864946785,0.25873401910030225,0.0,0.0,-0.0005601868589651973,0.0,1036.4001573220992,1036.3955989658853,1036.3930868816565,0.0020462719849092537,0.0,0.0,-1.7602749785665824e-06,1508.4234791178956,1036.3999166827778,1036.3955989658853,1036.3932860525465,0.0020048035539730336,0.0,0.0,1.2854029339987653e-06,1200.1491812115833,1036.3955989658853,1036.3955989658853,1036.32365625273,0.07194271315529477,0.0,0.0,-0.0002251571777580668,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4802.617719281861,11712.0026326851,5437.246220751566,1.9902,684.5289555542003,2053.1762314163125,-16322.569737163229,1.9595,1376.6083548742351,688.3041774371176,1.0,12.0,134.0,0.6722364355894084,0.15954461939726755,531.1833385477074
b0,4500,True,6393,758,7151,3545,94,8,4,117,102,121,249,163,1329.779645,249.0,163.0,,,,204.0,163.0,,,,46.0,41.0,16,0,0.0,16.0,0.0,,,,24.0,0.0,,,,33.0,1.0,6,0,0.0,6.0,0.0,70,27,135.509564,70.0,27.0,48,48,1.432606,48.0,48.0,69,69,78.077788,69.0,69.0,24,20,1.81064,24.0,20.0,,,,23.0,23.0,77,64,0.279085,77.0,64.0,150,378,608.975619,278.442739,0.0,118.131281,840.270652,0.0,66.592923,683.215411,431.05583033135724,431.05583033135724,385.25889289152366,192.62944644576186,43.0,20.0,25.779074048963,49.220925951036996,24.0,22.144318381675916,70.03914774028011,21.816533878043966,40.0,22.666666666666664,40.666666666666664,34.666666666666664,0.36754021391125297,2627.6392465949943,2627.6392465949943,2627.6392465949943,546.2732000774236,0.0,1.0,994.7911809054455,994.589707290972,994.3781148301409,0.010118846357727307,0.0,0.0,-0.0005186320077847674,300.0,994.589707290972,994.589707290972,994.589707290972,0.0,0.0,0.0,0.0,1800.0,994.5951897836951,994.589707290972,994.5856609147029,0.001436116453987779,0.0,0.0,2.341024924748985e-06,1500.1491812115833,994.589707290972,994.589707290972,994.5273395360808,0.06236775489105639,0.0,0.0,-0.00021492348969142465,0.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4626.464577190254,11996.821081757771,5691.676626512377,1.9902,668.9847024406556,2006.5527967626142,-16869.786232565373,1.9595,1300.6180519913146,650.3090259956573,1.0,12.0,104.0,0.6722364355894084,0.19497571381640777,424.95479187646936
b0,4650,True,6376,716,7092,3564,89,25,13,87,114,100,249,181,1307.600837,249.0,181.0,,,,220.0,174.0,,,,38.0,19.0,19,0,0.0,19.0,0.0,,,,10.0,0.0,,,,49.0,0.0,10,3,516.12809,10.0,3.0,68,38,124.885872,68.0,38.0,44,26,0.473749,44.0,26.0,43,23,138.152861,43.0,23.0,21,14,29.984987,21.0,14.0,,,,22.0,20.0,79,64,0.034625,79.0,64.0,150,362,729.84499,97.916362,122.19161,180.092988,514.558075,0.0,425.116066,703.634721,0.0,1266.7572381173227,880.6133154369154,0.0,43.0,20.0,23.519343056396913,51.48065694360308,23.0,21.173076347391888,72.96725529553099,20.859668357077126,34.0,22.666666666666664,40.666666666666664,40.666666666666664,0.36166622725020364,3188.2176165803107,3188.2176165803107,3188.2176165803107,594.7376157530389,0.0,1.0,980.9135848327153,980.6930312849597,980.5044821275326,0.0320043903284386,0.0,0.0,-0.00048427135617489604,431.05583033135724,981.9027129833528,980.6930312849597,980.3057747730882,0.8224251865215138,0.0,0.0,-0.000554120798554752,431.05583033135724,981.5507725509743,980.6930312849597,980.1492052124491,0.3139151935040445,0.0,0.0,-0.0005510079854413479,385.25889289152366,980.7240004223128,980.6930312849597,980.6427649695925,0.01929717801431252,0.0,0.0,-0.00019954671400826537,192.62944644576186,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4029.3136956252056,10683.595685046743,5019.226682830969,1.9902,547.120373262138,1641.0329132037773,-14545.50307469616,1.9595,1227.440272772862,613.720136386431,1.0,10.0,90.0,0.6353351917997061,0.08469406727987917,373.25299325203326
b0,4800,True,6215,751,6966,3633,115,9,6,98,124,104,255,168,1288.930501,255.0,168.0,,,,232.0,182.0,,,,44.0,33.0,29,0,0.0,29.0,0.0,,,,32.0,5.0,,,,56.0,0.0,2,2,527.453541,2.0,2.0,89,85,106.559508,89.0,85.0,48,48,4.67386,48.0,48.0,50,50,139.409822,50.0,50.0,26,26,2.234193,26.0,26.0,,,,22.0,19.0,78,68,1.249285,78.0,68.0,150,399,251.130496,77.560332,60.629899,27.52794,693.016907,88.150994,122.413717,549.360921,300.0,1566.7572381173227,1180.6133154369154,0.0,31.0,20.0,35.51934305639691,51.48065694360308,23.0,21.173076347391888,72.96725529553098,20.859668357077126,34.0,28.666666666666664,52.666666666666664,22.666666666666664,0.3759981952002457,2838.1673389478656,2838.1673389478656,2838.1673389478656,628.0945284431969,0.0,1.0,961.5701215454445,961.5701215454445,961.3074627425326,0.2626588029118011,0.0,0.0,-0.0005676850154352388,0.0,961.5758237745301,961.5701215454445,961.5684673110753,0.004047994716302128,0.0,0.0,2.872394315092367e-06,1266.7572381173227,961.60809482334,961.5701215454445,961.5549952012175,0.022846933668461133,0.0,0.0,-9.163303290193883e-06,880.6133154369154,961.5701215454445,961.5701215454445,961.5035353663537,0.06658617909079112,0.0,0.0,-0.000218218373732605,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4310.393196211769,11882.415871363304,5567.432579053599,1.9902,560.0916391838475,1679.9389297655907,-16284.868256925556,1.9595,1380.241751508235,690.1208757541175,1.0,12.0,155.0,0.6007645528809322,0.1689461574586568,172.25811836508717
b0,4950,True,6171,720,6891,3469,97,2,0,101,99,101,237,150,1313.951577,237.0,150.0,,,,234.0,174.0,,,,42.0,33.0,26,0,0.0,26.0,0.0,,,,27.0,0.0,,,,43.0,0.0,6,0,0.0,6.0,0.0,76,32,98.504523,76.0,32.0,48,48,4.67386,48.0,48.0,53,52,132.474506,53.0,52.0,21,12,8.181343,21.0,12.0,,,,23.0,23.0,75,65,6.584557,75.0,65.0,150,401,499.013956,138.439668,0.0,232.246375,621.0644,199.849006,32.105812,409.952074,600.0,1800.0,1480.6133154369154,0.0,25.0,20.0,35.51934305639691,57.48065694360308,23.0,20.0,75.0,20.0,34.0,28.666666666666664,52.666666666666664,22.666666666666664,0.3271742409434072,1737.5276872964168,1737.5276872964168,1737.5276872964168,510.32309257995587,0.0,1.0,943.1913590736369,942.9819910776719,942.7590370736596,0.013586008047241194,0.0,0.0,-0.0005336663157207209,300.0,942.9819910776719,942.9819910776719,942.9819910776719,0.0,0.0,0.0,0.0,1566.7572381173227,942.9819910776719,942.9819910776719,942.9819910776719,0.0,0.0,0.0,0.0,1180.6133154369154,942.9819910776719,942.9819910776719,942.9166141752268,0.0653769024452231,0.0,0.0,-0.00021625512856991868,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4563.737972319342,11936.582604699526,5628.56645393426,1.9902,610.6078975032319,1831.4574010294873,-16675.15600526348,1.9595,1414.4484491910778,707.2242245955389,1.0,12.0,152.0,0.7384516277108645,0.7270932652370192,249.790513705983
