simsec,sc,states
391,1002,RGRRRGRR
391,1003,RGRRRGRR
391,1004,RGRRRGRR
391,1005,RGRRRGRR
392,1,RRRGRRRG
392,5,GRRRGRRRRGRRRGRRRRRGRRRG
392,6,RRRGRRRG
392,11,RRARRRAR
392,12,RRRGRRRG
392,101,RRRARRRA
392,105,GRRRGRRR
392,107,GRRRGRRR
392,108,RRRGRRRG
392,109,RRRRRRGR
392,1001,RGRRRGRR
392,1002,RGRRRGRR
392,1003,RGRRRGRR
392,1004,RGRRRGRR
392,1005,RGRRRGRR
393,1,RRRGRRRG
393,5,GRRRGRRRRGRRRGRRRRRGRRRG
393,6,RRRGRRRG
393,11,RRARRRAR
393,12,RRRGRRRG
393,101,RRRARRRA
393,105,GRRRGRRR
393,107,GRRRGRRR
393,108,RRRGRRRG
393,109,RRRRRRGR
393,1001,RGRRRGRR
393,1002,RGRRRGRR
393,1003,RGRRRGRR
393,1004,RGRRRGRR
393,1005,RGRRRGRR
394,1,RRRGRRRG
394,5,GRRRGRRRRGRRRGRRRRRGRRRG
394,6,RRRGRRRG
394,11,RRARRRAR
394,12,RRRGRRRG
394,101,RRRARRRA
394,105,GRRRGRRR
394,107,GRRRGRRR
394,108,RRRGRRRG
394,109,RRRRRRGR
394,1001,RGRRRGRR
394,1002,RGRRRGRR
394,1003,RGRRRGRR
394,1004,RGRRRGRR
394,1005,RGRRRGRR
395,1,RRRGRRRG
395,5,GRRRGRRRRGRRRGRRRRRGRRRG
395,6,RRRGRRRG
395,11,RGRRRGRR
395,12,RRRGRRRG
395,101,RRGRRRGR
395,105,GRRRGRRR
395,107,GRRRGRRR
395,108,RRRGRRRG
395,109,RRRRRRGR
395,1001,RGRRRGRR
395,1002,RGRRRGRR
395,1003,RGRRRGRR
395,1004,RGRRRGRR
395,1005,RGRRRGRR
396,1,RRRGRRRG
396,5,GRRRGRRRRGRRRGRRRRRGRRRG
396,6,RRRGRRRG
396,11,RGRRRGRR
396,12,RRRGRRRG
396,101,RRGRRRGR
396,105,GRRRGRRR
396,107,GRRRGRRR
396,108,RRRGRRRG
396,109,RRRRRRGR
396,1001,RGRRRGRR
396,1002,RGRRRGRR
396,1003,RGRRRGRR
396,1004,RGRRRGRR
396,1005,RGRRRGRR
397,1,RRRGRRRG
397,5,GRRRGRRRRGRRRGRRRRRGRRRG
397,6,RRRGRRRG
397,11,RGRRRGRR
397,12,RRRGRRRG
397,101,RRGRRRGR
397,105,GRRRGRRR
397,107,GRRRGRRR
397,108,RRRGRRRG
397,109,RRRRRRGR
397,1001,RGRRRGRR
397,1002,RGRRRGRR
397,1003,RGRRRGRR
397,1004,RGRRRGRR
397,1005,RGRRRGRR
398,1,RRRGRRRG
398,5,GRRRGRRRRGRRRGRRRRRGRRRG
398,6,RRRGRRRG
398,11,RGRRRGRR
398,12,RRRGRRRG
398,101,RRGRRRGR
398,105,GRRRGRRR
398,107,GRRRGRRR
398,108,RRRGRRRG
398,109,RRRRRRGR
398,1001,RGRRRGRR
398,1002,RGRRRGRR
398,1003,RGRRRGRR
398,1004,RGRRRGRR
398,1005,RGRRRGRR
399,1,RRRGRRRG
399,5,GRRRGRRRRGRRRGRRRRRGRRRG
399,6,RRRGRRRG
399,11,RGRRRGRR
399,12,RRRGRRRG
399,101,RRGRRRGR
399,105,GRRRGRRR
399,107,GRRRGRRR
399,108,RRRGRRRG
399,109,RRRRRRGR
399,1001,RGRRRGRR
399,1002,RGRRRGRR
399,1003,RGRRRGRR
399,1004,RGRRRGRR
399,1005,RGRRRGRR
400,1,RRRGRRRG
400,5,GRRRGRRRRGRRRGRRRRRGRRRG
400,6,RRRGRRRG
400,11,RGRRRGRR
400,12,RRRGRRRG
400,101,RRGRRRGR
400,105,GRRRGRRR
400,107,GRRRGRRR
400,108,RRRGRRRG
400,109,RRRRRRGR
400,1001,RGRRRGRR
400,1002,RGRRRGRR
400,1003,RGRRRGRR
400,1004,RGRRRGRR
400,1005,RGRRRGRR
