link,inside_omega,group,nc_ttt_veh_h,nc_slow_veh_h,cl_ttt_veh_h,cl_slow_veh_h,delta_ttt_veh_h,delta_slow_veh_h
10055,False,urban_and_ramps,0.06694444444444442,0,0.06694444444444442,0,0.0,0
10056,False,urban_and_ramps,0.035555555555555625,0,0.035555555555555625,0,0.0,0
10057,False,urban_and_ramps,0.18055555555555247,0,0.18055555555555247,0,0.0,0
10058,False,urban_and_ramps,0.07361111111111097,0,0.07361111111111097,0,0.0,0
10059,False,urban_and_ramps,0.06388888888888904,0,0.06861111111111104,0,0.004722222222222003,0
10060,False,urban_and_ramps,0.08444444444444395,0,0.08277777777777723,0,-0.001666666666666719,0
10061,False,urban_and_ramps,0.02833333333333337,0,0.02666666666666669,0,-0.0016666666666666809,0
10062,False,urban_and_ramps,0.2288888888888843,0,0.2291666666666621,0,0.00027777777777779344,0
10063,False,urban_and_ramps,0.12611111111110873,0,0.12444444444444203,0,-0.0016666666666667052,0
10064,False,urban_and_ramps,0.2661111111111088,0,0.25583333333332997,0,-0.01027777777777883,0
10065,False,urban_and_ramps,0.2147222222222179,0,0.21361111111110706,0,-0.0011111111111108407,0
10066,False,urban_and_ramps,0.35500000000000714,0,0.35500000000000714,0,0.0,0
10068,False,urban_and_ramps,0.5162500000000071,0,0.5148611111111177,0,-0.001388888888889439,0
10069,False,urban_and_ramps,0.0011111111111111111,0,0.0011111111111111111,0,0.0,0
10070,False,urban_and_ramps,0.15666666666666376,0,0.1597222222222191,0,0.0030555555555553393,0
10071,False,urban_and_ramps,0.8375000000000672,0,0.8375000000000672,0,0.0,0
10080,False,urban_and_ramps,1.0712500000000984,0,1.0731944444445436,0,0.0019444444444451925,0
10081,False,urban_and_ramps,0.4461111111111302,0,0.4475000000000193,0,0.001388888888889106,0
10082,False,urban_and_ramps,0.5951388888889276,0,0.5940277777778163,0,-0.0011111111111112848,0
10085,False,urban_and_ramps,0.1674999999999958,0,0.1674999999999958,0,0.0,0
10086,False,urban_and_ramps,0.20694444444443877,0,0.20694444444443877,0,0.0,0
10089,False,urban_and_ramps,0.10111111111110986,0,0.09999999999999878,0,-0.0011111111111110766,0
10092,False,urban_and_ramps,0.06000000000000024,0.009722222222222212,0.05972222222222246,0.009444444444444436,-0.00027777777777777957,-0.0002777777777777761
10093,False,urban_and_ramps,0.19138888888888497,0,0.18944444444444059,0,-0.0019444444444443876,0
10094,False,urban_and_ramps,0.1966666666666627,0,0.19749999999999615,0,0.0008333333333334636,0
10095,False,urban_and_ramps,0.5616666666666681,0,0.559444444444445,0,-0.0022222222222231247,0
10096,False,urban_and_ramps,0.2155555555555493,0.0044444444444444444,0.2272222222222155,0.00916666666666666,0.011666666666666187,0.004722222222222215
10097,False,urban_and_ramps,0.4816666666666778,0,0.479166666666676,0,-0.0025000000000017786,0
10098,False,urban_and_ramps,0.13194444444444212,0,0.12999999999999773,0,-0.0019444444444443876,0
10100,False,urban_and_ramps,0.298611111111111,0,0.3002777777777774,0,0.0016666666666664276,0
10102,False,urban_and_ramps,0.8191666666666713,0,0.8036111111111153,0,-0.015555555555555989,0
10103,True,urban_and_ramps,0.20166666666666322,0,0.2013888888888856,0,-0.0002777777777776269,0
10104,True,urban_and_ramps,0.0036111111111111114,0,0.002777777777777778,0,-0.0008333333333333335,0
10105,True,urban_and_ramps,0.012777777777777749,0,0.011388888888888869,0,-0.0013888888888888805,0
10106,True,urban_and_ramps,0.0002777777777777778,0,0.0,0.0,-0.0002777777777777778,0.0
10107,True,urban_and_ramps,0.008333333333333331,0,0.008888888888888884,0,0.0005555555555555522,0
10108,True,urban_and_ramps,0.002777777777777778,0,0.0022222222222222222,0,-0.0005555555555555557,0
10109,True,urban_and_ramps,0.006388888888888889,0,0.005833333333333334,0,-0.0005555555555555557,0
10110,True,urban_and_ramps,0.026388888888888913,0,0.026111111111111134,0,-0.00027777777777777957,0
10111,False,urban_and_ramps,0.2858333333333306,0,0.2980555555555544,0,0.0122222222222238,0
10112,True,urban_and_ramps,0.27083333333332854,0.04500000000000013,0.31666666666666615,0.0749999999999998,0.04583333333333761,0.029999999999999673
10113,False,urban_and_ramps,0.08916666666666592,0,0.08611111111111042,0,-0.003055555555555506,0
10115,False,urban_and_ramps,0.016388888888888856,0,0.012222222222222197,0,-0.004166666666666659,0
10116,True,urban_and_ramps,0.19138888888888392,0,0.18527777777777313,0,-0.00611111111111079,0
10117,True,urban_and_ramps,0.10249999999999854,0,0.1047222222222209,0,0.0022222222222223614,0
10118,True,urban_and_ramps,6.016944444444523,0,5.960972222222346,0.0005555555555555556,-0.05597222222217635,0.0005555555555555556
10119,True,urban_and_ramps,0.48277777777778874,0,0.5131944444444525,0,0.03041666666666376,0
10121,False,urban_and_ramps,0.2213888888888828,0,0.226388888888883,0,0.005000000000000199,0
10122,False,urban_and_ramps,0.3236111111111136,0,0.3080555555555556,0,-0.015555555555558043,0
10124,True,urban_and_ramps,0.40833333333333804,0,0.444166666666666,0,0.035833333333327944,0
10125,False,urban_and_ramps,1.7952777777778306,0,1.7994444444444961,0,0.004166666666665542,0
10128,False,urban_and_ramps,0.6852777777777873,0,0.6852777777777873,0,0.0,0
10129,False,urban_and_ramps,0.670833333333353,0.20722222222222406,0.7050000000000249,0.23027777777777717,0.0341666666666719,0.02305555555555311
10131,False,urban_and_ramps,0.3041666666666664,0,0.31805555555555515,0,0.013888888888888729,0
10133,False,urban_and_ramps,0.5625000000000157,0.05500000000000016,0.5566666666666822,0.04777777777777794,-0.005833333333333468,-0.00722222222222222
10135,False,urban_and_ramps,1.1786111111111266,0,1.1797222222222392,0,0.001111111111112617,0
10136,False,urban_and_ramps,0.5538888888888966,0,0.5729166666666742,0,0.019027777777777533,0
10141,False,urban_and_ramps,0.15444444444444158,0,0.15833333333333033,0,0.0038888888888887474,0
10142,False,urban_and_ramps,0.1299999999999973,0,0.1349999999999971,0.0002777777777777778,0.004999999999999782,0.0002777777777777778
10143,False,urban_and_ramps,0.06805555555555556,0,0.06222222222222248,0,-0.005833333333333086,0
10144,False,urban_and_ramps,0.2016666666666622,0,0.20180555555555119,0,0.00013888888888899387,0
10146,False,urban_and_ramps,0.8422222222222407,0,0.8316666666666792,0,-0.010555555555561535,0
10150,False,urban_and_ramps,0.27666666666666256,0,0.28152777777777327,0,0.004861111111110705,0
10151,False,urban_and_ramps,0.1179166666666645,0,0.1213888888888866,0.0005555555555555556,0.003472222222222099,0.0005555555555555556
10152,False,urban_and_ramps,1.2404166666667196,0.009999999999999995,1.2490277777778243,0.0022222222222222222,0.008611111111104686,-0.007777777777777772
10153,False,urban_and_ramps,0.40333333333333904,0,0.401111111111117,0,-0.0022222222222220145,0
10158,False,urban_and_ramps,0.16527777777777364,0,0.16833333333332912,0,0.003055555555555478,0
10159,False,urban_and_ramps,0.07249999999999981,0,0.07138888888888875,0,-0.0011111111111110628,0
10163,False,urban_and_ramps,0.19833333333332814,0,0.1983333333333281,0,-5.551115123125783e-17,0
10165,False,urban_and_ramps,0.16694444444444048,0,0.17249999999999582,0,0.0055555555555553415,0
10166,False,urban_and_ramps,0.08111111111111058,0,0.08499999999999927,0,0.003888888888888692,0
10167,False,urban_and_ramps,0.44444444444445164,0,0.4402777777777858,0,-0.004166666666665819,0
10168,False,urban_and_ramps,0.09861111111110979,0,0.09999999999999862,0,0.0013888888888888284,0
10169,False,urban_and_ramps,0.2183333333333291,0,0.21777777777777352,0,-0.0005555555555555869,0
10170,False,urban_and_ramps,0.009444444444444436,0,0.012222222222222197,0,0.002777777777777761,0
10171,False,urban_and_ramps,0.0955555555555544,0,0.09611111111110993,0,0.0005555555555555314,0
10173,False,urban_and_ramps,0.26861111111110825,0,0.2655555555555526,0,-0.0030555555555556446,0
10174,False,urban_and_ramps,0.21555555555555134,0,0.21638888888888458,0,0.0008333333333332416,0
10179,True,urban_and_ramps,0.4205555555555662,0.0666666666666665,0.4186111111111192,0.05944444444444439,-0.0019444444444469688,-0.007222222222222109
10181,True,urban_and_ramps,0.15944444444444114,0,0.15527777777777446,0,-0.00416666666666668,0
10182,True,urban_and_ramps,0.056388888888889106,0,0.05250000000000019,0,-0.003888888888888914,0
10183,True,urban_and_ramps,0.2619444444444388,0,0.27333333333332954,0,0.011388888888890725,0
10184,True,urban_and_ramps,0.1938888888888842,0,0.18638888888888466,0,-0.007499999999999535,0
10186,True,urban_and_ramps,0.1711111111111074,0,0.16749999999999624,0,-0.003611111111111176,0
10187,True,urban_and_ramps,0.34500000000000175,0,0.34361111111111275,0,-0.001388888888888995,0
10189,True,urban_and_ramps,0.5147222222222344,0,0.5036111111111246,0,-0.01111111111110985,0
10190,True,urban_and_ramps,0.699722222222238,0,0.7052777777777939,0,0.005555555555555869,0
10191,True,urban_and_ramps,0.9422222222222504,0,0.9480555555555799,0,0.005833333333329471,0
10192,True,urban_and_ramps,0.5763888888889023,0,0.5480555555555692,0,-0.0283333333333331,0
10193,True,urban_and_ramps,0.29499999999999843,0,0.2913888888888872,0,-0.0036111111111112315,0
10194,True,urban_and_ramps,0.037777777777777875,0,0.04027777777777789,0,0.002500000000000016,0
10195,True,urban_and_ramps,0.19722222222221747,0,0.18277777777777324,0,-0.014444444444444232,0
10197,False,urban_and_ramps,0.683055555555558,0,0.6563888888888977,0,-0.026666666666660288,0
10198,False,urban_and_ramps,0.1799999999999965,0,0.1738888888888856,0,-0.006111111111110901,0
10199,True,urban_and_ramps,0.025833333333333354,0,0.026388888888888917,0,0.0005555555555555626,0
10200,True,urban_and_ramps,1.1293055555555627,0,1.1316666666666766,0,0.0023611111111139227,0
10201,True,urban_and_ramps,0.09833333333333234,0,0.10027777777777676,0,0.0019444444444444153,0
10202,True,urban_and_ramps,0.34916666666666635,0,0.35722222222222244,0,0.008055555555556093,0
10203,False,urban_and_ramps,0.08805555555555486,0,0.08777777777777737,0,-0.00027777777777748813,0
10204,True,urban_and_ramps,0.080555555555555,0,0.08472222222222155,0,0.004166666666666541,0
10205,False,urban_and_ramps,1.0138888888889008,0,1.0138888888888935,0,-7.327471962526033e-15,0
10206,True,urban_and_ramps,0.19249999999999623,0,0.18972222222221855,0,-0.0027777777777776846,0
10207,False,urban_and_ramps,0.06305555555555578,0,0.06472222222222236,0,0.0016666666666665803,0
10208,True,urban_and_ramps,0.1533333333333306,0,0.1544444444444416,0,0.0011111111111110072,0
10209,True,urban_and_ramps,0.3587500000000065,0,0.3666666666666736,0,0.007916666666667072,0
10210,True,urban_and_ramps,0.07194444444444432,0,0.075833333333333,0,0.003888888888888678,0
10211,True,urban_and_ramps,0.2922222222222212,0.004722222222222222,0.2897222222222199,0,-0.0025000000000013345,-0.004722222222222222
10212,True,urban_and_ramps,0.3155555555555572,0,0.31777777777777827,0,0.002222222222221071,0
10214,True,urban_and_ramps,0.0022222222222222222,0,0.0002777777777777778,0,-0.0019444444444444444,0
10215,True,urban_and_ramps,0.1755555555555509,0.007500000000000001,0.1708333333333289,0.004722222222222222,-0.004722222222222017,-0.0027777777777777783
10216,True,urban_and_ramps,0.6284722222222484,0.0005555555555555556,0.6277777777778041,0,-0.000694444444444331,-0.0005555555555555556
10218,True,urban_and_ramps,0.2174999999999961,0,0.21916666666666293,0,0.0016666666666668162,0
10223,True,urban_and_ramps,0.03888888888888898,0,0.03694444444444453,0,-0.00194444444444445,0
10224,True,urban_and_ramps,0.014444444444444406,0,0.010277777777777764,0,-0.0041666666666666415,0
10225,False,urban_and_ramps,0.13222222222222046,0,0.13194444444444273,0,-0.00027777777777773793,0
10226,False,urban_and_ramps,0.08111111111111072,0,0.08555555555555505,0,0.004444444444444334,0
10227,False,urban_and_ramps,0.01666666666666663,0,0.017499999999999967,0.0002777777777777778,0.0008333333333333387,0.0002777777777777778
10228,False,urban_and_ramps,0.03500000000000008,0,0.03722222222222228,0.0019444444444444446,0.002222222222222202,0.0019444444444444446
10229,False,urban_and_ramps,0.023888888888888897,0,0.023888888888888897,0,0.0,0
10230,False,urban_and_ramps,0.023611111111111117,0,0.023611111111111117,0,0.0,0
10231,True,urban_and_ramps,0.16416666666666332,0,0.1616666666666631,0,-0.0025000000000002243,0
10232,True,urban_and_ramps,0.009444444444444436,0,0.008055555555555555,0,-0.0013888888888888805,0
10233,True,urban_and_ramps,0.12361111111110931,0,0.12361111111110912,0,-1.942890293094024e-16,0
10234,True,urban_and_ramps,0.0005555555555555556,0,0.0002777777777777778,0,-0.0002777777777777778,0
10235,True,urban_and_ramps,0.25749999999999634,0,0.2580555555555517,0,0.0005555555555553648,0
10236,True,urban_and_ramps,0.020833333333333322,0,0.018055555555555526,0,-0.0027777777777777957,0
10237,False,urban_and_ramps,0.0586111111111113,0,0.06166666666666688,0,0.003055555555555582,0
10238,True,urban_and_ramps,0.15305555555555206,0,0.15305555555555206,0,0.0,0
10239,True,urban_and_ramps,0.061944444444444656,0,0.061944444444444656,0,0.0,0
10240,True,urban_and_ramps,0.03388888888888896,0,0.03361111111111118,0,-0.00027777777777777957,0
10241,False,urban_and_ramps,0.15749999999999692,0,0.15249999999999747,0,-0.004999999999999449,0
10242,True,urban_and_ramps,0.1563888888888861,0,0.14305555555555322,0,-0.013333333333332892,0
10243,True,urban_and_ramps,0.05555555555555577,0,0.05861111111111132,0,0.0030555555555555544,0
10244,True,urban_and_ramps,0.5036111111111181,0,0.5102777777777839,0,0.006666666666665821,0
10245,True,urban_and_ramps,0.035555555555555625,0,0.03527777777777782,0,-0.0002777777777778073,0
10246,False,urban_and_ramps,0.014166666666666636,0,0.014722222222222182,0,0.0005555555555555453,0
10247,True,urban_and_ramps,0.10861111111110956,0,0.11499999999999827,0,0.006388888888888708,0
10248,True,urban_and_ramps,0.32833333333333375,0,0.32916666666666755,0,0.0008333333333337967,0
10249,True,urban_and_ramps,0.3691666666666704,0,0.39083333333333764,0,0.021666666666667223,0
10250,False,urban_and_ramps,0.0019444444444444446,0,0.0016666666666666668,0,-0.00027777777777777783,0
10251,True,urban_and_ramps,0.008611111111111108,0,0.009999999999999988,0,0.0013888888888888805,0
10253,False,urban_and_ramps,0.007777777777777778,0,0.009444444444444436,0,0.0016666666666666574,0
10254,False,urban_and_ramps,0.007777777777777778,0,0.00916666666666666,0,0.0013888888888888814,0
10255,True,urban_and_ramps,0.020833333333333322,0,0.02305555555555556,0,0.0022222222222222365,0
10256,True,urban_and_ramps,0.08999999999999919,0.023888888888888897,0.09027777777777694,0.02222222222222222,0.0002777777777777518,-0.0016666666666666774
10257,True,urban_and_ramps,0.03472222222222226,0,0.03472222222222226,0,0.0,0
10258,True,urban_and_ramps,0.016944444444444408,0.0002777777777777778,0.017222222222222187,0.0002777777777777778,0.00027777777777777957,0.0
10259,True,urban_and_ramps,0.03333333333333338,0.0011111111111111111,0.03638888888888896,0.0019444444444444446,0.0030555555555555752,0.0008333333333333335
10260,True,urban_and_ramps,0.11722222222222059,0,0.11833333333333163,0,0.001111111111111035,0
10263,True,urban_and_ramps,0.06999999999999991,0,0.0830555555555553,0,0.01305555555555539,0
10265,True,urban_and_ramps,0.1447222222222204,0,0.14833333333333132,0,0.003611111111110926,0
10266,False,urban_and_ramps,0.10041666666666543,0.005555555555555556,0.11944444444444312,0.016388888888888863,0.019027777777777685,0.010833333333333306
10267,False,urban_and_ramps,0.07444444444444419,0,0.07347222222222201,0,-0.0009722222222221799,0
10269,True,urban_and_ramps,0.04083333333333345,0.001388888888888889,0.04194444444444457,0.0022222222222222222,0.0011111111111111183,0.0008333333333333333
10270,True,urban_and_ramps,0.08333333333333291,0,0.08583333333333283,0,0.002499999999999919,0
10271,True,urban_and_ramps,0.005277777777777778,0,0.007222222222222223,0,0.0019444444444444448,0
10272,True,urban_and_ramps,0.018888888888888865,0,0.032500000000000064,0.013333333333333301,0.013611111111111199,0.013333333333333301
10273,True,urban_and_ramps,0.006111111111111111,0,0.005833333333333334,0,-0.00027777777777777783,0
10274,True,urban_and_ramps,0.006388888888888889,0,0.006666666666666667,0,0.00027777777777777783,0
10275,True,urban_and_ramps,0.0400000000000001,0,0.04611111111111124,0,0.0061111111111111435,0
10277,True,urban_and_ramps,0.08611111111111043,0,0.08388888888888828,0,-0.0022222222222221533,0
10278,True,urban_and_ramps,0.0036111111111111114,0,0.0036111111111111114,0,0.0,0
10280,True,urban_and_ramps,0.450277777777795,0.077222222222222,0.8480555555555894,0.41055555555555445,0.39777777777779444,0.3333333333333325
10281,True,urban_and_ramps,0.11638888888888743,0.016666666666666646,0.11444444444444252,0.009999999999999988,-0.001944444444444915,-0.0066666666666666576
10282,True,urban_and_ramps,0.46222222222223114,0,0.4644444444444524,0,0.0022222222222212373,0
10283,False,urban_and_ramps,0.1311111111111105,0,0.12861111111111082,0,-0.002499999999999697,0
10284,True,urban_and_ramps,0.014444444444444406,0,0.014722222222222182,0,0.0002777777777777761,0
10285,False,urban_and_ramps,0.5125000000000124,0,0.5158333333333462,0,0.0033333333333338544,0
10286,True,urban_and_ramps,0.17833333333333098,0,0.19472222222221944,0,0.016388888888888453,0
10287,True,urban_and_ramps,0.06388888888888908,0,0.06999999999999994,0,0.006111111111110859,0
10288,True,urban_and_ramps,0.018888888888888865,0,0.02222222222222222,0,0.003333333333333355,0
10289,True,urban_and_ramps,0.1838888888888844,0,0.19333333333332833,0,0.009444444444443922,0
10290,True,urban_and_ramps,0.004166666666666667,0,0.0044444444444444444,0,0.00027777777777777783,0
10291,True,urban_and_ramps,0.10749999999999856,0,0.10805555555555423,0,0.0005555555555556702,0
10292,True,urban_and_ramps,0.46527777777778767,0,0.4763888888889007,0,0.011111111111113015,0
10293,True,urban_and_ramps,0.7933333333333633,0,0.8619444444444815,0,0.06861111111111817,0
10294,True,urban_and_ramps,0.027777777777777804,0,0.026944444444444465,0,-0.0008333333333333387,0
10295,False,urban_and_ramps,0.013611111111111077,0,0.01555555555555551,0,0.0019444444444444327,0
10296,True,urban_and_ramps,0.009722222222222212,0,0.011388888888888869,0,0.0016666666666666566,0
10297,False,urban_and_ramps,0.041944444444444534,0,0.04861111111111126,0,0.0066666666666667235,0
10298,False,urban_and_ramps,0.3011111111111087,0,0.3008333333333298,0,-0.0002777777777789314,0
10299,True,urban_and_ramps,0.010277777777777764,0,0.011111111111111092,0,0.0008333333333333283,0
10300,True,urban_and_ramps,0.06611111111111119,0.04111111111111123,0.08180555555555508,0.058055555555555784,0.015694444444443886,0.016944444444444554
10301,True,urban_and_ramps,0.06250000000000021,0.016666666666666635,0.0794444444444443,0.03472222222222224,0.016944444444444096,0.018055555555555602
10302,True,urban_and_ramps,0.9830555555555643,0,1.001388888888894,0.0005555555555555556,0.01833333333332965,0.0005555555555555556
10303,True,urban_and_ramps,0.0008333333333333334,0,0.0011111111111111111,0,0.0002777777777777777,0
10304,True,urban_and_ramps,0.12861111111110862,0,0.12583333333333094,0,-0.0027777777777776846,0
10305,True,urban_and_ramps,0.19888888888888415,0,0.20249999999999513,0,0.0036111111111109817,0
10313,False,urban_and_ramps,0.10527777777777617,0,0.10305555555555404,0.0002777777777777778,-0.0022222222222221255,0.0002777777777777778
10314,True,urban_and_ramps,0.013333333333333301,0,0.013333333333333301,0,0.0,0
10315,True,urban_and_ramps,0.008333333333333331,0,0.008333333333333331,0,0.0,0
10316,True,urban_and_ramps,0.014999999999999958,0,0.01666666666666663,0,0.0016666666666666705,0
10317,True,urban_and_ramps,0.03500000000000008,0,0.03555555555555564,0,0.0005555555555555591,0
10318,True,urban_and_ramps,0.008888888888888884,0,0.008888888888888884,0,0.0,0
10319,True,urban_and_ramps,0.012222222222222197,0,0.012222222222222197,0,0.0,0
10322,True,urban_and_ramps,0.020277777777777763,0,0.0211111111111111,0,0.0008333333333333387,0
10323,True,urban_and_ramps,0.02166666666666666,0,0.02138888888888888,0,-0.00027777777777777957,0
10328,True,urban_and_ramps,0.10777777777777632,0,0.10472222222222091,0,-0.0030555555555554087,0
10329,True,urban_and_ramps,0.18944444444444022,0,0.188888888888885,0,-0.0005555555555552261,0
10330,True,urban_and_ramps,0.02222222222222222,0.005,0.034166666666666734,0.013888888888888853,0.011944444444444514,0.008888888888888852
10331,True,urban_and_ramps,0.0211111111111111,0,0.02222222222222222,0,0.0011111111111111183,0
10332,True,urban_and_ramps,0.008055555555555555,0,0.007500000000000001,0,-0.0005555555555555548,0
10333,True,urban_and_ramps,0.044722222222222364,0,0.045000000000000144,0,0.00027777777777777957,0
10334,True,urban_and_ramps,0.15055555555555258,0,0.14388888888888623,0,-0.006666666666666349,0
10335,True,urban_and_ramps,0.09222222222222133,0,0.09166666666666577,0.001388888888888889,-0.0005555555555555591,0.001388888888888889
10336,True,urban_and_ramps,0.0713888888888888,0,0.06388888888888906,0,-0.007499999999999729,0
10337,True,urban_and_ramps,0.18305555555555192,0,0.17194444444444068,0,-0.011111111111111238,0
10341,False,urban_and_ramps,0.012499999999999973,0,0.011388888888888869,0,-0.0011111111111111044,0
10342,True,urban_and_ramps,0.03638888888888897,0,0.03388888888888894,0,-0.00250000000000003,0
10343,True,urban_and_ramps,0.27055555555555366,0.2088888888888858,0.6769444444444931,0.5897222222222585,0.4063888888889394,0.38083333333337266
10344,False,urban_and_ramps,0.06083333333333355,0,0.06194444444444466,0,0.0011111111111111113,0
10345,True,urban_and_ramps,0.10083333333333196,0,0.10083333333333194,0,-1.3877787807814457e-17,0
10346,True,urban_and_ramps,0.19583333333332853,0,0.19222222222221744,0,-0.0036111111111110927,0
10347,True,urban_and_ramps,0.07083333333333318,0,0.07277777777777758,0,0.0019444444444444015,0
10348,True,urban_and_ramps,0.09416666666666564,0,0.08944444444444372,0,-0.0047222222222219196,0
10350,True,urban_and_ramps,0.025277777777777795,0,0.025277777777777795,0,0.0,0
10357,True,urban_and_ramps,0.07444444444444413,0,0.07499999999999972,0,0.0005555555555555869,0
10358,True,urban_and_ramps,0.09583333333333222,0,0.1038888888888881,0,0.008055555555555885,0
10359,True,urban_and_ramps,0.006666666666666667,0,0.006666666666666667,0,0.0,0
10365,True,urban_and_ramps,0.07749999999999965,0.01194444444444442,0.07222222222222222,0.009444444444444436,-0.005277777777777437,-0.002499999999999985
10366,True,urban_and_ramps,0.02944444444444449,0,0.028333333333333367,0,-0.0011111111111111217,0
10367,True,urban_and_ramps,0.13638888888888612,0,0.13611111111110832,0,-0.00027777777777779344,0
10368,True,urban_and_ramps,0.05416666666666687,0,0.04444444444444457,0,-0.009722222222222299,0
10369,True,urban_and_ramps,0.052222222222222364,0,0.04833333333333349,0,-0.0038888888888888723,0
10370,True,urban_and_ramps,0.15388888888888702,0,0.14527777777777562,0,-0.008611111111111402,0
10371,False,urban_and_ramps,0.06749999999999999,0,0.07527777777777755,0.0005555555555555556,0.007777777777777564,0.0005555555555555556
10372,True,urban_and_ramps,0.15249999999999733,0,0.14999999999999739,0,-0.0024999999999999467,0
10373,True,urban_and_ramps,0.09166666666666588,0,0.10083333333333269,0,0.009166666666666809,0
10374,True,urban_and_ramps,0.11222222222222042,0,0.11111111111110925,0,-0.0011111111111111738,0
10375,True,urban_and_ramps,0.022499999999999992,0,0.02638888888888889,0,0.0038888888888888966,0
10376,True,urban_and_ramps,0.1597222222222195,0,0.17222222222221878,0,0.01249999999999929,0
10377,True,urban_and_ramps,0.05944444444444469,0,0.053611111111111324,0,-0.005833333333333364,0
10378,True,urban_and_ramps,0.018611111111111085,0,0.020555555555555542,0,0.001944444444444457,0
10379,True,urban_and_ramps,0.16666666666666263,0,0.16027777777777413,0,-0.0063888888888885,0
10380,True,urban_and_ramps,0.19499999999999545,0.0008333333333333334,0.19333333333332844,0,-0.0016666666666670105,-0.0008333333333333334
10381,True,urban_and_ramps,0.043888888888889026,0.011111111111111092,0.047222222222222276,0.015277777777777758,0.0033333333333332507,0.004166666666666666
10385,True,urban_and_ramps,0.459444444444455,0.0005555555555555556,0.44805555555556564,0,-0.011388888888889337,-0.0005555555555555556
10388,True,urban_and_ramps,0.29055555555555296,0,0.2998611111111093,0,0.009305555555556344,0
10395,True,urban_and_ramps,0.1561111111111078,0,0.15722222222221877,0,0.0011111111111109795,0
10396,True,urban_and_ramps,0.19069444444443973,0,0.19194444444443964,0,0.0012499999999999178,0
10401,True,urban_and_ramps,0.13194444444444212,0,0.13277777777777547,0,0.0008333333333333526,0
10402,True,urban_and_ramps,0.1472222222222192,0,0.1461111111111082,0,-0.0011111111111110072,0
10403,True,urban_and_ramps,0.2024999999999948,0,0.20249999999999505,0,2.498001805406602e-16,0
10408,True,urban_and_ramps,0.15958333333333005,0,0.16388888888888517,0,0.004305555555555118,0
10409,True,urban_and_ramps,0.110277777777776,0.0661111111111112,0.14111111111110802,0.08666666666666588,0.03083333333333202,0.020555555555554675
10410,False,urban_and_ramps,0.037777777777777875,0,0.03583333333333342,0,-0.001944444444444457,0
10411,True,urban_and_ramps,0.0993055555555543,0,0.11361111111110977,0,0.014305555555555474,0
10414,True,urban_and_ramps,0.18722222222221782,0,0.18999999999999545,0.0005555555555555556,0.002777777777777629,0.0005555555555555556
10415,True,urban_and_ramps,0.04916666666666684,0,0.0483333333333335,0,-0.0008333333333333387,0
10416,True,urban_and_ramps,0.0897222222222217,0,0.08694444444444396,0,-0.00277777777777774,0
10417,True,urban_and_ramps,0.013888888888888853,0,0.01583333333333329,0,0.0019444444444444361,0
10418,False,urban_and_ramps,0.3730555555555565,0,0.3908333333333337,0,0.017777777777777226,0
10419,True,urban_and_ramps,0.12138888888888742,0,0.11805555555555412,0,-0.0033333333333332993,0
10420,True,urban_and_ramps,0.1336111111111089,0,0.12416666666666476,0,-0.009444444444444144,0
10421,True,urban_and_ramps,0.4530555555555565,0,0.4413888888888905,0,-0.011666666666665992,0
10422,True,urban_and_ramps,0.17583333333333054,0,0.17694444444444163,0,0.0011111111111110905,0
10423,True,urban_and_ramps,0.19416666666666246,0.006944444444444445,0.18444444444444044,0.007222222222222223,-0.009722222222222021,0.00027777777777777783
10424,True,urban_and_ramps,0.7066666666666666,0,0.5444444444444543,0,-0.16222222222221228,0
10425,False,urban_and_ramps,0.11166666666666594,0,0.10833333333333252,0,-0.003333333333333424,0
10426,True,urban_and_ramps,0.032777777777777815,0,0.029444444444444485,0,-0.0033333333333333305,0
10428,False,urban_and_ramps,0.06333333333333355,0,0.0619444444444447,0,-0.0013888888888888493,0
10429,True,urban_and_ramps,0.17027777777777486,0,0.17277777777777434,0,0.002499999999999475,0
10430,False,urban_and_ramps,0.18027777777777346,0,0.17611111111110717,0,-0.004166666666666291,0
10431,False,urban_and_ramps,0.18999999999999595,0,0.20666666666666222,0,0.016666666666666274,0
10432,False,urban_and_ramps,0.09111111111111031,0,0.09277777777777681,0,0.001666666666666497,0
10433,False,urban_and_ramps,0.051111111111111295,0,0.04916666666666684,0,-0.001944444444444457,0
10434,False,urban_and_ramps,0.1349999999999973,0,0.13666666666666427,0,0.0016666666666669827,0
10436,False,urban_and_ramps,0.1838888888888851,0,0.17666666666666347,0,-0.00722222222222163,0
10437,False,urban_and_ramps,0.07055555555555543,0.003888888888888889,0.06750000000000013,0.002777777777777778,-0.0030555555555552977,-0.0011111111111111113
10438,False,urban_and_ramps,0.09527777777777716,0,0.09888888888888826,0,0.0036111111111111066,0
10439,False,urban_and_ramps,0.23916666666665984,0,0.24027777777777096,0,0.0011111111111111183,0
10441,False,urban_and_ramps,0.5719444444444644,0,0.5716666666666859,0,-0.00027777777777848733,0
10443,False,urban_and_ramps,0.4625000000000128,0,0.4605555555555672,0,-0.001944444444445581,0
10444,False,urban_and_ramps,0.19361111111110607,0,0.19416666666666157,0,0.0005555555555555036,0
10445,False,urban_and_ramps,0.17180555555555133,0,0.17402777777777365,0,0.00222222222222232,0
10446,False,urban_and_ramps,0.058611111111111315,0,0.056388888888889106,0,-0.0022222222222222088,0
