input_no,head,road,sg,lane,green_start_sec,green_end_sec,departure_ordinal,previous_vehicle_id,vehicle_id,linear_estimate_headway_sec,lower_headway_sec,upper_headway_sec,all_prehead_queued,near20_queued,downstream_stopped_witness,ambiguous_crossing_count,both_departures_previously_stopped_same_lane,minimum_nearest_stopped_distance_m,maximum_nearest_stopped_distance_m,queued_after_third_departure,qualified_broad_only
90030881,90030881,71,2,3,3225,3270,15,11107,16877,1.8261235436625611,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3375,3420,2,21639,7652,2.2889866375753627,1,3,False,False,False,0,True,6.50142117780679,12.681421177806783,False,False
90030881,90030881,71,2,3,3375,3420,3,7652,23603,2.1387408409837008,2,4,False,False,False,0,True,18.47142117780679,29.711421177806784,False,False
90030881,90030881,71,2,3,3375,3420,4,23603,21999,2.178788801227711,1,3,True,False,False,0,True,35.641421177806784,41.811421177806785,False,True
90030881,90030881,71,2,3,3375,3420,5,21999,20439,1.7083335951792833,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3375,3420,6,20439,20704,1.87797900815076,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3375,3420,7,20704,14077,2.1685169216152644,2,4,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3375,3420,8,14077,15080,2.029818179779795,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3375,3420,9,15080,22184,3.984535649541158,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3375,3420,10,22184,11637,1.914275205109334,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3375,3420,11,11637,15941,5.6906484637343056,5,7,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3375,3420,12,15941,5537,13.169140065469037,12,14,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3525,3570,2,23143,21574,2.4800254966789907,2,4,False,False,False,0,True,6.631421177806786,19.101421177806785,False,False
90030881,90030881,71,2,3,3525,3570,3,21574,23031,2.5147446201704042,1,3,False,False,False,0,True,24.851421177806785,30.33142117780679,False,False
90030881,90030881,71,2,3,3525,3570,4,23031,18032,2.235142352542425,1,3,True,False,False,0,True,36.061421177806785,41.601421177806785,False,True
90030881,90030881,71,2,3,3525,3570,5,18032,11668,1.6862089279470638,1,3,True,False,False,0,True,47.22142117780679,59.09142117780679,False,True
90030881,90030881,71,2,3,3525,3570,6,11668,12224,1.7462746608748603,1,3,True,False,False,0,True,57.76142117780679,58.521421177806786,False,True
90030881,90030881,71,2,3,3525,3570,7,12224,14367,1.8461547147080637,1,3,True,False,False,0,True,63.061421177806785,64.42142117780679,False,True
90030881,90030881,71,2,3,3525,3570,8,14367,15661,1.8432220870240599,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3525,3570,9,15661,23017,2.1086114026334144,2,4,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3525,3570,10,23017,15425,1.711679956115404,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3525,3570,11,15425,22395,1.8088082853050764,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3525,3570,12,22395,18283,2.334137993094373,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3525,3570,13,18283,14637,9.263995617085584,9,11,False,False,False,1,False,30.851421177806785,30.851421177806785,False,False
90030881,90030881,71,2,3,3525,3570,14,14637,9163,2.5012952097854395,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3525,3570,15,9163,14368,4.415739655842117,4,6,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3525,3570,16,14368,15434,1.8858356392770474,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3675,3720,2,23867,24036,3.4453937680868876,2,4,False,False,False,0,True,8.071421177806783,19.441421177806788,False,False
90030881,90030881,71,2,3,3675,3720,3,24036,17933,5.539626903373573,5,7,False,False,False,0,True,17.981421177806787,41.57142117780678,False,False
90030881,90030881,71,2,3,3675,3720,4,17933,16048,1.8295051758973386,1,3,True,False,False,0,True,48.25142117780679,54.09142117780679,False,True
90030881,90030881,71,2,3,3675,3720,5,16048,18544,1.855919513029221,1,3,True,False,False,0,True,60.021421177806786,65.51142117780678,False,True
90030881,90030881,71,2,3,3675,3720,6,18544,19674,1.9158696195904668,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3675,3720,7,19674,15540,2.088767621748957,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3675,3720,8,15540,15353,1.7551742026830652,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3675,3720,9,15353,9134,1.3399833749472236,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3675,3720,10,9134,18294,2.0088634528356124,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3675,3720,11,18294,24712,1.2207397110846614,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,2,16109,18695,2.4866467587485204,2,4,False,False,False,0,True,6.811421177806793,19.241421177806785,False,False
90030881,90030881,71,2,3,3825,3870,3,18695,21724,2.202945041565272,1,3,False,False,False,0,True,24.531421177806784,30.15142117780679,False,False
90030881,90030881,71,2,3,3825,3870,4,21724,15857,1.9674372280965144,1,3,True,False,False,0,True,36.00142117780679,41.25142117780679,False,True
90030881,90030881,71,2,3,3825,3870,5,15857,18127,2.0136587235951993,1,3,True,False,False,0,True,46.82142117780678,58.79142117780678,False,True
90030881,90030881,71,2,3,3825,3870,6,18127,26957,1.869470724293933,1,3,True,False,False,0,True,58.53142117780679,65.02142117780679,False,True
90030881,90030881,71,2,3,3825,3870,7,26957,12442,2.219711795541116,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,8,12442,12526,1.7961853116071325,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,9,12526,20922,2.1168634409013976,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,10,20922,18909,2.4587190582192306,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,11,18909,12634,1.6267272812610827,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3825,3870,12,12634,16327,7.085833760016612,6,8,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3975,4020,2,16678,21989,2.5511389154689823,2,4,False,False,False,0,True,6.23142117780678,18.36142117780679,False,False
90030881,90030881,71,2,3,3975,4020,3,21989,17605,2.5971191254648147,1,3,False,False,False,0,True,17.871421177806788,30.201421177806786,False,False
90030881,90030881,71,2,3,3975,4020,4,17605,16468,2.3661770100306967,2,4,True,False,False,0,True,35.811421177806785,47.381421177806786,False,True
90030881,90030881,71,2,3,3975,4020,5,16468,25576,2.4387152364497524,1,3,True,False,False,0,True,53.461421177806784,58.741421177806785,False,True
90030881,90030881,71,2,3,3975,4020,6,25576,19888,1.9969191109830717,1,3,True,False,False,0,True,64.17142117780679,70.03142117780679,False,True
90030881,90030881,71,2,3,3975,4020,7,19888,24859,1.5214587832660982,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,8,24859,17359,1.7430106038605118,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,9,17359,22026,1.9511350989978382,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,10,22026,12764,1.6972075282715195,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,11,12764,17865,1.7746780190095706,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,12,17865,16666,1.514327342690649,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,3975,4020,13,16666,19826,1.5871087611594703,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3975,4020,14,19826,19209,1.892641757173351,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3975,4020,15,19209,26503,4.46712505760388,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3975,4020,16,26503,22223,4.471695007226117,4,6,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,3975,4020,17,22223,17233,8.831365577839733,8,10,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4125,4170,2,3637,24490,2.6782615757774693,2,4,False,False,False,0,True,6.061421177806793,17.01142117780679,False,False
90030881,90030881,71,2,3,4125,4170,3,24490,26916,2.0152376871228626,1,3,False,False,False,0,True,22.741421177806785,27.72142117780679,False,False
90030881,90030881,71,2,3,4125,4170,4,26916,9375,2.0663172180966285,1,3,True,False,False,0,True,33.79142117780679,40.351421177806785,False,True
90030881,90030881,71,2,3,4125,4170,5,9375,20386,1.8656844440256464,1,3,True,False,False,0,True,38.44142117780679,46.601421177806785,False,True
90030881,90030881,71,2,3,4125,4170,6,20386,26788,1.4887929435963088,0.0,2,True,False,False,0,True,52.89142117780679,52.89142117780679,False,True
90030881,90030881,71,2,3,4125,4170,7,26788,28449,1.9617070177073401,1,3,True,False,False,0,True,59.11142117780679,65.29142117780678,False,True
90030881,90030881,71,2,3,4125,4170,8,28449,19520,1.588796528983039,1,3,False,False,False,0,True,71.29142117780678,71.29142117780678,False,False
90030881,90030881,71,2,3,4125,4170,9,19520,19312,1.9882540126718595,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4125,4170,10,19312,13174,1.9298210087908956,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4275,4320,2,13120,17258,2.6083128980180845,2,4,False,False,False,0,True,7.25142117780679,17.701421177806786,False,False
90030881,90030881,71,2,3,4275,4320,3,17258,13443,2.132654217315576,1,3,False,False,False,0,True,29.061421177806785,29.701421177806786,False,False
90030881,90030881,71,2,3,4275,4320,4,13443,19027,1.6611257116392153,1,3,True,False,False,0,True,35.55142117780679,41.29142117780679,False,True
90030881,90030881,71,2,3,4275,4320,5,19027,27872,2.4104665121212747,1,3,True,False,False,0,True,46.521421177806786,52.93142117780678,False,True
90030881,90030881,71,2,3,4275,4320,6,27872,10015,1.751350676164293,1,3,True,False,False,0,True,58.811421177806785,58.811421177806785,False,True
90030881,90030881,71,2,3,4275,4320,7,10015,19769,1.9926290579269335,1,3,True,False,False,0,True,65.19142117780679,71.24142117780679,False,True
90030881,90030881,71,2,3,4275,4320,8,19769,23738,2.1767610745673664,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4275,4320,9,23738,17866,1.371150955919802,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4275,4320,10,17866,23325,1.8853133251714098,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4275,4320,11,23325,26846,2.2730878448746807,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4425,4470,2,27749,17917,3.0149148642985892,2,4,False,False,False,0,True,7.681421177806783,25.571421177806783,False,False
90030881,90030881,71,2,3,4425,4470,3,17917,19556,5.884814785689741,5,7,False,False,False,0,True,8.61142117780679,25.571421177806783,False,False
90030881,90030881,71,2,3,4425,4470,4,19556,7988,2.8095221398643844,2,4,True,False,False,0,True,26.51142117780679,55.87142117780679,False,True
90030881,90030881,71,2,3,4425,4470,5,7988,23217,1.9298416113033454,1,3,True,False,False,0,True,61.23142117780679,61.23142117780679,False,True
90030881,90030881,71,2,3,4425,4470,6,23217,21747,2.234988989874182,1,3,True,False,False,0,True,52.00142117780679,58.65142117780678,False,True
90030881,90030881,71,2,3,4425,4470,7,21747,17202,2.4776854108413318,1,3,False,False,False,0,True,65.2314211778068,65.2314211778068,False,False
90030881,90030881,71,2,3,4425,4470,8,17202,17377,1.3763584723965323,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4425,4470,9,17377,18160,1.512048475437041,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4425,4470,10,18160,18998,2.1040933473896075,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4425,4470,11,18998,26127,3.345568022680709,3,5,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4425,4470,12,26127,17657,3.092982938607747,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4425,4470,13,17657,18502,2.017208525951901,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4425,4470,14,18502,23160,3.521994691427608,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4425,4470,15,23160,18881,3.2254794515602043,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4425,4470,16,18881,18696,3.3732723793818877,2,4,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4425,4470,17,18696,22490,1.626716790968203,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4575,4620,2,29784,9712,2.7097059483930934,2,4,False,False,False,0,True,7.261421177806781,18.351421177806785,False,False
90030881,90030881,71,2,3,4575,4620,3,9712,19457,1.949876850727378,1,3,False,False,False,0,True,30.43142117780679,30.671421177806785,False,False
90030881,90030881,71,2,3,4575,4620,4,19457,22316,2.270267508210054,1,3,True,False,False,0,True,42.241421177806785,48.47142117780679,False,True
90030881,90030881,71,2,3,4575,4620,5,22316,20630,3.0744129065114976,2,4,False,False,False,0,True,53.14142117780679,59.211421177806784,False,False
90030881,90030881,71,2,3,4575,4620,6,20630,20917,2.068001310186446,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4575,4620,7,20917,14370,1.7857513416392976,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4575,4620,8,14370,19948,1.4232398433014168,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4575,4620,9,19948,30237,1.847371544109592,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4575,4620,10,30237,30129,4.430337294905257,4,6,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4575,4620,11,30129,20570,1.3635799188941746,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4575,4620,12,20570,30569,1.199355977203595,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4725,4770,2,24176,19356,2.588752111035319,2,4,False,False,False,0,True,6.841421177806794,18.86142117780679,False,False
90030881,90030881,71,2,3,4725,4770,3,19356,28085,2.6018708267329202,1,3,False,False,False,0,True,24.121421177806788,29.621421177806788,False,False
90030881,90030881,71,2,3,4725,4770,4,28085,26221,2.095376153531106,2,4,True,False,False,0,True,36.18142117780679,47.271421177806786,False,True
90030881,90030881,71,2,3,4725,4770,5,26221,13715,1.8345333957904586,0.0,2,True,False,False,0,True,52.94142117780679,52.94142117780679,False,True
90030881,90030881,71,2,3,4725,4770,6,13715,15102,1.944389583805787,1,3,False,False,False,0,True,50.41142117780679,50.41142117780679,False,False
90030881,90030881,71,2,3,4725,4770,7,15102,15447,2.0805666790356554,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4725,4770,8,15447,15437,1.751462309605813,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4725,4770,9,15437,14743,2.3320369121702242,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4725,4770,10,14743,31093,1.3978499264931088,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4725,4770,11,31093,30640,4.039511325406238,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4725,4770,12,30640,32245,8.85282846598875,8,10,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4725,4770,13,32245,18257,4.599627570674784,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4875,4920,2,25433,18415,2.355424603949359,2,4,False,False,False,0,True,6.591421177806794,18.341421177806787,False,False
90030881,90030881,71,2,3,4875,4920,3,18415,10266,2.1070006854306484,1,3,False,False,False,0,True,24.40142117780679,36.18142117780679,False,False
90030881,90030881,71,2,3,4875,4920,4,10266,22595,1.832432166327635,0.0,2,True,False,False,0,True,35.781421177806784,35.781421177806784,False,True
90030881,90030881,71,2,3,4875,4920,5,22595,30081,2.26022347174694,2,4,True,False,False,0,True,41.531421177806784,54.37142117780679,False,True
90030881,90030881,71,2,3,4875,4920,6,30081,15556,2.428257684791788,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4875,4920,7,15556,11004,1.5079635224574304,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4875,4920,8,11004,23027,2.273854055623815,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4875,4920,9,23027,8745,1.8932418647491431,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,4875,4920,10,8745,31458,4.381275642294895,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4875,4920,11,31458,27511,1.6798445421709403,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4875,4920,12,27511,32008,2.1154681238895137,1,3,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4875,4920,13,32008,13296,1.2128547379470547,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,4875,4920,14,13296,21229,4.005563279167291,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5025,5070,2,31879,20740,3.504139850397223,3,5,False,False,False,0,True,11.921421177806792,24.461421177806784,False,False
90030881,90030881,71,2,3,5025,5070,3,20740,32254,2.0576049628825785,1,3,False,False,False,0,True,30.421421177806785,36.75142117780679,False,False
90030881,90030881,71,2,3,5025,5070,4,32254,32334,1.6220894006337403,0.0,2,True,False,False,0,True,42.82142117780678,42.82142117780678,False,True
90030881,90030881,71,2,3,5025,5070,5,32334,22751,2.3547996275829064,2,4,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5025,5070,6,22751,16639,2.1584074881766355,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5025,5070,7,16639,16853,2.246543558116173,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5025,5070,8,16853,15039,21.012241746284417,20,22,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5025,5070,9,15039,32741,4.048589969533168,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5175,5220,2,33120,13223,3.1795663500797673,3,5,False,False,False,0,True,7.961421177806784,19.071421177806783,False,False
90030881,90030881,71,2,3,5175,5220,3,13223,33006,2.309368142573476,1,3,False,False,False,0,True,17.371421177806788,31.50142117780679,False,False
90030881,90030881,71,2,3,5175,5220,4,33006,22657,1.657928188623373,0.0,2,True,False,False,0,True,37.04142117780679,37.04142117780679,False,True
90030881,90030881,71,2,3,5175,5220,5,22657,21780,2.090468391734248,2,4,True,False,False,0,True,35.40142117780679,49.91142117780679,False,True
90030881,90030881,71,2,3,5175,5220,6,21780,23944,2.052730533763679,1,3,False,False,False,0,True,49.91142117780679,49.91142117780679,False,False
90030881,90030881,71,2,3,5175,5220,7,23944,14927,1.88828503933928,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5175,5220,8,14927,33648,1.7857513668514002,0.0,2,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5175,5220,9,33648,25653,1.6850505023257938,1,3,False,False,False,0,True,,,False,False
90030881,90030881,71,2,3,5175,5220,10,25653,29597,20.871252105813255,20,22,False,False,False,1,False,23.211421177806784,23.211421177806784,False,False
90030881,90030881,71,2,3,5175,5220,11,29597,33286,1.1195413385157735,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5175,5220,12,33286,26332,1.3805293357381743,0.0,2,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5175,5220,13,26332,16069,3.314878866781328,3,5,False,False,False,0,False,,,False,False
90030881,90030881,71,2,3,5325,5370,2,33274,34617,3.4396810750067743,3,5,False,False,False,0,True,12.00142117780679,24.441421177806788,False,False
90030881,90030881,71,2,3,5325,5370,3,34617,22337,2.231747379160879,1,3,False,False,False,0,True,29.441421177806788,34.61142117780679,False,False
90030881,90030881,71,2,3,5325,5370,4,22337,25374,2.1560055591999117,1,3,True,False,False,0,True,39.97142117780679,46.601421177806785,False,True
90030882,90030882,71,2,2,225,270,2,5,301,22.619469641884535,22,24,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,375,420,2,433,1485,43.32576070047327,42,44,False,False,False,1,False,7.804357717137876,7.804357717137876,False,False
90030882,90030882,71,2,2,525,570,2,1394,1717,2.433277519220951,1,3,False,False,False,0,True,6.504357717137864,12.934357717137871,False,False
90030882,90030882,71,2,2,525,570,3,1717,365,2.3308324786804633,2,4,False,False,False,0,True,19.134357717137867,19.134357717137867,False,False
90030882,90030882,71,2,2,525,570,4,365,1869,2.443970170632724,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,525,570,5,1869,1739,8.89276326334766,8,10,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,525,570,6,1739,2099,17.276502777578116,16,18,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,675,720,2,2411,3040,2.4813622024815913,2,4,False,False,False,1,True,6.894357717137865,6.894357717137865,False,False
90030882,90030882,71,2,2,675,720,3,3040,2676,10.842996094742375,9,11,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,675,720,4,2676,2616,7.703911842280036,7,9,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,825,870,2,3260,2892,2.7525805249459836,2,4,False,False,False,0,True,6.564357717137867,6.564357717137867,False,False
90030882,90030882,71,2,2,825,870,3,2892,4066,7.70834473154207,6,8,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,825,870,4,4066,3746,22.818250912851227,22,24,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,825,870,5,3746,4295,5.69504946223833,5,7,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,975,1020,2,3756,3803,2.7283422036696265,2,4,False,False,False,0,True,7.414357717137875,18.284357717137866,False,False
90030882,90030882,71,2,2,975,1020,3,3803,4028,2.1947765470750937,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,975,1020,4,4028,3426,1.7654645492526697,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,975,1020,5,3426,4379,7.304169301287516,6,8,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,975,1020,6,4379,4466,7.226036576781212,6,8,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,975,1020,7,4466,4400,13.133165108528033,12,14,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1125,1170,2,5293,5049,10.37008894478663,10,12,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1125,1170,3,5049,4969,6.079959323584262,5,7,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1125,1170,4,4969,5175,4.439868384077954,3,5,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,1125,1170,5,5175,6280,11.85648595170801,11,13,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1275,1320,2,5363,4810,16.692224671557597,16,18,False,False,False,1,False,10.484357717137868,10.484357717137868,False,False
90030882,90030882,71,2,2,1275,1320,3,4810,6074,12.540739423873447,11,13,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,1275,1320,4,6074,6363,2.804691350843086,2,4,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1275,1320,5,6363,6436,6.784225914082526,6,8,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1425,1470,2,6406,7686,2.5063737970210695,2,4,False,False,False,0,True,6.7843577171378655,18.884357717137867,False,False
90030882,90030882,71,2,2,1425,1470,3,7686,7531,2.2238593175090955,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,1425,1470,4,7531,7383,1.9980386794848073,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,1425,1470,5,7383,7132,3.800069516158601,3,5,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1425,1470,6,7132,7563,17.191285489715938,16,18,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1575,1620,2,7807,8429,2.6727751012258523,2,4,False,False,False,0,True,7.444357717137862,7.444357717137862,False,False
90030882,90030882,71,2,2,1575,1620,3,8429,8569,26.837585905215747,26,28,False,False,False,3,False,,,False,False
90030882,90030882,71,2,2,1575,1620,4,8569,8350,3.0757571159824693,2,4,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1575,1620,5,8350,1715,4.988533032615578,4,6,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,1725,1770,2,8862,8707,2.5913110967755983,2,4,False,False,False,0,True,7.464357717137872,19.61435771713787,False,False
90030882,90030882,71,2,2,1725,1770,3,8707,9359,2.310771698993449,1,3,False,False,False,0,True,25.704357717137867,25.704357717137867,False,False
90030882,90030882,71,2,2,1725,1770,4,9359,5526,2.2661503662229734,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,1725,1770,5,5526,10240,7.1147831625801246,6,8,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1725,1770,6,10240,9218,7.2637148193116445,7,9,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,1875,1920,2,9373,10163,3.2673445319519487,3,5,False,False,False,0,True,7.444357717137862,14.40435771713787,False,False
90030882,90030882,71,2,2,2025,2070,2,10783,12239,3.7791140255776554,3,5,False,False,False,0,True,12.254357717137864,24.634357717137867,False,False
90030882,90030882,71,2,2,2025,2070,3,12239,11206,2.0095509486154697,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2025,2070,4,11206,7462,2.200607772331523,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2025,2070,5,7462,11390,2.6772243785467253,2,4,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2025,2070,6,11390,13123,20.557651550575656,19,21,False,False,False,4,False,,,False,False
90030882,90030882,71,2,2,2025,2070,7,13123,11873,11.04586599111417,10,12,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,2175,2220,2,13387,13622,2.8399648061445077,2,4,False,False,False,0,True,7.15435771713787,13.444357717137862,False,False
90030882,90030882,71,2,2,2175,2220,3,13622,12456,2.7217105566778628,2,4,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2175,2220,4,12456,11824,11.685574117230317,10,12,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2175,2220,5,11824,12720,22.451763843645494,22,24,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,2325,2370,2,14371,12925,2.6971792020958674,2,4,False,False,False,0,True,6.884357717137874,18.87435771713787,False,False
90030882,90030882,71,2,2,2325,2370,3,12925,14681,2.1687751747781476,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2325,2370,4,14681,15044,2.2853242271917225,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2475,2520,2,14447,14578,4.3547453220521675,4,6,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2475,2520,3,14578,14475,15.092547435022425,14,16,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2475,2520,4,14475,12036,20.245116874448286,19,21,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2625,2670,2,15367,14401,2.6590954069765758,2,4,False,False,False,1,True,7.384357717137874,14.354357717137873,False,False
90030882,90030882,71,2,2,2625,2670,3,14401,17093,27.049423871796535,26,28,False,False,False,1,False,,,False,False
90030882,90030882,71,2,2,2625,2670,4,17093,17006,3.081511485343526,2,4,False,False,False,0,False,,,False,False
90030882,90030882,71,2,2,2775,2820,2,17368,18784,2.8980290180074917,2,4,False,False,False,1,True,7.294357717137871,13.414357717137875,False,False
90030882,90030882,71,2,2,2775,2820,3,18784,12773,2.181421978729304,1,3,False,False,False,0,True,,,False,False
90030882,90030882,71,2,2,2775,2820,4,12773,14794,6.108359691147143,5,7,False,False,False,0,False,,,False,False
