vehicle_id,link,lower_sec,upper_sec,lane_before,pos_before_m,lane_after,pos_after_m,to_link,head,SC,sg,lane,pos_m,road,post_head_connectors,pre_head_bypasses,linear_estimate_sec,method,kind,guaranteed_green,input_no,physical_resource,prior_same_lane_stopped_samples,nearest_prior_stopped_distance_m,repeated_head_vehicle_id,observed_subsequent_connector,resource_join_verified,connector,branch_connector
21345,71,4323,4324,4,77.73,4,79.48,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4323.651045278541,same_source_position_bracket,head_crossing,True,90030880,10635,118,1.139329237446546,False,10635,True,,
27826,71,4326,4327,5,75.37,5,79.44,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4326.87461651339,same_source_position_bracket,head_crossing,True,90030879,10635,104,7.63968920949759,False,10635,True,,
16364,71,4329,4330,5,75.68,2,2.2,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4329.438768015316,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,26,14.0496892094976,False,10635,True,10635,10635
19603,71,4329,4330,4,77.74,1,4.69,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4329.144113364086,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,82,11.829329237446544,False,10635,True,10635,10635
17056,71,4331,4332,5,74.32,2,0.75,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4331.630049258661,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,17,19.499689209497596,False,10635,True,10635,10635
20562,71,4331,4332,4,74.53,1,2.43,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4331.493869131301,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,77,17.90932923744655,False,10635,True,10635,10635
21362,71,4333,4334,5,75.68,2,4.52,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4333.334110349082,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,14,24.7696892094976,False,10635,True,10635,10635
28635,71,4333,4334,4,75.1,1,5.19,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4333.34340320818,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,21,23.53932923744655,False,10635,True,10635,10635
16306,71,4335,4336,4,77.73,1,8.22,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4335.100148530639,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,20,28.849329237446547,False,10635,True,10635,10635
18370,71,4335,4336,5,77.4,2,8.05,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4335.132596813575,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,7,30.489689209497598,False,10635,True,10635,10635
16892,71,4337,4338,4,76.82,1,8.0,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4337.169837739212,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,14,34.60932923744655,False,10635,True,10635,10635
22910,71,4337,4338,5,76.43,2,8.97,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4337.18617724417,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
28683,71,4339,4340,4,67.82,1,1.77,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4339.7447448844805,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
18483,71,4341,4342,5,72.38,2,7.97,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4341.397519556457,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
26121,46,4350,4351,2,952.1,2,953.85,46,90030890,1004,4,2,953.2067093372814,46,['10626'],[],4350.632405335589,same_source_position_bracket,head_crossing,True,90030890,10626,51,1.1067093372813588,False,10626,True,,
29150,66,4350,4351,1,2657.65,1,2658.9,66,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],4350.953546730844,same_source_position_bracket,head_crossing,True,90030878,10631,77,1.191933413555489,False,10631,True,,
13913,66,4399,4400,4,2657.83,4,2659.58,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4399.449924175918,same_source_position_bracket,head_crossing,True,90030875,10633,2190,0.7873673078556749,False,10633,True,,
28462,46,4399,4400,4,951.82,4,953.57,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],4399.78328359184,same_source_position_bracket,head_crossing,True,90030888,10627,109,1.3707462857190649,False,10627,True,,
14109,66,4402,4403,4,2657.24,1,3.13,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4402.23351183491,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2174,7.06736730785542,False,10633,True,10633,10633
14125,66,4404,4405,4,2656.03,1,3.9,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4404.328409021101,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2158,12.797367307855438,False,10633,True,10633,10633
14280,66,4406,4407,4,2654.83,1,3.74,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4406.42466461853,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2162,18.647367307855802,False,10633,True,10633,10633
22801,66,4408,4409,4,2655.39,1,5.9,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4408.306827994939,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1106,24.137367307855584,False,10633,True,10633,10633
14339,66,4410,4411,4,2653.52,1,4.3,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4410.472481981849,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2155,30.807367307855657,False,10633,True,10633,10633
20992,66,4412,4413,4,2655.92,1,7.26,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4412.237685121244,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1360,33.76736730785569,False,10633,True,10633,10633
14370,66,4414,4415,4,2656.97,1,9.13,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4414.135379760242,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2158,41.80736730785566,False,10633,True,10633,10633
14399,66,4416,4417,4,2656.91,1,8.7,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4416.144710658341,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2151,47.107367307855384,False,10633,True,10633,10633
14271,66,4418,4419,4,2651.57,1,0.66,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4418.7745644636325,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2114,52.8973673078558,False,10633,True,10633,10633
14677,66,4421,4422,4,2657.84,1,7.99,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4421.076523900706,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2124,64.38736730785558,False,10633,True,10633,10633
22484,66,4422,4423,4,2651.38,1,1.69,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4422.701397884116,source_to_observed_connector_bracket,head_crossing,False,90030875,10633,482,71.35736730785538,False,10633,True,10633,10633
16908,71,4425,4426,1,77.91,1,79.41,71,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4425.713382699884,same_source_position_bracket,head_crossing,True,90030883,10634,26,1.0700740498268857,False,10634,True,,
27749,71,4425,4426,3,77.79,3,79.54,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4425.640812101604,same_source_position_bracket,head_crossing,True,90030881,10634,125,1.1214211778067806,False,10634,True,,
28518,71,4425,4426,2,78.0,2,79.35,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4425.647672383065,same_source_position_bracket,head_crossing,True,90030882,10634,93,0.8743577171378689,False,10634,True,,
17917,71,4428,4429,3,75.6,3,80.65,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4428.655726965902,same_source_position_bracket,head_crossing,True,90030881,10634,154,7.681421177806783,False,10634,True,,
25432,71,4428,4429,2,76.92,2,0.31,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4428.422279348185,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,91,6.694357717137862,False,10634,True,10634,10634
28884,71,4428,4429,1,77.1,1,0.76,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4428.38383617951,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,21,6.980074049826882,False,10634,True,10634,10634
28934,71,4430,4431,2,75.19,2,0.77,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4430.540377698642,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,24,12.524357717137875,False,10634,True,10634,10634
29132,71,4431,4432,1,75.67,1,5.17,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4431.308254643181,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
30277,71,4431,4432,4,76.68,4,79.2,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4431.8687814434315,same_source_position_bracket,head_crossing,False,90030880,10635,41,2.189329237446543,False,10634,False,,
19556,71,4434,4435,3,75.68,3,0.42,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4434.540541751592,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,124,8.61142117780679,False,10634,True,10634,10634
7988,71,4437,4438,3,75.73,3,3.58,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4437.350063891457,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,126,20.36142117780679,False,10634,True,10634,10634
23217,71,4439,4440,3,76.39,3,4.16,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4439.27990550276,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,119,26.51142117780679,False,10634,True,10634,10634
21747,71,4441,4442,3,73.99,3,2.31,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4441.514894492634,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,117,37.421421177806785,False,10634,True,10634,10634
17202,71,4443,4444,3,68.4,3,78.99,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4443.992579903475,same_source_position_bracket,head_crossing,True,90030881,10634,112,43.44142117780679,False,10634,True,,
17377,71,4445,4446,3,74.4,3,5.39,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4445.368938375872,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,103,49.75142117780679,False,10634,True,10634,10634
18160,71,4446,4447,3,66.93,3,80.53,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4446.880986851309,same_source_position_bracket,head_crossing,True,90030881,10634,96,52.00142117780679,False,10634,True,,
18998,71,4448,4449,3,65.14,3,79.12,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4448.985080198699,same_source_position_bracket,head_crossing,True,90030881,10634,96,58.65142117780678,False,10634,True,,
26127,71,4452,4453,3,75.88,3,3.81,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4452.330648221379,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,94,65.2314211778068,False,10634,True,10634,10634
29352,71,4454,4455,2,77.19,2,17.01,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4454.079986155187,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
17657,71,4455,4456,3,74.57,3,3.58,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4455.423631159987,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
18502,71,4457,4458,3,74.16,3,3.7,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4457.440839685939,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
23160,71,4460,4461,3,70.14,3,79.25,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4460.962834377367,same_source_position_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,,
18881,71,4464,4465,3,76.91,3,6.3,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4464.188313828927,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
18696,71,4467,4468,3,72.37,3,2.78,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4467.561586208309,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
22490,71,4469,4470,3,76.59,3,7.68,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4469.188302999277,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
18045,71,4473,4474,5,78.02,5,79.63,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4473.565024353725,same_source_position_bracket,head_crossing,True,90030879,10635,6,0.9096892094975999,False,10635,True,,
26579,71,4473,4474,4,77.6,4,79.35,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4473.7253309928265,same_source_position_bracket,head_crossing,True,90030880,10635,19,1.2693292374465557,False,10635,True,,
13640,71,4476,4477,4,77.26,1,2.55,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4476.260561258221,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,12,7.469329237446544,False,10635,True,10635,10635
22040,71,4476,4477,5,77.82,2,3.82,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4476.161142254951,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,1,6.489689209497598,False,10635,True,10635,10635
17905,71,4478,4479,4,75.42,1,4.01,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4478.3639917139835,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
19841,71,4479,4480,5,78.09,2,7.79,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4479.079317767198,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
26412,71,4481,4482,4,78.69,1,8.91,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4481.01614648483,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
20161,71,4482,4483,5,76.43,2,10.07,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4482.17207911663,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
28531,71,4485,4486,4,77.46,1,7.87,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4485.124759203679,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
19816,71,4486,4487,5,74.13,2,8.04,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4486.324382339631,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
7079,71,4490,4491,4,74.26,1,5.18,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4490.390409541605,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,10635,10635
18715,71,4491,4492,5,68.26,2,1.67,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4491.7463202613335,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
10770,71,4494,4495,4,69.37,4,80.68,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4494.839905326035,same_source_position_bracket,head_crossing,True,90030880,10635,0,,False,10635,True,,
21211,46,4500,4501,1,952.34,1,954.09,46,90030891,1004,4,1,953.160163847278,46,['10626'],['10625'],4500.468665055588,same_source_position_bracket,head_crossing,True,90030891,10626,59,0.8201638472779678,False,10626,True,,
27263,46,4500,4501,2,952.1,2,953.8,46,90030890,1004,4,2,953.2067093372814,46,['10626'],[],4500.651005492518,same_source_position_bracket,head_crossing,True,90030890,10626,60,1.1067093372813588,False,10626,True,,
30212,66,4500,4501,1,2657.67,1,2659.27,66,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],4500.7324583834725,same_source_position_bracket,head_crossing,True,90030878,10631,93,1.1719334135555073,False,10631,True,,
30061,66,4503,4504,1,2657.2,1,2.91,10631,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],4503.292543229746,source_to_observed_connector_bracket,head_crossing,True,90030878,10631,57,6.601933413555798,False,10631,True,10631,10631
30727,66,4521,4522,1,2656.86,1,9.27,10631,90030878,1004,8,1,2658.8419334135556,66,['10631'],['10632'],4521.160967667841,source_to_observed_connector_bracket,head_crossing,True,90030878,10631,0,,False,10631,True,10631,10631
15664,66,4549,4550,4,2657.56,4,2659.25,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4549.625661128909,same_source_position_bracket,head_crossing,True,90030875,10633,2133,1.0573673078556567,False,10633,True,,
28541,46,4549,4550,4,952.19,4,953.94,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],4549.571855020411,same_source_position_bracket,head_crossing,True,90030888,10627,116,1.0007462857190603,False,10627,True,,
14706,66,4552,4553,4,2658.12,1,4.8,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4552.074361669205,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2256,6.537367307855675,False,10633,True,10633,10633
27228,46,4552,4553,4,951.13,4,956.75,46,90030888,1004,7,4,953.1907462857191,46,['10627'],[],4552.3666808337575,same_source_position_bracket,head_crossing,True,90030888,10627,46,7.010746285719165,False,10627,True,,
14476,66,4554,4555,4,2655.99,1,3.04,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4554.372227937242,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2228,12.037367307855675,False,10633,True,10633,10633
16790,66,4556,4557,4,2649.32,4,2659.15,66,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4556.945815595916,same_source_position_bracket,head_crossing,True,90030875,10633,2014,23.44736730785553,False,10633,True,,
15102,66,4558,4559,4,2654.99,1,6.51,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4558.3146437385685,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2221,29.007367307855475,False,10633,True,10633,10633
15177,66,4561,4562,4,2658.51,1,10.31,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4561.009092382223,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2216,35.62736730785582,False,10633,True,10633,10633
21165,66,4563,4564,4,2657.77,1,2.09,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4563.195765090551,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1,2.3473673078556203,False,10633,True,10633,10633
15251,66,4565,4566,4,2655.13,1,2.95,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4565.445471239813,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2211,40.887367307855584,False,10633,True,10633,10633
15447,66,4568,4569,4,2657.3,1,6.98,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4568.1359724021495,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,2184,47.157367307855566,False,10633,True,10633,10633
21232,66,4570,4571,4,2658.34,1,3.28,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4570.056050893811,source_to_observed_connector_bracket,head_crossing,True,90030875,10633,1,1.9973673078557113,False,10633,True,10633,10633
15437,66,4572,4573,4,2655.96,1,3.52,10633,90030875,1004,3,4,2658.6173673078556,66,['10633'],[],4572.3511092939825,source_to_observed_connector_bracket,head_crossing,False,90030875,10633,2187,23.07736730785564,False,10633,True,10633,10633
20826,71,4575,4576,1,77.91,1,79.33,71,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4575.753573274526,same_source_position_bracket,head_crossing,True,90030883,10634,73,1.0700740498268857,False,10634,True,,
24017,71,4575,4576,2,77.86,2,79.43,71,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4575.6460877179225,same_source_position_bracket,head_crossing,True,90030882,10634,88,1.0143577171378695,False,10634,True,,
29784,71,4575,4576,3,77.86,3,79.61,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4575.600812101604,same_source_position_bracket,head_crossing,True,90030881,10634,77,1.0514211778067875,False,10634,True,,
9712,71,4578,4579,3,77.17,3,1.54,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4578.310518049997,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,70,7.261421177806781,False,10634,True,10634,10634
15342,71,4578,4579,2,78.48,2,3.21,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4578.066077423985,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,79,5.974357717137863,False,10634,True,10634,10634
18256,71,4578,4579,1,77.57,1,1.35,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4578.280996714735,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,45,6.630074049826888,False,10634,True,10634,10634
19457,71,4580,4581,3,76.86,3,3.5,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4580.260394900724,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,69,12.311421177806793,False,10634,True,10634,10634
29688,71,4580,4581,2,76.36,2,2.33,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4580.348823158788,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,61,12.054357717137876,False,10634,True,10634,10634
29994,71,4580,4581,1,75.56,1,1.47,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4580.47845812135,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,13,12.660074049826889,False,10634,True,10634,10634
22316,71,4582,4583,3,74.89,3,1.23,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4582.530662408934,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,63,18.351421177806785,False,10634,True,10634,10634
11939,71,4583,4584,2,78.87,2,7.23,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4583.00045401798,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,6,18.714357717137872,False,10634,True,10634,10634
20630,71,4585,4586,3,73.6,3,1.14,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4585.605075315446,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,62,30.43142117780679,False,10634,True,10634,10634
20917,71,4587,4588,3,72.33,3,0.87,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4587.673076625632,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,63,42.241421177806785,False,10634,True,10634,10634
14370,71,4589,4590,3,73.7,3,3.82,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4589.458827967272,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,33,48.47142117780679,False,10634,True,10634,10634
19948,71,4590,4591,3,68.75,3,80.27,71,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4590.882067810573,same_source_position_bracket,head_crossing,True,90030881,10634,4,53.14142117780679,False,10634,True,,
30237,71,4592,4593,3,70.32,3,0.86,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4592.729439354683,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,3,59.211421177806784,False,10634,True,10634,10634
24709,71,4595,4596,2,76.5,2,6.37,10634,90030882,1004,2,2,78.87435771713787,71,['10634'],[],4595.213749817073,source_to_observed_connector_bracket,head_crossing,True,90030882,10634,0,,False,10634,True,10634,10634
18637,71,4597,4598,1,77.26,1,13.86,10634,90030883,1004,2,1,78.98007404982688,71,['10634'],['10642'],4597.096426891188,source_to_observed_connector_bracket,head_crossing,True,90030883,10634,0,,False,10634,True,10634,10634
30129,71,4597,4598,3,76.71,3,9.25,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4597.159776649588,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
20570,71,4598,4599,3,71.24,3,4.66,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4598.523356568482,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
30569,71,4599,4600,3,68.26,3,1.76,10634,90030881,1004,2,3,78.91142117780679,71,['10634'],[],4599.722712545686,source_to_observed_connector_bracket,head_crossing,True,90030881,10634,0,,False,10634,True,10634,10634
17637,71,4623,4624,4,77.89,4,79.14,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4623.783463389957,same_source_position_bracket,head_crossing,True,90030880,10635,122,0.9793292374465494,False,10635,True,,
18979,71,4623,4624,5,78.13,5,79.88,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4623.45696526257,same_source_position_bracket,head_crossing,True,90030879,10635,119,0.7996892094976005,False,10635,True,,
30728,71,4626,4627,5,77.68,2,2.6,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4626.215226353341,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,99,6.219689209497602,False,10635,True,10635,10635
13913,71,4628,4629,5,72.37,2,0.86,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4628.699596086751,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,87,17.469689209497595,False,10635,True,10635,10635
14280,71,4630,4631,5,73.77,2,4.23,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4630.4547426064155,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,85,23.239689209497598,False,10635,True,10635,10635
19907,71,4630,4631,4,77.62,4,79.32,71,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4630.734899551439,same_source_position_bracket,head_crossing,True,90030880,10635,118,1.2493292374465454,False,10635,True,,
28187,71,4632,4633,5,71.57,2,1.75,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4632.665048486688,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,81,29.569689209497596,False,10635,True,10635,10635
20494,71,4633,4634,4,76.49,1,1.74,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4633.387740564256,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,94,8.199329237446548,False,10635,True,10635,10635
17939,71,4634,4635,5,71.49,2,3.33,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4634.584587327613,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,52,35.869689209497594,False,10635,True,10635,10635
26055,71,4635,4636,4,74.61,1,1.41,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4635.554138743767,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,91,13.529329237446547,False,10635,True,10635,10635
15646,71,4636,4637,5,72.51,2,3.29,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4636.550271891293,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,47,41.7096892094976,False,10635,True,10635,10635
15786,71,4638,4639,4,78.62,1,6.13,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4638.029694796298,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,86,31.54932923744655,False,10635,True,10635,10635
23672,71,4638,4639,5,71.99,2,4.47,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4638.519189298194,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,37,47.749689209497596,False,10635,True,10635,10635
14677,71,4640,4641,4,75.04,1,3.56,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4640.407098496386,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,73,37.81932923744655,False,10635,True,10635,10635
31078,71,4641,4642,5,71.93,5,80.27,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4641.839291272122,same_source_position_bracket,head_crossing,True,90030879,10635,28,53.429689209497596,False,10635,True,,
20528,71,4642,4643,4,74.45,1,6.07,10635,90030880,1004,5,4,78.86932923744655,71,['10635'],[],4642.353365558805,source_to_observed_connector_bracket,head_crossing,True,90030880,10635,55,44.09932923744655,False,10635,True,10635,10635
29956,71,4644,4645,5,72.4,2,0.96,10635,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4644.69123610111,source_to_observed_connector_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,10635,10635
19248,71,4645,4646,5,68.8,5,79.06,71,90030879,1004,5,5,78.9296892094976,71,['10635'],[],4645.987299143226,same_source_position_bracket,head_crossing,True,90030879,10635,0,,False,10635,True,,
