run_label,run,seed,sim_sec,vehicle_id,physical_link,lane,local_pos_m,chain_pos_m,cell,speed_kph,speed_class
zero,codex_signal_zero_s13_20260910,13,3301,16260,2,3,1579.27,4313.7970000000005,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16270,2,2,1537.41,4271.937,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16364,2,3,1646.11,4380.637,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16390,2,3,1532.99,4267.517,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16401,2,3,1543.74,4278.267,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16402,2,3,1618.67,4353.197,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16412,2,3,1674.32,4408.847,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16428,2,4,1508.95,4243.477,8,0.67,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16429,2,3,1555.56,4290.0869999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16441,2,3,1635.13,4369.657,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16463,2,3,1502.03,4236.557,8,5.95,slow
zero,codex_signal_zero_s13_20260910,13,3301,16467,2,2,1509.82,4244.347,8,11.23,slow
zero,codex_signal_zero_s13_20260910,13,3301,16468,2,3,1584.41,4318.937,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16481,2,3,1391.18,4125.707,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16534,2,3,1482.78,4217.307,8,0.06,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16552,2,4,2303.96,5038.487,9,106.33,moving
zero,codex_signal_zero_s13_20260910,13,3301,16559,2,3,1623.91,4358.437,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16586,2,4,1796.46,4530.987,8,74.78,moving
zero,codex_signal_zero_s13_20260910,13,3301,16588,2,3,1658.08,4392.607,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16598,2,3,2196.03,4930.557000000001,9,107.65,moving
zero,codex_signal_zero_s13_20260910,13,3301,16630,2,3,1691.91,4426.437,8,1.27,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16631,2,2,1565.8,4300.327,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16660,2,3,1399.83,4134.357,8,6.92,slow
zero,codex_signal_zero_s13_20260910,13,3301,16661,2,1,1527.21,4261.737,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16669,2,3,1417.95,4152.477,8,8.08,slow
zero,codex_signal_zero_s13_20260910,13,3301,16721,2,1,2256.19,4990.717000000001,9,96.76,moving
zero,codex_signal_zero_s13_20260910,13,3301,16751,2,4,2241.58,4976.107,9,115.77,moving
zero,codex_signal_zero_s13_20260910,13,3301,16795,2,2,1466.8,4201.327,8,0.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16799,2,3,1612.43,4346.957,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16806,2,3,1475.56,4210.0869999999995,8,4.62,stopped
zero,codex_signal_zero_s13_20260910,13,3301,16807,2,2,1408.07,4142.597,8,18.48,slow
zero,codex_signal_zero_s13_20260910,13,3301,16873,2,4,1487.24,4221.767,8,13.8,slow
zero,codex_signal_zero_s13_20260910,13,3301,16982,2,4,1621.87,4356.397,8,66.96,moving
zero,codex_signal_zero_s13_20260910,13,3301,17013,2,1,1700.03,4434.557,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17016,2,4,1830.83,4565.357,8,70.7,moving
zero,codex_signal_zero_s13_20260910,13,3301,17030,2,2,1577.41,4311.937,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17072,2,3,1574.02,4308.5470000000005,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17079,2,3,1561.71,4296.237,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17152,2,3,1452.16,4186.687,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17167,2,3,1380.76,4115.287,8,13.1,slow
zero,codex_signal_zero_s13_20260910,13,3301,17168,2,3,1465.66,4200.187,8,13.33,slow
zero,codex_signal_zero_s13_20260910,13,3301,17169,2,3,1410.31,4144.8369999999995,8,13.6,slow
zero,codex_signal_zero_s13_20260910,13,3301,17184,2,2,1461.55,4196.077,8,0.9,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17205,2,2,1503.31,4237.8369999999995,8,8.68,slow
zero,codex_signal_zero_s13_20260910,13,3301,17250,2,4,1955.37,4689.897,9,74.07,moving
zero,codex_signal_zero_s13_20260910,13,3301,17313,2,4,1539.38,4273.907,8,24.49,slow
zero,codex_signal_zero_s13_20260910,13,3301,17314,2,4,1456.05,4190.577,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17338,2,4,1520.52,4255.0470000000005,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17351,2,4,1925.98,4660.507,9,69.15,moving
zero,codex_signal_zero_s13_20260910,13,3301,17380,2,4,1894.73,4629.257,9,60.2,moving
zero,codex_signal_zero_s13_20260910,13,3301,17395,2,4,1527.39,4261.917,8,10.66,slow
zero,codex_signal_zero_s13_20260910,13,3301,17397,2,4,1652.74,4387.267,8,68.85,moving
zero,codex_signal_zero_s13_20260910,13,3301,17408,2,4,1678.6,4413.127,8,73.36,moving
zero,codex_signal_zero_s13_20260910,13,3301,17412,2,4,1514.81,4249.3369999999995,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17413,2,4,1874.55,4609.077,8,55.45,moving
zero,codex_signal_zero_s13_20260910,13,3301,17436,2,4,1448.23,4182.757,8,6.04,slow
zero,codex_signal_zero_s13_20260910,13,3301,17446,2,4,1434.9,4169.427,8,20.08,slow
zero,codex_signal_zero_s13_20260910,13,3301,17453,2,4,1854.81,4589.3369999999995,8,60.06,moving
zero,codex_signal_zero_s13_20260910,13,3301,17473,2,4,1403.66,4138.187,8,17.24,slow
zero,codex_signal_zero_s13_20260910,13,3301,17486,2,4,1556.01,4290.537,8,31.42,moving
zero,codex_signal_zero_s13_20260910,13,3301,17506,2,4,1464.93,4199.457,8,24.45,slow
zero,codex_signal_zero_s13_20260910,13,3301,17508,2,2,1543.55,4278.077,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17523,2,2,1437.82,4172.347,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17524,2,3,1433.75,4168.277,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17534,2,3,1446.37,4180.897,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17566,2,3,1457.32,4191.847,8,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,17567,2,4,1395.57,4130.097,8,17.65,slow
zero,codex_signal_zero_s13_20260910,13,3301,17640,2,4,1416.14,4150.667,8,19.28,slow
zero,codex_signal_zero_s13_20260910,13,3301,17758,2,4,1384.89,4119.417,8,20.32,slow
zero,codex_signal_zero_s13_20260910,13,3301,19260,2,2,2321.04,5055.567,9,44.81,moving
zero,codex_signal_zero_s13_20260910,13,3301,19293,2,1,2166.88,4901.407,9,41.97,moving
zero,codex_signal_zero_s13_20260910,13,3301,19348,2,2,2064.28,4798.807000000001,9,43.43,moving
zero,codex_signal_zero_s13_20260910,13,3301,19427,2,1,1988.82,4723.347,9,6.03,slow
zero,codex_signal_zero_s13_20260910,13,3301,19872,2,1,1965.49,4700.017,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,20026,2,1,1915.81,4650.3369999999995,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,20218,2,1,1951.74,4686.267,9,10.68,slow
zero,codex_signal_zero_s13_20260910,13,3301,20311,2,1,1898.86,4633.387,9,0.0,stopped
zero,codex_signal_zero_s13_20260910,13,3301,20312,2,1,1927.18,4661.707,9,0.96,stopped
zero,codex_signal_zero_s13_20260910,13,3301,20495,2,1,1886.77,4621.2970000000005,8,6.94,slow
zero,codex_signal_zero_s13_20260910,13,3301,20555,2,1,1880.41,4614.937,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9613,2,1,1989.88,4724.407,9,0.06,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9624,2,1,1949.06,4683.5869999999995,9,5.67,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,9648,2,1,1980.66,4715.187,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9715,2,1,1798.86,4533.387,8,1.33,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9730,2,1,1687.56,4422.0869999999995,8,6.53,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,9735,2,1,1934.27,4668.7970000000005,9,3.9,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9841,2,1,1751.29,4485.817,8,3.56,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9875,2,1,1572.03,4306.557,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9908,2,1,1672.83,4407.357,8,10.52,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,9909,2,2,1842.4,4576.927,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9918,2,1,1726.12,4460.647,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,9919,2,1,1710.07,4444.597,8,12.92,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,9925,2,1,1764.51,4499.037,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10075,2,1,1647.42,4381.947,8,23.41,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,10103,2,1,1531.91,4266.437,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10179,2,1,1519.91,4254.437,8,6.27,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,10204,2,1,1542.85,4277.377,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10234,2,1,1467.52,4202.0470000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10268,2,1,1456.31,4190.8369999999995,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10275,2,1,1473.03,4207.557,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10320,2,1,1512.93,4247.457,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10349,2,1,1450.04,4184.567,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10365,2,1,1443.4,4177.927,8,2.07,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10461,2,1,1429.96,4164.487,8,8.33,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,10495,2,1,1423.94,4158.467000000001,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10629,2,1,1397.72,4132.247,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10705,2,1,1380.21,4114.737,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10750,2,1,1386.01,4120.537,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10914,2,1,1374.52,4109.0470000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,10987,2,1,1598.18,4332.707,8,0.28,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,11130,2,1,1560.69,4295.217000000001,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,11601,2,2,2170.3,4904.827,9,43.17,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,11807,2,1,1867.25,4601.777,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,11846,2,2,1836.27,4570.7970000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,11979,2,1,1872.54,4607.067,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,11998,2,1,1629.68,4364.207,8,12.64,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,12582,2,1,1526.09,4260.617,8,1.98,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12616,2,1,1820.91,4555.437,8,1.18,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12730,2,1,1738.13,4472.657,8,0.52,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12739,2,2,1977.2,4711.727,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12756,2,2,1918.7,4653.227,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12817,2,2,1681.95,4416.477,8,2.8,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12820,2,2,1907.35,4641.877,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12861,2,1,1554.36,4288.887,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12888,2,2,1867.4,4601.927,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,12940,2,2,1888.38,4622.907,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13066,2,2,2006.97,4741.497,9,3.05,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13184,2,1,1777.0,4511.527,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13215,2,1,1921.8,4656.327,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13262,2,1,1860.84,4595.367,8,2.15,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13275,2,2,1948.28,4682.807,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13336,2,2,1936.87,4671.397,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13355,2,2,1942.58,4677.107,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13365,2,1,1914.37,4648.897,9,19.03,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,13366,2,2,1775.12,4509.647,8,9.75,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,13452,2,2,1930.72,4665.247,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13459,2,1,1782.25,4516.777,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13478,2,1,1616.42,4350.947,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13499,2,2,1924.96,4659.487,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13512,2,2,1900.83,4635.357,9,2.81,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13604,2,2,1912.44,4646.967000000001,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13654,2,1,1501.09,4235.617,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13677,2,1,1758.84,4493.367,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13724,2,3,1749.66,4484.187,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13776,2,2,1880.29,4614.817,8,8.58,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,13800,2,2,1873.45,4607.977,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13835,2,2,1567.56,4302.0869999999995,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13845,2,2,1971.03,4705.557,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13938,2,1,1603.98,4338.507,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13947,2,2,1555.24,4289.767,8,1.96,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13955,2,1,1744.34,4478.867,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,13966,2,1,1827.27,4561.7970000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14025,2,2,1964.92,4699.447,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14035,2,3,1613.6,4348.127,8,26.54,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14051,2,2,1953.51,4688.037,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14052,2,1,1968.95,4703.477,9,1.13,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14059,2,1,1621.67,4356.197,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14077,2,2,1526.67,4261.197,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14080,2,2,1688.17,4422.697,8,0.18,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14091,2,2,1410.6,4145.127,8,2.7,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14116,2,2,1597.78,4332.307,8,9.39,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14154,2,2,1894.92,4629.447,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14167,2,1,1963.97,4698.497,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14175,2,2,1959.21,4693.737,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14196,2,2,1744.54,4479.067,8,2.59,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14209,2,2,1830.16,4564.687,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14257,2,1,1770.72,4505.247,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14286,2,3,1821.48,4556.007,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14316,2,3,1802.2,4536.727,8,1.28,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14337,2,3,1896.15,4630.677,9,8.65,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14347,2,3,1970.19,4704.717000000001,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14368,2,2,1397.68,4132.207,8,1.44,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14397,2,2,1586.39,4320.917,8,8.28,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14412,2,2,1443.32,4177.847,8,0.96,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14499,2,1,1666.44,4400.967000000001,8,8.2,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14535,2,1,1610.27,4344.7970000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14536,2,2,1424.0,4158.527,8,4.94,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14548,2,1,1417.97,4152.497,8,3.53,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14617,2,1,1849.18,4583.707,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14659,2,3,1771.53,4506.057,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14660,2,2,1432.16,4166.687,8,3.48,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14698,2,1,1956.77,4691.2970000000005,9,8.25,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14709,2,2,1380.13,4114.657,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14710,2,1,1702.58,4437.107,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14712,2,1,1409.87,4144.397,8,3.53,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14727,2,2,1573.7,4308.227,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14784,2,2,1373.84,4108.367,8,1.08,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14800,2,2,1543.44,4277.967000000001,8,8.03,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,14817,2,3,1882.42,4616.947,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14860,2,3,1808.39,4542.917,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14913,2,3,1999.92,4734.447,9,0.45,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14937,2,1,1843.07,4577.597,8,2.5,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14975,2,1,1984.71,4719.237,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,14980,2,3,1909.93,4644.457,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15006,2,1,1507.36,4241.887,8,1.33,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15040,2,2,1854.12,4588.647,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15046,2,3,1783.5,4518.027,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15061,2,2,1988.92,4723.447,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15070,2,3,1976.36,4710.887,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15089,2,2,1861.99,4596.517,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15106,2,1,1998.29,4732.817,9,13.48,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15138,2,1,1486.02,4220.5470000000005,8,7.69,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15175,2,1,1787.49,4522.017,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15183,2,3,1814.53,4549.057,8,6.7,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15217,2,1,1854.43,4588.957,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15240,2,3,1958.83,4693.357,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15308,2,1,1804.84,4539.367,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15319,2,2,1456.19,4190.717000000001,8,4.48,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15344,2,3,1923.42,4657.947,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15351,2,4,2010.58,4745.107,9,78.49,moving
offset10,codex_signal_offset10_s13_20260910,13,3301,15384,2,3,1988.14,4722.667,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15385,2,3,1929.87,4664.397,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15417,2,1,1578.67,4313.197,8,1.27,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15433,2,2,1561.78,4296.307,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15446,2,3,1876.27,4610.7970000000005,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15453,2,2,1641.84,4376.367,8,22.01,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15464,2,3,1935.59,4670.117,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15472,2,1,1403.96,4138.487,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15482,2,1,1812.44,4546.967000000001,8,10.45,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15488,2,3,1702.3,4436.827,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15489,2,3,1941.85,4676.377,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15553,2,3,1964.0,4698.527,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15576,2,3,1947.56,4682.0869999999995,9,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15602,2,1,1832.86,4567.387,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15603,2,1,1884.42,4618.947,8,4.76,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15608,2,2,1438.26,4172.787,8,3.73,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15726,2,1,1975.33,4709.857,9,1.72,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15740,2,1,1696.84,4431.367,8,6.42,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15745,2,3,1585.39,4319.917,8,22.98,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15747,2,4,1573.54,4308.067,8,27.93,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15791,2,3,1755.72,4490.247,8,4.64,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15812,2,3,1888.57,4623.097,9,0.06,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15823,2,1,1719.73,4454.257,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15830,2,3,1744.41,4478.937,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15847,2,1,1585.86,4320.387,8,4.99,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15858,2,3,1720.78,4455.307,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15888,2,3,1916.41,4650.937,9,1.07,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15889,2,3,1870.16,4604.687,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15896,2,1,1536.84,4271.367,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15922,2,1,1659.04,4393.567,8,10.86,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,15931,2,3,1841.67,4576.197,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15942,2,3,1904.08,4638.607,9,0.97,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15951,2,3,1835.73,4570.257,8,0.48,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,15969,2,3,1828.29,4562.817,8,8.18,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16043,2,3,1739.0,4473.527,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16055,2,2,1824.45,4558.977,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16056,2,2,1466.5,4201.027,8,18.9,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16077,2,4,1672.63,4407.157,8,0.06,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16097,2,2,1718.96,4453.487,8,9.26,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16124,2,3,1852.95,4587.477,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16125,2,2,1515.08,4249.607,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16162,2,2,1706.23,4440.757,8,1.8,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16170,2,3,1847.45,4581.977,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16181,2,2,1702.26,4436.787,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16223,2,3,1858.45,4592.977,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16233,2,3,1763.67,4498.197,8,5.54,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16277,2,2,1787.48,4522.007,8,6.36,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16349,2,2,1385.84,4120.367,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16363,2,4,1649.07,4383.597,8,0.9,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16391,2,2,1695.22,4429.747,8,6.51,slow
offset10,codex_signal_offset10_s13_20260910,13,3301,16400,2,3,1777.24,4511.767,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16419,2,2,1765.01,4499.537,8,3.63,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16432,2,3,1796.33,4530.857,8,0.0,stopped
offset10,codex_signal_offset10_s13_20260910,13,3301,16452,2,2,1818.69,4553.217000000001,8,1.3,stopped
