head,sec,stopped_before_head,stopped_near_head_20m,stopped_first20m_after_head,nearest_prehead_stopped_distance_m
90030882,5182,0,0,0,
90030882,5183,0,0,0,
90030882,5184,0,0,0,
90030882,5185,0,0,0,
90030882,5186,0,0,0,
90030882,5187,0,0,0,
90030882,5188,0,0,0,
90030882,5189,0,0,0,
90030882,5190,0,0,0,
90030882,5191,0,0,0,
90030882,5192,0,0,0,
90030882,5193,0,0,0,
90030882,5194,0,0,0,
90030882,5195,0,0,0,
90030882,5196,0,0,0,
90030882,5197,0,0,0,
90030882,5198,0,0,0,
90030882,5199,0,0,0,
90030882,5200,0,0,0,
90030882,5201,0,0,0,
90030882,5202,0,0,0,
90030882,5203,0,0,0,
90030882,5204,0,0,0,
90030882,5205,0,0,0,
90030882,5206,0,0,0,
90030882,5207,0,0,0,
90030882,5208,0,0,0,
90030882,5209,0,0,0,
90030882,5210,0,0,0,
90030882,5211,0,0,0,
90030882,5212,0,0,0,
90030882,5213,0,0,0,
90030882,5214,0,0,0,
90030882,5215,0,0,0,
90030882,5216,0,0,0,
90030882,5217,0,0,0,
90030882,5218,0,0,0,
90030882,5219,0,0,0,
90030882,5220,0,0,0,
90030882,5221,0,0,0,
90030882,5222,0,0,0,
90030882,5223,0,0,0,
90030882,5224,0,0,0,
90030882,5225,0,0,0,
90030882,5226,0,0,0,
90030882,5227,0,0,0,
90030882,5228,0,0,0,
90030882,5229,0,0,0,
90030882,5230,0,0,0,
90030882,5231,2,2,0,1.144357717137865
90030882,5232,2,2,0,0.8543577171378729
90030882,5233,2,2,0,0.7943577171378706
90030882,5234,3,3,0,0.7943577171378706
90030882,5235,2,2,0,0.7943577171378706
90030882,5236,2,2,0,0.7943577171378706
90030882,5237,2,2,0,0.7943577171378706
90030882,5238,2,2,0,0.7943577171378706
90030882,5239,2,2,0,0.7943577171378706
90030882,5240,2,2,0,0.7943577171378706
90030882,5241,3,3,0,0.7943577171378706
90030882,5242,3,3,0,0.7943577171378706
90030882,5243,3,3,0,0.7943577171378706
90030882,5244,3,3,0,0.7943577171378706
90030882,5245,3,3,0,0.7943577171378706
90030882,5246,3,3,0,0.7943577171378706
90030882,5247,3,3,0,0.7943577171378706
90030882,5248,3,3,0,0.7943577171378706
90030882,5249,3,3,0,0.7943577171378706
90030882,5250,3,3,0,0.7943577171378706
90030882,5251,3,3,0,0.7943577171378706
90030882,5252,3,3,0,0.7943577171378706
90030882,5253,3,3,0,0.7943577171378706
90030882,5254,3,3,0,0.7943577171378706
90030882,5255,3,3,0,0.7943577171378706
90030882,5256,3,3,0,0.7943577171378706
90030882,5257,3,3,0,0.7943577171378706
90030882,5258,3,3,0,0.7943577171378706
90030882,5259,3,3,0,0.7943577171378706
90030882,5260,3,3,0,0.7943577171378706
90030882,5261,3,3,0,0.7943577171378706
90030882,5262,3,3,0,0.7943577171378706
90030882,5263,3,3,0,0.7943577171378706
90030882,5264,3,3,0,0.7943577171378706
90030882,5265,3,3,0,0.7943577171378706
90030882,5266,3,3,0,0.7943577171378706
90030882,5267,3,3,0,0.7943577171378706
90030882,5268,3,3,0,0.7943577171378706
90030882,5269,3,3,0,0.7943577171378706
90030882,5270,3,3,0,0.7943577171378706
90030882,5271,3,3,0,0.7943577171378706
90030882,5272,3,3,0,0.7943577171378706
90030882,5273,3,3,0,0.7943577171378706
90030882,5274,3,3,0,0.7943577171378706
90030882,5275,3,3,0,0.7943577171378706
90030882,5276,3,3,0,0.7943577171378706
90030882,5277,3,3,0,0.7943577171378706
90030882,5278,3,3,0,0.7943577171378706
90030882,5279,3,3,0,0.7943577171378706
90030882,5280,3,3,0,0.7943577171378706
90030882,5281,3,3,0,0.7943577171378706
90030882,5282,3,3,0,0.7943577171378706
90030882,5283,3,3,0,0.7943577171378706
90030882,5284,3,3,0,0.7943577171378706
90030882,5285,3,3,0,0.7943577171378706
90030882,5286,3,3,0,0.7943577171378706
90030882,5287,3,3,0,0.7943577171378706
90030882,5288,3,3,0,0.7943577171378706
90030882,5289,3,3,0,0.7943577171378706
90030882,5290,3,3,0,0.7943577171378706
90030882,5291,3,3,0,0.7943577171378706
90030882,5292,3,3,0,0.7943577171378706
90030882,5293,3,3,0,0.7943577171378706
90030882,5294,3,3,0,0.7943577171378706
90030882,5295,4,4,0,0.7943577171378706
90030882,5296,4,4,0,0.7943577171378706
90030882,5297,4,4,0,0.7943577171378706
90030882,5298,4,4,0,0.7943577171378706
90030882,5299,4,4,0,0.7943577171378706
90030882,5300,4,4,0,0.7943577171378706
90030882,5301,4,4,0,0.7943577171378706
90030882,5302,4,4,0,0.7943577171378706
90030882,5303,4,4,0,0.7943577171378706
90030882,5304,4,4,0,0.7943577171378706
90030882,5305,4,4,0,0.7943577171378706
90030882,5306,4,4,0,0.7943577171378706
90030882,5307,4,4,0,0.7943577171378706
90030882,5308,4,4,0,0.7943577171378706
90030882,5309,4,4,0,0.7943577171378706
90030882,5310,4,4,0,0.7943577171378706
90030882,5311,4,4,0,0.7943577171378706
90030882,5312,4,4,0,0.7943577171378706
90030882,5313,4,4,0,0.7943577171378706
90030882,5314,4,4,0,0.7943577171378706
90030882,5315,4,4,0,0.7943577171378706
90030882,5316,4,4,0,0.7943577171378706
90030882,5317,4,4,0,0.7943577171378706
90030882,5318,4,4,0,0.7943577171378706
90030882,5319,4,4,0,0.7943577171378706
90030882,5320,4,4,0,0.7943577171378706
90030882,5321,4,4,0,0.7943577171378706
90030882,5322,4,4,0,0.7943577171378706
90030882,5323,4,4,0,0.7943577171378706
90030882,5324,4,4,0,0.7943577171378706
90030882,5325,5,4,0,0.7943577171378706
90030882,5326,4,3,0,6.094357717137868
90030882,5327,3,2,0,12.29435771713787
90030882,5328,2,1,0,18.48435771713787
90030882,5329,1,0,0,24.15435771713787
90030882,5330,0,0,0,
90030882,5331,0,0,0,
90030882,5332,0,0,0,
90030882,5333,0,0,0,
90030882,5334,0,0,0,
90030882,5335,0,0,0,
90030882,5336,0,0,0,
90030882,5337,0,0,0,
90030882,5338,0,0,0,
90030882,5339,0,0,0,
90030882,5340,0,0,0,
90030882,5341,0,0,0,
90030882,5342,0,0,0,
90030882,5343,0,0,0,
90030882,5344,0,0,0,
90030882,5345,0,0,0,
90030882,5346,0,0,0,
90030882,5347,0,0,0,
90030882,5348,0,0,0,
90030882,5349,0,0,0,
90030882,5350,0,0,0,
90030882,5351,0,0,0,
90030882,5352,0,0,0,
90030882,5353,0,0,0,
90030882,5354,0,0,0,
90030882,5355,0,0,0,
90030882,5356,0,0,0,
90030882,5357,0,0,0,
90030882,5358,0,0,0,
90030882,5359,0,0,0,
90030882,5360,0,0,0,
90030882,5361,0,0,0,
90030882,5362,0,0,0,
90030882,5363,0,0,0,
90030882,5364,0,0,0,
90030882,5365,0,0,0,
90030882,5366,0,0,0,
90030882,5367,0,0,0,
90030882,5368,0,0,0,
90030882,5369,0,0,0,
90030882,5370,0,0,0,
90030882,5371,0,0,0,
90030882,5372,0,0,0,
90030882,5373,0,0,0,
90030882,5374,0,0,0,
90030882,5375,0,0,0,
90030882,5376,0,0,0,
90030882,5377,0,0,0,
90030882,5378,0,0,0,
90030882,5379,0,0,0,
90030882,5380,0,0,0,
90030882,5381,0,0,0,
90030882,5382,1,1,0,1.884357717137874
90030882,5383,1,1,0,1.1843577171378712
90030882,5384,1,1,0,0.9543577171378672
90030882,5385,1,1,0,0.8943577171378649
90030882,5386,1,1,0,0.8943577171378649
90030882,5387,1,1,0,0.8943577171378649
90030882,5388,1,1,0,0.8943577171378649
90030882,5389,1,1,0,0.8943577171378649
90030882,5390,1,1,0,0.8943577171378649
90030882,5391,1,1,0,0.8943577171378649
90030882,5392,1,1,0,0.8943577171378649
90030882,5393,1,1,0,0.8943577171378649
90030882,5394,1,1,0,0.8943577171378649
90030882,5395,1,1,0,0.8943577171378649
90030882,5396,1,1,0,0.8943577171378649
90030882,5397,1,1,0,0.8943577171378649
90030882,5398,1,1,0,0.8943577171378649
90030882,5399,1,1,0,0.8943577171378649
90030882,5400,1,1,0,0.8943577171378649
90030883,1,0,0,0,
90030883,2,0,0,0,
90030883,3,0,0,0,
90030883,4,0,0,0,
90030883,5,0,0,0,
90030883,6,0,0,0,
90030883,7,0,0,0,
90030883,8,0,0,0,
90030883,9,0,0,0,
90030883,10,0,0,0,
90030883,11,0,0,0,
90030883,12,0,0,0,
90030883,13,0,0,0,
90030883,14,0,0,0,
90030883,15,0,0,0,
90030883,16,0,0,0,
90030883,17,0,0,0,
90030883,18,0,0,0,
90030883,19,0,0,0,
90030883,20,0,0,0,
90030883,21,0,0,0,
90030883,22,0,0,0,
90030883,23,0,0,0,
90030883,24,0,0,0,
90030883,25,0,0,0,
90030883,26,0,0,0,
90030883,27,0,0,0,
90030883,28,0,0,0,
90030883,29,0,0,0,
90030883,30,0,0,0,
90030883,31,0,0,0,
90030883,32,0,0,0,
90030883,33,0,0,0,
90030883,34,0,0,0,
90030883,35,0,0,0,
90030883,36,0,0,0,
90030883,37,0,0,0,
90030883,38,0,0,0,
90030883,39,0,0,0,
90030883,40,0,0,0,
90030883,41,0,0,0,
90030883,42,0,0,0,
90030883,43,0,0,0,
90030883,44,0,0,0,
90030883,45,0,0,0,
90030883,46,0,0,0,
90030883,47,0,0,0,
90030883,48,0,0,0,
90030883,49,0,0,0,
90030883,50,0,0,0,
90030883,51,0,0,0,
90030883,52,0,0,0,
90030883,53,0,0,0,
90030883,54,0,0,0,
90030883,55,0,0,0,
90030883,56,0,0,0,
90030883,57,0,0,0,
90030883,58,0,0,0,
90030883,59,0,0,0,
90030883,60,0,0,0,
90030883,61,0,0,0,
90030883,62,0,0,0,
90030883,63,0,0,0,
90030883,64,0,0,0,
90030883,65,0,0,0,
90030883,66,0,0,0,
90030883,67,0,0,0,
90030883,68,0,0,0,
90030883,69,0,0,0,
90030883,70,0,0,0,
90030883,71,0,0,0,
90030883,72,0,0,0,
90030883,73,0,0,0,
90030883,74,0,0,0,
90030883,75,0,0,0,
90030883,76,0,0,0,
90030883,77,0,0,0,
90030883,78,0,0,0,
90030883,79,0,0,0,
90030883,80,0,0,0,
90030883,81,0,0,0,
90030883,82,0,0,0,
90030883,83,0,0,0,
90030883,84,0,0,0,
90030883,85,0,0,0,
90030883,86,0,0,0,
90030883,87,0,0,0,
90030883,88,0,0,0,
90030883,89,0,0,0,
90030883,90,0,0,0,
90030883,91,0,0,0,
90030883,92,0,0,0,
90030883,93,0,0,0,
90030883,94,0,0,0,
90030883,95,0,0,0,
90030883,96,0,0,0,
90030883,97,0,0,0,
90030883,98,0,0,0,
90030883,99,0,0,0,
90030883,100,0,0,0,
90030883,101,0,0,0,
90030883,102,0,0,0,
90030883,103,0,0,0,
90030883,104,0,0,0,
90030883,105,0,0,0,
90030883,106,0,0,0,
90030883,107,0,0,0,
90030883,108,0,0,0,
90030883,109,0,0,0,
90030883,110,0,0,0,
90030883,111,0,0,0,
90030883,112,0,0,0,
90030883,113,0,0,0,
90030883,114,0,0,0,
90030883,115,0,0,0,
90030883,116,0,0,0,
90030883,117,0,0,0,
90030883,118,0,0,0,
90030883,119,0,0,0,
90030883,120,0,0,0,
90030883,121,0,0,0,
90030883,122,0,0,0,
90030883,123,0,0,0,
90030883,124,0,0,0,
90030883,125,0,0,0,
90030883,126,0,0,0,
90030883,127,0,0,0,
90030883,128,0,0,0,
90030883,129,0,0,0,
90030883,130,0,0,0,
90030883,131,0,0,0,
90030883,132,0,0,0,
90030883,133,0,0,0,
90030883,134,0,0,0,
90030883,135,0,0,0,
90030883,136,0,0,0,
90030883,137,0,0,0,
90030883,138,0,0,0,
90030883,139,0,0,0,
90030883,140,0,0,0,
90030883,141,0,0,0,
90030883,142,0,0,0,
90030883,143,0,0,0,
90030883,144,0,0,0,
90030883,145,0,0,0,
90030883,146,0,0,0,
90030883,147,0,0,0,
90030883,148,0,0,0,
90030883,149,0,0,0,
90030883,150,0,0,0,
90030883,151,0,0,0,
90030883,152,0,0,0,
90030883,153,0,0,0,
90030883,154,0,0,0,
90030883,155,0,0,0,
90030883,156,0,0,0,
90030883,157,0,0,0,
90030883,158,0,0,0,
90030883,159,0,0,0,
90030883,160,0,0,0,
90030883,161,0,0,0,
90030883,162,0,0,0,
90030883,163,0,0,0,
90030883,164,0,0,0,
90030883,165,0,0,0,
90030883,166,0,0,0,
90030883,167,0,0,0,
90030883,168,0,0,0,
90030883,169,0,0,0,
90030883,170,0,0,0,
90030883,171,0,0,0,
90030883,172,0,0,0,
90030883,173,0,0,0,
90030883,174,0,0,0,
90030883,175,0,0,0,
90030883,176,0,0,0,
90030883,177,0,0,0,
90030883,178,0,0,0,
90030883,179,0,0,0,
90030883,180,0,0,0,
90030883,181,0,0,0,
90030883,182,0,0,0,
90030883,183,0,0,0,
90030883,184,0,0,0,
90030883,185,0,0,0,
90030883,186,0,0,0,
90030883,187,0,0,0,
90030883,188,0,0,0,
90030883,189,0,0,0,
90030883,190,0,0,0,
90030883,191,0,0,0,
90030883,192,0,0,0,
90030883,193,0,0,0,
90030883,194,0,0,0,
90030883,195,0,0,0,
90030883,196,0,0,0,
90030883,197,0,0,0,
90030883,198,0,0,0,
90030883,199,0,0,0,
90030883,200,0,0,0,
90030883,201,0,0,0,
90030883,202,0,0,0,
90030883,203,0,0,0,
90030883,204,0,0,0,
90030883,205,0,0,0,
90030883,206,0,0,0,
90030883,207,0,0,0,
90030883,208,0,0,0,
90030883,209,0,0,0,
90030883,210,0,0,0,
90030883,211,0,0,0,
90030883,212,0,0,0,
90030883,213,0,0,0,
90030883,214,0,0,0,
90030883,215,0,0,0,
90030883,216,0,0,0,
90030883,217,0,0,0,
90030883,218,0,0,0,
90030883,219,0,0,0,
90030883,220,0,0,0,
90030883,221,0,0,0,
90030883,222,0,0,0,
90030883,223,0,0,0,
90030883,224,0,0,0,
90030883,225,0,0,0,
90030883,226,0,0,0,
90030883,227,0,0,0,
90030883,228,0,0,0,
90030883,229,0,0,0,
90030883,230,0,0,0,
90030883,231,0,0,0,
90030883,232,0,0,0,
90030883,233,0,0,0,
90030883,234,0,0,0,
90030883,235,0,0,0,
90030883,236,0,0,0,
90030883,237,0,0,0,
90030883,238,0,0,0,
90030883,239,0,0,0,
90030883,240,0,0,0,
90030883,241,0,0,0,
90030883,242,0,0,0,
90030883,243,0,0,0,
90030883,244,0,0,0,
90030883,245,0,0,0,
90030883,246,0,0,0,
90030883,247,0,0,0,
90030883,248,0,0,0,
90030883,249,0,0,0,
90030883,250,0,0,0,
90030883,251,0,0,0,
90030883,252,0,0,0,
90030883,253,0,0,0,
90030883,254,0,0,0,
90030883,255,0,0,0,
90030883,256,0,0,0,
90030883,257,0,0,0,
90030883,258,0,0,0,
90030883,259,0,0,0,
90030883,260,0,0,0,
90030883,261,0,0,0,
90030883,262,0,0,0,
90030883,263,0,0,0,
90030883,264,0,0,0,
90030883,265,0,0,0,
90030883,266,0,0,0,
90030883,267,0,0,0,
90030883,268,0,0,0,
90030883,269,0,0,0,
90030883,270,0,0,0,
90030883,271,0,0,0,
90030883,272,0,0,0,
90030883,273,0,0,0,
90030883,274,0,0,0,
90030883,275,0,0,0,
90030883,276,0,0,0,
90030883,277,0,0,0,
90030883,278,0,0,0,
90030883,279,0,0,0,
90030883,280,0,0,0,
90030883,281,0,0,0,
90030883,282,0,0,0,
90030883,283,0,0,0,
90030883,284,0,0,0,
90030883,285,0,0,0,
90030883,286,0,0,0,
90030883,287,0,0,0,
90030883,288,0,0,0,
90030883,289,0,0,0,
90030883,290,0,0,0,
90030883,291,0,0,0,
90030883,292,0,0,0,
90030883,293,0,0,0,
90030883,294,0,0,0,
90030883,295,0,0,0,
90030883,296,0,0,0,
90030883,297,0,0,0,
90030883,298,0,0,0,
90030883,299,0,0,0,
90030883,300,0,0,0,
90030883,301,0,0,0,
90030883,302,0,0,0,
90030883,303,0,0,0,
90030883,304,0,0,0,
90030883,305,0,0,0,
90030883,306,0,0,0,
90030883,307,0,0,0,
90030883,308,0,0,0,
90030883,309,0,0,0,
90030883,310,0,0,0,
90030883,311,0,0,0,
90030883,312,0,0,0,
90030883,313,0,0,0,
90030883,314,0,0,0,
90030883,315,0,0,0,
90030883,316,0,0,0,
90030883,317,0,0,0,
90030883,318,0,0,0,
90030883,319,0,0,0,
90030883,320,0,0,0,
90030883,321,0,0,0,
90030883,322,0,0,0,
90030883,323,0,0,0,
90030883,324,0,0,0,
90030883,325,0,0,0,
90030883,326,0,0,0,
90030883,327,0,0,0,
90030883,328,0,0,0,
90030883,329,0,0,0,
90030883,330,0,0,0,
90030883,331,0,0,0,
90030883,332,0,0,0,
90030883,333,0,0,0,
90030883,334,0,0,0,
90030883,335,0,0,0,
90030883,336,0,0,0,
90030883,337,0,0,0,
90030883,338,0,0,0,
90030883,339,0,0,0,
90030883,340,0,0,0,
90030883,341,0,0,0,
90030883,342,0,0,0,
90030883,343,0,0,0,
90030883,344,0,0,0,
90030883,345,0,0,0,
90030883,346,0,0,0,
90030883,347,0,0,0,
90030883,348,0,0,0,
90030883,349,0,0,0,
90030883,350,0,0,0,
90030883,351,0,0,0,
90030883,352,0,0,0,
90030883,353,0,0,0,
90030883,354,0,0,0,
90030883,355,0,0,0,
90030883,356,0,0,0,
90030883,357,0,0,0,
90030883,358,0,0,0,
90030883,359,0,0,0,
90030883,360,0,0,0,
90030883,361,0,0,0,
90030883,362,0,0,0,
90030883,363,0,0,0,
90030883,364,0,0,0,
90030883,365,0,0,0,
90030883,366,0,0,0,
90030883,367,0,0,0,
90030883,368,0,0,0,
90030883,369,0,0,0,
90030883,370,0,0,0,
90030883,371,0,0,0,
90030883,372,0,0,0,
90030883,373,0,0,0,
90030883,374,0,0,0,
90030883,375,0,0,0,
90030883,376,0,0,0,
90030883,377,0,0,0,
90030883,378,0,0,0,
90030883,379,0,0,0,
90030883,380,0,0,0,
90030883,381,0,0,0,
90030883,382,0,0,0,
90030883,383,0,0,0,
90030883,384,0,0,0,
90030883,385,0,0,0,
90030883,386,0,0,0,
90030883,387,0,0,0,
90030883,388,0,0,0,
90030883,389,0,0,0,
90030883,390,0,0,0,
90030883,391,0,0,0,
90030883,392,0,0,0,
90030883,393,0,0,0,
90030883,394,0,0,0,
90030883,395,0,0,0,
90030883,396,0,0,0,
90030883,397,0,0,0,
90030883,398,0,0,0,
90030883,399,0,0,0,
90030883,400,0,0,0,
90030883,401,0,0,0,
90030883,402,0,0,0,
90030883,403,0,0,0,
90030883,404,0,0,0,
90030883,405,0,0,0,
90030883,406,0,0,0,
90030883,407,0,0,0,
90030883,408,0,0,0,
90030883,409,0,0,0,
90030883,410,0,0,0,
90030883,411,0,0,0,
90030883,412,0,0,0,
90030883,413,0,0,0,
90030883,414,0,0,0,
90030883,415,0,0,0,
90030883,416,0,0,0,
90030883,417,0,0,0,
90030883,418,0,0,0,
90030883,419,0,0,0,
90030883,420,0,0,0,
90030883,421,0,0,0,
90030883,422,0,0,0,
90030883,423,0,0,0,
90030883,424,0,0,0,
90030883,425,0,0,0,
90030883,426,0,0,0,
90030883,427,0,0,0,
90030883,428,0,0,0,
90030883,429,0,0,0,
90030883,430,0,0,0,
90030883,431,0,0,0,
90030883,432,0,0,0,
90030883,433,0,0,0,
90030883,434,0,0,0,
90030883,435,0,0,0,
90030883,436,0,0,0,
90030883,437,0,0,0,
90030883,438,0,0,0,
90030883,439,0,0,0,
90030883,440,0,0,0,
90030883,441,0,0,0,
90030883,442,0,0,0,
90030883,443,0,0,0,
90030883,444,0,0,0,
90030883,445,0,0,0,
90030883,446,0,0,0,
90030883,447,0,0,0,
90030883,448,0,0,0,
90030883,449,0,0,0,
90030883,450,0,0,0,
90030883,451,0,0,0,
90030883,452,0,0,0,
90030883,453,0,0,0,
90030883,454,0,0,0,
90030883,455,0,0,0,
90030883,456,0,0,0,
90030883,457,0,0,0,
90030883,458,0,0,0,
90030883,459,0,0,0,
90030883,460,0,0,0,
90030883,461,0,0,0,
90030883,462,0,0,0,
90030883,463,0,0,0,
90030883,464,0,0,0,
90030883,465,0,0,0,
90030883,466,0,0,0,
90030883,467,0,0,0,
90030883,468,0,0,0,
90030883,469,0,0,0,
90030883,470,0,0,0,
90030883,471,0,0,0,
90030883,472,0,0,0,
90030883,473,0,0,0,
90030883,474,0,0,0,
90030883,475,0,0,0,
90030883,476,0,0,0,
90030883,477,0,0,0,
90030883,478,0,0,0,
90030883,479,0,0,0,
90030883,480,0,0,0,
90030883,481,0,0,0,
90030883,482,1,1,0,2.0600740498268806
90030883,483,1,1,0,1.2300740498268823
90030883,484,1,1,0,0.9700740498268772
90030883,485,1,1,0,0.9100740498268891
90030883,486,1,1,0,0.9100740498268891
90030883,487,1,1,0,0.9100740498268891
90030883,488,1,1,0,0.9100740498268891
90030883,489,1,1,0,0.9100740498268891
90030883,490,1,1,0,0.9100740498268891
90030883,491,1,1,0,0.9100740498268891
90030883,492,1,1,0,0.9100740498268891
90030883,493,1,1,0,0.9100740498268891
90030883,494,1,1,0,0.9100740498268891
90030883,495,1,1,0,0.9100740498268891
90030883,496,1,1,0,0.9100740498268891
90030883,497,1,1,0,0.9100740498268891
90030883,498,1,1,0,0.9100740498268891
90030883,499,1,1,0,0.9100740498268891
90030883,500,1,1,0,0.9100740498268891
90030883,501,1,1,0,0.9100740498268891
90030883,502,1,1,0,0.9100740498268891
90030883,503,1,1,0,0.9100740498268891
90030883,504,1,1,0,0.9100740498268891
90030883,505,1,1,0,0.9100740498268891
90030883,506,1,1,0,0.9100740498268891
90030883,507,1,1,0,0.9100740498268891
90030883,508,1,1,0,0.9100740498268891
90030883,509,1,1,0,0.9100740498268891
90030883,510,1,1,0,0.9100740498268891
90030883,511,1,1,0,0.9100740498268891
90030883,512,1,1,0,0.9100740498268891
90030883,513,1,1,0,0.9100740498268891
90030883,514,1,1,0,0.9100740498268891
90030883,515,1,1,0,0.9100740498268891
90030883,516,1,1,0,0.9100740498268891
90030883,517,1,1,0,0.9100740498268891
90030883,518,1,1,0,0.9100740498268891
90030883,519,1,1,0,0.9100740498268891
90030883,520,1,1,0,0.9100740498268891
90030883,521,1,1,0,0.9100740498268891
90030883,522,1,1,0,0.9100740498268891
90030883,523,1,1,0,0.9100740498268891
90030883,524,1,1,0,0.9100740498268891
90030883,525,1,1,0,0.9100740498268891
90030883,526,0,0,0,
90030883,527,0,0,0,
90030883,528,0,0,0,
90030883,529,0,0,0,
90030883,530,0,0,0,
90030883,531,0,0,0,
90030883,532,0,0,0,
90030883,533,0,0,0,
90030883,534,0,0,0,
90030883,535,0,0,0,
90030883,536,0,0,0,
90030883,537,0,0,0,
90030883,538,0,0,0,
90030883,539,0,0,0,
90030883,540,0,0,0,
90030883,541,0,0,0,
90030883,542,0,0,0,
90030883,543,0,0,0,
90030883,544,0,0,0,
90030883,545,0,0,0,
90030883,546,0,0,0,
90030883,547,0,0,0,
90030883,548,0,0,0,
90030883,549,0,0,0,
90030883,550,0,0,0,
90030883,551,0,0,0,
90030883,552,0,0,0,
90030883,553,0,0,0,
90030883,554,0,0,0,
90030883,555,0,0,0,
90030883,556,0,0,0,
90030883,557,0,0,0,
90030883,558,0,0,0,
90030883,559,0,0,0,
90030883,560,0,0,0,
90030883,561,0,0,0,
90030883,562,0,0,0,
90030883,563,0,0,0,
90030883,564,0,0,0,
90030883,565,0,0,0,
90030883,566,0,0,0,
90030883,567,0,0,0,
90030883,568,0,0,0,
90030883,569,0,0,0,
90030883,570,0,0,0,
90030883,571,0,0,0,
90030883,572,0,0,0,
90030883,573,0,0,0,
90030883,574,0,0,0,
90030883,575,0,0,0,
90030883,576,0,0,0,
90030883,577,0,0,0,
90030883,578,0,0,0,
90030883,579,0,0,0,
90030883,580,0,0,0,
90030883,581,0,0,0,
90030883,582,0,0,0,
90030883,583,0,0,0,
90030883,584,0,0,0,
90030883,585,0,0,0,
90030883,586,0,0,0,
90030883,587,0,0,0,
90030883,588,0,0,0,
90030883,589,0,0,0,
90030883,590,0,0,0,
90030883,591,0,0,0,
90030883,592,0,0,0,
90030883,593,0,0,0,
90030883,594,0,0,0,
90030883,595,0,0,0,
90030883,596,0,0,0,
90030883,597,0,0,0,
90030883,598,0,0,0,
90030883,599,0,0,0,
90030883,600,0,0,0,
90030883,601,0,0,0,
90030883,602,0,0,0,
90030883,603,0,0,0,
90030883,604,0,0,0,
90030883,605,0,0,0,
90030883,606,0,0,0,
90030883,607,0,0,0,
90030883,608,0,0,0,
90030883,609,0,0,0,
90030883,610,0,0,0,
90030883,611,0,0,0,
90030883,612,0,0,0,
90030883,613,0,0,0,
90030883,614,0,0,0,
90030883,615,0,0,0,
90030883,616,0,0,0,
90030883,617,0,0,0,
90030883,618,0,0,0,
90030883,619,0,0,0,
90030883,620,0,0,0,
90030883,621,0,0,0,
90030883,622,0,0,0,
90030883,623,0,0,0,
90030883,624,0,0,0,
90030883,625,0,0,0,
90030883,626,0,0,0,
90030883,627,0,0,0,
90030883,628,0,0,0,
90030883,629,0,0,0,
90030883,630,0,0,0,
90030883,631,0,0,0,
90030883,632,0,0,0,
90030883,633,0,0,0,
90030883,634,0,0,0,
90030883,635,0,0,0,
90030883,636,0,0,0,
90030883,637,0,0,0,
90030883,638,0,0,0,
90030883,639,0,0,0,
90030883,640,0,0,0,
90030883,641,0,0,0,
90030883,642,0,0,0,
90030883,643,0,0,0,
90030883,644,0,0,0,
90030883,645,0,0,0,
90030883,646,0,0,0,
90030883,647,0,0,0,
90030883,648,0,0,0,
90030883,649,0,0,0,
90030883,650,0,0,0,
90030883,651,0,0,0,
90030883,652,0,0,0,
90030883,653,0,0,0,
90030883,654,0,0,0,
90030883,655,0,0,0,
90030883,656,0,0,0,
90030883,657,0,0,0,
90030883,658,0,0,0,
90030883,659,0,0,0,
90030883,660,0,0,0,
90030883,661,0,0,0,
90030883,662,0,0,0,
90030883,663,0,0,0,
90030883,664,0,0,0,
90030883,665,0,0,0,
90030883,666,0,0,0,
90030883,667,0,0,0,
90030883,668,0,0,0,
90030883,669,0,0,0,
90030883,670,0,0,0,
90030883,671,0,0,0,
90030883,672,0,0,0,
90030883,673,0,0,0,
90030883,674,0,0,0,
90030883,675,0,0,0,
90030883,676,0,0,0,
90030883,677,0,0,0,
90030883,678,0,0,0,
90030883,679,0,0,0,
90030883,680,0,0,0,
90030883,681,0,0,0,
90030883,682,0,0,0,
90030883,683,0,0,0,
90030883,684,0,0,0,
90030883,685,0,0,0,
90030883,686,0,0,0,
90030883,687,0,0,0,
90030883,688,0,0,0,
90030883,689,0,0,0,
90030883,690,0,0,0,
90030883,691,0,0,0,
90030883,692,0,0,0,
90030883,693,0,0,0,
90030883,694,0,0,0,
90030883,695,0,0,0,
90030883,696,0,0,0,
90030883,697,0,0,0,
90030883,698,0,0,0,
90030883,699,0,0,0,
90030883,700,0,0,0,
90030883,701,0,0,0,
90030883,702,0,0,0,
90030883,703,0,0,0,
90030883,704,0,0,0,
90030883,705,0,0,0,
90030883,706,0,0,0,
90030883,707,0,0,0,
90030883,708,0,0,0,
90030883,709,0,0,0,
90030883,710,0,0,0,
90030883,711,0,0,0,
90030883,712,0,0,0,
90030883,713,0,0,0,
90030883,714,0,0,0,
90030883,715,0,0,0,
90030883,716,0,0,0,
90030883,717,0,0,0,
90030883,718,0,0,0,
90030883,719,0,0,0,
90030883,720,0,0,0,
90030883,721,0,0,0,
90030883,722,0,0,0,
90030883,723,0,0,0,
90030883,724,0,0,0,
90030883,725,0,0,0,
90030883,726,0,0,0,
90030883,727,0,0,0,
90030883,728,0,0,0,
90030883,729,0,0,0,
90030883,730,0,0,0,
90030883,731,0,0,0,
90030883,732,0,0,0,
90030883,733,0,0,0,
90030883,734,0,0,0,
90030883,735,0,0,0,
90030883,736,0,0,0,
90030883,737,0,0,0,
