time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s,inferred_unique_connector_passage
260.1,491,10682,departure,121,1,197.82,67.95,10.000000000000028,255.10000000000002,260.1,
260.1,879,10482,departure,120,2,496.39,74.76,45.00000000000003,255.10000000000002,260.1,
260.1,115,10681,departure,2,2,329.41,80.3,20.00000000000003,255.10000000000002,260.1,
260.1,628,10682,arrival,,1,13.75,72.39,,255.10000000000002,260.1,
260.1,506,10682,departure,121,1,174.37,68.74,10.000000000000028,255.10000000000002,260.1,
260.1,891,10482,departure,120,1,458.83,61.62,40.00000000000003,255.10000000000002,260.1,
260.1,893,10479,arrival,,1,109.0,107.32,,255.10000000000002,260.1,
260.1,890,10479,arrival,,1,144.44,112.0,,255.10000000000002,260.1,
265.1,520,10682,departure,121,1,118.8,86.8,10.000000000000028,260.1,265.1,
265.1,140,10681,departure,2,2,421.09,94.58,25.00000000000003,260.1,265.1,
265.1,1020,10479,arrival,,1,13.65,114.31,,260.1,265.1,
265.1,665,10682,arrival,,1,96.52,78.91,,260.1,265.1,
265.1,538,10682,departure,123,1,226.08,76.32,10.000000000000028,260.1,265.1,
265.1,283,10644,departure,120,1,989.99,94.22,80.00000000000003,260.1,265.1,
265.1,670,10643,departure,71,1,254.18,115.74,10.000000000000028,260.1,265.1,
265.1,288,10681,departure,2,2,383.58,89.11,20.00000000000003,260.1,265.1,
265.1,161,10681,departure,2,2,330.67,81.71,20.00000000000003,260.1,265.1,
265.1,933,10482,departure,120,2,512.76,75.17,45.00000000000003,260.1,265.1,
265.1,941,10482,departure,120,2,427.47,62.71,40.00000000000003,260.1,265.1,
265.1,174,10481,departure,127,1,382.26,113.51,15.000000000000028,260.1,265.1,
265.1,560,10682,departure,121,1,166.67,87.6,10.000000000000028,260.1,265.1,
265.1,688,10490,departure,119,1,358.05,70.87,30.00000000000003,260.1,265.1,
265.1,704,10643,departure,71,1,287.4,112.5,10.000000000000028,260.1,265.1,
265.1,195,10645,departure,123,1,298.62,113.49,10.000000000000028,260.1,265.1,
265.1,76,10483,arrival,,1,149.36,114.44,,260.1,265.1,
265.1,484,10643,departure,10641,2,256.09,94.49,10.000000000000028,260.1,265.1,
265.1,614,10639,arrival,,1,11.36,41.49,,260.1,265.1,
265.1,232,10645,departure,123,1,266.7,112.51,10.000000000000028,260.1,265.1,
265.1,1141,10482,arrival,,2,19.79,34.89,,260.1,265.1,
265.1,890,10479,departure,125,1,144.44,112.0,5.0,260.1,265.1,
265.1,124,10483,arrival,,1,2.32,108.87,,260.1,265.1,
265.1,893,10479,departure,125,1,109.0,107.32,5.0,260.1,265.1,
270.1,1153,10482,arrival,,1,30.32,42.38,,265.1,270.1,
270.1,902,10479,departure,125,1,222.79,107.88,10.0,265.1,270.1,
270.1,136,10483,arrival,,1,129.79,110.37,,265.1,270.1,
270.1,1031,10479,arrival,,1,91.63,114.46,,265.1,270.1,
270.1,266,10645,departure,123,1,281.03,115.85,10.0,265.1,270.1,
270.1,650,10480,arrival,,1,18.88,42.24,,265.1,270.1,
270.1,1165,10482,arrival,,2,44.45,38.25,,265.1,270.1,
270.1,657,10484,departure,24,1,509.75,83.98,40.00000000000003,265.1,270.1,
270.1,147,10483,arrival,,1,86.92,112.96,,265.1,270.1,
270.1,666,10643,departure,71,2,269.67,106.42,10.0,265.1,270.1,
270.1,804,10491,departure,129,1,137.29,81.39,10.0,265.1,270.1,
270.1,935,10482,departure,120,2,430.56,66.72,40.00000000000003,265.1,270.1,
270.1,937,10491,arrival,,1,15.76,112.58,,265.1,270.1,
270.1,298,10645,departure,123,1,198.65,113.52,10.0,265.1,270.1,
270.1,429,10481,arrival,,1,135.99,129.38,,265.1,270.1,
270.1,828,10490,arrival,,1,31.14,31.67,,265.1,270.1,
270.1,576,10682,departure,121,1,195.85,89.36,10.0,265.1,270.1,
270.1,963,10482,departure,120,1,509.77,83.99,45.00000000000003,265.1,270.1,
270.1,707,10682,arrival,,1,35.03,106.3,,265.1,270.1,
270.1,846,10490,departure,119,1,308.38,56.63,30.00000000000003,265.1,270.1,
270.1,592,10682,departure,121,1,165.46,87.37,10.0,265.1,270.1,
270.1,209,10483,arrival,,1,61.07,113.84,,265.1,270.1,
270.1,350,10645,departure,123,1,238.65,116.29,10.0,265.1,270.1,
270.1,739,10682,arrival,,1,10.2,107.09,,265.1,270.1,
270.1,612,10682,departure,121,1,142.31,75.16,10.0,265.1,270.1,
270.1,745,10643,arrival,,2,31.31,115.02,,265.1,270.1,
270.1,1138,10482,arrival,,1,51.9,42.52,,265.1,270.1,
270.1,628,10682,departure,121,1,118.26,76.13,10.0,265.1,270.1,
270.1,884,10490,arrival,,1,6.07,34.07,,265.1,270.1,
270.1,247,10645,arrival,,1,16.16,109.07,,265.1,270.1,
275.1,267,10483,arrival,,1,110.99,116.68,,270.1,275.1,
275.1,1020,10479,departure,125,1,173.97,114.91,10.0,270.1,275.1,
275.1,392,10645,arrival,,1,97.86,111.68,,270.1,275.1,
275.1,905,10490,arrival,,1,38.25,35.34,,270.1,275.1,
275.1,665,10682,departure,121,1,205.29,77.97,10.0,270.1,275.1,
275.1,926,10490,arrival,,1,18.27,40.27,,270.1,275.1,
275.1,672,10682,arrival,,1,88.33,109.65,,270.1,275.1,
275.1,1185,10482,arrival,,1,46.97,43.27,,270.1,275.1,
275.1,290,10483,arrival,,1,83.3,119.59,,270.1,275.1,
275.1,1073,10479,arrival,,1,108.04,114.65,,270.1,275.1,
275.1,1088,10479,arrival,,1,28.61,112.15,,270.1,275.1,
275.1,841,10682,arrival,,1,11.85,118.97,,270.1,275.1,
275.1,1225,10482,arrival,,1,3.59,40.05,,270.1,275.1,
275.1,715,10682,arrival,,1,131.56,106.11,,270.1,275.1,
275.1,76,10483,departure,125,1,297.1,104.13,10.0,270.1,275.1,
275.1,341,10645,departure,123,1,320.16,115.07,15.0,270.1,275.1,
275.1,235,10483,arrival,,1,148.33,115.49,,270.1,275.1,
275.1,366,10645,arrival,,1,129.87,110.45,,270.1,275.1,
275.1,1136,10482,arrival,,2,19.02,31.81,,270.1,275.1,
275.1,124,10483,departure,124,1,155.57,109.41,10.0,270.1,275.1,
280.1,1025,10490,arrival,,1,2.46,39.25,,275.1,280.1,
280.1,1031,10479,departure,125,1,247.11,109.38,10.0,275.1,280.1,
280.1,136,10483,departure,125,1,279.43,106.2,10.0,275.1,280.1,
280.1,147,10483,departure,124,1,241.24,109.19,10.0,275.1,280.1,
280.1,1179,10482,arrival,,1,24.56,40.45,,275.1,280.1,
280.1,1052,10479,arrival,,1,116.79,117.17,,275.1,280.1,
280.1,672,10682,departure,121,1,88.33,109.65,5.0,275.1,280.1,
280.1,1187,10482,arrival,,1,43.01,40.85,,275.1,280.1,
280.1,937,10491,departure,129,1,155.34,87.82,10.0,275.1,280.1,
280.1,426,10638,arrival,,2,156.2,117.05,,275.1,280.1,
280.1,429,10481,departure,127,1,312.69,127.28,10.0,275.1,280.1,
280.1,1073,10479,departure,125,1,108.04,114.65,5.0,275.1,280.1,
280.1,959,10490,arrival,,1,53.81,40.77,,275.1,280.1,
280.1,707,10682,departure,121,1,184.02,106.62,10.0,275.1,280.1,
280.1,835,10682,arrival,,1,149.09,116.08,,275.1,280.1,
280.1,715,10682,departure,121,1,131.56,106.11,5.0,275.1,280.1,
280.1,209,10483,departure,124,1,215.52,108.43,10.0,275.1,280.1,
280.1,1365,10484,arrival,,1,13.66,42.4,,275.1,280.1,
280.1,854,10682,arrival,,1,122.48,120.84,,275.1,280.1,
280.1,982,10490,arrival,,1,29.85,42.07,,275.1,280.1,
280.1,1113,10479,arrival,,1,71.94,118.62,,275.1,280.1,
280.1,739,10682,departure,121,1,157.95,104.96,10.0,275.1,280.1,
280.1,745,10643,departure,10641,2,204.78,128.11,10.0,275.1,280.1,
280.1,235,10483,departure,124,1,148.33,115.49,5.0,275.1,280.1,
280.1,889,10682,arrival,,1,22.53,119.63,,275.1,280.1,
280.1,1150,10482,arrival,,2,41.74,32.81,,275.1,280.1,
285.1,387,10645,arrival,,1,39.12,110.93,,280.1,285.1,
285.1,389,10645,arrival,,1,80.13,111.54,,280.1,285.1,
285.1,392,10645,departure,123,1,252.75,111.33,10.0,280.1,285.1,
285.1,267,10483,departure,125,1,270.64,114.14,10.0,280.1,285.1,
285.1,1429,10484,arrival,,1,18.03,40.14,,280.1,285.1,
285.1,1052,10479,departure,125,1,116.79,117.17,5.0,280.1,285.1,
285.1,290,10483,departure,124,1,246.94,116.04,10.0,280.1,285.1,
285.1,1192,10482,arrival,,2,24.22,32.41,,280.1,285.1,
285.1,426,10638,departure,70,2,156.2,117.05,5.0,280.1,285.1,
285.1,299,10483,arrival,,1,10.84,113.02,,280.1,285.1,
285.1,432,10646,arrival,,1,95.38,75.22,,280.1,285.1,
285.1,444,10481,arrival,,1,120.82,120.28,,280.1,285.1,
285.1,1088,10479,departure,125,1,185.99,112.56,10.0,280.1,285.1,
285.1,835,10682,departure,121,1,149.09,116.08,5.0,280.1,285.1,
285.1,841,10682,departure,121,1,173.81,113.54,10.0,280.1,285.1,
285.1,461,10645,arrival,,1,6.32,107.44,,280.1,285.1,
285.1,334,10481,arrival,,1,160.73,117.98,,280.1,285.1,
285.1,340,10638,arrival,,2,8.6,105.41,,280.1,285.1,
285.1,854,10682,departure,121,1,122.48,120.84,5.0,280.1,285.1,
285.1,1249,10482,arrival,,1,16.13,41.83,,280.1,285.1,
285.1,1132,10490,arrival,,1,25.54,41.85,,280.1,285.1,
285.1,366,10645,departure,123,1,283.6,110.79,10.0,280.1,285.1,
285.1,247,10645,departure,123,1,321.12,110.44,15.0,280.1,285.1,
290.1,650,10480,departure,10491,1,208.98,66.55,20.0,285.1,290.1,
290.1,650,10491,arrival,,1,43.47,88.82,,285.1,290.1,
290.1,1294,10482,arrival,,1,33.41,43.91,,285.1,290.1,
290.1,424,10645,arrival,,1,125.39,109.79,,285.1,290.1,
290.1,1326,10482,arrival,,1,52.96,41.92,,285.1,290.1,
290.1,303,10483,arrival,,1,25.25,116.18,,285.1,290.1,
290.1,317,10483,arrival,,1,143.29,112.68,,285.1,290.1,
290.1,580,10639,departure,2,1,322.9,44.83,30.0,285.1,290.1,
290.1,467,10645,arrival,,1,89.46,111.07,,285.1,290.1,
290.1,1235,10482,arrival,,2,27.54,41.12,,285.1,290.1,
290.1,1113,10479,departure,125,1,234.77,115.86,10.0,285.1,290.1,
290.1,1375,10482,arrival,,1,4.33,41.69,,285.1,290.1,
290.1,1248,10482,arrival,,2,46.28,35.92,,285.1,290.1,
290.1,1261,10482,arrival,,2,7.62,42.22,,285.1,290.1,
290.1,504,10639,departure,2,1,351.96,58.38,35.00000000000003,285.1,290.1,
290.1,889,10682,departure,123,1,189.8,119.25,10.0,285.1,290.1,
290.1,1533,10484,arrival,,1,48.26,41.26,,285.1,290.1,
295.1,387,10645,departure,123,1,196.0,113.75,10.0,290.1,295.1,
295.1,389,10645,departure,123,1,235.99,111.53,10.0,290.1,295.1,
295.1,534,10645,arrival,,1,35.97,111.65,,290.1,295.1,
295.1,1404,10482,arrival,,1,44.33,42.0,,290.1,295.1,
295.1,299,10483,departure,124,1,169.15,112.13,10.0,290.1,295.1,
295.1,427,10638,arrival,,2,83.39,115.33,,290.1,295.1,
295.1,440,10483,arrival,,1,8.22,120.72,,290.1,295.1,
295.1,444,10481,departure,127,1,287.63,120.57,10.0,290.1,295.1,
295.1,447,10638,arrival,,2,129.21,112.22,,290.1,295.1,
295.1,322,10483,arrival,,1,132.86,119.6,,290.1,295.1,
295.1,334,10481,departure,127,1,324.55,119.99,10.0,290.1,295.1,
295.1,1101,10490,arrival,,1,17.03,33.56,,290.1,295.1,
295.1,1358,10482,arrival,,2,48.94,42.17,,290.1,295.1,
295.1,340,10638,departure,70,2,156.36,105.35,10.0,290.1,295.1,
295.1,342,10483,arrival,,1,88.09,121.62,,290.1,295.1,
295.1,599,10645,arrival,,1,1.82,114.67,,290.1,295.1,
295.1,1371,10482,arrival,,2,2.46,42.69,,290.1,295.1,
295.1,607,10645,arrival,,1,133.06,112.57,,290.1,295.1,
295.1,356,10483,arrival,,1,160.59,117.03,,290.1,295.1,
295.1,863,10682,arrival,,1,114.91,107.76,,290.1,295.1,
295.1,1397,10482,arrival,,1,22.9,43.02,,290.1,295.1,
295.1,892,10682,arrival,,1,5.85,107.53,,290.1,295.1,
300.1,896,10682,arrival,,1,104.88,109.09,,295.1,300.1,
300.1,1026,10644,arrival,,1,8.68,44.03,,295.1,300.1,
300.1,1159,10482,departure,120,1,435.21,66.29,40.0,295.1,300.1,
300.1,650,10491,departure,129,1,158.78,76.33,10.0,295.1,300.1,
300.1,521,10638,arrival,,2,165.05,119.75,,295.1,300.1,
300.1,910,10682,arrival,,1,128.55,105.96,,295.1,300.1,
300.1,913,10682,arrival,,1,66.94,112.39,,295.1,300.1,
300.1,918,10482,departure,120,2,512.6,59.85,55.00000000000003,295.1,300.1,
300.1,1176,10490,arrival,,1,22.11,42.14,,295.1,300.1,
300.1,1054,10643,arrival,,1,35.8,111.76,,295.1,300.1,
300.1,1439,10482,arrival,,2,35.63,42.67,,295.1,300.1,
300.1,424,10645,departure,123,1,281.1,114.39,10.0,295.1,300.1,
300.1,1322,10482,arrival,,2,12.39,42.04,,295.1,300.1,
300.1,303,10483,departure,124,1,188.09,116.42,10.0,295.1,300.1,
300.1,432,10646,departure,120,1,304.31,75.22,15.0,295.1,300.1,
300.1,317,10483,departure,125,1,296.79,109.78,10.0,295.1,300.1,
300.1,1084,10482,departure,120,2,481.58,63.77,45.00000000000003,295.1,300.1,
300.1,1093,10479,arrival,,1,125.27,111.46,,295.1,300.1,
300.1,461,10645,departure,123,1,319.28,114.15,15.0,295.1,300.1,
300.1,1104,10479,arrival,,1,8.82,107.05,,295.1,300.1,
300.1,467,10645,departure,123,1,246.3,115.32,10.0,295.1,300.1,
300.1,989,10482,departure,120,1,519.59,84.09,50.00000000000003,295.1,300.1,
300.1,863,10682,departure,121,1,114.91,107.76,5.0,295.1,300.1,
300.1,356,10483,departure,124,1,160.59,117.03,5.0,295.1,300.1,
300.1,614,10639,departure,2,1,377.01,71.57,35.0,295.1,300.1,
300.1,1129,10482,departure,120,1,469.54,75.97,45.00000000000003,295.1,300.1,
300.1,1127,10490,arrival,,1,42.52,35.88,,295.1,300.1,
300.1,1004,10682,arrival,,1,16.14,93.43,,295.1,300.1,
300.1,500,10481,arrival,,2,69.96,114.11,,295.1,300.1,
305.1,896,10682,departure,121,1,104.88,109.09,5.0,300.1,305.1,
305.1,1537,10482,arrival,,2,39.0,40.68,,300.1,305.1,
305.1,521,10638,departure,70,2,165.05,119.75,5.0,300.1,305.1,
305.1,910,10682,departure,121,1,128.55,105.96,5.0,300.1,305.1,
305.1,427,10638,departure,70,2,242.8,114.03,10.0,300.1,305.1,
305.1,1195,10490,arrival,,1,55.4,41.69,,300.1,305.1,
305.1,432,10638,arrival,,1,93.86,102.31,,300.1,305.1,
305.1,1329,10482,arrival,,1,40.8,44.33,,300.1,305.1,
305.1,440,10483,departure,124,1,176.94,121.92,10.0,300.1,305.1,
305.1,828,10490,departure,119,1,298.9,43.89,35.0,300.1,305.1,
305.1,447,10638,departure,126,2,281.6,109.11,10.0,300.1,305.1,
305.1,322,10483,departure,125,1,295.54,114.97,10.0,300.1,305.1,
305.1,1093,10479,departure,125,1,125.27,111.46,5.0,300.1,305.1,
305.1,977,10482,departure,120,2,502.96,50.82,55.00000000000003,300.1,305.1,
305.1,1748,10484,arrival,,1,32.99,44.76,,300.1,305.1,
305.1,342,10483,departure,124,1,253.05,116.59,10.0,300.1,305.1,
305.1,478,10483,arrival,,1,85.78,121.68,,300.1,305.1,
305.1,607,10645,departure,123,1,289.72,111.95,10.0,300.1,305.1,
305.1,1121,10482,departure,120,1,501.58,78.5,50.00000000000003,300.1,305.1,
305.1,1515,10482,arrival,,2,19.02,40.22,,300.1,305.1,
305.1,1016,10682,arrival,,1,125.18,106.02,,300.1,305.1,
305.1,892,10682,departure,121,1,156.83,107.1,10.0,300.1,305.1,
310.1,1153,10482,departure,120,1,472.57,79.95,40.0,305.1,310.1,
310.1,905,10490,departure,119,1,332.26,63.3,35.0,305.1,310.1,
310.1,1035,10682,arrival,,1,58.49,110.94,,305.1,310.1,
310.1,913,10682,departure,123,1,220.96,110.28,10.0,305.1,310.1,
310.1,534,10645,departure,123,1,343.37,109.35,15.0,305.1,310.1,
310.1,1432,10482,arrival,,1,30.21,40.55,,305.1,310.1,
310.1,1181,10479,arrival,,1,58.7,108.27,,305.1,310.1,
310.1,926,10490,departure,119,1,309.54,49.52,35.0,305.1,310.1,
310.1,1054,10643,departure,10641,1,201.68,122.28,10.0,305.1,310.1,
310.1,928,10639,arrival,,1,33.03,41.7,,305.1,310.1,
310.1,1188,10479,arrival,,1,90.49,107.5,,305.1,310.1,
310.1,1570,10482,arrival,,2,50.75,40.94,,305.1,310.1,
310.1,1587,10482,arrival,,2,8.98,39.47,,305.1,310.1,
310.1,948,10644,arrival,,1,7.1,33.13,,305.1,310.1,
310.1,1588,10482,arrival,,2,25.04,41.93,,305.1,310.1,
310.1,1092,10643,arrival,,1,110.92,115.05,,305.1,310.1,
310.1,1351,10482,arrival,,1,47.92,42.12,,305.1,310.1,
310.1,1104,10479,departure,125,1,157.77,107.44,10.0,305.1,310.1,
310.1,978,10643,arrival,,2,20.33,104.55,,305.1,310.1,
310.1,599,10645,departure,123,1,311.52,108.13,15.0,305.1,310.1,
310.1,1374,10482,arrival,,1,2.8,40.68,,305.1,310.1,
310.1,1123,10479,arrival,,1,127.9,107.14,,305.1,310.1,
310.1,616,10645,arrival,,1,63.62,122.47,,305.1,310.1,
310.1,1004,10682,departure,121,1,158.25,109.63,10.0,305.1,310.1,
310.1,1138,10482,departure,120,1,507.35,80.5,40.0,305.1,310.1,
310.1,884,10490,departure,119,1,351.65,64.73,40.0,305.1,310.1,
310.1,1016,10682,departure,121,1,125.18,106.02,5.0,305.1,310.1,
315.1,1025,10490,departure,119,1,327.89,56.9,35.0,310.1,315.1,
315.1,1165,10482,departure,120,1,470.23,70.18,45.0,310.1,315.1,
315.1,1021,10643,arrival,,2,68.55,115.13,,310.1,315.1,
315.1,790,10638,arrival,,1,20.83,119.49,,310.1,315.1,
315.1,1048,10682,arrival,,1,136.56,120.72,,310.1,315.1,
315.1,1185,10482,departure,120,2,519.9,89.75,40.0,310.1,315.1,
315.1,1062,10682,arrival,,1,79.68,115.67,,310.1,315.1,
315.1,1190,10479,arrival,,1,126.38,103.86,,310.1,315.1,
315.1,1576,10482,arrival,,2,46.01,40.84,,310.1,315.1,
315.1,432,10638,departure,70,2,243.9,113.6,10.0,310.1,315.1,
315.1,959,10490,departure,119,1,365.18,63.9,35.0,310.1,315.1,
315.1,577,10481,arrival,,1,37.9,137.52,,310.1,315.1,
315.1,1607,10482,arrival,,2,22.39,41.17,,310.1,315.1,
315.1,1226,10490,arrival,,1,18.33,34.06,,310.1,315.1,
315.1,974,10644,arrival,,1,30.07,35.37,,310.1,315.1,
315.1,982,10490,departure,119,1,346.27,59.6,35.0,310.1,315.1,
315.1,988,10643,arrival,,2,138.25,112.67,,310.1,315.1,
315.1,478,10483,departure,125,1,257.44,123.4,10.0,310.1,315.1,
315.1,1123,10479,departure,125,1,127.9,107.14,5.0,310.1,315.1,
315.1,1132,10490,departure,119,1,310.93,53.55,30.0,310.1,315.1,
315.1,625,10645,arrival,,1,34.72,107.11,,310.1,315.1,
315.1,500,10481,departure,127,2,380.14,109.61,15.0,310.1,315.1,
315.1,1141,10482,departure,120,2,477.0,51.29,50.0,310.1,315.1,
315.1,1014,10644,arrival,,1,11.29,37.39,,310.1,315.1,
320.1,644,10645,arrival,,1,25.53,112.26,,315.1,320.1,
320.1,1035,10682,departure,123,1,213.45,111.05,10.0,315.1,320.1,
320.1,1041,10644,arrival,,1,46.29,39.28,,315.1,320.1,
320.1,1175,10682,arrival,,1,77.41,130.91,,315.1,320.1,
320.1,1048,10682,departure,121,1,136.56,120.72,5.0,315.1,320.1,
320.1,1179,10482,departure,120,1,435.62,69.41,40.0,315.1,320.1,
320.1,1181,10479,departure,125,1,209.97,109.15,10.0,315.1,320.1,
320.1,1187,10482,departure,120,2,473.74,67.84,40.0,315.1,320.1,
320.1,1188,10479,departure,125,1,240.69,108.37,10.0,315.1,320.1,
320.1,1062,10682,departure,121,1,79.68,115.67,5.0,315.1,320.1,
320.1,1190,10479,departure,125,1,126.38,103.86,5.0,315.1,320.1,
320.1,807,10638,arrival,,1,9.89,112.05,,315.1,320.1,
320.1,1191,10491,arrival,,1,33.1,114.16,,315.1,320.1,
320.1,1458,10482,arrival,,1,31.59,41.94,,315.1,320.1,
320.1,1092,10643,departure,71,1,264.03,107.75,10.0,315.1,320.1,
320.1,1225,10482,departure,120,1,484.42,78.56,45.0,315.1,320.1,
320.1,1100,10644,arrival,,1,9.45,45.26,,315.1,320.1,
320.1,978,10643,departure,126,2,175.01,112.92,10.0,315.1,320.1,
320.1,1365,10484,departure,24,1,437.1,65.3,40.0,315.1,320.1,
320.1,1112,10643,arrival,,2,67.16,112.04,,315.1,320.1,
320.1,610,10638,arrival,,1,94.87,118.42,,315.1,320.1,
320.1,611,10638,arrival,,2,130.12,117.03,,315.1,320.1,
320.1,616,10645,departure,123,1,243.91,133.7,10.0,315.1,320.1,
320.1,1644,10482,arrival,,2,58.23,42.99,,315.1,320.1,
320.1,626,10645,arrival,,1,149.12,108.5,,315.1,320.1,
320.1,1266,10479,arrival,,1,96.46,103.44,,315.1,320.1,
320.1,633,10645,arrival,,1,112.56,108.7,,315.1,320.1,
325.1,640,10645,arrival,,1,149.65,113.59,,320.1,325.1,
325.1,1284,10479,arrival,,1,108.67,109.72,,320.1,325.1,
325.1,777,10484,arrival,,1,34.97,42.81,,320.1,325.1,
325.1,1162,10643,arrival,,1,33.87,112.2,,320.1,325.1,
325.1,790,10638,departure,70,1,186.83,117.63,10.0,320.1,325.1,
325.1,1175,10682,departure,121,1,77.41,130.91,5.0,320.1,325.1,
325.1,545,10483,arrival,,1,98.88,123.99,,320.1,325.1,
325.1,1064,10643,arrival,,2,114.41,117.48,,320.1,325.1,
325.1,1707,10482,arrival,,2,54.4,41.48,,320.1,325.1,
325.1,1731,10482,arrival,,2,13.96,43.69,,320.1,325.1,
325.1,1609,10482,arrival,,1,21.65,42.29,,320.1,325.1,
325.1,1109,10644,arrival,,1,45.82,41.9,,320.1,325.1,
325.1,988,10643,departure,71,2,290.27,95.94,10.0,320.1,325.1,
325.1,1243,10491,arrival,,1,122.66,117.86,,320.1,325.1,
325.1,1249,10482,departure,120,1,443.75,70.45,40.0,320.1,325.1,
325.1,611,10638,departure,70,2,130.12,117.03,5.0,320.1,325.1,
325.1,1245,10491,arrival,,1,74.73,111.09,,320.1,325.1,
325.1,1757,10482,arrival,,2,34.7,39.98,,320.1,325.1,
325.1,748,10645,arrival,,1,83.04,114.44,,320.1,325.1,
325.1,1396,10479,arrival,,1,33.84,112.86,,320.1,325.1,
325.1,1021,10643,departure,10641,2,224.4,100.18,10.0,320.1,325.1,
330.1,1284,10479,departure,125,1,108.67,109.72,5.0,325.1,330.1,
330.1,1294,10482,departure,120,1,473.15,70.94,40.0,325.1,330.1,
330.1,807,10638,departure,70,1,163.72,104.75,10.0,325.1,330.1,
330.1,1326,10482,departure,120,1,507.54,85.73,40.0,325.1,330.1,
330.1,1341,10479,arrival,,1,154.08,113.88,,325.1,330.1,
330.1,577,10481,departure,127,1,417.88,137.36,15.0,325.1,330.1,
330.1,1101,10490,departure,119,1,300.66,45.96,35.0,325.1,330.1,
330.1,1112,10643,departure,10641,2,219.38,108.08,10.0,325.1,330.1,
330.1,610,10638,departure,70,2,260.1,114.55,10.0,325.1,330.1,
330.1,869,10644,departure,120,1,899.28,78.82,75.00000000000003,325.1,330.1,
330.1,1386,10479,arrival,,1,43.62,107.22,,325.1,330.1,
330.1,1136,10482,departure,120,2,513.46,66.59,55.0,325.1,330.1,
330.1,625,10645,departure,123,1,329.56,104.59,15.0,325.1,330.1,
330.1,626,10645,departure,123,1,298.18,105.71,10.0,325.1,330.1,
330.1,633,10645,departure,123,1,264.28,109.02,10.0,325.1,330.1,
330.1,1150,10482,departure,120,2,487.02,65.6,50.0,325.1,330.1,
330.1,1429,10484,departure,24,1,512.37,83.43,45.0,325.1,330.1,
330.1,933,10638,arrival,,2,8.22,124.65,,325.1,330.1,
330.1,1191,10491,departure,127,1,192.07,112.61,10.0,325.1,330.1,
330.1,1243,10491,departure,129,1,122.66,117.86,5.0,325.1,330.1,
330.1,1265,10491,arrival,,1,70.94,98.91,,325.1,330.1,
330.1,1266,10479,departure,125,1,237.75,99.77,10.0,325.1,330.1,
330.1,1533,10484,departure,24,1,483.92,81.21,40.0,325.1,330.1,
335.1,640,10645,departure,123,1,306.1,112.3,10.0,330.1,335.1,
335.1,1155,10682,arrival,,1,151.59,116.21,,330.1,335.1,
335.1,644,10645,departure,123,1,335.46,110.7,15.0,330.1,335.1,
335.1,1793,10482,arrival,,2,1.55,41.46,,330.1,335.1,
335.1,1162,10643,departure,10641,2,190.51,111.98,10.0,330.1,335.1,
335.1,1176,10490,departure,119,1,335.66,61.31,35.0,330.1,335.1,
335.1,1180,10643,arrival,,2,38.16,113.25,,330.1,335.1,
335.1,545,10483,departure,125,1,274.28,127.41,10.0,330.1,335.1,
335.1,1442,10479,arrival,,1,97.01,113.03,,330.1,335.1,
335.1,1064,10643,departure,71,2,269.11,98.24,10.0,330.1,335.1,
335.1,1195,10490,departure,119,1,313.8,50.42,30.0,330.1,335.1,
335.1,1197,10682,arrival,,1,95.89,120.38,,330.1,335.1,
335.1,1341,10479,departure,125,1,154.08,113.88,5.0,330.1,335.1,
335.1,1220,10644,arrival,,1,52.76,42.17,,330.1,335.1,
335.1,1238,10643,arrival,,1,170.99,125.73,,330.1,335.1,
335.1,1245,10491,departure,129,1,218.4,72.16,10.0,330.1,335.1,
335.1,1375,10482,departure,120,1,528.79,90.96,45.0,330.1,335.1,
335.1,1762,10482,arrival,,2,16.78,40.59,,330.1,335.1,
335.1,1127,10490,departure,119,1,354.21,63.51,35.0,330.1,335.1,
335.1,872,10644,departure,120,1,981.41,96.46,75.0,330.1,335.1,
335.1,748,10645,departure,123,1,239.22,110.14,10.0,330.1,335.1,
335.1,1133,10682,arrival,,1,123.18,116.89,,330.1,335.1,
335.1,1260,10490,arrival,,1,2.01,29.63,,330.1,335.1,
335.1,1267,10644,arrival,,1,23.24,40.13,,330.1,335.1,
