sim_sec,node,approach_label,link,stop_pos,interval_sec,discharge_count,discharge_rate_vph
735,B,B_L14,14,418.014000,15.000000,0,0.000000
735,C,C_L11,11,518.011000,15.000000,3,720.000000
735,C,C_L15,15,430.000000,15.000000,2,480.000000
735,C,C_L18,18,470.000000,15.000000,1,240.000000
735,C,C_L20,20,418.014000,15.000000,0,0.000000
735,D,D_L7,7,418.014000,15.000000,0,0.000000
735,D,D_L21,21,470.000000,15.000000,0,0.000000
735,D,D_L24,24,518.011000,15.000000,5,1200.000000
735,D,D_L26,26,172.883000,15.000000,0,0.000000
735,F,F_L19,19,418.014000,15.000000,0,0.000000
735,F,F_L27,27,518.011000,15.000000,0,0.000000
735,F,F_L30,30,470.000000,15.000000,5,1200.000000
735,F,F_L32,32,268.326000,15.000000,0,0.000000
750,A,A_L1,1,470.000000,15.000000,3,720.000000
750,A,A_L3,3,430.000000,15.000000,0,0.000000
750,A,A_L6,6,518.011000,15.000000,4,960.000000
750,A,A_L8,8,418.014000,15.000000,0,0.000000
750,B,B_L5,5,518.011000,15.000000,5,1200.000000
750,B,B_L9,9,430.000000,15.000000,0,0.000000
750,B,B_L12,12,518.011000,15.000000,11,2640.000000
750,B,B_L14,14,418.014000,15.000000,3,720.000000
750,C,C_L11,11,518.011000,15.000000,9,2160.000000
750,C,C_L15,15,430.000000,15.000000,2,480.000000
750,C,C_L18,18,470.000000,15.000000,10,2400.000000
750,C,C_L20,20,418.014000,15.000000,0,0.000000
750,D,D_L7,7,418.014000,15.000000,0,0.000000
750,D,D_L21,21,470.000000,15.000000,4,960.000000
750,D,D_L24,24,518.011000,15.000000,6,1440.000000
750,D,D_L26,26,172.883000,15.000000,0,0.000000
750,F,F_L19,19,418.014000,15.000000,0,0.000000
750,F,F_L27,27,518.011000,15.000000,8,1920.000000
750,F,F_L30,30,470.000000,15.000000,4,960.000000
750,F,F_L32,32,268.326000,15.000000,0,0.000000
765,A,A_L1,1,470.000000,15.000000,4,960.000000
765,A,A_L3,3,430.000000,15.000000,0,0.000000
765,A,A_L6,6,518.011000,15.000000,7,1680.000000
765,A,A_L8,8,418.014000,15.000000,0,0.000000
765,B,B_L5,5,518.011000,15.000000,16,3840.000000
765,B,B_L9,9,430.000000,15.000000,0,0.000000
765,B,B_L12,12,518.011000,15.000000,9,2160.000000
765,B,B_L14,14,418.014000,15.000000,4,960.000000
765,C,C_L11,11,518.011000,15.000000,15,3600.000000
765,C,C_L15,15,430.000000,15.000000,0,0.000000
765,C,C_L18,18,470.000000,15.000000,8,1920.000000
765,C,C_L20,20,418.014000,15.000000,0,0.000000
765,D,D_L7,7,418.014000,15.000000,0,0.000000
765,D,D_L21,21,470.000000,15.000000,7,1680.000000
765,D,D_L24,24,518.011000,15.000000,3,720.000000
765,D,D_L26,26,172.883000,15.000000,0,0.000000
765,F,F_L19,19,418.014000,15.000000,1,240.000000
765,F,F_L27,27,518.011000,15.000000,10,2400.000000
765,F,F_L30,30,470.000000,15.000000,7,1680.000000
765,F,F_L32,32,268.326000,15.000000,1,240.000000
780,A,A_L1,1,470.000000,15.000000,4,960.000000
780,A,A_L3,3,430.000000,15.000000,0,0.000000
780,A,A_L6,6,518.011000,15.000000,6,1440.000000
780,A,A_L8,8,418.014000,15.000000,0,0.000000
780,B,B_L5,5,518.011000,15.000000,9,2160.000000
780,B,B_L9,9,430.000000,15.000000,0,0.000000
780,B,B_L12,12,518.011000,15.000000,6,1440.000000
780,B,B_L14,14,418.014000,15.000000,1,240.000000
780,C,C_L11,11,518.011000,15.000000,7,1680.000000
780,C,C_L15,15,430.000000,15.000000,4,960.000000
780,C,C_L18,18,470.000000,15.000000,6,1440.000000
780,C,C_L20,20,418.014000,15.000000,0,0.000000
780,D,D_L7,7,418.014000,15.000000,0,0.000000
780,D,D_L21,21,470.000000,15.000000,7,1680.000000
780,D,D_L24,24,518.011000,15.000000,0,0.000000
780,D,D_L26,26,172.883000,15.000000,0,0.000000
780,F,F_L19,19,418.014000,15.000000,0,0.000000
780,F,F_L27,27,518.011000,15.000000,4,960.000000
780,F,F_L30,30,470.000000,15.000000,6,1440.000000
780,F,F_L32,32,268.326000,15.000000,3,720.000000
795,A,A_L1,1,470.000000,15.000000,2,480.000000
795,A,A_L3,3,430.000000,15.000000,2,480.000000
795,A,A_L6,6,518.011000,15.000000,3,720.000000
795,A,A_L8,8,418.014000,15.000000,2,480.000000
795,B,B_L5,5,518.011000,15.000000,1,240.000000
795,B,B_L9,9,430.000000,15.000000,0,0.000000
795,B,B_L12,12,518.011000,15.000000,1,240.000000
795,B,B_L14,14,418.014000,15.000000,1,240.000000
795,C,C_L11,11,518.011000,15.000000,1,240.000000
795,C,C_L15,15,430.000000,15.000000,3,720.000000
795,C,C_L18,18,470.000000,15.000000,1,240.000000
795,C,C_L20,20,418.014000,15.000000,0,0.000000
795,D,D_L7,7,418.014000,15.000000,0,0.000000
795,D,D_L21,21,470.000000,15.000000,3,720.000000
795,D,D_L24,24,518.011000,15.000000,0,0.000000
795,D,D_L26,26,172.883000,15.000000,0,0.000000
795,F,F_L19,19,418.014000,15.000000,0,0.000000
795,F,F_L27,27,518.011000,15.000000,0,0.000000
795,F,F_L30,30,470.000000,15.000000,0,0.000000
795,F,F_L32,32,268.326000,15.000000,3,720.000000
810,A,A_L1,1,470.000000,15.000000,3,720.000000
810,A,A_L3,3,430.000000,15.000000,2,480.000000
810,A,A_L6,6,518.011000,15.000000,7,1680.000000
810,A,A_L8,8,418.014000,15.000000,0,0.000000
810,B,B_L5,5,518.011000,15.000000,4,960.000000
810,B,B_L9,9,430.000000,15.000000,1,240.000000
810,B,B_L12,12,518.011000,15.000000,1,240.000000
810,B,B_L14,14,418.014000,15.000000,0,0.000000
810,C,C_L11,11,518.011000,15.000000,1,240.000000
810,C,C_L15,15,430.000000,15.000000,1,240.000000
810,C,C_L18,18,470.000000,15.000000,3,720.000000
810,C,C_L20,20,418.014000,15.000000,0,0.000000
810,D,D_L7,7,418.014000,15.000000,0,0.000000
810,D,D_L21,21,470.000000,15.000000,7,1680.000000
810,D,D_L24,24,518.011000,15.000000,0,0.000000
810,D,D_L26,26,172.883000,15.000000,0,0.000000
810,F,F_L19,19,418.014000,15.000000,0,0.000000
810,F,F_L27,27,518.011000,15.000000,0,0.000000
810,F,F_L30,30,470.000000,15.000000,1,240.000000
810,F,F_L32,32,268.326000,15.000000,1,240.000000
825,A,A_L1,1,470.000000,15.000000,2,480.000000
825,A,A_L3,3,430.000000,15.000000,8,1920.000000
825,A,A_L6,6,518.011000,15.000000,2,480.000000
825,A,A_L8,8,418.014000,15.000000,0,0.000000
825,B,B_L5,5,518.011000,15.000000,5,1200.000000
825,B,B_L9,9,430.000000,15.000000,0,0.000000
825,B,B_L12,12,518.011000,15.000000,5,1200.000000
825,B,B_L14,14,418.014000,15.000000,0,0.000000
825,C,C_L11,11,518.011000,15.000000,1,240.000000
825,C,C_L15,15,430.000000,15.000000,2,480.000000
825,C,C_L18,18,470.000000,15.000000,6,1440.000000
825,C,C_L20,20,418.014000,15.000000,0,0.000000
825,D,D_L7,7,418.014000,15.000000,0,0.000000
825,D,D_L21,21,470.000000,15.000000,6,1440.000000
825,D,D_L24,24,518.011000,15.000000,0,0.000000
825,D,D_L26,26,172.883000,15.000000,0,0.000000
825,F,F_L19,19,418.014000,15.000000,1,240.000000
825,F,F_L27,27,518.011000,15.000000,1,240.000000
825,F,F_L30,30,470.000000,15.000000,0,0.000000
825,F,F_L32,32,268.326000,15.000000,0,0.000000
840,A,A_L1,1,470.000000,15.000000,1,240.000000
840,A,A_L3,3,430.000000,15.000000,1,240.000000
840,A,A_L6,6,518.011000,15.000000,2,480.000000
840,A,A_L8,8,418.014000,15.000000,0,0.000000
840,B,B_L5,5,518.011000,15.000000,0,0.000000
840,B,B_L9,9,430.000000,15.000000,3,720.000000
840,B,B_L12,12,518.011000,15.000000,10,2400.000000
840,B,B_L14,14,418.014000,15.000000,0,0.000000
840,C,C_L11,11,518.011000,15.000000,0,0.000000
840,C,C_L15,15,430.000000,15.000000,3,720.000000
840,C,C_L18,18,470.000000,15.000000,4,960.000000
840,C,C_L20,20,418.014000,15.000000,3,720.000000
840,D,D_L7,7,418.014000,15.000000,0,0.000000
840,D,D_L21,21,470.000000,15.000000,3,720.000000
840,D,D_L24,24,518.011000,15.000000,1,240.000000
840,D,D_L26,26,172.883000,15.000000,0,0.000000
840,F,F_L19,19,418.014000,15.000000,3,720.000000
840,F,F_L27,27,518.011000,15.000000,0,0.000000
840,F,F_L30,30,470.000000,15.000000,0,0.000000
840,F,F_L32,32,268.326000,15.000000,0,0.000000
855,A,A_L1,1,470.000000,15.000000,1,240.000000
855,A,A_L3,3,430.000000,15.000000,5,1200.000000
855,A,A_L6,6,518.011000,15.000000,6,1440.000000
855,A,A_L8,8,418.014000,15.000000,0,0.000000
855,B,B_L5,5,518.011000,15.000000,2,480.000000
855,B,B_L9,9,430.000000,15.000000,0,0.000000
855,B,B_L12,12,518.011000,15.000000,7,1680.000000
855,B,B_L14,14,418.014000,15.000000,0,0.000000
855,C,C_L11,11,518.011000,15.000000,0,0.000000
855,C,C_L15,15,430.000000,15.000000,4,960.000000
855,C,C_L18,18,470.000000,15.000000,3,720.000000
855,C,C_L20,20,418.014000,15.000000,0,0.000000
855,D,D_L7,7,418.014000,15.000000,0,0.000000
855,D,D_L21,21,470.000000,15.000000,8,1920.000000
855,D,D_L24,24,518.011000,15.000000,0,0.000000
855,D,D_L26,26,172.883000,15.000000,0,0.000000
855,F,F_L19,19,418.014000,15.000000,0,0.000000
855,F,F_L27,27,518.011000,15.000000,0,0.000000
855,F,F_L30,30,470.000000,15.000000,0,0.000000
855,F,F_L32,32,268.326000,15.000000,0,0.000000
870,A,A_L1,1,470.000000,15.000000,2,480.000000
870,A,A_L3,3,430.000000,15.000000,0,0.000000
870,A,A_L6,6,518.011000,15.000000,10,2400.000000
870,A,A_L8,8,418.014000,15.000000,0,0.000000
870,B,B_L5,5,518.011000,15.000000,10,2400.000000
870,B,B_L9,9,430.000000,15.000000,3,720.000000
870,B,B_L12,12,518.011000,15.000000,6,1440.000000
870,B,B_L14,14,418.014000,15.000000,0,0.000000
870,C,C_L11,11,518.011000,15.000000,7,1680.000000
870,C,C_L15,15,430.000000,15.000000,2,480.000000
870,C,C_L18,18,470.000000,15.000000,5,1200.000000
870,C,C_L20,20,418.014000,15.000000,0,0.000000
870,D,D_L7,7,418.014000,15.000000,0,0.000000
870,D,D_L21,21,470.000000,15.000000,6,1440.000000
870,D,D_L24,24,518.011000,15.000000,7,1680.000000
870,D,D_L26,26,172.883000,15.000000,1,240.000000
870,F,F_L19,19,418.014000,15.000000,1,240.000000
870,F,F_L27,27,518.011000,15.000000,6,1440.000000
870,F,F_L30,30,470.000000,15.000000,10,2400.000000
870,F,F_L32,32,268.326000,15.000000,0,0.000000
885,A,A_L1,1,470.000000,15.000000,2,480.000000
885,A,A_L3,3,430.000000,15.000000,0,0.000000
885,A,A_L6,6,518.011000,15.000000,18,4320.000000
885,A,A_L8,8,418.014000,15.000000,0,0.000000
885,B,B_L5,5,518.011000,15.000000,12,2880.000000
885,B,B_L9,9,430.000000,15.000000,6,1440.000000
885,B,B_L12,12,518.011000,15.000000,8,1920.000000
885,B,B_L14,14,418.014000,15.000000,0,0.000000
885,C,C_L11,11,518.011000,15.000000,12,2880.000000
885,C,C_L15,15,430.000000,15.000000,5,1200.000000
885,C,C_L18,18,470.000000,15.000000,3,720.000000
885,C,C_L20,20,418.014000,15.000000,0,0.000000
885,D,D_L7,7,418.014000,15.000000,0,0.000000
885,D,D_L21,21,470.000000,15.000000,4,960.000000
885,D,D_L24,24,518.011000,15.000000,1,240.000000
885,D,D_L26,26,172.883000,15.000000,0,0.000000
885,F,F_L19,19,418.014000,15.000000,0,0.000000
885,F,F_L27,27,518.011000,15.000000,15,3600.000000
885,F,F_L30,30,470.000000,15.000000,5,1200.000000
885,F,F_L32,32,268.326000,15.000000,3,720.000000
900,A,A_L1,1,470.000000,15.000000,4,960.000000
900,A,A_L3,3,430.000000,15.000000,1,240.000000
900,A,A_L6,6,518.011000,15.000000,9,2160.000000
900,A,A_L8,8,418.014000,15.000000,0,0.000000
900,B,B_L5,5,518.011000,15.000000,10,2400.000000
900,B,B_L9,9,430.000000,15.000000,2,480.000000
900,B,B_L12,12,518.011000,15.000000,7,1680.000000
900,B,B_L14,14,418.014000,15.000000,0,0.000000
900,C,C_L11,11,518.011000,15.000000,8,1920.000000
900,C,C_L15,15,430.000000,15.000000,8,1920.000000
900,C,C_L18,18,470.000000,15.000000,6,1440.000000
900,C,C_L20,20,418.014000,15.000000,0,0.000000
900,D,D_L7,7,418.014000,15.000000,0,0.000000
900,D,D_L21,21,470.000000,15.000000,5,1200.000000
900,D,D_L24,24,518.011000,15.000000,0,0.000000
900,D,D_L26,26,172.883000,15.000000,1,240.000000
900,F,F_L19,19,418.014000,15.000000,0,0.000000
900,F,F_L27,27,518.011000,15.000000,6,1440.000000
900,F,F_L30,30,470.000000,15.000000,3,720.000000
900,F,F_L32,32,268.326000,15.000000,0,0.000000
