no,role,is_connector,lane_count,length_m,orientation,start_xy,end_xy,centroid_xy,from_link,to_link,name
10686,urban_road,True,1,37.503,EW,"[-5749352.813, -968635.244]","[-5749321.09, -968650.408]","[-5749335.469, -968640.231]",30,420,
10687,urban_road,True,1,50.736,DIAG,"[-5749323.358, -968582.578]","[-5749292.699, -968617.625]","[-5749310.858, -968603.859]",72,328,
10688,urban_road,True,1,22.402,NS,"[-5749300.093, -968644.624]","[-5749290.054, -968626.913]","[-5749296.956, -968634.679]",427,328,
10689,urban_road,True,3,63.485,NS,"[-5749305.855, -968646.339]","[-5749317.708, -968583.97]","[-5749311.782, -968615.154]",427,73,
10690,urban_road,True,1,58.777,EW,"[-5749307.719, -968649.959]","[-5749353.919, -968620.07]","[-5749328.373, -968630.777]",427,29,
10691,urban_road,True,3,72.987,EW,"[-5749278.719, -968605.374]","[-5749350.928, -968616.002]","[-5749314.824, -968610.688]",329,29,
10692,urban_road,True,1,36.504,EW,"[-5749280.503, -968599.189]","[-5749310.619, -968584.695]","[-5749297.645, -968594.657]",329,73,
10693,urban_road,True,1,62.539,DIAG,"[-5749276.868, -968608.297]","[-5749314.512, -968650.848]","[-5749300.967, -968626.565]",329,420,
10694,urban_road,True,1,56.788,DIAG,"[-5749354.797, -968624.932]","[-5749321.196, -968584.262]","[-5749334.065, -968607.619]",30,73,
10695,urban_road,True,1,65.094,EW,"[-5750009.416, -968740.299]","[-5749958.481, -968710.818]","[-5749978.332, -968728.654]",32,38,
10696,urban_road,True,1,93.239,EW,"[-5749876.066, -968710.171]","[-5749941.83, -968760.331]","[-5749918.313, -968731.839]",29,39,
10697,urban_road,True,1,116.403,EW,"[-5749976.837, -968700.731]","[-5749868.94, -968714.473]","[-5749927.523, -968715.908]",37,30,
10698,urban_road,True,1,87.333,EW,"[-5749929.325, -968761.106]","[-5750008.803, -968734.05]","[-5749967.093, -968742.154]",40,31,
10699,urban_freeway_interface_connector,True,4,32.95,DIAG,"[-5748241.997, -972564.675]","[-5748262.469, -972538.856]","[-5748252.233, -972551.766]",74,2,
10700,urban_road,True,1,39.449,DIAG,"[-5749260.221, -970911.283]","[-5749235.175, -970880.804]","[-5749247.698, -970896.044]",70,71,
10701,urban_road,True,2,614.473,DIAG,"[-5749268.973, -970897.213]","[-5748810.282, -970488.337]","[-5749039.628, -970692.775]",75,56,
10702,urban_freeway_interface_connector,True,4,1.002,NS,"[-5750717.656, -968611.972]","[-5750717.938, -968611.012]","[-5750717.797, -968611.492]",2,24,
10703,urban_road,True,2,33.243,DIAG,"[-5750331.522, -968766.471]","[-5750353.493, -968787.633]","[-5750339.819, -968778.884]",78,31,
10704,urban_road,True,2,40.821,EW,"[-5750284.925, -968775.915]","[-5750321.455, -968765.581]","[-5750305.483, -968773.227]",31,79,
10705,urban_road,True,2,16.512,EW,"[-5750389.008, -968268.732]","[-5750373.659, -968262.644]","[-5750381.334, -968265.688]",82,83,
10706,urban_road,True,2,18.242,EW,"[-5750390.238, -968269.19]","[-5750374.872, -968259.36]","[-5750382.555, -968264.275]",82,83,
10707,urban_road,True,2,16.812,EW,"[-5750392.581, -968257.438]","[-5750408.216, -968263.615]","[-5750400.398, -968260.526]",85,84,
10708,urban_road,True,2,18.232,EW,"[-5750392.42, -968257.377]","[-5750407.791, -968267.182]","[-5750400.105, -968262.28]",85,84,
10709,urban_road,True,3,16.783,EW,"[-5749969.658, -968107.438]","[-5749954.261, -968100.759]","[-5749961.959, -968104.098]",86,87,
10710,urban_road,True,1,17.103,EW,"[-5749971.323, -968104.33]","[-5749957.369, -968094.442]","[-5749964.346, -968099.386]",86,87,
10711,urban_road,True,3,17.888,EW,"[-5749974.241, -968091.223]","[-5749991.014, -968097.438]","[-5749982.628, -968094.33]",93,88,
10712,urban_road,True,1,16.146,EW,"[-5749974.143, -968094.927]","[-5749987.724, -968103.658]","[-5749980.933, -968099.292]",93,88,
10713,urban_road,True,3,24.324,EW,"[-5749500.54, -967911.087]","[-5749523.32, -967919.615]","[-5749511.93, -967915.351]",101,102,
10714,urban_road,True,1,24.897,EW,"[-5749503.288, -967904.648]","[-5749525.144, -967916.571]","[-5749514.216, -967910.609]",101,102,
10715,urban_road,True,3,22.435,EW,"[-5749518.691, -967930.809]","[-5749497.438, -967923.623]","[-5749508.065, -967927.216]",103,104,
10716,urban_road,True,1,23.947,EW,"[-5749520.845, -967927.895]","[-5749499.554, -967916.935]","[-5749510.199, -967922.415]",103,104,
10717,urban_road,True,2,41.321,NS,"[-5750455.556, -968313.075]","[-5750471.961, -968275.15]","[-5750463.759, -968294.112]",79,81,
10718,urban_road,True,1,25.228,NS,"[-5750452.705, -968315.54]","[-5750448.453, -968292.712]","[-5750452.681, -968303.188]",79,82,
10719,urban_road,True,1,37.778,EW,"[-5750457.041, -968314.081]","[-5750488.652, -968299.355]","[-5750471.475, -968303.592]",79,77,
10720,urban_road,True,3,37.971,EW,"[-5750452.965, -968281.596]","[-5750488.311, -968295.471]","[-5750470.638, -968288.534]",84,77,
10721,urban_road,True,2,37.541,NS,"[-5750479.48, -968281.109]","[-5750466.828, -968316.454]","[-5750473.154, -968298.782]",80,78,
10722,urban_road,True,2,38.635,EW,"[-5750484.588, -968305.655]","[-5750448.844, -968290.991]","[-5750466.716, -968298.323]",76,82,
10723,urban_road,True,1,16.906,EW,"[-5750482.506, -968310.48]","[-5750468.414, -968317.203]","[-5750474.847, -968312.447]",76,78,
10724,urban_road,True,1,32.538,NS,"[-5750485.904, -968304.285]","[-5750473.06, -968277.16]","[-5750476.785, -968291.923]",76,81,
10725,urban_road,True,1,17.51,EW,"[-5750453.705, -968278.143]","[-5750469.731, -968276.067]","[-5750462.369, -968278.532]",84,81,
10726,urban_road,True,1,38.096,NS,"[-5750450.768, -968284.525]","[-5750464.881, -968316.616]","[-5750461.013, -968299.132]",84,78,
10727,urban_road,True,1,17.241,NS,"[-5750482.123, -968279.15]","[-5750490.595, -968292.602]","[-5750484.928, -968286.506]",80,77,
10728,urban_road,True,1,33.635,EW,"[-5750478.387, -968279.096]","[-5750449.001, -968289.182]","[-5750464.932, -968286.901]",80,82,
10729,urban_road,True,3,59.037,EW,"[-5750199.461, -968195.517]","[-5750144.048, -968175.153]","[-5750171.754, -968185.335]",83,86,
10730,urban_road,True,3,51.208,NS,"[-5750159.849, -968203.71]","[-5750174.828, -968154.742]","[-5750167.338, -968179.226]",38,89,
10731,urban_road,True,3,47.228,NS,"[-5750188.581, -968162.653]","[-5750176.608, -968208.338]","[-5750182.595, -968185.496]",90,37,
10732,urban_road,True,2,59.784,EW,"[-5750149.227, -968163.442]","[-5750204.253, -968186.815]","[-5750176.74, -968175.128]",88,85,
10733,urban_road,True,1,51.627,NS,"[-5750146.753, -968168.104]","[-5750173.048, -968207.819]","[-5750164.189, -968186.131]",88,37,
10734,urban_road,True,1,20.371,EW,"[-5750150.423, -968158.262]","[-5750168.251, -968152.336]","[-5750160.061, -968157.0]",88,89,
10735,urban_road,True,1,25.419,NS,"[-5750195.992, -968163.002]","[-5750204.188, -968184.921]","[-5750197.958, -968174.897]",90,85,
10736,urban_road,True,1,46.722,EW,"[-5750186.165, -968159.293]","[-5750144.842, -968171.707]","[-5750167.173, -968169.362]",90,86,
10737,urban_road,True,1,24.692,EW,"[-5750199.243, -968199.173]","[-5750179.484, -968210.578]","[-5750188.465, -968202.848]",83,37,
10738,urban_road,True,1,48.101,NS,"[-5750201.804, -968192.657]","[-5750178.493, -968155.005]","[-5750186.124, -968175.607]",83,89,
10739,urban_road,True,1,32.78,NS,"[-5750155.583, -968204.921]","[-5750141.808, -968178.038]","[-5750151.438, -968190.294]",38,86,
10740,urban_road,True,3,43.754,EW,"[-5749897.119, -968079.858]","[-5749856.562, -968063.44]","[-5749876.841, -968071.649]",87,103,
10741,urban_road,True,3,41.293,EW,"[-5749862.48, -968052.992]","[-5749902.269, -968064.038]","[-5749882.375, -968058.515]",102,93,
10742,urban_road,True,1,24.617,NS,"[-5749891.137, -968042.874]","[-5749904.552, -968061.159]","[-5749895.8, -968052.928]",99,93,
10743,urban_road,True,1,41.335,EW,"[-5749888.728, -968039.417]","[-5749856.405, -968059.618]","[-5749874.07, -968052.951]",99,103,
10744,urban_road,True,2,45.794,NS,"[-5749898.251, -968074.682]","[-5749881.558, -968037.236]","[-5749885.866, -968058.295]",87,95,
10745,urban_road,True,1,23.657,EW,"[-5749862.05, -968049.062]","[-5749879.933, -968036.585]","[-5749871.853, -968044.79]",102,95,
10746,urban_road,True,3,52.391,EW,"[-5749388.809, -967877.848]","[-5749338.771, -967862.404]","[-5749363.781, -967870.15]",104,107,
10747,urban_road,True,1,15.746,EW,"[-5749387.975, -967885.031]","[-5749375.915, -967893.07]","[-5749381.347, -967887.74]",104,72,
10748,urban_road,True,1,43.707,NS,"[-5749391.075, -967874.971]","[-5749376.582, -967837.327]","[-5749380.216, -967857.755]",104,109,
10749,urban_road,True,2,57.618,NS,"[-5749356.963, -967888.147]","[-5749372.706, -967832.759]","[-5749364.819, -967860.447]",73,109,
10750,urban_road,True,1,42.002,EW,"[-5749361.599, -967890.732]","[-5749395.769, -967872.61]","[-5749377.141, -967878.153]",73,101,
10751,urban_road,True,1,27.698,DIAG,"[-5749351.923, -967886.633]","[-5749334.291, -967868.161]","[-5749345.382, -967876.39]",73,107,
10752,urban_road,True,2,57.396,EW,"[-5749342.433, -967850.229]","[-5749397.138, -967867.501]","[-5749369.789, -967858.857]",108,101,
10753,urban_road,True,1,46.089,DIAG,"[-5749339.932, -967854.883]","[-5749366.52, -967888.165]","[-5749356.973, -967869.84]",108,72,
10754,urban_road,True,1,28.477,EW,"[-5749344.546, -967845.42]","[-5749367.262, -967832.298]","[-5749356.945, -967841.238]",108,109,
10755,urban_road,True,2,50.362,NS,"[-5749386.643, -967843.396]","[-5749370.988, -967891.257]","[-5749378.775, -967867.312]",112,72,
10756,urban_road,True,1,53.822,EW,"[-5749383.683, -967836.316]","[-5749339.578, -967858.959]","[-5749363.628, -967852.128]",112,107,
10757,urban_road,True,1,22.756,NS,"[-5749392.677, -967842.246]","[-5749398.597, -967862.429]","[-5749393.772, -967853.16]",112,101,
10758,urban_road,True,3,66.734,NS,"[-5748838.16, -967700.081]","[-5748859.282, -967636.791]","[-5748848.711, -967668.432]",310,115,
10759,urban_road,True,1,32.979,NS,"[-5748831.157, -967698.784]","[-5748823.309, -967669.29]","[-5748829.941, -967682.905]",310,297,
10760,urban_road,True,1,59.285,EW,"[-5748845.134, -967701.453]","[-5748893.53, -967676.09]","[-5748867.178, -967683.821]",310,108,
10761,urban_road,True,3,74.702,EW,"[-5748821.962, -967648.322]","[-5748893.751, -967668.638]","[-5748857.799, -967658.618]",298,108,
10762,urban_road,True,1,31.906,EW,"[-5748827.039, -967643.55]","[-5748855.562, -967636.7]","[-5748842.43, -967642.835]",298,115,
10763,urban_road,True,1,54.401,DIAG,"[-5748821.041, -967654.79]","[-5748852.385, -967694.153]","[-5748841.155, -967672.596]",298,308,
10764,urban_road,True,2,52.682,NS,"[-5748875.432, -967647.248]","[-5748857.063, -967696.623]","[-5748866.208, -967671.921]",117,308,
10765,urban_road,True,1,49.247,EW,"[-5748870.916, -967644.382]","[-5748828.867, -967661.238]","[-5748851.629, -967656.993]",117,297,
10766,urban_road,True,1,27.592,DIAG,"[-5748881.184, -967646.957]","[-5748897.583, -967666.402]","[-5748887.099, -967657.667]",117,108,
10767,urban_road,True,2,67.185,EW,"[-5748890.016, -967686.936]","[-5748826.405, -967665.402]","[-5748858.15, -967676.314]",107,297,
10768,urban_road,True,1,32.637,EW,"[-5748888.469, -967691.97]","[-5748860.374, -967702.704]","[-5748873.219, -967694.616]",107,308,
10769,urban_road,True,1,57.088,NS,"[-5748893.281, -967682.582]","[-5748866.667, -967637.118]","[-5748875.245, -967661.914]",107,115,
121008402,urban_road,False,5,75.605,EW,"[-5747765.412, -967834.227]","[-5747831.033, -967871.778]","[-5747798.222, -967853.002]",,,
1210006903,urban_road,False,4,315.336,DIAG,"[-5747937.516, -969463.223]","[-5748133.859, -969216.472]","[-5748035.688, -969339.848]",,,
1210008202,urban_road,False,2,33.484,DIAG,"[-5748102.97, -968993.206]","[-5748127.866, -969015.597]","[-5748115.418, -969004.402]",,,
1210008203,urban_road,False,2,43.431,NS,"[-5747918.339, -968794.521]","[-5747940.298, -968831.992]","[-5747931.734, -968817.401]",,,
1210008303,urban_road,False,2,73.599,NS,"[-5747902.471, -968782.576]","[-5747864.803, -968719.347]","[-5747877.778, -968741.135]",,,
1210008401,urban_road,False,5,147.975,NS,"[-5748299.443, -968962.793]","[-5748240.423, -969098.488]","[-5748260.817, -969051.615]",,,
1210008402,urban_road,False,4,189.29,NS,"[-5748565.122, -968355.321]","[-5748490.864, -968529.437]","[-5748527.993, -968442.379]",,,
1210008501,urban_road,False,5,44.391,NS,"[-5748296.423, -968939.141]","[-5748313.678, -968898.241]","[-5748305.051, -968918.691]",,,
1210008603,urban_road,False,2,152.508,DIAG,"[-5747842.194, -968731.298]","[-5747735.797, -968840.561]","[-5747788.996, -968785.93]",,,
1210008703,urban_road,False,2,21.037,DIAG,"[-5747841.141, -968722.597]","[-5747855.408, -968707.139]","[-5747849.371, -968713.771]",,,
1210009402,urban_road,False,3,23.337,DIAG,"[-5746821.293, -968932.331]","[-5746805.708, -968949.701]","[-5746813.501, -968941.016]",,,
1210009403,urban_road,False,4,103.833,NS,"[-5746996.735, -968669.899]","[-5746955.542, -968765.154]","[-5746974.371, -968723.244]",,,
1210009502,urban_road,False,4,53.145,NS,"[-5746909.177, -968819.137]","[-5746938.516, -968774.868]","[-5746924.365, -968796.954]",,,
1210009503,urban_road,False,4,68.363,NS,"[-5746997.971, -968639.697]","[-5747023.741, -968576.377]","[-5747014.315, -968599.615]",,,
1210009600,urban_road,False,1,120.682,DIAG,"[-5747463.111, -968925.827]","[-5747552.526, -969006.877]","[-5747507.818, -968966.352]",,,
1210009700,urban_road,False,1,180.255,DIAG,"[-5747189.908, -968684.872]","[-5747049.36, -968573.418]","[-5747113.69, -968618.635]",,,
1210012001,urban_road,False,2,12.84,NS,"[-5747847.054, -968677.104]","[-5747853.901, -968687.967]","[-5747850.478, -968682.535]",,,
1210012101,urban_road,False,2,409.574,EW,"[-5747837.875, -968674.457]","[-5747524.04, -968433.374]","[-5747714.747, -968542.778]",,,
1210012103,urban_road,False,2,131.68,EW,"[-5747428.492, -968373.552]","[-5747321.019, -968301.053]","[-5747377.198, -968330.363]",,,
1210012600,urban_road,False,4,131.892,NS,"[-5747097.101, -968424.667]","[-5747047.633, -968546.929]","[-5747064.706, -968504.629]",,,
1210012700,urban_road,False,4,137.518,NS,"[-5747101.964, -968384.859]","[-5747154.096, -968257.606]","[-5747136.367, -968300.875]",,,
1210014303,urban_road,False,4,302.245,EW,"[-5748560.734, -968306.689]","[-5748297.793, -968157.646]","[-5748429.263, -968232.168]",,,
1210015600,urban_road,False,2,145.661,EW,"[-5746763.692, -968118.562]","[-5746895.282, -968180.465]","[-5746816.355, -968145.713]",,,
1210015700,urban_road,False,2,168.998,DIAG,"[-5746744.01, -968114.8]","[-5746611.993, -968009.636]","[-5746685.34, -968070.917]",,,
1210018202,urban_road,False,3,91.19,NS,"[-5747349.914, -967823.511]","[-5747315.231, -967907.847]","[-5747332.572, -967865.679]",,,
1210018302,urban_road,False,4,142.882,NS,"[-5747345.366, -967802.862]","[-5747401.511, -967671.473]","[-5747373.438, -967737.167]",,,
1210018401,urban_road,False,4,76.369,EW,"[-5747857.225, -967886.04]","[-5747923.849, -967923.367]","[-5747890.537, -967904.704]",,,
1210018504,urban_road,False,4,55.777,EW,"[-5747578.907, -967743.714]","[-5747530.101, -967716.714]","[-5747554.504, -967730.214]",,,
1210019201,urban_road,False,3,112.18,NS,"[-5748317.123, -967462.266]","[-5748277.532, -967567.227]","[-5748297.327, -967514.746]",,,
1210021204,urban_road,False,5,95.941,EW,"[-5747019.004, -967486.152]","[-5747108.62, -967520.405]","[-5747074.84, -967507.416]",,,
1210021304,urban_road,False,5,134.315,EW,"[-5746983.659, -967486.871]","[-5746857.64, -967440.401]","[-5746893.399, -967453.6]",,,
1210021904,urban_road,False,5,154.212,NS,"[-5747547.824, -967318.21]","[-5747608.469, -967176.425]","[-5747586.558, -967227.774]",,,
1220000102,urban_road,False,4,326.01,EW,"[-5747811.552, -969672.428]","[-5748082.641, -969853.515]","[-5747976.563, -969782.571]",,,
1220000201,urban_road,False,5,86.632,EW,"[-5747873.658, -969737.538]","[-5747801.722, -969689.266]","[-5747837.69, -969713.402]",,,
1220000300,urban_road,False,4,27.609,EW,"[-5747283.66, -969316.369]","[-5747306.116, -969332.431]","[-5747294.888, -969324.4]",,,
1220000402,urban_road,False,4,509.726,EW,"[-5747765.784, -969667.965]","[-5747344.723, -969380.966]","[-5747576.494, -969543.394]",,,
1220000502,urban_road,False,4,460.79,EW,"[-5746810.358, -968959.724]","[-5747175.915, -969239.546]","[-5746965.223, -969086.204]",,,
1220000600,urban_road,False,4,19.458,EW,"[-5747251.768, -969316.325]","[-5747235.736, -969305.297]","[-5747243.752, -969310.811]",,,
1220000704,urban_road,False,4,334.551,DIAG,"[-5746544.959, -968723.426]","[-5746794.651, -968946.082]","[-5746710.619, -968871.077]",,,
1220000803,urban_road,False,4,335.32,DIAG,"[-5746784.404, -968961.472]","[-5746533.857, -968738.614]","[-5746716.164, -968900.769]",,,
1220001100,urban_road,False,4,66.777,NS,"[-5746587.294, -968011.842]","[-5746561.031, -968073.238]","[-5746574.163, -968042.54]",,,
1220001200,urban_road,False,5,63.214,NS,"[-5746546.027, -968067.337]","[-5746571.134, -968009.324]","[-5746561.679, -968031.227]",,,
1220001501,urban_road,False,6,137.802,NS,"[-5746658.285, -967846.551]","[-5746601.992, -967972.332]","[-5746621.503, -967928.749]",,,
1220001602,urban_road,False,4,139.625,NS,"[-5746585.823, -967967.163]","[-5746643.197, -967839.871]","[-5746614.51, -967903.517]",,,
1220001900,urban_road,False,4,154.94,NS,"[-5746837.41, -967451.541]","[-5746774.033, -967592.926]","[-5746805.722, -967522.234]",,,
1220002001,urban_road,False,6,150.263,NS,"[-5746757.72, -967585.856]","[-5746818.565, -967448.463]","[-5746788.143, -967517.16]",,,
1220002202,urban_road,False,6,131.479,NS,"[-5746904.382, -967288.342]","[-5746853.442, -967409.515]","[-5746864.902, -967381.433]",,,
1220002302,urban_road,False,5,138.766,NS,"[-5746832.078, -967408.337]","[-5746886.685, -967280.766]","[-5746859.382, -967344.552]",,,
1220006403,urban_road,False,3,133.849,NS,"[-5749024.914, -969433.707]","[-5748968.984, -969554.234]","[-5748987.097, -969525.932]",,,
1220006503,urban_road,False,4,75.637,NS,"[-5748987.179, -969502.989]","[-5749013.625, -969432.126]","[-5749004.27, -969457.237]",,,
1220006801,urban_road,False,2,210.575,DIAG,"[-5747938.713, -969486.407]","[-5747806.474, -969650.217]","[-5747878.102, -969560.48]",,,
1220006803,urban_road,False,4,407.206,DIAG,"[-5748218.432, -969135.774]","[-5747967.625, -969456.561]","[-5748068.056, -969327.486]",,,
1220006903,urban_road,False,5,100.375,DIAG,"[-5748143.915, -969207.438]","[-5748205.976, -969128.547]","[-5748174.946, -969167.993]",,,
1220007001,urban_road,False,2,221.621,EW,"[-5748788.918, -969358.374]","[-5749004.867, -969408.195]","[-5748896.893, -969383.284]",,,
1220007004,urban_road,False,2,292.631,EW,"[-5748249.405, -969124.682]","[-5748487.594, -969294.646]","[-5748389.102, -969224.945]",,,
1220007101,urban_road,False,2,213.437,EW,"[-5749003.428, -969414.431]","[-5748795.454, -969366.449]","[-5748899.441, -969390.44]",,,
1220007104,urban_road,False,2,293.845,EW,"[-5748482.749, -969299.503]","[-5748243.73, -969128.605]","[-5748349.261, -969204.455]",,,
1220007200,urban_road,False,4,71.881,NS,"[-5749062.09, -969327.509]","[-5749037.457, -969395.038]","[-5749049.774, -969361.274]",,,
1220007300,urban_road,False,3,266.701,NS,"[-5749025.156, -969398.121]","[-5749117.375, -969147.87]","[-5749071.266, -969272.996]",,,
1220007401,urban_road,False,2,147.763,DIAG,"[-5747393.97, -969193.344]","[-5747291.059, -969299.379]","[-5747342.514, -969246.361]",,,
1220007402,urban_road,False,2,211.913,DIAG,"[-5747554.013, -969028.627]","[-5747406.227, -969180.503]","[-5747480.12, -969104.565]",,,
1220007501,urban_road,False,2,147.763,DIAG,"[-5747286.466, -969294.921]","[-5747389.377, -969188.887]","[-5747337.922, -969241.904]",,,
1220007502,urban_road,False,2,211.913,DIAG,"[-5747401.64, -969176.04]","[-5747549.426, -969024.164]","[-5747475.533, -969100.102]",,,
1220008201,urban_road,False,2,92.86,DIAG,"[-5748138.088, -969025.52]","[-5748206.482, -969088.332]","[-5748172.285, -969056.926]",,,
1220008202,urban_road,False,2,165.288,DIAG,"[-5747955.946, -968856.748]","[-5748077.831, -968968.392]","[-5747997.063, -968894.407]",,,
1220008203,urban_road,False,2,74.033,NS,"[-5747870.232, -968715.963]","[-5747908.179, -968779.531]","[-5747883.302, -968737.865]",,,
1220008301,urban_road,False,2,98.228,DIAG,"[-5748205.691, -969097.007]","[-5748133.7, -969030.178]","[-5748169.695, -969063.593]",,,
1220008302,urban_road,False,2,168.318,DIAG,"[-5748073.508, -968973.111]","[-5747949.46, -968859.344]","[-5747992.127, -968898.517]",,,
1220008303,urban_road,False,2,50.758,NS,"[-5747937.435, -968839.857]","[-5747911.583, -968796.176]","[-5747924.509, -968818.017]",,,
1220008401,urban_road,False,4,51.164,NS,"[-5748328.765, -968898.845]","[-5748308.877, -968945.986]","[-5748318.821, -968922.416]",,,
1220008402,urban_road,False,5,47.748,NS,"[-5748355.085, -968833.437]","[-5748335.18, -968876.838]","[-5748345.132, -968855.138]",,,
1220008501,urban_road,False,4,147.813,NS,"[-5748227.797, -969092.81]","[-5748287.062, -968957.41]","[-5748248.479, -969045.847]",,,
1220008502,urban_road,False,4,374.12,NS,"[-5748323.52, -968871.07]","[-5748472.237, -968527.778]","[-5748374.818, -968752.725]",,,
1220008601,urban_road,False,2,37.557,DIAG,"[-5747592.853, -968987.784]","[-5747566.85, -969014.884]","[-5747577.363, -969003.958]",,,
1220008602,urban_road,False,2,181.171,DIAG,"[-5747728.128, -968847.856]","[-5747602.498, -968978.393]","[-5747665.313, -968913.125]",,,
1220008603,urban_road,False,2,17.486,DIAG,"[-5747857.989, -968714.126]","[-5747846.115, -968726.947]","[-5747851.889, -968720.89]",,,
1220008701,urban_road,False,2,36.339,DIAG,"[-5747563.101, -969009.617]","[-5747588.225, -968983.363]","[-5747572.149, -969000.176]",,,
1220008702,urban_road,False,2,171.069,DIAG,"[-5747598.803, -968972.811]","[-5747717.52, -968849.64]","[-5747658.162, -968911.225]",,,
1220008703,urban_road,False,2,151.794,DIAG,"[-5747731.764, -968835.639]","[-5747837.608, -968726.834]","[-5747767.684, -968798.692]",,,
1220009402,urban_road,False,3,81.607,NS,"[-5746951.341, -968775.878]","[-5746904.755, -968842.779]","[-5746930.931, -968806.761]",,,
1220009403,urban_road,False,3,92.151,NS,"[-5747035.933, -968576.407]","[-5747001.074, -968661.71]","[-5747018.504, -968619.059]",,,
1220009502,urban_road,False,3,155.657,DIAG,"[-5746800.21, -968941.192]","[-5746902.773, -968824.121]","[-5746863.87, -968868.893]",,,
1220009503,urban_road,False,3,127.39,NS,"[-5746943.094, -968765.165]","[-5746993.698, -968648.317]","[-5746969.277, -968706.529]",,,
1220009600,urban_road,False,1,181.067,DIAG,"[-5747051.028, -968570.341]","[-5747192.239, -968682.26]","[-5747115.798, -968615.865]",,,
1220009700,urban_road,False,1,120.682,DIAG,"[-5747550.176, -969009.47]","[-5747460.76, -968928.42]","[-5747505.468, -968968.945]",,,
1220011001,urban_road,False,2,394.723,NS,"[-5748019.94, -968330.755]","[-5747873.018, -968694.513]","[-5747952.981, -968526.703]",,,
1220011003,urban_road,False,2,140.705,NS,"[-5748058.886, -968182.248]","[-5748023.159, -968318.339]","[-5748038.382, -968260.781]",,,
1220011101,urban_road,False,2,390.207,NS,"[-5747867.346, -968690.361]","[-5748013.667, -968331.202]","[-5747945.867, -968526.574]",,,
1220011103,urban_road,False,2,139.212,NS,"[-5748017.734, -968315.394]","[-5748052.691, -968180.642]","[-5748032.443, -968258.729]",,,
1220011200,urban_road,False,1,276.481,EW,"[-5746767.261, -968449.506]","[-5747021.874, -968552.327]","[-5746973.588, -968529.786]",,,
1220011300,urban_road,False,1,274.473,EW,"[-5747019.24, -968554.84]","[-5746766.257, -968453.304]","[-5746967.832, -968530.928]",,,
1220011403,urban_road,False,3,32.7,NS,"[-5748578.42, -968321.575]","[-5748564.989, -968351.388]","[-5748572.904, -968333.701]",,,
1220011503,urban_road,False,5,226.068,NS,"[-5748478.29, -968519.237]","[-5748568.828, -968312.091]","[-5748536.594, -968385.707]",,,
1220012001,urban_road,False,2,413.678,DIAG,"[-5747526.606, -968427.511]","[-5747843.437, -968671.292]","[-5747718.672, -968538.001]",,,
1220012002,urban_road,False,2,79.873,EW,"[-5747442.952, -968378.21]","[-5747509.799, -968420.71]","[-5747470.13, -968398.633]",,,
1220012003,urban_road,False,2,113.894,EW,"[-5747194.176, -968242.327]","[-5747299.467, -968285.752]","[-5747246.821, -968264.039]",,,
1220012101,urban_road,False,2,20.583,NS,"[-5747852.49, -968698.007]","[-5747841.64, -968680.516]","[-5747847.065, -968689.261]",,,
1220012102,urban_road,False,2,85.497,EW,"[-5747510.341, -968427.811]","[-5747438.5, -968382.808]","[-5747466.794, -968403.969]",,,
1220012103,urban_road,False,2,112.257,EW,"[-5747297.026, -968291.668]","[-5747193.242, -968248.887]","[-5747221.096, -968260.358]",,,
1220012402,urban_road,False,4,16.675,EW,"[-5748590.733, -968306.091]","[-5748605.097, -968314.562]","[-5748597.915, -968310.327]",,,
1220012502,urban_road,False,5,232.917,EW,"[-5748792.127, -968441.174]","[-5748591.428, -968322.989]","[-5748659.971, -968363.448]",,,
1220012600,urban_road,False,3,169.792,NS,"[-5747167.618, -968256.885]","[-5747102.89, -968413.855]","[-5747135.254, -968335.37]",,,
1220012700,urban_road,False,3,162.694,NS,"[-5747035.042, -968547.852]","[-5747096.201, -968397.091]","[-5747065.622, -968472.471]",,,
1220013000,urban_road,False,1,53.333,NS,"[-5746906.659, -968198.038]","[-5746887.623, -968247.858]","[-5746897.141, -968222.948]",,,
1220013100,urban_road,False,1,278.847,NS,"[-5746765.973, -968430.146]","[-5746903.691, -968195.581]","[-5746843.644, -968331.804]",,,
1220013600,urban_road,False,2,217.517,EW,"[-5746922.59, -968188.052]","[-5747136.823, -968225.705]","[-5747029.706, -968206.878]",,,
1220013700,urban_road,False,2,221.897,EW,"[-5747140.047, -968232.811]","[-5746921.507, -968194.36]","[-5747030.777, -968213.585]",,,
1220014000,urban_road,False,4,106.493,NS,"[-5748097.72, -968056.9]","[-5748070.278, -968159.795]","[-5748088.079, -968093.193]",,,
1220014100,urban_road,False,3,121.562,NS,"[-5748053.935, -968169.235]","[-5748087.436, -968052.42]","[-5748070.8, -968112.269]",,,
1220014201,urban_road,False,5,177.014,EW,"[-5748409.321, -968203.502]","[-5748562.738, -968291.802]","[-5748510.586, -968261.759]",,,
1220014203,urban_road,False,4,202.754,EW,"[-5748120.697, -968038.556]","[-5748297.142, -968138.435]","[-5748208.92, -968088.495]",,,
1220014303,urban_road,False,5,167.443,EW,"[-5748266.43, -968137.585]","[-5748120.732, -968055.066]","[-5748172.397, -968084.319]",,,
1220015000,urban_road,False,4,34.344,NS,"[-5747190.222, -968195.034]","[-5747177.454, -968226.915]","[-5747182.171, -968215.046]",,,
