scope,candidate,scenario_id,internal_storage_fraction,offramp_storage_fraction,metric,n,mean_abs_error
scenario,int095_off035,fw_eb_heavy,0.95,0.35,urban_link_occupancy_total_veh,6,51.747608482297615
scenario,int095_off035,fw_eb_heavy,0.95,0.35,urban_movement_queue_total_veh,6,41.35694444444442
scenario,int095_off035,fw_eb_heavy,0.95,0.35,urban_queue_plus_link_occupancy_total_veh,6,55.703221702523955
scenario,int095_off035,ramp_d_bias,0.95,0.35,freeway_total_veh,6,17.87375582517244
scenario,int095_off035,ramp_d_bias,0.95,0.35,protected_accumulation_veh,6,50.78811675251997
scenario,int095_off035,ramp_d_bias,0.95,0.35,total_model_vehicles,6,23.529589519561018
scenario,int095_off035,ramp_d_bias,0.95,0.35,urban_link_occupancy_total_veh,6,58.172618271739026
scenario,int095_off035,ramp_d_bias,0.95,0.35,urban_movement_queue_total_veh,6,81.10092592592592
scenario,int095_off035,ramp_d_bias,0.95,0.35,urban_queue_plus_link_occupancy_total_veh,6,20.95438828605252
scenario,int095_off035,urban_d_heavy,0.95,0.35,freeway_total_veh,6,8.841002432207736
scenario,int095_off035,urban_d_heavy,0.95,0.35,protected_accumulation_veh,6,48.903714410649684
scenario,int095_off035,urban_d_heavy,0.95,0.35,total_model_vehicles,6,74.28289500184394
scenario,int095_off035,urban_d_heavy,0.95,0.35,urban_link_occupancy_total_veh,6,48.04259634370802
scenario,int095_off035,urban_d_heavy,0.95,0.35,urban_movement_queue_total_veh,6,62.64791666666668
scenario,int095_off035,urban_d_heavy,0.95,0.35,urban_queue_plus_link_occupancy_total_veh,6,83.90096442454896
scenario,int095_off040,fw_eb_heavy,0.95,0.4,freeway_total_veh,6,16.409832745396965
scenario,int095_off040,fw_eb_heavy,0.95,0.4,protected_accumulation_veh,6,52.14013933820373
scenario,int095_off040,fw_eb_heavy,0.95,0.4,total_model_vehicles,6,49.49035825406754
scenario,int095_off040,fw_eb_heavy,0.95,0.4,urban_link_occupancy_total_veh,6,51.351743017888175
scenario,int095_off040,fw_eb_heavy,0.95,0.4,urban_movement_queue_total_veh,6,42.248611111111096
scenario,int095_off040,fw_eb_heavy,0.95,0.4,urban_queue_plus_link_occupancy_total_veh,6,55.68209479836866
scenario,int095_off040,ramp_d_bias,0.95,0.4,freeway_total_veh,6,17.878919145895146
scenario,int095_off040,ramp_d_bias,0.95,0.4,protected_accumulation_veh,6,52.22457508585333
scenario,int095_off040,ramp_d_bias,0.95,0.4,total_model_vehicles,6,23.424808454473624
scenario,int095_off040,ramp_d_bias,0.95,0.4,urban_link_occupancy_total_veh,6,56.925621514977344
scenario,int095_off040,ramp_d_bias,0.95,0.4,urban_movement_queue_total_veh,6,80.04259259259258
scenario,int095_off040,ramp_d_bias,0.95,0.4,urban_queue_plus_link_occupancy_total_veh,6,21.087717728223904
scenario,int095_off040,urban_d_heavy,0.95,0.4,freeway_total_veh,6,8.841996694174641
scenario,int095_off040,urban_d_heavy,0.95,0.4,protected_accumulation_veh,6,48.707881077316316
scenario,int095_off040,urban_d_heavy,0.95,0.4,total_model_vehicles,6,74.25871583303558
scenario,int095_off040,urban_d_heavy,0.95,0.4,urban_link_occupancy_total_veh,6,48.213409682087324
scenario,int095_off040,urban_d_heavy,0.95,0.4,urban_movement_queue_total_veh,6,62.772916666666696
scenario,int095_off040,urban_d_heavy,0.95,0.4,urban_queue_plus_link_occupancy_total_veh,6,83.87563027280521
scenario,int095_off050,fw_eb_heavy,0.95,0.5,freeway_total_veh,6,16.407623891115197
scenario,int095_off050,fw_eb_heavy,0.95,0.5,protected_accumulation_veh,6,52.12890545257436
scenario,int095_off050,fw_eb_heavy,0.95,0.5,total_model_vehicles,6,49.45062873119579
scenario,int095_off050,fw_eb_heavy,0.95,0.5,urban_link_occupancy_total_veh,6,50.56000190926331
scenario,int095_off050,fw_eb_heavy,0.95,0.5,urban_movement_queue_total_veh,6,44.03194444444444
scenario,int095_off050,fw_eb_heavy,0.95,0.5,urban_queue_plus_link_occupancy_total_veh,6,55.639831035988266
scenario,int095_off050,ramp_d_bias,0.95,0.5,freeway_total_veh,6,17.890870493294614
scenario,int095_off050,ramp_d_bias,0.95,0.5,protected_accumulation_veh,6,55.09749175251997
scenario,int095_off050,ramp_d_bias,0.95,0.5,total_model_vehicles,6,23.216734637265812
scenario,int095_off050,ramp_d_bias,0.95,0.5,urban_link_occupancy_total_veh,6,54.25450130869446
scenario,int095_off050,ramp_d_bias,0.95,0.5,urban_movement_queue_total_veh,6,77.74884259259258
scenario,int095_off050,ramp_d_bias,0.95,0.5,urban_queue_plus_link_occupancy_total_veh,6,21.469297993480996
scenario,int095_off050,urban_d_heavy,0.95,0.5,freeway_total_veh,6,8.844224147622237
scenario,int095_off050,urban_d_heavy,0.95,0.5,protected_accumulation_veh,6,48.316214410649664
scenario,int095_off050,urban_d_heavy,0.95,0.5,total_model_vehicles,6,74.2105689341802
scenario,int095_off050,urban_d_heavy,0.95,0.5,urban_link_occupancy_total_veh,6,48.55503016826795
scenario,int095_off050,urban_d_heavy,0.95,0.5,urban_movement_queue_total_veh,6,63.022916666666674
scenario,int095_off050,urban_d_heavy,0.95,0.5,urban_queue_plus_link_occupancy_total_veh,6,83.82495620131184
scenario,int100_off010,fw_eb_heavy,1.0,0.1,freeway_total_veh,6,16.432165280889055
scenario,int100_off010,fw_eb_heavy,1.0,0.1,protected_accumulation_veh,6,54.03969446024162
scenario,int100_off010,fw_eb_heavy,1.0,0.1,total_model_vehicles,6,50.272502248949
scenario,int100_off010,fw_eb_heavy,1.0,0.1,urban_link_occupancy_total_veh,6,49.96127963628861
scenario,int100_off010,fw_eb_heavy,1.0,0.1,urban_movement_queue_total_veh,6,35.49861111111111
scenario,int100_off010,fw_eb_heavy,1.0,0.1,urban_queue_plus_link_occupancy_total_veh,6,56.51873417791218
scenario,int100_off010,ramp_d_bias,1.0,0.1,freeway_total_veh,6,17.794452798597746
scenario,int100_off010,ramp_d_bias,1.0,0.1,protected_accumulation_veh,6,46.579082160751376
scenario,int100_off010,ramp_d_bias,1.0,0.1,total_model_vehicles,6,25.031469109717005
scenario,int100_off010,ramp_d_bias,1.0,0.1,urban_link_occupancy_total_veh,6,59.54268533064082
scenario,int100_off010,ramp_d_bias,1.0,0.1,urban_movement_queue_total_veh,6,80.71851851851854
scenario,int100_off010,ramp_d_bias,1.0,0.1,urban_queue_plus_link_occupancy_total_veh,6,22.446724374821983
scenario,int100_off010,urban_d_heavy,1.0,0.1,freeway_total_veh,6,8.884155452953152
scenario,int100_off010,urban_d_heavy,1.0,0.1,protected_accumulation_veh,6,50.24499762764736
scenario,int100_off010,urban_d_heavy,1.0,0.1,total_model_vehicles,6,75.07455269721105
scenario,int100_off010,urban_d_heavy,1.0,0.1,urban_link_occupancy_total_veh,6,44.54120871644391
scenario,int100_off010,urban_d_heavy,1.0,0.1,urban_movement_queue_total_veh,6,64.81944444444447
scenario,int100_off010,urban_d_heavy,1.0,0.1,urban_queue_plus_link_occupancy_total_veh,6,84.75329407764143
scenario,int100_off020,fw_eb_heavy,1.0,0.2,freeway_total_veh,6,16.43096621731651
scenario,int100_off020,fw_eb_heavy,1.0,0.2,protected_accumulation_veh,6,53.59802779357494
scenario,int100_off020,fw_eb_heavy,1.0,0.2,total_model_vehicles,6,50.231835115479406
scenario,int100_off020,fw_eb_heavy,1.0,0.2,urban_link_occupancy_total_veh,6,49.16957935648502
scenario,int100_off020,fw_eb_heavy,1.0,0.2,urban_movement_queue_total_veh,6,37.28194444444444
scenario,int100_off020,fw_eb_heavy,1.0,0.2,urban_queue_plus_link_occupancy_total_veh,6,56.47651034261064
scenario,int100_off020,ramp_d_bias,1.0,0.2,freeway_total_veh,6,17.799794103199496
scenario,int100_off020,ramp_d_bias,1.0,0.2,protected_accumulation_veh,6,46.72074882741824
scenario,int100_off020,ramp_d_bias,1.0,0.2,total_model_vehicles,6,24.89441695071785
scenario,int100_off020,ramp_d_bias,1.0,0.2,urban_link_occupancy_total_veh,6,57.05090737277759
scenario,int100_off020,ramp_d_bias,1.0,0.2,urban_movement_queue_total_veh,6,78.52685185185182
scenario,int100_off020,ramp_d_bias,1.0,0.2,urban_queue_plus_link_occupancy_total_veh,6,22.303162602155904
scenario,int100_off020,urban_d_heavy,1.0,0.2,freeway_total_veh,6,8.885423809604497
scenario,int100_off020,urban_d_heavy,1.0,0.2,protected_accumulation_veh,6,49.853330960980664
scenario,int100_off020,urban_d_heavy,1.0,0.2,total_model_vehicles,6,75.02555677226763
scenario,int100_off020,urban_d_heavy,1.0,0.2,urban_link_occupancy_total_veh,6,44.88285401875542
scenario,int100_off020,urban_d_heavy,1.0,0.2,urban_movement_queue_total_veh,6,65.06944444444447
scenario,int100_off020,urban_d_heavy,1.0,0.2,urban_queue_plus_link_occupancy_total_veh,6,84.70264313208513
scenario,int100_off030,fw_eb_heavy,1.0,0.3,freeway_total_veh,6,16.42942981748993
scenario,int100_off030,fw_eb_heavy,1.0,0.3,protected_accumulation_veh,6,53.15636112690831
scenario,int100_off030,fw_eb_heavy,1.0,0.3,total_model_vehicles,6,50.191481234511706
scenario,int100_off030,fw_eb_heavy,1.0,0.3,urban_link_occupancy_total_veh,6,48.37786544517311
scenario,int100_off030,fw_eb_heavy,1.0,0.3,urban_movement_queue_total_veh,6,39.06527777777777
scenario,int100_off030,fw_eb_heavy,1.0,0.3,urban_queue_plus_link_occupancy_total_veh,6,56.43427317615504
scenario,int100_off030,ramp_d_bias,1.0,0.3,freeway_total_veh,6,17.807367190343243
scenario,int100_off030,ramp_d_bias,1.0,0.3,protected_accumulation_veh,6,49.288734400565104
scenario,int100_off030,ramp_d_bias,1.0,0.3,total_model_vehicles,6,24.736496406275744
scenario,int100_off030,ramp_d_bias,1.0,0.3,urban_link_occupancy_total_veh,6,54.45282034964991
scenario,int100_off030,ramp_d_bias,1.0,0.3,urban_movement_queue_total_veh,6,76.25185185185184
scenario,int100_off030,ramp_d_bias,1.0,0.3,urban_queue_plus_link_occupancy_total_veh,6,22.136337594466053
scenario,int100_off030,urban_d_heavy,1.0,0.3,freeway_total_veh,6,8.887012755134213
scenario,int100_off030,urban_d_heavy,1.0,0.3,protected_accumulation_veh,6,49.461664294314
scenario,int100_off030,urban_d_heavy,1.0,0.3,total_model_vehicles,6,74.97684471748532
scenario,int100_off030,urban_d_heavy,1.0,0.3,urban_link_occupancy_total_veh,6,45.224491035257635
scenario,int100_off030,urban_d_heavy,1.0,0.3,urban_movement_queue_total_veh,6,65.31944444444446
scenario,int100_off030,urban_d_heavy,1.0,0.3,urban_queue_plus_link_occupancy_total_veh,6,84.65198446409767
scenario,int100_off035,fw_eb_heavy,1.0,0.35,freeway_total_veh,6,16.42853540843745
scenario,int100_off035,fw_eb_heavy,1.0,0.35,protected_accumulation_veh,6,52.935527793574956
scenario,int100_off035,fw_eb_heavy,1.0,0.35,total_model_vehicles,6,50.171421479669526
scenario,int100_off035,fw_eb_heavy,1.0,0.35,urban_link_occupancy_total_veh,6,47.98200338506262
scenario,int100_off035,fw_eb_heavy,1.0,0.35,urban_movement_queue_total_veh,6,39.956944444444446
scenario,int100_off035,fw_eb_heavy,1.0,0.35,urban_queue_plus_link_occupancy_total_veh,6,56.41314960118353
scenario,int100_off035,ramp_d_bias,1.0,0.35,freeway_total_veh,6,17.811982869220664
scenario,int100_off035,ramp_d_bias,1.0,0.35,protected_accumulation_veh,6,50.72519273389846
scenario,int100_off035,ramp_d_bias,1.0,0.35,total_model_vehicles,6,24.631213317004534
scenario,int100_off035,ramp_d_bias,1.0,0.35,urban_link_occupancy_total_veh,6,53.20583816551015
scenario,int100_off035,ramp_d_bias,1.0,0.35,urban_movement_queue_total_veh,6,75.19351851851853
scenario,int100_off035,ramp_d_bias,1.0,0.35,urban_queue_plus_link_occupancy_total_veh,6,22.0254781010387
scenario,int100_off035,urban_d_heavy,1.0,0.35,freeway_total_veh,6,8.887927195481678
scenario,int100_off035,urban_d_heavy,1.0,0.35,protected_accumulation_veh,6,49.265830960980686
scenario,int100_off035,urban_d_heavy,1.0,0.35,total_model_vehicles,6,74.95259489630348
scenario,int100_off035,urban_d_heavy,1.0,0.35,urban_link_occupancy_total_veh,6,45.39530644010123
scenario,int100_off035,urban_d_heavy,1.0,0.35,urban_movement_queue_total_veh,6,65.44444444444447
scenario,int100_off035,urban_d_heavy,1.0,0.35,urban_queue_plus_link_occupancy_total_veh,6,84.62665223796704
scenario,int100_off040,fw_eb_heavy,1.0,0.4,freeway_total_veh,6,16.42755704425992
scenario,int100_off040,fw_eb_heavy,1.0,0.4,protected_accumulation_veh,6,52.71469446024164
scenario,int100_off040,fw_eb_heavy,1.0,0.4,total_model_vehicles,6,50.15143966939197
scenario,int100_off040,fw_eb_heavy,1.0,0.4,urban_link_occupancy_total_veh,6,48.12659248208269
scenario,int100_off040,fw_eb_heavy,1.0,0.4,urban_movement_queue_total_veh,6,40.848611111111104
scenario,int100_off040,fw_eb_heavy,1.0,0.4,urban_queue_plus_link_occupancy_total_veh,6,56.392022703230836
scenario,int100_off040,ramp_d_bias,1.0,0.4,freeway_total_veh,6,17.817146189943365
scenario,int100_off040,ramp_d_bias,1.0,0.4,protected_accumulation_veh,6,52.16165106723184
scenario,int100_off040,ramp_d_bias,1.0,0.4,total_model_vehicles,6,24.526432251917118
scenario,int100_off040,ramp_d_bias,1.0,0.4,urban_link_occupancy_total_veh,6,51.95884140874846
scenario,int100_off040,ramp_d_bias,1.0,0.4,urban_movement_queue_total_veh,6,74.13518518518515
scenario,int100_off040,ramp_d_bias,1.0,0.4,urban_queue_plus_link_occupancy_total_veh,6,21.914604617625102
scenario,int100_off040,urban_d_heavy,1.0,0.4,freeway_total_veh,6,8.888921457448584
scenario,int100_off040,urban_d_heavy,1.0,0.4,protected_accumulation_veh,6,49.06999762764733
scenario,int100_off040,urban_d_heavy,1.0,0.4,total_model_vehicles,6,74.92841572749522
scenario,int100_off040,urban_d_heavy,1.0,0.4,urban_link_occupancy_total_veh,6,45.566119778480555
scenario,int100_off040,urban_d_heavy,1.0,0.4,urban_movement_queue_total_veh,6,65.56944444444446
scenario,int100_off040,urban_d_heavy,1.0,0.4,urban_queue_plus_link_occupancy_total_veh,6,84.60131808622333
scenario,int100_off050,fw_eb_heavy,1.0,0.5,freeway_total_veh,6,16.4253490891011
scenario,int100_off050,fw_eb_heavy,1.0,0.5,protected_accumulation_veh,6,52.526509081207955
scenario,int100_off050,fw_eb_heavy,1.0,0.5,total_model_vehicles,6,50.11170926192813
scenario,int100_off050,fw_eb_heavy,1.0,0.5,urban_link_occupancy_total_veh,6,48.55151805465537
scenario,int100_off050,fw_eb_heavy,1.0,0.5,urban_movement_queue_total_veh,6,42.631944444444436
scenario,int100_off050,fw_eb_heavy,1.0,0.5,urban_queue_plus_link_occupancy_total_veh,6,56.34975895556513
scenario,int100_off050,ramp_d_bias,1.0,0.5,freeway_total_veh,6,17.829097537342832
scenario,int100_off050,ramp_d_bias,1.0,0.5,protected_accumulation_veh,6,55.03456773389849
scenario,int100_off050,ramp_d_bias,1.0,0.5,total_model_vehicles,6,24.31835843470917
scenario,int100_off050,ramp_d_bias,1.0,0.5,urban_link_occupancy_total_veh,6,49.28772120246563
scenario,int100_off050,ramp_d_bias,1.0,0.5,urban_movement_queue_total_veh,6,71.84143518518516
scenario,int100_off050,ramp_d_bias,1.0,0.5,urban_queue_plus_link_occupancy_total_veh,6,21.692816042357162
scenario,int100_off050,urban_d_heavy,1.0,0.5,freeway_total_veh,6,8.89114891089618
scenario,int100_off050,urban_d_heavy,1.0,0.5,protected_accumulation_veh,6,48.67833096098067
scenario,int100_off050,urban_d_heavy,1.0,0.5,total_model_vehicles,6,74.88026882863979
scenario,int100_off050,urban_d_heavy,1.0,0.5,urban_link_occupancy_total_veh,6,45.90774026466116
scenario,int100_off050,urban_d_heavy,1.0,0.5,urban_movement_queue_total_veh,6,65.81944444444447
scenario,int100_off050,urban_d_heavy,1.0,0.5,urban_queue_plus_link_occupancy_total_veh,6,84.55064401472997
