time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s
955.1,4533,10491,departure,129,1,164.97,84.48,10.0,950.1,955.1
955.1,6454,10490,arrival,,1,24.34,37.32,,950.1,955.1
955.1,5943,10480,arrival,,1,36.05,40.31,,950.1,955.1
955.1,6846,10482,arrival,,2,47.86,43.13,,950.1,955.1
955.1,5316,10483,arrival,,1,53.29,112.81,,950.1,955.1
955.1,5318,10483,arrival,,1,23.62,114.9,,950.1,955.1
955.1,6486,10490,arrival,,1,7.05,34.93,,950.1,955.1
955.1,5728,10481,arrival,,1,136.56,112.89,,950.1,955.1
955.1,5227,10483,arrival,,1,117.2,105.9,,950.1,955.1
955.1,5752,10481,arrival,,1,5.79,111.98,,950.1,955.1
955.1,5754,10479,departure,125,1,128.84,117.23,5.0,950.1,955.1
960.1,5121,10483,departure,124,1,228.78,112.57,10.0,955.1,960.1
960.1,5635,10479,departure,125,1,251.54,121.26,10.0,955.1,960.1
960.1,6154,10682,arrival,,1,19.18,41.42,,955.1,960.1
960.1,6168,10682,arrival,,1,52.86,56.23,,955.1,960.1
960.1,6174,10682,arrival,,1,2.95,33.6,,955.1,960.1
960.1,5201,10483,departure,124,1,201.92,97.46,10.0,955.1,960.1
960.1,4193,10645,arrival,,1,22.09,100.63,,955.1,960.1
960.1,6245,10490,departure,119,1,298.09,43.81,35.0,955.1,960.1
960.1,6266,10643,departure,71,1,286.93,93.16,15.0,955.1,960.1
960.1,6273,10644,arrival,,1,31.98,41.12,,955.1,960.1
960.1,6334,10644,arrival,,1,11.98,41.07,,955.1,960.1
960.1,5836,10479,departure,125,1,213.23,119.23,10.0,955.1,960.1
960.1,6863,10482,arrival,,1,54.92,44.09,,955.1,960.1
960.1,6884,10482,arrival,,1,9.77,40.22,,955.1,960.1
960.1,5357,10483,arrival,,1,136.96,113.79,,955.1,960.1
960.1,6901,10482,arrival,,2,48.49,44.49,,955.1,960.1
960.1,5908,10644,departure,120,1,963.82,94.36,80.0,955.1,960.1
960.1,6439,10482,departure,120,1,458.47,77.8,40.0,955.1,960.1
960.1,5444,10483,arrival,,1,35.84,114.6,,955.1,960.1
960.1,5447,10483,arrival,,1,107.21,115.59,,955.1,960.1
960.1,6481,10490,arrival,,1,41.0,39.75,,955.1,960.1
960.1,5986,10638,arrival,,2,67.24,115.15,,955.1,960.1
960.1,5995,10682,departure,121,1,140.3,72.15,10.0,955.1,960.1
960.1,6515,10490,arrival,,1,23.71,39.04,,955.1,960.1
960.1,6007,10682,departure,123,1,207.81,89.27,15.0,955.1,960.1
960.1,6026,10490,departure,119,1,361.41,60.13,40.0,955.1,960.1
960.1,4019,10483,departure,124,1,179.32,99.79,10.0,955.1,960.1
960.1,5050,10491,departure,127,1,217.47,68.37,10.0,955.1,960.1
960.1,6077,10490,departure,119,1,337.33,58.05,40.0,955.1,960.1
960.1,6597,10482,departure,120,2,470.52,79.7,40.0,955.1,960.1
960.1,6091,10484,arrival,,1,45.57,40.78,,955.1,960.1
960.1,6116,10490,departure,119,1,319.8,55.38,35.0,955.1,960.1
960.1,5102,10483,departure,125,1,277.81,118.95,10.0,955.1,960.1
965.1,5122,10483,departure,125,1,284.02,102.69,10.0,960.1,965.1
965.1,6405,10490,departure,119,1,356.0,63.85,35.0,960.1,965.1
965.1,6921,10482,arrival,,2,58.09,43.3,,960.1,965.1
965.1,6667,10482,departure,120,2,445.12,77.16,40.0,960.1,965.1
965.1,6928,10482,arrival,,2,23.89,43.86,,960.1,965.1
965.1,5271,10491,departure,127,1,230.77,84.44,10.0,960.1,965.1
965.1,5914,10645,arrival,,1,124.2,102.55,,960.1,965.1
965.1,155,10490,departure,119,1,307.56,48.7,25.0,960.1,965.1
965.1,5275,10483,departure,124,1,236.32,104.01,10.0,960.1,965.1
965.1,6685,10484,departure,24,1,479.66,74.79,45.0,960.1,965.1
965.1,4638,10645,arrival,,1,60.52,99.15,,960.1,965.1
965.1,6432,10643,arrival,,2,25.25,112.73,,960.1,965.1
965.1,6057,10682,departure,123,1,210.14,86.34,15.0,960.1,965.1
965.1,3627,10645,arrival,,1,89.97,98.64,,960.1,965.1
965.1,6315,10643,arrival,,1,32.78,101.14,,960.1,965.1
965.1,6967,10484,arrival,,1,5.69,35.28,,960.1,965.1
965.1,448,10490,departure,119,1,291.52,44.6,20.0,960.1,965.1
965.1,5316,10483,departure,124,1,206.49,107.0,10.0,960.1,965.1
965.1,5318,10483,departure,124,1,180.6,110.44,10.0,960.1,965.1
965.1,2126,10681,departure,2,2,430.07,2.11,75.0,960.1,965.1
965.1,5464,10479,arrival,,1,37.85,78.48,,960.1,965.1
965.1,2138,10681,departure,2,2,436.67,7.01,80.0,960.1,965.1
965.1,6235,10682,arrival,,1,34.72,43.01,,960.1,965.1
965.1,6241,10682,arrival,,1,16.67,36.99,,960.1,965.1
965.1,5227,10483,departure,124,1,261.53,101.82,10.0,960.1,965.1
965.1,6512,10484,arrival,,1,17.81,40.03,,960.1,965.1
965.1,6129,10638,arrival,,1,34.76,124.46,,960.1,965.1
965.1,6130,10682,departure,121,1,152.02,74.4,15.0,960.1,965.1
965.1,1013,10490,departure,119,1,324.02,51.94,30.0,960.1,965.1
965.1,6900,10482,arrival,,1,27.05,44.62,,960.1,965.1
965.1,3707,10645,arrival,,1,30.49,101.51,,960.1,965.1
970.1,6168,10682,departure,121,1,145.11,75.49,10.0,965.1,970.1
970.1,6689,10482,departure,120,2,460.2,79.47,40.0,965.1,970.1
970.1,4679,10491,arrival,,1,77.28,82.66,,965.1,970.1
970.1,5728,10481,departure,127,1,443.3,110.37,15.0,965.1,970.1
970.1,4705,10681,arrival,,2,31.74,44.35,,965.1,970.1
970.1,5752,10481,departure,127,1,317.48,113.46,15.0,965.1,970.1
970.1,6271,10682,arrival,,1,57.74,58.67,,965.1,970.1
970.1,6279,10682,arrival,,1,31.15,45.11,,965.1,970.1
970.1,2709,10681,departure,2,2,431.41,10.05,45.0,965.1,970.1
970.1,6300,10682,arrival,,1,11.07,30.35,,965.1,970.1
970.1,215,10645,arrival,,1,7.61,115.8,,965.1,970.1
970.1,4839,10491,arrival,,1,108.2,80.73,,965.1,970.1
970.1,5357,10483,departure,125,1,292.39,110.02,10.0,965.1,970.1
970.1,4872,10645,arrival,,1,82.42,109.07,,965.1,970.1
970.1,6920,10482,arrival,,1,56.43,41.8,,965.1,970.1
970.1,5925,10644,departure,120,1,999.07,97.62,80.0,965.1,970.1
970.1,6954,10482,arrival,,1,38.28,42.55,,965.1,970.1
970.1,5950,10644,departure,120,1,969.59,85.13,80.0,965.1,970.1
970.1,3907,10645,arrival,,1,142.76,102.6,,965.1,970.1
970.1,5444,10483,departure,124,1,200.94,119.46,10.0,965.1,970.1
970.1,5447,10483,departure,124,1,264.37,110.67,10.0,965.1,970.1
970.1,5986,10638,departure,70,2,224.04,112.06,10.0,965.1,970.1
970.1,5477,10479,arrival,,1,73.86,83.79,,965.1,970.1
970.1,4466,10479,arrival,,1,5.07,70.88,,965.1,970.1
970.1,6009,10639,departure,2,1,360.13,59.02,35.0,965.1,970.1
970.1,5537,10483,arrival,,1,102.92,131.29,,965.1,970.1
970.1,6562,10482,departure,120,1,469.67,77.97,40.0,965.1,970.1
970.1,6083,10645,arrival,,1,113.95,106.86,,965.1,970.1
970.1,5583,10483,arrival,,1,62.77,126.59,,965.1,970.1
970.1,4564,10491,arrival,,1,48.74,83.61,,965.1,970.1
970.1,4054,10645,arrival,,1,42.66,111.53,,965.1,970.1
970.1,4576,10491,arrival,,1,15.14,82.51,,965.1,970.1
970.1,6126,10682,departure,121,1,182.14,78.07,20.0,965.1,970.1
975.1,4869,10681,arrival,,2,56.35,44.83,,970.1,975.1
975.1,6154,10682,departure,123,1,210.68,91.42,15.0,970.1,975.1
975.1,6670,10482,departure,120,2,420.38,63.5,40.0,970.1,975.1
975.1,5649,10483,arrival,,1,21.73,111.87,,970.1,975.1
975.1,4630,10491,arrival,,1,84.18,89.89,,970.1,975.1
975.1,5914,10645,departure,123,1,268.08,104.21,10.0,970.1,975.1
975.1,6174,10682,departure,121,1,177.11,89.05,15.0,970.1,975.1
975.1,6432,10643,departure,10641,2,186.13,117.69,10.0,970.1,975.1
975.1,3627,10645,departure,123,1,232.03,104.46,10.0,970.1,975.1
975.1,6965,10482,arrival,,2,26.16,40.56,,970.1,975.1
975.1,5943,10480,departure,10491,1,225.13,69.6,20.0,970.1,975.1
975.1,5943,10491,arrival,,1,57.8,80.43,,970.1,975.1
975.1,5464,10479,departure,125,1,160.51,97.34,10.0,970.1,975.1
975.1,6235,10682,departure,121,1,115.34,71.51,10.0,970.1,975.1
975.1,2397,10681,arrival,,2,34.18,43.36,,970.1,975.1
975.1,4445,10491,arrival,,1,32.83,80.9,,970.1,975.1
975.1,4193,10645,departure,123,1,305.57,103.34,15.0,970.1,975.1
975.1,6278,10682,arrival,,1,43.85,44.31,,970.1,975.1
975.1,6306,10682,arrival,,1,17.05,33.31,,970.1,975.1
975.1,4532,10479,arrival,,1,13.93,77.71,,970.1,975.1
975.1,6598,10482,departure,120,1,523.2,82.51,40.0,970.1,975.1
975.1,2528,10681,departure,2,2,429.43,5.67,50.0,970.1,975.1
975.1,5616,10483,arrival,,1,109.86,100.43,,970.1,975.1
975.1,6129,10638,departure,70,1,215.79,133.42,10.0,970.1,975.1
980.1,4992,10681,arrival,,2,0.46,38.84,,975.1,980.1
980.1,6279,10682,departure,121,1,120.45,80.95,10.0,975.1,980.1
980.1,4872,10645,departure,123,1,232.31,107.15,10.0,975.1,980.1
980.1,4638,10645,departure,123,1,346.19,107.59,15.0,975.1,980.1
980.1,5664,10483,arrival,,1,85.19,117.07,,975.1,980.1
980.1,5537,10483,departure,125,1,293.0,140.11,10.0,975.1,980.1
980.1,5922,10481,arrival,,1,86.77,133.42,,975.1,980.1
980.1,6309,10682,arrival,,1,39.18,69.76,,975.1,980.1
980.1,4905,10681,arrival,,2,51.9,41.69,,975.1,980.1
980.1,6315,10643,departure,71,1,304.96,80.16,15.0,975.1,980.1
980.1,5176,10645,arrival,,1,51.08,117.74,,975.1,980.1
980.1,6836,10490,arrival,,1,25.2,44.73,,975.1,980.1
980.1,6081,10639,departure,2,1,331.74,49.75,30.0,975.1,980.1
980.1,3907,10645,departure,123,1,286.41,105.31,10.0,975.1,980.1
980.1,6083,10645,departure,123,1,261.09,105.73,10.0,975.1,980.1
980.1,5574,10491,arrival,,1,48.85,101.95,,975.1,980.1
980.1,4679,10491,departure,129,1,186.92,71.37,10.0,975.1,980.1
980.1,5583,10483,departure,125,1,247.28,137.18,10.0,975.1,980.1
980.1,4564,10491,departure,129,1,163.0,77.14,10.0,975.1,980.1
980.1,4576,10491,departure,129,1,130.8,80.68,10.0,975.1,980.1
980.1,6241,10682,departure,123,1,204.6,91.1,15.0,975.1,980.1
980.1,5477,10479,departure,125,1,203.72,102.4,10.0,975.1,980.1
980.1,4454,10491,arrival,,1,91.26,97.7,,975.1,980.1
980.1,4839,10491,departure,127,1,213.94,68.57,10.0,975.1,980.1
980.1,4962,10681,arrival,,2,36.21,37.83,,975.1,980.1
980.1,4466,10479,departure,125,1,122.3,96.49,10.0,975.1,980.1
980.1,4849,10681,arrival,,2,11.96,42.82,,975.1,980.1
980.1,3707,10645,departure,123,1,314.52,106.66,15.0,975.1,980.1
980.1,6271,10682,departure,121,1,159.87,86.77,10.0,975.1,980.1
985.1,5649,10483,departure,124,1,181.54,118.55,10.0,980.1,985.1
985.1,5776,10479,arrival,,1,68.41,97.61,,980.1,985.1
985.1,4630,10491,departure,127,1,203.48,79.18,10.0,980.1,985.1
985.1,6424,10644,arrival,,1,28.46,43.79,,980.1,985.1
985.1,6300,10682,departure,121,1,211.23,84.01,15.0,980.1,985.1
985.1,5021,10483,arrival,,1,109.66,108.02,,980.1,985.1
985.1,4515,10491,arrival,,1,61.54,97.79,,980.1,985.1
985.1,5674,10483,arrival,,1,86.15,99.75,,980.1,985.1
985.1,4532,10479,departure,125,1,135.01,95.89,10.0,980.1,985.1
985.1,5943,10491,departure,129,1,172.4,81.88,10.0,980.1,985.1
985.1,5058,10681,arrival,,2,25.58,42.1,,980.1,985.1
985.1,4548,10491,arrival,,1,25.7,100.82,,980.1,985.1
985.1,4563,10479,arrival,,1,101.45,100.35,,980.1,985.1
985.1,4054,10645,departure,123,1,348.47,109.48,15.0,980.1,985.1
985.1,215,10645,departure,123,1,319.78,110.6,15.0,980.1,985.1
985.1,4445,10491,departure,129,1,144.16,80.26,10.0,980.1,985.1
985.1,6495,10643,arrival,,2,101.19,111.89,,980.1,985.1
985.1,6510,10643,arrival,,2,1.44,108.66,,980.1,985.1
985.1,5616,10483,departure,125,1,262.96,119.61,10.0,980.1,985.1
985.1,5240,10645,arrival,,1,44.78,119.62,,980.1,985.1
985.1,4990,10491,arrival,,1,93.51,94.54,,980.1,985.1
990.1,6278,10682,departure,121,1,197.88,60.64,15.0,985.1,990.1
990.1,6033,10644,departure,120,1,972.22,95.62,85.0,985.1,990.1
990.1,6422,10644,arrival,,1,42.1,40.19,,985.1,990.1
990.1,4887,10479,arrival,,1,112.76,109.28,,985.1,990.1
990.1,6171,10638,arrival,,2,146.67,124.46,,985.1,990.1
990.1,5664,10483,departure,124,1,245.98,114.0,10.0,985.1,990.1
990.1,5922,10481,departure,127,1,272.88,133.35,10.0,985.1,990.1
990.1,6306,10682,departure,121,1,162.73,60.29,15.0,985.1,990.1
990.1,6445,10490,departure,119,1,335.25,48.16,35.0,985.1,990.1
990.1,4912,10491,arrival,,1,32.57,93.89,,985.1,990.1
990.1,6454,10490,departure,119,1,320.29,44.83,35.0,985.1,990.1
990.1,5176,10645,departure,123,1,225.44,133.03,10.0,985.1,990.1
990.1,696,10645,arrival,,1,37.7,108.78,,985.1,990.1
990.1,6328,10682,arrival,,1,89.92,102.67,,985.1,990.1
990.1,6075,10644,departure,120,1,939.31,84.25,80.0,985.1,990.1
990.1,6333,10682,arrival,,1,60.66,104.64,,985.1,990.1
990.1,6846,10482,departure,120,2,415.01,65.61,35.0,985.1,990.1
990.1,6340,10682,arrival,,1,37.09,109.23,,985.1,990.1
990.1,5574,10491,departure,127,1,183.53,88.98,10.0,985.1,990.1
990.1,5968,10481,arrival,,1,25.42,114.05,,985.1,990.1
990.1,6486,10490,departure,119,1,306.74,40.39,35.0,985.1,990.1
990.1,6361,10682,arrival,,1,9.76,116.79,,985.1,990.1
990.1,6236,10484,arrival,,1,32.52,43.26,,985.1,990.1
990.1,6752,10482,departure,120,1,527.13,83.7,45.0,985.1,990.1
990.1,6880,10490,arrival,,1,48.42,43.01,,985.1,990.1
990.1,4454,10491,departure,127,1,215.67,77.57,10.0,985.1,990.1
990.1,6762,10482,departure,120,2,514.43,90.3,45.0,985.1,990.1
990.1,4722,10646,arrival,,1,27.09,44.85,,985.1,990.1
990.1,6388,10490,departure,119,1,357.82,48.7,40.0,985.1,990.1
990.1,5104,10681,arrival,,2,4.3,33.49,,985.1,990.1
990.1,6907,10482,arrival,,1,11.31,31.81,,985.1,990.1
990.1,6781,10482,departure,120,2,437.22,66.1,40.0,985.1,990.1
995.1,4864,10646,arrival,,1,28.32,43.02,,990.1,995.1
995.1,6661,10643,arrival,,2,121.18,123.61,,990.1,995.1
995.1,6924,10482,arrival,,1,7.21,30.99,,990.1,995.1
995.1,5776,10479,departure,125,1,215.43,113.44,10.0,990.1,995.1
995.1,4887,10479,departure,125,1,112.76,109.28,5.0,990.1,995.1
995.1,2327,10484,arrival,,1,38.98,44.56,,990.1,995.1
995.1,6171,10638,departure,70,2,146.67,124.46,5.0,990.1,995.1
995.1,6427,10682,arrival,,1,134.46,102.14,,990.1,995.1
995.1,5021,10483,departure,124,1,265.81,114.63,10.0,990.1,995.1
995.1,4515,10491,departure,127,1,194.51,93.87,10.0,990.1,995.1
995.1,6309,10682,departure,121,1,219.62,59.78,15.0,990.1,995.1
995.1,5674,10483,departure,124,1,226.01,105.46,10.0,990.1,995.1
995.1,5046,10638,arrival,,1,122.33,117.21,,990.1,995.1
995.1,6974,10482,arrival,,2,19.08,33.21,,990.1,995.1
995.1,6082,10481,arrival,,1,128.51,120.6,,990.1,995.1
995.1,4548,10491,departure,127,1,162.48,96.4,10.0,990.1,995.1
995.1,6481,10490,departure,119,1,355.85,52.47,35.0,990.1,995.1
995.1,6609,10482,departure,120,1,477.71,48.98,50.0,990.1,995.1
995.1,4563,10479,departure,125,1,251.93,116.05,10.0,990.1,995.1
995.1,6607,10644,arrival,,1,6.47,39.72,,990.1,995.1
995.1,6610,10643,arrival,,2,0.17,116.8,,990.1,995.1
995.1,4951,10479,arrival,,1,94.43,99.64,,990.1,995.1
995.1,6487,10644,arrival,,1,24.51,40.37,,990.1,995.1
995.1,6233,10645,arrival,,1,113.05,109.62,,990.1,995.1
995.1,5979,10491,arrival,,1,0.9,117.27,,990.1,995.1
995.1,6495,10643,departure,10641,2,247.41,89.06,10.0,990.1,995.1
995.1,4968,10479,arrival,,1,62.35,93.44,,990.1,995.1
995.1,6124,10645,arrival,,1,149.66,110.31,,990.1,995.1
995.1,4719,10491,arrival,,1,109.68,108.64,,990.1,995.1
995.1,6515,10490,departure,119,1,338.58,53.15,35.0,990.1,995.1
995.1,6901,10482,departure,120,2,429.59,66.03,35.0,990.1,995.1
995.1,5240,10645,departure,123,1,217.13,126.72,10.0,990.1,995.1
995.1,2806,10681,arrival,,2,12.11,42.36,,990.1,995.1
995.1,6258,10638,arrival,,2,0.27,118.91,,990.1,995.1
995.1,4990,10491,departure,127,1,220.31,91.41,10.0,990.1,995.1
1000.1,6656,10484,arrival,,1,4.69,42.26,,995.1,1000.1
1000.1,6663,10643,arrival,,2,39.44,110.88,,995.1,1000.1
1000.1,5659,10483,arrival,,1,92.68,114.84,,995.1,1000.1
1000.1,6691,10643,arrival,,2,4.37,115.58,,995.1,1000.1
1000.1,5686,10483,arrival,,1,56.21,115.7,,995.1,1000.1
1000.1,6720,10482,departure,120,1,524.21,50.49,55.0,995.1,1000.1
1000.1,6732,10643,arrival,,2,129.22,112.81,,995.1,1000.1
1000.1,3159,10681,arrival,,2,51.19,41.04,,995.1,1000.1
1000.1,6746,10643,arrival,,2,61.2,111.92,,995.1,1000.1
1000.1,4705,10681,departure,2,2,350.99,65.87,30.0,995.1,1000.1
1000.1,4719,10491,departure,129,1,109.68,108.64,5.0,995.1,1000.1
1000.1,6771,10482,departure,120,1,508.5,49.75,50.0,995.1,1000.1
1000.1,6775,10643,arrival,,2,92.67,112.68,,995.1,1000.1
1000.1,4737,10479,arrival,,1,138.05,112.08,,995.1,1000.1
1000.1,4748,10479,arrival,,1,104.35,111.73,,995.1,1000.1
1000.1,6824,10482,departure,120,1,491.9,51.6,45.0,995.1,1000.1
1000.1,6328,10682,departure,123,1,223.9,91.01,10.0,995.1,1000.1
1000.1,5818,10681,arrival,,2,33.49,38.82,,995.1,1000.1
1000.1,6333,10682,departure,121,1,196.21,91.22,10.0,995.1,1000.1
1000.1,6338,10645,arrival,,1,143.83,116.18,,995.1,1000.1
1000.1,6340,10682,departure,121,1,177.3,93.18,10.0,995.1,1000.1
1000.1,6346,10639,arrival,,1,24.8,42.49,,995.1,1000.1
1000.1,6863,10482,departure,120,2,485.23,67.32,40.0,995.1,1000.1
1000.1,6361,10682,departure,121,1,157.91,96.86,10.0,995.1,1000.1
1000.1,6921,10482,departure,120,2,429.07,63.77,35.0,995.1,1000.1
1000.1,6427,10682,departure,121,1,134.46,102.14,5.0,995.1,1000.1
1000.1,6949,10482,arrival,,1,4.1,35.88,,995.1,1000.1
1000.1,4912,10491,departure,127,1,165.78,97.87,10.0,995.1,1000.1
1000.1,6448,10682,arrival,,1,111.87,113.16,,995.1,1000.1
1000.1,6490,10682,arrival,,1,79.99,114.35,,995.1,1000.1
1000.1,4955,10483,arrival,,1,27.29,119.38,,995.1,1000.1
1000.1,6510,10643,departure,71,2,292.55,90.12,15.0,995.1,1000.1
1000.1,7039,10482,arrival,,2,43.13,35.84,,995.1,1000.1
1000.1,7051,10482,arrival,,2,21.74,42.47,,995.1,1000.1
1000.1,6579,10484,arrival,,1,24.8,40.28,,995.1,1000.1
1000.1,7109,10482,arrival,,2,5.32,37.36,,995.1,1000.1
1000.1,6091,10484,departure,24,1,468.32,73.63,40.0,995.1,1000.1
1000.1,2510,10681,arrival,,2,16.25,36.21,,995.1,1000.1
1000.1,4574,10491,arrival,,1,117.66,119.53,,995.1,1000.1
1005.1,6660,10682,arrival,,1,15.75,107.63,,1000.1,1005.1
1005.1,4869,10681,departure,2,2,404.79,85.79,30.0,1000.1,1005.1
1005.1,6661,10643,departure,71,2,283.45,105.02,10.0,1000.1,1005.1
1005.1,6928,10482,departure,120,2,484.16,82.2,40.0,1000.1,1005.1
1005.1,7186,10482,arrival,,2,5.52,40.33,,1000.1,1005.1
1005.1,6448,10682,departure,121,1,111.87,113.16,5.0,1000.1,1005.1
1005.1,5968,10481,departure,127,1,344.91,111.26,15.0,1000.1,1005.1
1005.1,4951,10479,departure,125,1,242.77,112.75,10.0,1000.1,1005.1
1005.1,6233,10645,departure,123,1,267.77,112.49,10.0,1000.1,1005.1
1005.1,5979,10491,departure,127,1,166.39,118.67,10.0,1000.1,1005.1
1005.1,2397,10681,departure,2,2,349.02,71.79,30.0,1000.1,1005.1
1005.1,6744,10643,arrival,,2,52.45,116.69,,1000.1,1005.1
1005.1,7012,10482,arrival,,1,40.86,43.86,,1000.1,1005.1
1005.1,4968,10479,departure,125,1,204.81,111.13,10.0,1000.1,1005.1
1005.1,6766,10643,arrival,,2,13.62,112.72,,1000.1,1005.1
1005.1,6258,10638,departure,70,2,167.44,120.08,10.0,1000.1,1005.1
1005.1,2931,10681,arrival,,2,45.23,40.46,,1000.1,1005.1
1005.1,5757,10483,arrival,,1,165.52,120.04,,1000.1,1005.1
1005.1,4737,10479,departure,125,1,138.05,112.08,5.0,1000.1,1005.1
1005.1,2943,10484,arrival,,1,36.78,41.05,,1000.1,1005.1
1005.1,4748,10479,departure,125,1,104.35,111.73,5.0,1000.1,1005.1
1005.1,2714,10484,arrival,,1,14.74,41.89,,1000.1,1005.1
1005.1,6578,10682,arrival,,1,40.7,107.04,,1000.1,1005.1
1005.1,5046,10638,departure,126,2,280.1,112.78,10.0,1000.1,1005.1
1005.1,696,10645,departure,123,1,341.83,110.12,15.0,1000.1,1005.1
1005.1,5309,10491,arrival,,1,88.3,106.24,,1000.1,1005.1
1005.1,4291,10681,arrival,,2,24.67,43.83,,1000.1,1005.1
1005.1,7123,10482,arrival,,2,22.54,42.17,,1000.1,1005.1
1005.1,5846,10479,arrival,,1,24.44,83.87,,1000.1,1005.1
1005.1,7129,10482,arrival,,2,44.0,40.8,,1000.1,1005.1
1005.1,4574,10491,departure,129,1,117.66,119.53,5.0,1000.1,1005.1
1005.1,6884,10482,departure,120,1,512.47,69.37,45.0,1000.1,1005.1
1005.1,6124,10645,departure,123,1,303.23,110.83,10.0,1000.1,1005.1
1005.1,2286,10681,arrival,,1,21.48,40.02,,1000.1,1005.1
1005.1,6900,10482,departure,120,1,493.44,72.51,40.0,1000.1,1005.1
1010.1,5888,10681,arrival,,2,7.48,32.54,,1005.1,1010.1
1010.1,6920,10482,departure,120,1,520.26,90.86,40.0,1005.1,1010.1
1010.1,5139,10645,arrival,,1,29.68,106.68,,1005.1,1010.1
1010.1,5652,10491,arrival,,1,110.25,122.14,,1005.1,1010.1
1010.1,5659,10483,departure,124,1,252.71,115.59,10.0,1005.1,1010.1
1010.1,4124,10645,arrival,,1,63.69,107.5,,1005.1,1010.1
1010.1,4905,10681,departure,2,2,356.67,67.73,30.0,1005.1,1010.1
1010.1,6954,10482,departure,120,1,487.47,81.18,40.0,1005.1,1010.1
1010.1,6699,10682,arrival,,1,128.94,87.14,,1005.1,1010.1
1010.1,7214,10482,arrival,,2,45.79,40.67,,1005.1,1010.1
1010.1,5686,10483,departure,124,1,217.4,116.38,10.0,1005.1,1010.1
1010.1,6967,10484,departure,24,1,485.55,75.37,45.0,1005.1,1010.1
1010.1,7228,10482,arrival,,2,28.24,43.23,,1005.1,1010.1
1010.1,5448,10479,arrival,,1,84.74,91.54,,1005.1,1010.1
1010.1,6728,10682,arrival,,1,106.35,92.38,,1005.1,1010.1
1010.1,6732,10643,departure,71,2,281.65,97.06,10.0,1005.1,1010.1
1010.1,5459,10681,arrival,,2,58.75,44.74,,1005.1,1010.1
1010.1,6996,10482,arrival,,1,54.98,41.44,,1005.1,1010.1
1010.1,6490,10682,departure,121,1,215.62,69.35,10.0,1005.1,1010.1
1010.1,4955,10483,departure,124,1,192.08,117.79,10.0,1005.1,1010.1
1010.1,6746,10643,departure,10641,2,214.93,103.13,10.0,1005.1,1010.1
1010.1,2925,10681,arrival,,2,46.09,39.37,,1005.1,1010.1
1010.1,6512,10484,departure,24,1,506.61,80.17,45.0,1005.1,1010.1
1010.1,5745,10479,arrival,,1,55.29,92.33,,1005.1,1010.1
1010.1,6775,10643,departure,10641,2,250.62,106.52,10.0,1005.1,1010.1
1010.1,3706,10484,arrival,,1,55.28,44.5,,1005.1,1010.1
1010.1,5757,10483,departure,124,1,165.52,120.04,5.0,1005.1,1010.1
1010.1,1956,10681,arrival,,2,23.68,37.94,,1005.1,1010.1
1010.1,5800,10479,arrival,,1,25.63,88.09,,1005.1,1010.1
1010.1,4014,10484,arrival,,1,35.31,47.02,,1005.1,1010.1
1010.1,6836,10490,departure,119,1,356.42,74.41,30.0,1005.1,1010.1
1010.1,7094,10482,arrival,,1,36.41,44.11,,1005.1,1010.1
1010.1,5309,10491,departure,129,1,88.3,106.24,5.0,1005.1,1010.1
1010.1,6082,10481,departure,127,2,449.98,106.41,15.0,1005.1,1010.1
1010.1,6338,10645,departure,123,1,302.87,115.21,10.0,1005.1,1010.1
1010.1,6610,10643,departure,71,2,315.12,83.78,15.0,1005.1,1010.1
1010.1,6354,10681,arrival,,2,30.72,37.84,,1005.1,1010.1
1010.1,4053,10645,arrival,,1,103.78,107.12,,1005.1,1010.1
1015.1,6660,10682,departure,121,1,149.21,83.37,10.0,1010.1,1015.1
1015.1,6663,10643,departure,71,2,308.74,76.64,15.0,1010.1,1015.1
1015.1,5652,10491,departure,129,1,110.25,122.14,5.0,1010.1,1015.1
1015.1,4370,10645,arrival,,1,66.43,113.21,,1010.1,1015.1
