start_sec,end_sec,connector,source_link,target_link,departures_observed,departures_inferred,departures_total,discharge_vph,arrival_events,mean_vehicles,mean_stopped,mean_speed_kph
4200,4350,10646,121,120,33,0,33,792.0,30,5.626666666666667,0.0,41.05996445497627
4200,4350,10681,68,2,12,0,12,288.0,12,1.54,0.0,55.222770562770506
4200,4350,10682,2,121,41,0,41,984.0,49,17.006666666666668,4.833333333333333,14.092912583300683
4200,4350,10772,68,121,2,42,44,1056.0,44,0.013333333333333334,0.0,46.89
4200,4350,10773,121,123,3,50,53,1272.0,53,0.02,0.0,76.83
4350,4500,10479,26,125,37,0,37,888.0,37,2.48,0.0,94.11838709677421
4350,4500,10480,124,26,7,0,7,168.0,5,0.4666666666666667,0.0,50.43528571428571
4350,4500,10481,2,127,12,0,12,288.0,16,125.26,113.18666666666667,1.1642423758582165
4350,4500,10482,32,120,29,0,29,696.0,25,6.52,0.0,41.06896728016381
4350,4500,10483,119,124,15,0,15,360.0,17,1.54,0.0,79.30861471861475
4350,4500,10484,31,24,31,0,31,744.0,32,6.76,0.0,42.257041420118405
4350,4500,10490,129,119,10,0,10,240.0,11,1.7466666666666666,0.0,41.334618320610716
4350,4500,10491,26,129,39,0,39,936.0,38,19.346666666666668,8.773333333333333,10.61674362508614
4350,4500,10638,120,70,41,0,41,984.0,40,5.206666666666667,0.0,53.23087067861715
4350,4500,10639,70,2,5,0,5,120.0,6,0.9866666666666667,0.13333333333333333,32.8793243243243
4350,4500,10643,2,126,23,0,23,552.0,26,4.526666666666666,1.0466666666666666,42.54600883652427
4350,4500,10644,69,120,23,0,23,552.0,29,11.533333333333333,0.013333333333333334,37.80137572254311
4350,4500,10645,120,123,43,0,43,1032.0,42,3.28,0.0,111.3219715447154
4350,4500,10646,121,120,33,0,33,792.0,32,5.366666666666666,0.013333333333333334,44.15513043478265
4350,4500,10681,68,2,13,0,13,312.0,13,1.9866666666666666,0.0,46.801543624161106
4350,4500,10682,2,121,39,0,39,936.0,38,19.346666666666668,5.7,10.980916609235004
4350,4500,10772,68,121,6,40,46,1104.0,46,0.07333333333333333,0.04,16.615454545454543
4350,4500,10773,121,123,3,52,55,1320.0,55,0.02,0.0,68.62333333333333
4500,4650,10479,26,125,31,0,31,744.0,32,2.46,0.0,77.14644986449866
4500,4650,10480,124,26,4,0,4,96.0,6,0.46,0.0,43.617681159420336
4500,4650,10481,2,127,16,0,16,384.0,14,124.95333333333333,110.87333333333333,1.4262444646001127
4500,4650,10482,32,120,27,0,27,648.0,29,6.7,0.0,39.58610945273653
4500,4650,10483,119,124,13,0,13,312.0,16,1.24,0.0,81.87010752688175
4500,4650,10484,31,24,30,0,30,720.0,32,6.72,0.0,42.18007936507945
4500,4650,10490,129,119,8,0,8,192.0,7,1.2,0.0,42.181277777777865
4500,4650,10491,26,129,52,0,52,1248.0,44,14.16,4.253333333333333,19.614976459510302
4500,4650,10638,120,70,38,0,38,912.0,37,4.44,0.0,57.707027027027
4500,4650,10639,70,2,7,0,7,168.0,7,2.12,0.25333333333333335,30.260660377358494
4500,4650,10643,2,126,21,0,21,504.0,20,2.12,0.0,69.41345911949689
4500,4650,10644,69,120,30,0,30,720.0,28,13.366666666666667,0.0,40.137591022443736
4500,4650,10645,120,123,37,0,37,888.0,37,2.9266666666666667,0.0,106.54371298405452
4500,4650,10646,121,120,31,0,31,744.0,31,4.8933333333333335,0.0,45.7799182561306
4500,4650,10681,68,2,11,0,11,264.0,11,1.3933333333333333,0.0,56.56440191387563
4500,4650,10682,2,121,41,0,41,984.0,39,17.3,5.806666666666667,13.210608863198447
4500,4650,10772,68,121,5,43,48,1152.0,48,0.03333333333333333,0.0,35.26
4500,4650,10773,121,123,2,56,58,1392.0,58,0.013333333333333334,0.0,77.625
4650,4800,10479,26,125,46,0,46,1104.0,46,3.3066666666666666,0.0,86.43312499999996
4650,4800,10480,124,26,10,0,10,240.0,10,0.7533333333333333,0.0,47.722389380530956
4650,4800,10481,2,127,19,0,19,456.0,16,124.29333333333334,110.15333333333334,1.4273079811199332
4650,4800,10482,32,120,20,0,20,480.0,21,4.24,0.0,39.520314465408994
4650,4800,10483,119,124,38,0,38,912.0,33,3.86,0.02,66.85620034542318
4650,4800,10484,31,24,21,0,21,504.0,15,4.226666666666667,0.0,39.04222397476339
4650,4800,10490,129,119,3,0,3,72.0,4,0.5,0.0,42.499866666666634
4650,4800,10491,26,129,40,0,40,960.0,41,12.906666666666666,6.22,17.99821280991734
4650,4800,10638,120,70,40,0,40,960.0,45,5.993333333333333,0.0,50.046251390433696
4650,4800,10639,70,2,8,0,8,192.0,9,2.58,0.54,28.681524547803583
4650,4800,10643,2,126,7,0,7,168.0,5,0.7333333333333333,0.0,70.01090909090908
4650,4800,10644,69,120,22,0,22,528.0,14,8.653333333333334,0.0,38.5712403697997
4650,4800,10645,120,123,40,0,40,960.0,40,3.006666666666667,0.0,111.25170731707318
4650,4800,10646,121,120,31,0,31,744.0,33,5.9,0.02666666666666667,41.353999999999914
4650,4800,10681,68,2,8,0,8,192.0,8,1.2,0.0,47.49649999999991
4650,4800,10682,2,121,44,0,44,1056.0,40,15.726666666666667,4.3,14.257520135650712
4650,4800,10772,68,121,3,35,38,912.0,38,0.02,0.0,54.13666666666666
4650,4800,10773,121,123,3,48,51,1224.0,51,0.02,0.0,73.86
4800,4950,10479,26,125,44,0,44,1056.0,41,2.8866666666666667,0.0,92.64491916859127
4800,4950,10480,124,26,8,0,8,192.0,10,0.6266666666666667,0.013333333333333334,46.098617021276546
4800,4950,10481,2,127,17,0,17,408.0,16,122.11333333333333,107.72,1.61099088278648
4800,4950,10482,32,120,21,0,21,504.0,17,4.22,0.0,42.17684044233801
4800,4950,10483,119,124,11,0,11,264.0,11,1.2266666666666666,0.0,65.12461956521739
4800,4950,10484,31,24,14,0,14,336.0,18,4.133333333333334,0.0,39.42517741935491
4800,4950,10490,129,119,4,0,4,96.0,5,0.84,0.0,41.977539682539664
4800,4950,10491,26,129,30,0,30,720.0,39,17.593333333333334,11.653333333333334,10.237362637362647
4800,4950,10638,120,70,37,0,37,888.0,35,4.753333333333333,0.0,52.17044880785421
4800,4950,10639,70,2,10,0,10,240.0,8,2.3133333333333335,0.7333333333333333,25.97155619596542
4800,4950,10643,2,126,10,0,10,240.0,13,1.3266666666666667,0.0,67.07703517587937
4800,4950,10644,69,120,20,0,20,480.0,19,8.1,0.0,39.8709053497943
4800,4950,10645,120,123,31,0,31,744.0,34,2.493333333333333,0.0,111.40195187165772
4800,4950,10646,121,120,28,0,28,672.0,26,4.74,0.0,40.15724331926849
4800,4950,10681,68,2,5,0,5,120.0,5,0.7733333333333333,0.0,46.33767241379315
4800,4950,10682,2,121,47,0,47,1128.0,46,12.566666666666666,2.22,20.33621220159149
4800,4950,10772,68,121,6,27,33,792.0,33,0.04666666666666667,0.02,19.378571428571426
4800,4950,10773,121,123,5,47,52,1248.0,52,0.03333333333333333,0.0,66.89399999999999
4950,5100,10479,26,125,30,0,30,720.0,31,2.2933333333333334,0.0,82.40031976744189
4950,5100,10480,124,26,10,0,10,240.0,8,0.8466666666666667,0.006666666666666667,42.76834645669294
4950,5100,10481,2,127,17,0,17,408.0,18,123.21333333333334,109.85333333333334,1.5309273888107184
4950,5100,10482,32,120,18,0,18,432.0,18,4.166666666666667,0.0,39.805424000000194
4950,5100,10483,119,124,14,0,14,336.0,16,1.4,0.0,80.3034285714286
4950,5100,10484,31,24,28,0,28,672.0,23,5.2,0.0,43.00369230769242
4950,5100,10490,129,119,10,0,10,240.0,10,1.82,0.0,37.300329670329695
4950,5100,10491,26,129,40,0,40,960.0,39,19.22,8.173333333333334,11.17033298647242
4950,5100,10638,120,70,39,0,39,936.0,39,5.233333333333333,0.0,51.12355414012737
4950,5100,10639,70,2,5,0,5,120.0,4,0.9333333333333333,0.02,39.76807142857151
4950,5100,10643,2,126,16,0,16,384.0,15,1.7333333333333334,0.0,65.91080769230764
4950,5100,10644,69,120,12,0,12,288.0,13,5.64,0.0,42.41822695035457
4950,5100,10645,120,123,39,0,39,936.0,43,3.033333333333333,0.0,109.63516483516499
4950,5100,10646,121,120,31,0,31,744.0,32,5.166666666666667,0.0,46.0894580645161
4950,5100,10681,68,2,11,0,11,264.0,11,1.58,0.0,49.300886075949435
4950,5100,10682,2,121,44,0,44,1056.0,41,11.393333333333333,1.9666666666666666,20.688864833235797
4950,5100,10772,68,121,6,37,43,1032.0,43,0.04,0.006666666666666667,18.365
4950,5100,10773,121,123,3,50,53,1272.0,53,0.02,0.0,70.18333333333334
5100,5250,10479,26,125,39,0,39,936.0,39,2.7866666666666666,0.0,86.94770334928226
5100,5250,10480,124,26,9,0,9,216.0,11,0.8466666666666667,0.0,44.48370078740156
5100,5250,10481,2,127,17,0,17,408.0,19,123.39333333333333,107.71333333333334,1.7253757631422513
5100,5250,10482,32,120,20,0,20,480.0,21,4.566666666666666,0.0,41.656321167883306
5100,5250,10483,119,124,16,0,16,384.0,15,1.1266666666666667,0.0,96.39396449704141
5100,5250,10484,31,24,18,0,18,432.0,22,4.64,0.0,40.70524425287367
5100,5250,10490,129,119,4,0,4,96.0,4,0.72,0.0,36.72518518518515
5100,5250,10491,26,129,37,0,37,888.0,43,18.753333333333334,9.873333333333333,12.243629576964059
5100,5250,10638,120,70,46,0,46,1104.0,47,5.433333333333334,0.0,58.8278773006135
5100,5250,10639,70,2,4,0,4,96.0,5,0.84,0.006666666666666667,37.62825396825393
5100,5250,10643,2,126,8,0,8,192.0,10,0.9666666666666667,0.0,65.07517241379308
5100,5250,10644,69,120,20,0,20,480.0,16,7.76,0.0,38.84086769759454
5100,5250,10645,120,123,42,0,42,1008.0,38,3.1266666666666665,0.0,109.27684434968009
5100,5250,10646,121,120,34,0,34,816.0,34,5.52,0.0,45.547113526570115
5100,5250,10681,68,2,10,0,10,240.0,11,1.52,0.0,50.418815789473676
5100,5250,10682,2,121,39,0,39,936.0,45,11.9,2.973333333333333,18.83253221288517
5100,5250,10772,68,121,9,37,46,1104.0,47,0.06666666666666667,0.006666666666666667,30.0
5100,5250,10773,121,123,3,48,51,1224.0,51,0.02,0.0,67.74666666666667
5250,5400,10479,26,125,36,0,36,864.0,40,2.5933333333333333,0.0,93.0641902313625
5250,5400,10480,124,26,11,0,11,264.0,8,0.7666666666666667,0.04666666666666667,43.3460869565217
5250,5400,10481,2,127,19,0,19,456.0,19,125.08,109.72,1.6494403581707717
5250,5400,10482,32,120,14,0,14,336.0,12,2.68,0.0,42.04335820895524
5250,5400,10483,119,124,16,0,16,384.0,15,1.0733333333333333,0.0,105.9417391304348
5250,5400,10484,31,24,23,0,23,552.0,19,4.52,0.0,41.43066371681416
5250,5400,10490,129,119,9,0,9,216.0,10,1.7866666666666666,0.0,37.36003731343288
5250,5400,10491,26,129,33,0,33,792.0,31,24.32,17.8,6.929248903508756
5250,5400,10638,120,70,36,0,36,864.0,36,5.213333333333333,0.0,49.56184143222497
5250,5400,10639,70,2,7,0,7,168.0,7,1.64,0.11333333333333333,35.560731707317075
5250,5400,10643,2,126,35,0,35,840.0,34,4.573333333333333,0.006666666666666667,62.56669096209903
5250,5400,10644,69,120,12,0,12,288.0,20,7.14,0.0,41.21377217553696
5250,5400,10645,120,123,24,0,24,576.0,27,1.8,0.0,120.09759259259256
5250,5400,10646,121,120,38,0,38,912.0,35,5.933333333333334,0.06,45.51508988764036
5250,5400,10681,68,2,17,0,17,408.0,16,2.0866666666666664,0.0,55.034824281150144
5250,5400,10682,2,121,35,0,35,840.0,38,17.64,5.666666666666667,11.030427059712784
5250,5400,10772,68,121,5,37,42,1008.0,41,0.02666666666666667,0.006666666666666667,25.312500000000004
5250,5400,10773,121,123,2,39,41,984.0,41,0.013333333333333334,0.0,65.505
5400,5550,10479,26,125,1,0,1,24.0,0,4.0,0.0,86.125
5400,5550,10480,124,26,0,0,0,0.0,0,1.0,0.0,12.71
5400,5550,10481,2,127,0,0,0,0.0,0,123.0,108.0,1.5956910569105691
5400,5550,10482,32,120,0,0,0,0.0,0,3.0,0.0,38.61333333333334
5400,5550,10483,119,124,0,0,0,0.0,0,0.0,0.0,
5400,5550,10484,31,24,0,0,0,0.0,0,1.0,0.0,32.88
5400,5550,10490,129,119,1,0,1,24.0,0,3.0,0.0,42.72333333333333
5400,5550,10491,26,129,0,0,0,0.0,0,27.0,20.0,6.815925925925926
5400,5550,10638,120,70,2,0,2,48.0,0,7.0,0.0,41.49999999999999
5400,5550,10639,70,2,1,0,1,24.0,0,1.0,0.0,40.21
5400,5550,10643,2,126,0,0,0,0.0,0,3.0,1.0,14.623333333333335
5400,5550,10644,69,120,0,0,0,0.0,0,10.0,0.0,41.682
5400,5550,10645,120,123,1,0,1,24.0,1,7.0,0.0,116.97000000000001
5400,5550,10646,121,120,0,0,0,0.0,1,4.0,0.0,59.699999999999996
5400,5550,10681,68,2,0,0,0,0.0,0,0.0,0.0,
5400,5550,10682,2,121,0,0,0,0.0,1,19.0,7.0,10.613684210526314
5400,5550,10772,68,121,0,0,0,0.0,0,0.0,0.0,
5400,5550,10773,121,123,0,0,0,0.0,0,0.0,0.0,
