link,bin,rows_nc,stopped_nc,mean_speed_nc,ttt_nc,rows_g1,stopped_g1,mean_speed_g1,ttt_g1,d
1220016101,150,34.0,0.0,42.86294,0.04722222222222222,34.0,0.0,42.86294,0.04722222222222222,0.0
1220016101,300,196.0,0.0,40.443672,0.2722222222222222,196.0,0.0,40.443672,0.2722222222222222,0.0
1220016101,450,304.0,0.0,39.236317,0.4222222222222222,304.0,0.0,39.236317,0.4222222222222222,0.0
1220016101,600,295.0,0.0,39.878983,0.4097222222222222,295.0,0.0,39.878983,0.4097222222222222,0.0
1220016101,750,453.0,1.0,39.065937,0.6291666666666667,453.0,1.0,39.065937,0.6291666666666667,0.0
1220016101,900,407.0,0.0,37.921425,0.5652777777777778,148.0,0.0,45.649662,0.20555555555555555,-0.3597222222222222
1220016101,1050,420.0,0.0,40.257523,0.5833333333333334,539.0,4.0,35.67774,0.7486111111111111,0.16527777777777775
1220016101,1200,460.0,0.0,39.48176,0.6388888888888888,458.0,4.0,38.406815,0.6361111111111111,-0.002777777777777768
1220016101,1350,624.0,3.0,38.209167,0.8666666666666667,721.0,0.0,37.914963,1.0013888888888889,0.1347222222222222
1220016101,1500,591.0,0.0,37.900814,0.8208333333333333,537.0,1.0,36.693256,0.7458333333333333,-0.07499999999999996
1220016101,1650,636.0,0.0,37.3883,0.8833333333333333,655.0,0.0,38.2104,0.9097222222222222,0.026388888888888906
1220016101,1800,550.0,0.0,39.04664,0.7638888888888888,677.0,74.0,33.420208,0.9402777777777778,0.17638888888888893
1220016101,1950,493.0,0.0,39.293915,0.6847222222222222,646.0,42.0,35.765743,0.8972222222222223,0.21250000000000002
1220016101,2100,565.0,0.0,38.00713,0.7847222222222222,686.0,74.0,31.999723,0.9527777777777777,0.1680555555555555
1220016101,2250,805.0,52.0,32.802197,1.1180555555555556,1058.0,239.0,26.499273,1.4694444444444446,0.351388888888889
1220016101,2400,1137.0,198.0,26.538654,1.5791666666666666,1409.0,621.0,18.261667,1.9569444444444444,0.37777777777777777
1220016101,2550,1125.0,339.0,21.076435,1.5625,1175.0,423.0,20.628792,1.6319444444444444,0.06944444444444442
1220016101,2700,1490.0,774.0,14.7939,2.0694444444444446,1292.0,522.0,18.340612,1.7944444444444445,-0.27500000000000013
1220016101,2850,1328.0,647.0,15.8360615,1.8444444444444446,1221.0,654.0,14.356749,1.6958333333333333,-0.14861111111111125
1220016101,3000,1145.0,548.0,17.340315,1.5902777777777777,1227.0,497.0,18.113123,1.7041666666666666,0.11388888888888893
1220016101,3150,1040.0,495.0,17.59628,1.4444444444444444,1291.0,538.0,18.56426,1.7930555555555556,0.3486111111111112
1220016101,3300,914.0,422.0,18.20256,1.2694444444444444,1126.0,614.0,14.718455,1.5638888888888889,0.2944444444444445
1220016101,3450,1005.0,354.0,20.502378,1.3958333333333333,1258.0,632.0,15.372297,1.7472222222222222,0.351388888888889
1220016101,3600,1267.0,610.0,16.040907,1.7597222222222222,1280.0,604.0,15.632196,1.7777777777777777,0.01805555555555549
1220016101,3750,1316.0,658.0,16.692636,1.8277777777777777,1177.0,451.0,19.386585,1.6347222222222222,-0.19305555555555554
1220016101,3900,1205.0,574.0,15.519685,1.6736111111111112,1225.0,630.0,15.419869,1.7013888888888888,0.02777777777777768
1220016101,4050,931.0,379.0,20.473898,1.2930555555555556,727.0,244.0,21.970978,1.0097222222222222,-0.28333333333333344
1220016101,4200,765.0,367.0,17.072706,1.0625,540.0,6.0,37.53002,0.75,-0.3125
1220016101,4350,602.0,109.0,28.565897,0.8361111111111111,693.0,72.0,30.328861,0.9625,0.12638888888888888
1220016101,4500,902.0,276.0,23.514732,1.2527777777777778,775.0,112.0,27.981161,1.0763888888888888,-0.17638888888888893
1220016101,4650,748.0,279.0,22.91242,1.038888888888889,591.0,140.0,26.720846,0.8208333333333333,-0.21805555555555567
1220016101,4800,555.0,119.0,29.061333,0.7708333333333334,682.0,338.0,18.86286,0.9472222222222222,0.17638888888888882
1220016101,4950,285.0,0.0,40.0274,0.3958333333333333,358.0,20.0,37.75782,0.49722222222222223,0.10138888888888892
1220016101,5100,422.0,0.0,38.551422,0.5861111111111111,290.0,0.0,40.550587,0.4027777777777778,-0.18333333333333335
1220016101,5250,297.0,0.0,40.73404,0.4125,300.0,0.0,40.143833,0.4166666666666667,0.004166666666666707
1220017202,0,52.0,34.0,13.837692,0.07222222222222222,52.0,34.0,13.837692,0.07222222222222222,0.0
1220017202,150,130.0,90.0,10.789154,0.18055555555555555,130.0,90.0,10.789154,0.18055555555555555,0.0
1220017202,300,88.0,56.0,14.595114,0.12222222222222222,88.0,56.0,14.595114,0.12222222222222222,0.0
1220017202,450,86.0,52.0,15.131396,0.11944444444444445,86.0,52.0,15.131396,0.11944444444444445,0.0
1220017202,600,104.0,78.0,9.445769,0.14444444444444443,104.0,78.0,9.445769,0.14444444444444443,0.0
1220017202,750,122.0,97.0,7.0269675,0.16944444444444445,122.0,97.0,7.0269675,0.16944444444444445,0.0
1220017202,900,119.0,88.0,9.389748,0.16527777777777777,119.0,88.0,9.389748,0.16527777777777777,0.0
1220017202,1050,59.0,32.0,17.880678,0.08194444444444444,59.0,32.0,17.880678,0.08194444444444444,0.0
1220017202,1200,168.0,134.0,6.372381,0.23333333333333334,168.0,134.0,6.372381,0.23333333333333334,0.0
1220017202,1350,154.0,100.0,12.897727,0.21388888888888888,154.0,100.0,12.897727,0.21388888888888888,0.0
1220017202,1500,137.0,91.0,11.593868,0.19027777777777777,137.0,91.0,11.593868,0.19027777777777777,0.0
1220017202,1650,136.0,98.0,9.986912,0.18888888888888888,136.0,98.0,9.986912,0.18888888888888888,0.0
1220017202,1800,169.0,115.0,11.385503,0.23472222222222222,169.0,115.0,11.385503,0.23472222222222222,0.0
1220017202,1950,161.0,120.0,9.707826,0.22361111111111112,161.0,120.0,9.707826,0.22361111111111112,0.0
1220017202,2100,77.0,35.0,19.217012,0.10694444444444444,77.0,35.0,19.217012,0.10694444444444444,0.0
1220017202,2250,168.0,115.0,10.439345,0.23333333333333334,168.0,115.0,10.439345,0.23333333333333334,0.0
1220017202,2400,148.0,96.0,13.402702,0.20555555555555555,148.0,96.0,13.402702,0.20555555555555555,0.0
1220017202,2550,164.0,110.0,12.276708,0.22777777777777777,164.0,110.0,12.276708,0.22777777777777777,0.0
1220017202,2700,116.0,74.0,12.38819,0.16111111111111112,116.0,74.0,12.38819,0.16111111111111112,0.0
1220017202,2850,55.0,31.0,17.760908,0.0763888888888889,55.0,31.0,17.760908,0.0763888888888889,0.0
1220017202,3000,42.0,27.0,13.008809,0.058333333333333334,42.0,27.0,13.008809,0.058333333333333334,0.0
1220017202,3150,183.0,128.0,9.143442,0.25416666666666665,183.0,128.0,9.143442,0.25416666666666665,0.0
1220017202,3300,84.0,56.0,12.083691,0.11666666666666667,84.0,56.0,12.083691,0.11666666666666667,0.0
1220017202,3450,88.0,53.0,14.381704,0.12222222222222222,88.0,53.0,14.381704,0.12222222222222222,0.0
1220017202,3600,101.0,69.0,10.1946535,0.14027777777777778,101.0,69.0,10.1946535,0.14027777777777778,0.0
1220017202,3750,104.0,78.0,8.832981,0.14444444444444443,104.0,78.0,8.832981,0.14444444444444443,0.0
1220017202,3900,71.0,48.0,12.744929,0.09861111111111111,71.0,48.0,12.744929,0.09861111111111111,0.0
1220017202,4050,66.0,45.0,12.363333,0.09166666666666666,66.0,45.0,12.363333,0.09166666666666666,0.0
1220017202,4200,106.0,75.0,10.67,0.14722222222222223,106.0,75.0,10.67,0.14722222222222223,0.0
1220017202,4350,82.0,46.0,16.293293,0.11388888888888889,82.0,46.0,16.293293,0.11388888888888889,0.0
1220017202,4500,109.0,75.0,11.689633,0.15138888888888888,109.0,75.0,11.689633,0.15138888888888888,0.0
1220017202,4650,117.0,85.0,9.050855,0.1625,117.0,85.0,9.050855,0.1625,0.0
1220017202,4800,48.0,29.0,13.802709,0.06666666666666667,48.0,29.0,13.802709,0.06666666666666667,0.0
1220017202,4950,36.0,28.0,8.040833,0.05,36.0,28.0,8.040833,0.05,0.0
1220017202,5100,60.0,37.0,14.861001,0.08333333333333333,60.0,37.0,14.861001,0.08333333333333333,0.0
1220017202,5250,110.0,81.0,8.991273,0.1527777777777778,110.0,81.0,8.991273,0.1527777777777778,0.0
1220017300,150,24.0,0.0,40.195415,0.03333333333333333,24.0,0.0,40.195415,0.03333333333333333,0.0
1220017300,300,20.0,0.0,39.7125,0.027777777777777776,20.0,0.0,39.7125,0.027777777777777776,0.0
1220017300,450,17.0,0.0,41.914116,0.02361111111111111,17.0,0.0,41.914116,0.02361111111111111,0.0
1220017300,600,10.0,0.0,42.512,0.013888888888888888,10.0,0.0,42.512,0.013888888888888888,0.0
1220017300,750,16.0,0.0,41.913124,0.022222222222222223,16.0,0.0,41.913124,0.022222222222222223,0.0
1220017300,900,16.0,0.0,39.67875,0.022222222222222223,14.0,0.0,39.445713,0.019444444444444445,-0.0027777777777777783
1220017300,1050,30.0,0.0,39.456997,0.041666666666666664,32.0,0.0,39.54094,0.044444444444444446,0.002777777777777782
1220017300,1200,40.0,0.0,41.504,0.05555555555555555,40.0,0.0,41.504,0.05555555555555555,0.0
1220017300,1350,14.0,0.0,41.45357,0.019444444444444445,14.0,0.0,41.45357,0.019444444444444445,0.0
1220017300,1500,27.0,0.0,41.317036,0.0375,29.0,0.0,42.951378,0.04027777777777778,0.002777777777777782
1220017300,1650,57.0,0.0,40.730175,0.07916666666666666,57.0,0.0,40.283157,0.07916666666666666,0.0
1220017300,1800,41.0,0.0,39.80756,0.05694444444444444,38.0,0.0,39.216843,0.05277777777777778,-0.004166666666666666
1220017300,1950,34.0,0.0,40.97294,0.04722222222222222,40.0,0.0,40.9965,0.05555555555555555,0.008333333333333331
1220017300,2100,37.0,0.0,40.337837,0.05138888888888889,41.0,0.0,39.69878,0.05694444444444444,0.005555555555555557
1220017300,2250,34.0,0.0,39.973824,0.04722222222222222,30.0,0.0,40.911667,0.041666666666666664,-0.005555555555555557
1220017300,2400,35.0,0.0,41.94514,0.04861111111111111,34.0,0.0,44.422646,0.04722222222222222,-0.001388888888888891
1220017300,2550,30.0,0.0,37.73133,0.041666666666666664,31.0,0.0,39.72645,0.043055555555555555,0.001388888888888891
1220017300,2700,24.0,0.0,41.270416,0.03333333333333333,21.0,0.0,41.005238,0.029166666666666667,-0.004166666666666666
1220017300,2850,16.0,0.0,41.993126,0.022222222222222223,24.0,0.0,38.631664,0.03333333333333333,0.01111111111111111
1220017300,3000,20.0,0.0,42.1595,0.027777777777777776,21.0,0.0,45.98381,0.029166666666666667,0.001388888888888891
1220017300,3150,32.0,0.0,38.264687,0.044444444444444446,42.0,0.0,39.133095,0.058333333333333334,0.013888888888888888
1220017300,3300,26.0,0.0,39.768845,0.03611111111111111,16.0,0.0,39.1725,0.022222222222222223,-0.013888888888888885
1220017300,3450,22.0,0.0,39.55591,0.030555555555555555,20.0,0.0,39.8695,0.027777777777777776,-0.0027777777777777783
1220017300,3600,27.0,0.0,41.576664,0.0375,27.0,0.0,42.2063,0.0375,0.0
1220017300,3750,19.0,0.0,43.073685,0.02638888888888889,18.0,0.0,41.99222,0.025,-0.0013888888888888874
1220017300,3900,28.0,0.0,42.34393,0.03888888888888889,21.0,0.0,40.77762,0.029166666666666667,-0.009722222222222222
1220017300,4050,27.0,0.0,41.01926,0.0375,33.0,0.0,41.100906,0.04583333333333333,0.008333333333333331
1220017300,4200,13.0,0.0,42.700768,0.018055555555555554,16.0,0.0,42.155,0.022222222222222223,0.004166666666666669
1220017300,4350,37.0,0.0,41.057568,0.05138888888888889,38.0,0.0,40.622368,0.05277777777777778,0.001388888888888891
1220017300,4500,19.0,0.0,43.001053,0.02638888888888889,18.0,0.0,44.813335,0.025,-0.0013888888888888874
1220017300,4650,13.0,0.0,40.096153,0.018055555555555554,13.0,0.0,40.096153,0.018055555555555554,0.0
1220017300,4800,17.0,0.0,46.617058,0.02361111111111111,18.0,0.0,43.532223,0.025,0.001388888888888891
1220017300,4950,2.0,0.0,39.795,0.002777777777777778,2.0,0.0,39.795,0.002777777777777778,0.0
1220017300,5100,22.0,0.0,42.45091,0.030555555555555555,26.0,0.0,41.177692,0.03611111111111111,0.005555555555555553
1220017300,5250,15.0,0.0,44.668003,0.020833333333333332,17.0,0.0,42.601173,0.02361111111111111,0.0027777777777777783
1220018201,0,4.0,0.0,42.0275,0.005555555555555556,4.0,0.0,42.0275,0.005555555555555556,0.0
1220018201,150,15.0,0.0,40.896,0.020833333333333332,15.0,0.0,40.896,0.020833333333333332,0.0
1220018201,300,31.0,0.0,40.15355,0.043055555555555555,31.0,0.0,40.15355,0.043055555555555555,0.0
1220018201,450,34.0,0.0,40.399998,0.04722222222222222,34.0,0.0,40.399998,0.04722222222222222,0.0
1220018201,600,49.0,0.0,40.854897,0.06805555555555555,49.0,0.0,40.854897,0.06805555555555555,0.0
1220018201,750,69.0,0.0,40.66058,0.09583333333333334,69.0,0.0,40.66058,0.09583333333333334,0.0
1220018201,900,34.0,0.0,42.030884,0.04722222222222222,32.0,0.0,42.165,0.044444444444444446,-0.002777777777777775
1220018201,1050,84.0,0.0,41.11119,0.11666666666666667,90.0,0.0,41.215225,0.125,0.008333333333333331
1220018201,1200,45.0,0.0,39.995335,0.0625,53.0,0.0,39.420567,0.07361111111111111,0.011111111111111113
1220018201,1350,85.0,0.0,41.675293,0.11805555555555555,100.0,0.0,40.9794,0.1388888888888889,0.020833333333333343
1220018201,1500,131.0,19.0,32.682747,0.18194444444444444,88.0,0.0,40.7283,0.12222222222222222,-0.05972222222222222
1220018201,1650,108.0,0.0,41.839535,0.15,81.0,0.0,43.141235,0.1125,-0.03749999999999999
1220018201,1800,75.0,0.0,44.699066,0.10416666666666667,68.0,0.0,41.63647,0.09444444444444444,-0.00972222222222223
1220018201,1950,102.0,0.0,41.83049,0.14166666666666666,128.0,0.0,40.233047,0.17777777777777778,0.03611111111111112
1220018201,2100,54.0,0.0,40.5663,0.075,70.0,12.0,33.63686,0.09722222222222222,0.022222222222222227
1220018201,2250,119.0,0.0,38.94101,0.16527777777777777,92.0,0.0,40.258152,0.12777777777777777,-0.037500000000000006
1220018201,2400,95.0,0.0,40.180527,0.13194444444444445,92.0,1.0,39.79598,0.12777777777777777,-0.00416666666666668
1220018201,2550,91.0,0.0,41.73011,0.12638888888888888,80.0,0.0,44.776,0.1111111111111111,-0.015277777777777779
1220018201,2700,78.0,0.0,41.244232,0.10833333333333334,101.0,0.0,40.051582,0.14027777777777778,0.03194444444444444
1220018201,2850,69.0,0.0,41.055073,0.09583333333333334,44.0,1.0,41.955906,0.06111111111111111,-0.03472222222222223
1220018201,3000,62.0,0.0,43.225807,0.08611111111111111,82.0,0.0,42.579514,0.11388888888888889,0.027777777777777776
1220018201,3150,79.0,0.0,42.405315,0.10972222222222222,79.0,1.0,39.61823,0.10972222222222222,0.0
1220018201,3300,53.0,0.0,41.03717,0.07361111111111111,93.0,0.0,39.907635,0.12916666666666668,0.055555555555555566
1220018201,3450,116.0,0.0,40.31819,0.16111111111111112,129.0,7.0,38.1469,0.17916666666666667,0.018055555555555547
1220018201,3600,86.0,0.0,38.136513,0.11944444444444445,109.0,5.0,37.9689,0.15138888888888888,0.03194444444444443
1220018201,3750,92.0,22.0,31.586195,0.12777777777777777,59.0,4.0,37.191696,0.08194444444444444,-0.04583333333333332
1220018201,3900,39.0,0.0,41.200768,0.05416666666666667,64.0,0.0,38.328125,0.08888888888888889,0.034722222222222224
1220018201,4050,88.0,0.0,42.588295,0.12222222222222222,57.0,0.0,39.229298,0.07916666666666666,-0.043055555555555555
1220018201,4200,58.0,0.0,45.61224,0.08055555555555556,76.0,0.0,46.133945,0.10555555555555556,0.024999999999999994
1220018201,4350,82.0,0.0,42.096706,0.11388888888888889,71.0,0.0,40.025352,0.09861111111111111,-0.015277777777777779
1220018201,4500,62.0,0.0,39.323067,0.08611111111111111,50.0,0.0,42.1976,0.06944444444444445,-0.016666666666666663
1220018201,4650,52.0,0.0,42.74923,0.07222222222222222,71.0,0.0,43.017887,0.09861111111111111,0.026388888888888892
1220018201,4800,39.0,0.0,46.782307,0.05416666666666667,35.0,0.0,41.322857,0.04861111111111111,-0.005555555555555557
1220018201,4950,55.0,0.0,41.197094,0.0763888888888889,41.0,0.0,40.90756,0.05694444444444444,-0.01944444444444445
1220018201,5100,40.0,0.0,47.85575,0.05555555555555555,53.0,0.0,48.59,0.07361111111111111,0.01805555555555556
1220018201,5250,66.0,0.0,41.789246,0.09166666666666666,41.0,0.0,40.306828,0.05694444444444444,-0.03472222222222222
1220018202,0,2.0,0.0,41.465,0.002777777777777778,2.0,0.0,41.465,0.002777777777777778,0.0
1220018202,150,10.0,0.0,41.322,0.013888888888888888,10.0,0.0,41.322,0.013888888888888888,0.0
1220018202,300,15.0,0.0,40.052002,0.020833333333333332,15.0,0.0,40.052002,0.020833333333333332,0.0
1220018202,450,19.0,0.0,39.558422,0.02638888888888889,19.0,0.0,39.558422,0.02638888888888889,0.0
1220018202,600,27.0,0.0,40.804443,0.0375,27.0,0.0,40.804443,0.0375,0.0
1220018202,750,33.0,0.0,41.93606,0.04583333333333333,33.0,0.0,41.93606,0.04583333333333333,0.0
1220018202,900,17.0,0.0,42.245293,0.02361111111111111,21.0,0.0,42.46857,0.029166666666666667,0.005555555555555557
1220018202,1050,43.0,0.0,41.46814,0.059722222222222225,42.0,0.0,41.305714,0.058333333333333334,-0.001388888888888891
1220018202,1200,23.0,0.0,39.98435,0.03194444444444444,40.0,0.0,42.0075,0.05555555555555555,0.02361111111111111
1220018202,1350,67.0,0.0,40.56851,0.09305555555555556,52.0,0.0,40.16308,0.07222222222222222,-0.020833333333333343
1220018202,1500,37.0,0.0,41.64811,0.05138888888888889,48.0,0.0,42.666042,0.06666666666666667,0.015277777777777779
1220018202,1650,47.0,0.0,41.463192,0.06527777777777778,31.0,0.0,43.030643,0.043055555555555555,-0.022222222222222227
1220018202,1800,37.0,0.0,42.20946,0.05138888888888889,43.0,0.0,40.546978,0.059722222222222225,0.008333333333333338
1220018202,1950,53.0,0.0,41.645283,0.07361111111111111,54.0,0.0,40.20963,0.075,0.001388888888888884
1220018202,2100,29.0,0.0,40.185863,0.04027777777777778,32.0,0.0,40.678436,0.044444444444444446,0.004166666666666666
1220018202,2250,66.0,0.0,38.93606,0.09166666666666666,50.0,0.0,40.7992,0.06944444444444445,-0.022222222222222213
1220018202,2400,47.0,0.0,40.474045,0.06527777777777778,45.0,0.0,40.698223,0.0625,-0.002777777777777782
1220018202,2550,48.0,0.0,43.39479,0.06666666666666667,45.0,0.0,44.856224,0.0625,-0.004166666666666666
1220018202,2700,39.0,0.0,40.608974,0.05416666666666667,54.0,0.0,39.737778,0.075,0.02083333333333333
1220018202,2850,38.0,0.0,40.387894,0.05277777777777778,21.0,0.0,43.974285,0.029166666666666667,-0.02361111111111111
1220018202,3000,37.0,0.0,43.312973,0.05138888888888889,40.0,0.0,43.3645,0.05555555555555555,0.004166666666666666
1220018202,3150,40.0,0.0,42.50925,0.05555555555555555,36.0,0.0,40.612503,0.05,-0.00555555555555555
1220018202,3300,25.0,0.0,41.8708,0.034722222222222224,53.0,0.0,41.29113,0.07361111111111111,0.03888888888888889
1220018202,3450,58.0,0.0,40.46362,0.08055555555555556,59.0,0.0,40.9639,0.08194444444444444,0.001388888888888884
1220018202,3600,57.0,0.0,37.70912,0.07916666666666666,49.0,0.0,40.515305,0.06805555555555555,-0.011111111111111113
1220018202,3750,36.0,0.0,44.015553,0.05,23.0,0.0,40.905216,0.03194444444444444,-0.01805555555555556
1220018202,3900,18.0,0.0,41.940556,0.025,43.0,0.0,38.86721,0.059722222222222225,0.034722222222222224
1220018202,4050,34.0,0.0,42.99647,0.04722222222222222,25.0,0.0,41.752003,0.034722222222222224,-0.012499999999999997
1220018202,4200,34.0,0.0,45.46176,0.04722222222222222,36.0,0.0,44.45361,0.05,0.002777777777777782
1220018202,4350,43.0,0.0,40.809303,0.059722222222222225,33.0,0.0,41.20333,0.04583333333333333,-0.013888888888888895
1220018202,4500,31.0,0.0,39.870323,0.043055555555555555,30.0,0.0,42.776333,0.041666666666666664,-0.001388888888888891
1220018202,4650,27.0,0.0,43.37704,0.0375,28.0,0.0,43.68,0.03888888888888889,0.001388888888888891
1220018202,4800,22.0,0.0,45.13727,0.030555555555555555,17.0,0.0,42.43235,0.02361111111111111,-0.006944444444444444
1220018202,4950,26.0,0.0,40.68423,0.03611111111111111,26.0,0.0,41.840767,0.03611111111111111,0.0
1220018202,5100,25.0,0.0,45.8144,0.034722222222222224,29.0,0.0,47.778618,0.04027777777777778,0.005555555555555557
1220018202,5250,33.0,0.0,42.316666,0.04583333333333333,28.0,0.0,40.71643,0.03888888888888889,-0.006944444444444441
1220018301,0,4.0,0.0,40.5425,0.005555555555555556,4.0,0.0,40.5425,0.005555555555555556,0.0
1220018301,150,52.0,33.0,11.070001,0.07222222222222222,52.0,33.0,11.070001,0.07222222222222222,0.0
1220018301,300,43.0,25.0,14.772557,0.059722222222222225,43.0,25.0,14.772557,0.059722222222222225,0.0
1220018301,450,25.0,14.0,17.713202,0.034722222222222224,25.0,14.0,17.713202,0.034722222222222224,0.0
1220018301,600,58.0,25.0,16.833448,0.08055555555555556,58.0,25.0,16.833448,0.08055555555555556,0.0
1220018301,750,62.0,28.0,20.606451,0.08611111111111111,62.0,28.0,20.606451,0.08611111111111111,0.0
1220018301,900,84.0,49.0,11.968214,0.11666666666666667,87.0,52.0,11.964253,0.12083333333333333,0.004166666666666666
1220018301,1050,89.0,53.0,10.831461,0.12361111111111112,127.0,97.0,7.164803,0.1763888888888889,0.052777777777777785
1220018301,1200,123.0,76.0,10.174147,0.17083333333333334,178.0,120.0,8.932584,0.24722222222222223,0.0763888888888889
1220018301,1350,127.0,76.0,9.768504,0.1763888888888889,140.0,91.0,10.924429,0.19444444444444445,0.018055555555555547
1220018301,1500,116.0,78.0,9.0275,0.16111111111111112,125.0,88.0,9.38424,0.1736111111111111,0.012499999999999983
1220018301,1650,104.0,59.0,12.049134,0.14444444444444443,81.0,45.0,16.784075,0.1125,-0.03194444444444443
1220018301,1800,141.0,73.0,13.026596,0.19583333333333333,97.0,38.0,21.043299,0.13472222222222222,-0.061111111111111116
1220018301,1950,125.0,77.0,11.19896,0.1736111111111111,86.0,41.0,18.088022,0.11944444444444445,-0.054166666666666655
1220018301,2100,98.0,65.0,10.796734,0.1361111111111111,53.0,21.0,19.09849,0.07361111111111111,-0.062499999999999986
1220018301,2250,144.0,93.0,11.106458,0.2,99.0,48.0,18.277678,0.1375,-0.0625
1220018301,2400,166.0,117.0,10.076747,0.23055555555555557,94.0,53.0,14.156595,0.13055555555555556,-0.1
1220018301,2550,27.0,2.0,40.612965,0.0375,75.0,41.0,17.822401,0.10416666666666667,0.06666666666666668
1220018301,2700,72.0,35.0,19.307222,0.1,84.0,50.0,12.18869,0.11666666666666667,0.016666666666666663
1220018301,2850,67.0,34.0,18.147015,0.09305555555555556,57.0,27.0,15.7021055,0.07916666666666666,-0.013888888888888895
1220018301,3000,112.0,68.0,11.809375,0.15555555555555556,99.0,52.0,15.616364,0.1375,-0.018055555555555547
1220018301,3150,60.0,24.0,22.348501,0.08333333333333333,87.0,48.0,14.264023,0.12083333333333333,0.037500000000000006
1220018301,3300,70.0,35.0,17.662142,0.09722222222222222,112.0,79.0,9.149733,0.15555555555555556,0.058333333333333334
1220018301,3450,55.0,26.0,14.287819,0.0763888888888889,99.0,66.0,10.683738,0.1375,0.061111111111111116
1220018301,3600,94.0,58.0,11.0510645,0.13055555555555556,69.0,36.0,17.82942,0.09583333333333334,-0.034722222222222224
1220018301,3750,78.0,34.0,16.706923,0.10833333333333334,42.0,16.0,20.071667,0.058333333333333334,-0.05
1220018301,3900,136.0,99.0,6.988088,0.18888888888888888,58.0,30.0,18.889482,0.08055555555555556,-0.10833333333333332
1220018301,4050,79.0,51.0,9.093797,0.10972222222222222,77.0,53.0,11.637143,0.10694444444444444,-0.002777777777777782
1220018301,4200,67.0,31.0,15.885671,0.09305555555555556,31.0,5.0,32.98,0.043055555555555555,-0.05
1220018301,4350,51.0,30.0,10.955686,0.07083333333333333,46.0,17.0,21.689348,0.06388888888888888,-0.0069444444444444475
1220018301,4500,69.0,36.0,14.734637,0.09583333333333334,69.0,40.0,13.752318,0.09583333333333334,0.0
1220018301,4650,46.0,28.0,14.830869,0.06388888888888888,42.0,22.0,16.275715,0.058333333333333334,-0.00555555555555555
1220018301,4800,45.0,16.0,23.304888,0.0625,66.0,39.0,13.905455,0.09166666666666666,0.02916666666666666
1220018301,4950,40.0,17.0,20.779,0.05555555555555555,21.0,12.0,16.913809,0.029166666666666667,-0.026388888888888885
1220018301,5100,22.0,6.0,33.576817,0.030555555555555555,37.0,14.0,26.175945,0.05138888888888889,0.020833333333333332
1220018301,5250,32.0,16.0,17.859688,0.044444444444444446,24.0,6.0,32.59625,0.03333333333333333,-0.011111111111111113
1220018302,0,9.0,0.0,42.015556,0.0125,9.0,0.0,42.015556,0.0125,0.0
1220018302,150,35.0,0.0,38.404285,0.04861111111111111,35.0,0.0,38.404285,0.04861111111111111,0.0
1220018302,300,36.0,0.0,43.018612,0.05,36.0,0.0,43.018612,0.05,0.0
1220018302,450,23.0,0.0,44.869564,0.03194444444444444,23.0,0.0,44.869564,0.03194444444444444,0.0
1220018302,600,57.0,1.0,39.872807,0.07916666666666666,57.0,1.0,39.872807,0.07916666666666666,0.0
1220018302,750,59.0,0.0,42.100845,0.08194444444444444,59.0,0.0,42.100845,0.08194444444444444,0.0
1220018302,900,53.0,0.0,43.251324,0.07361111111111111,48.0,0.0,40.959583,0.06666666666666667,-0.0069444444444444475
1220018302,1050,67.0,1.0,35.596416,0.09305555555555556,51.0,0.0,40.29059,0.07083333333333333,-0.022222222222222227
1220018302,1200,75.0,0.0,40.9404,0.10416666666666667,72.0,0.0,42.585415,0.1,-0.004166666666666666
1220018302,1350,67.0,0.0,40.049107,0.09305555555555556,86.0,0.0,41.269417,0.11944444444444445,0.026388888888888892
1220018302,1500,61.0,1.0,38.350494,0.08472222222222223,57.0,0.0,44.865967,0.07916666666666666,-0.005555555555555564
1220018302,1650,69.0,0.0,41.709854,0.09583333333333334,76.0,0.0,42.258816,0.10555555555555556,0.009722222222222215
1220018302,1800,112.0,3.0,38.201786,0.15555555555555556,105.0,0.0,43.322952,0.14583333333333334,-0.009722222222222215
1220018302,1950,93.0,2.0,40.190754,0.12916666666666668,92.0,0.0,43.255653,0.12777777777777777,-0.0013888888888889117
1220018302,2100,55.0,0.0,43.766544,0.0763888888888889,55.0,0.0,43.987274,0.0763888888888889,0.0
1220018302,2250,87.0,0.0,41.340115,0.12083333333333333,91.0,0.0,43.73121,0.12638888888888888,0.00555555555555555
1220018302,2400,83.0,0.0,43.233856,0.11527777777777778,72.0,0.0,41.354305,0.1,-0.015277777777777779
1220018302,2550,67.0,0.0,45.59791,0.09305555555555556,68.0,0.0,45.049118,0.09444444444444444,0.001388888888888884
1220018302,2700,68.0,0.0,43.104855,0.09444444444444444,58.0,0.0,42.179134,0.08055555555555556,-0.013888888888888881
1220018302,2850,56.0,0.0,43.810535,0.07777777777777778,48.0,0.0,42.098957,0.06666666666666667,-0.011111111111111113
1220018302,3000,78.0,0.0,43.693592,0.10833333333333334,76.0,0.0,43.48237,0.10555555555555556,-0.002777777777777782
1220018302,3150,61.0,0.0,43.825085,0.08472222222222223,70.0,0.0,42.558002,0.09722222222222222,0.012499999999999997
1220018302,3300,60.0,0.0,43.99717,0.08333333333333333,55.0,0.0,41.153088,0.0763888888888889,-0.006944444444444434
1220018302,3450,47.0,0.0,43.421066,0.06527777777777778,48.0,0.0,47.29604,0.06666666666666667,0.001388888888888884
