scope,window_sec,start_sec,end_sec,minute,n_veh,production_veh_km_h,k_veh_km_lane,q_veh_h_lane,speed_kph
omega,30,4500,4530,75.25,1715.7166666666667,73992.66799999998,7.279395384318251,313.93405238584023,43.12639110964319
pn_core,30,4530,4560,75.75,615.4333333333333,11091.758999999996,4.732905431910477,85.29964754461665,18.02268157937496
omega_urban,30,4530,4560,75.75,829.1166666666667,14107.940166666667,5.498537751672811,93.56106893451812,17.015627274006473
ramp_inside,30,4530,4560,75.75,119.15,1870.5183333333339,18.579744106286785,291.6806712501166,15.698852986431673
freeway,30,4530,4560,75.75,749.25,54996.19950000002,9.54538009627552,700.6468175883856,73.4016676676677
omega,30,4530,4560,75.75,1697.5166666666667,70974.65800000001,7.202176925951236,301.12932274099245,41.81087549459505
pn_core,30,4560,4590,76.25,599.9166666666666,11253.917500000003,4.613576640351449,86.54670519312528,18.759134602028066
omega_urban,30,4560,4590,76.25,848.7833333333333,14662.356333333333,5.628963195357333,97.2378473001133,17.274557307518606
ramp_inside,30,4560,4590,76.25,114.51666666666667,2002.9776666666667,17.857241817638343,312.33581617519144,17.490708776015136
freeway,30,4560,4590,76.25,728.3833333333333,55035.99666666671,9.279540570515607,701.1538300442927,75.55911035855668
omega,30,4560,4590,76.25,1691.6833333333334,71701.33066666665,7.177427420064373,304.21242950239053,42.38460547186726
pn_core,30,4590,4620,76.75,609.1166666666667,13175.724166666665,4.684327975411152,101.32609512718,21.630871206939005
omega_urban,30,4590,4620,76.75,849.25,16829.912666666663,5.632058036393915,111.61265220619103,19.817383181238345
ramp_inside,30,4590,4620,76.75,108.68333333333334,2415.9260000000004,16.947616634088142,376.72922249034843,22.229038491028987
freeway,30,4590,4620,76.75,705.75,53542.033833333335,8.991193864459724,682.1208729620428,75.86543936710356
omega,30,4590,4620,76.75,1663.6833333333334,72787.87249999997,7.058629791807428,308.8223792453174,43.75103785776538
pn_core,30,4620,4650,77.25,626.5833333333334,14045.127,4.8186529738578345,108.01211807968235,22.415417475728155
omega_urban,30,4620,4650,77.25,830.55,16838.8475,5.508043334856598,111.67190625373752,20.274333273132264
ramp_inside,30,4620,4650,77.25,110.9,2208.063166666667,17.293274203837218,344.31597656050303,19.910398256687706
freeway,30,4620,4650,77.25,687.65,51234.0365,8.760601432370853,652.7171868654702,74.50597905911438
omega,30,4620,4650,77.25,1629.1,70280.94716666664,6.911900578335309,298.1860655375584,43.1409656661142
pn_core,30,4650,4680,77.75,629.9833333333333,12703.682833333334,4.844800206379899,97.69592615580007,20.165109394428423
omega_urban,30,4650,4680,77.75,833.1833333333333,15814.8985,5.525507080705881,104.88127900109399,18.981294833069953
ramp_inside,30,4650,4680,77.75,112.91666666666667,1926.5591666666674,17.607744624436002,300.4194403884834,17.061778597785985
freeway,30,4650,4680,77.75,654.6166666666667,49215.92416666668,8.339759627214184,627.0066105576317,75.18281564274258
omega,30,4650,4680,77.75,1600.7166666666667,66957.38183333335,6.791476553977228,284.0849341462371,41.829627458534205
pn_core,30,4680,4710,78.25,624.3833333333333,11502.961333333335,4.801734176343558,88.46194255146432,18.422915409871074
omega_urban,30,4680,4710,78.25,834.2833333333333,14382.736833333334,5.532802063149253,95.38346607890936,17.239631020636477
ramp_inside,30,4680,4710,78.25,108.01666666666667,1581.6896666666667,16.843659470253833,246.64195771904917,14.643014966826106
freeway,30,4680,4710,78.25,612.9166666666666,46144.82333333334,7.808505239473524,587.881051974842,75.28727124405168
omega,30,4680,4710,78.25,1555.2166666666667,62109.24983333335,6.598430408059692,263.5154133220729,39.9360752521085
pn_core,30,4710,4740,78.75,606.75,11592.68366666666,4.666127450812461,89.15193981972568,19.10619475346792
omega_urban,30,4710,4740,78.75,843.65,14500.038999999993,5.594919943954932,96.16139084836638,17.18726841699756
ramp_inside,30,4710,4740,78.75,96.93333333333334,1760.4378333333334,15.115371621508455,274.51518638992263,18.161325653370014
freeway,30,4710,4740,78.75,587.1333333333333,45606.13583333334,7.480027806286154,581.0182198886058,77.67594385148179
omega,30,4710,4740,78.75,1527.7166666666667,61866.61266666666,6.481754166021622,262.4859590389662,40.496129954289074
pn_core,30,4740,4770,79.25,603.4333333333333,13219.489500000001,4.640621081832604,101.6626664057307,21.9071250621444
omega_urban,30,4740,4770,79.25,837.15,16273.720333333335,5.551813229516828,107.92409465455057,19.43943180234526
ramp_inside,30,4740,4770,79.25,99.48333333333333,2382.2509999999997,15.513007773174685,371.4780862521678,23.94623219969844
freeway,30,4740,4770,79.25,566.0333333333333,44798.8535,7.211215634072055,570.73351289271,79.14525675755256
omega,30,4740,4770,79.25,1502.6666666666667,63454.824833333325,6.375472716456034,269.2243818449956,42.22814429902395
pn_core,30,4770,4800,79.75,615.8166666666667,13836.794833333328,4.735853404204632,106.40996819625327,22.469016482178127
omega_urban,30,4770,4800,79.75,814.05,16425.147666666664,5.398618598206024,108.92833078010803,20.17707470876072
ramp_inside,30,4770,4800,79.75,115.55,2313.2875,18.01837542158152,360.7242114500369,20.01979662483773
freeway,30,4770,4800,79.75,547.7333333333333,43580.69066666669,6.9780752193081685,555.2142239193067,79.56552580331065
omega,30,4770,4800,79.75,1477.3333333333333,62319.125833333346,6.267989148033084,264.4058694302177,42.18352380415163
pn_core,30,4800,4830,80.25,615.9166666666666,13998.921999999997,4.736622440455281,107.65678488006998,22.728597483425784
omega_urban,30,4800,4830,80.25,805.5333333333333,16790.473999999995,5.342137749288406,111.351102768988,20.843922039228662
ramp_inside,30,4800,4830,80.25,119.8,2044.0420000000004,18.681102341025237,318.73921361731146,17.062120200333894
freeway,30,4800,4830,80.25,520.4833333333333,41201.042,6.630912579837354,524.8977060428585,79.15919561945627
omega,30,4800,4830,80.25,1445.8166666666666,60035.558000000005,6.134271103370058,254.717210767223,41.52363116577713
pn_core,30,4830,4860,80.75,601.3833333333333,12010.907666666668,4.624855838694301,92.36823398863977,19.972132583210932
omega_urban,30,4830,4860,80.75,805.4166666666666,14848.473666666674,5.341364039029259,98.4721406447259,18.435766580444913
ramp_inside,30,4830,4860,80.75,106.96666666666667,1680.272833333333,16.6799269372148,262.01459733175653,15.708377999376749
freeway,30,4830,4860,80.75,512.2666666666667,39855.848166666685,6.526232958272148,507.760053133506,77.80293109057786
omega,30,4830,4860,80.75,1424.65,56384.594666666715,6.044465753437725,239.22700416532788,39.5778574854643
pn_core,30,4860,4890,81.25,571.6166666666667,9816.356833333333,4.395939381417799,75.49134254138797,17.172971688485873
omega_urban,30,4860,4890,81.25,811.8166666666667,12938.773833333335,5.383807573245241,85.80738904811105,15.93804902584738
ramp_inside,30,4860,4890,81.25,82.0,1842.3828333333333,12.786731151619945,287.2933410755262,22.468083333333333
freeway,30,4860,4890,81.25,494.18333333333334,38776.17566666668,6.295852858072861,494.00511901005444,78.46516272638361
omega,30,4860,4890,81.25,1388.0,53557.332333333354,5.88896814359426,227.23157346317794,38.58597430355429
pn_core,30,4890,4920,81.75,572.25,11700.0535,4.400809944338576,89.97765276032041,20.445702927042376
omega_urban,30,4890,4920,81.75,814.7166666666667,15537.722333333337,5.403039799686856,103.04310148331732,19.071320090829126
ramp_inside,30,4890,4920,81.75,65.78333333333333,2265.634333333334,10.25797314135039,353.29337936845155,34.440856346592355
freeway,30,4890,4920,81.75,475.28333333333336,37644.502499999995,6.05506849528393,479.5877008978232,79.20433951677946
omega,30,4890,4920,81.75,1355.7833333333333,55447.85916666668,5.752280158224811,235.25264860446762,40.89728631664353
pn_core,30,4920,4950,82.25,583.2166666666667,13612.443499999996,4.485147586493077,104.6846251141057,23.340285485668552
omega_urban,30,4920,4950,82.25,793.4333333333333,16880.708666666662,5.261892942411317,111.94952123182146,21.275522413141196
ramp_inside,30,4920,4950,82.25,68.61666666666666,1864.1896666666664,10.6997910876462,290.69380589383735,27.168175856205973
freeway,30,4920,4950,82.25,470.73333333333335,38018.165999999976,5.997101889427334,484.3481415192506,80.76370060897884
omega,30,4920,4950,82.25,1332.7833333333333,56763.064333333365,5.654696392156606,240.8327648355848,42.58986656996013
pn_core,30,4950,4980,82.75,563.4166666666666,12239.175,4.332878408864586,94.12369253036275,21.723132672681555
omega_urban,30,4950,4980,82.75,761.4,15366.197333333332,5.049454211257376,101.90558160731791,20.181504246563346
ramp_inside,30,4950,4980,82.75,81.06666666666666,2113.9330000000004,12.641191122251913,329.637718823627,26.076476151315795
freeway,30,4950,4980,82.75,455.05,37545.177999999985,5.7972975813282295,478.32231537180036,82.50780793319412
omega,30,4950,4980,82.75,1297.5166666666667,55025.30833333336,5.505067950852026,233.45986157525357,42.40817073640675
pn_core,30,4980,5010,83.25,553.8833333333333,10449.154833333332,4.259563619636053,80.35778855476946,18.865263142057593
omega_urban,30,4980,5010,83.25,767.7166666666667,13444.670500000002,5.091345095288252,89.16239568583245,17.512542170505615
ramp_inside,30,4980,5010,83.25,77.41666666666667,1851.3583333333333,12.072025650259075,288.6929423615185,23.91420882669537
freeway,30,4980,5010,83.25,432.3666666666667,36185.67266666665,5.508313879603594,461.00233519218017,83.6920962146326
omega,30,4980,5010,83.25,1277.5,51481.7015,5.420141789223103,218.4251441725712,40.2987878669276
pn_core,30,5010,5040,83.75,544.35,9801.663833333336,4.1862488304075205,75.37834804508013,18.006179541349013
omega_urban,30,5010,5040,83.75,782.7833333333333,12938.371833333335,5.191264248755039,85.80472306361811,16.528675665893076
ramp_inside,30,5010,5040,83.75,63.15,2024.4983333333334,9.847342344204872,315.69165738092676,32.05856426497757
freeway,30,5010,5040,83.75,439.6,37543.062499999985,5.600465919683309,478.2953640850554,85.40278093721561
omega,30,5010,5040,83.75,1285.5333333333333,52505.93266666665,5.454225394473013,222.770723936387,40.84369600165948
pn_core,30,5040,5070,84.25,542.2,11436.743500000002,4.1697145510185685,87.9527034087367,21.093219291774254
omega_urban,30,5040,5070,84.25,778.25,14585.265333333333,5.161200078685386,96.72659503507515,18.74110547167791
ramp_inside,30,5040,5070,84.25,52.483333333333334,2150.7065,8.184027722855937,335.3720219700183,40.97884725309622
freeway,30,5040,5070,84.25,440.6166666666667,38651.62966666667,5.613418164947969,492.4184137588421,87.72166962968566
omega,30,5040,5070,84.25,1271.35,55387.601500000004,5.394048738730953,234.99698903717123,43.56597435796595
pn_core,30,5070,5100,84.75,538.4333333333333,13075.168166666668,4.140747518910791,100.55278303497747,24.28372717142327
omega_urban,30,5070,5100,84.75,739.4333333333333,15376.774499999998,4.903775622463987,101.9757272847124,20.795349366632102
ramp_inside,30,5070,5100,84.75,59.88333333333333,1711.2451666666664,9.33795224141676,266.84429122775276,28.576317840244915
freeway,30,5070,5100,84.75,427.5833333333333,39055.776666666694,5.447374627292814,497.5672115296392,91.34073669849938
omega,30,5070,5100,84.75,1226.9,56143.79633333331,5.2054575038730535,238.20535163360526,45.76069470481156
pn_core,30,5100,5130,85.25,514.8333333333334,11620.315166666665,3.9592549637576413,89.36443607132378,22.57102330851408
omega_urban,30,5100,5130,85.25,705.2,14049.483166666667,4.676746926423302,93.17339367207069,19.922693089430894
ramp_inside,30,5100,5130,85.25,63.483333333333334,1557.3778333333332,9.899320926122027,242.85087385763057,24.532074035179836
freeway,30,5100,5130,85.25,410.45,37854.858000000015,5.22909744479985,482.2676117457942,92.22769643074678
omega,30,5100,5130,85.25,1179.1333333333334,53461.71899999999,5.002794407096623,226.8259078478299,45.33984197433142
pn_core,30,5130,5160,85.75,513.9,9314.607666666669,3.952077292084917,71.63270956239234,18.125331127975617
omega_urban,30,5130,5160,85.75,715.7333333333333,11707.334166666667,4.746601909820436,77.64072473137952,16.35711740871833
ramp_inside,30,5130,5160,85.75,61.016666666666666,1605.5746666666662,9.514679419935085,250.3664830063228,26.31370663753072
freeway,30,5130,5160,85.75,398.01666666666665,37564.01066666667,5.070697855169741,478.5622419137556,94.37798417151711
omega,30,5130,5160,85.75,1174.7666666666667,50876.919500000025,4.9842676341184555,215.85919177212517,43.30810614873878
pn_core,30,5160,5190,86.25,508.85,9589.764500000003,3.913240961427146,73.74876535686337,18.845955586125584
omega_urban,30,5160,5190,86.25,740.85,12436.222666666668,4.913170675610753,82.47456910472084,16.786424602371152
ramp_inside,30,5160,5190,86.25,43.25,1641.4653333333333,6.744221003750764,255.96312087850671,37.952955684007705
freeway,30,5160,5190,86.25,387.0,36963.526833333315,4.930346476154323,470.91212989395524,95.51298923341942
omega,30,5160,5190,86.25,1171.1,51041.21483333335,4.968710801846713,216.55625948404244,43.58399353883815
pn_core,30,5190,5220,86.75,521.3166666666667,11240.796333333332,4.009114147341381,86.4457986649505,21.56231912784935
omega_urban,30,5190,5220,86.75,735.55,13957.55783333333,4.878022123838144,92.5637630422818,18.97567511839213
ramp_inside,30,5190,5220,86.75,37.233333333333334,1787.0563333333332,5.806007600146129,278.6659620382079,47.99614145031334
freeway,30,5190,5220,86.75,392.6166666666667,37600.62999999999,5.001902322944332,479.02876904827514,95.7693169758458
omega,30,5190,5220,86.75,1165.4,53345.244166666664,4.94452699895155,226.33173163527198,45.774192694925915
pn_core,30,5220,5250,87.25,536.95,12908.018166666658,4.129340147859499,99.26733894201767,24.03951609398763
omega_urban,30,5220,5250,87.25,734.9166666666666,15808.755166666664,4.8738219824313544,104.84053762944812,21.510949313981175
ramp_inside,30,5220,5250,87.25,41.95,2020.9328333333333,6.541504534273862,315.13566847944986,48.1747993643226
freeway,30,5220,5250,87.25,380.8333333333333,37633.63316666664,4.851783677008022,479.4492265327114,98.81916805251635
omega,30,5220,5250,87.25,1157.7,55463.321166666654,4.91185765118089,235.31825035189996,47.90819829547089
pn_core,30,5250,5280,87.75,533.55,11530.326,4.103192915337434,88.67238675800023,21.610581951082374
omega_urban,30,5250,5280,87.75,727.2333333333333,14023.529333333337,4.822867635364775,93.00127298252085,19.283397350689835
ramp_inside,30,5250,5280,87.75,37.65,1557.2158333333334,5.870980827542572,242.82561226681887,41.36031429836211
freeway,30,5250,5280,87.75,370.05,37647.97816666667,4.714404944446789,479.63198059007726,101.73754402558212
omega,30,5250,5280,87.75,1134.9333333333334,53228.72333333331,4.81526386534816,225.8373602551818,46.900308388157875
pn_core,30,5280,5310,88.25,538.6333333333333,9417.626666666669,4.142285591412089,72.42496301744836,17.484299771025437
omega_urban,30,5280,5310,88.25,740.5666666666667,11795.235333333336,4.9112916649814,78.22366788372973,15.92731061799523
ramp_inside,30,5280,5310,88.25,32.05,1649.3491666666666,4.9977406513343805,257.19249230872026,51.46175247009881
freeway,30,5280,5310,88.25,361.1,37766.42800000001,4.600382719739861,481.14102120603616,104.58717252838551
omega,30,5280,5310,88.25,1133.7166666666667,51211.012500000004,4.8101018255489,217.27667234416964,45.170909104273555
pn_core,30,5310,5340,88.75,525.2,10593.740666666663,4.038978388408248,81.46970602640563,20.170869510027917
omega_urban,30,5310,5340,88.75,735.9,12785.2535,4.880343254615581,84.78927256050449,17.373628889794812
ramp_inside,30,5310,5340,88.75,32.38333333333333,1611.1448333333328,5.049719233251535,251.2350710994494,49.75228512609365
freeway,30,5310,5340,88.75,346.0,36962.50866666668,4.408010027776217,470.8991585388209,106.82805973025053
omega,30,5310,5340,88.75,1114.2833333333333,51358.906999999985,4.727650614508662,217.9041550524641,46.09142528082324
pn_core,30,5340,5370,89.25,536.25,11750.495833333336,4.123956894104956,90.36557258932694,21.912346542346548
omega_urban,30,5340,5370,89.25,723.7166666666667,14691.872166666666,4.79954579755339,97.43359046917524,20.300585634341246
ramp_inside,30,5340,5370,89.25,34.03333333333333,1580.1834999999994,5.307013213741448,246.40709249665645,46.43046523016649
freeway,30,5340,5370,89.25,344.73333333333335,37199.13266666668,4.391872804167788,473.91372780128484,107.90697930767746
omega,30,5340,5370,89.25,1102.4833333333333,53471.188333333346,4.677585899743236,226.86608407430052,48.50067725891549
pn_core,30,5370,5400,89.75,547.1333333333333,13764.727999999996,4.2076536727172495,105.85574812322518,25.15790422809796
omega_urban,30,5370,5400,89.75,702.1,16396.740499999993,4.656188339537437,108.73994006910867,23.353853439680947
ramp_inside,30,5370,5400,89.75,37.833333333333336,1500.1996666666664,5.899569047597008,233.93475379776245,39.65285462555065
freeway,30,5370,5400,89.75,352.4166666666667,38164.65783333334,4.4897578052662865,486.21443478607364,108.29413431071175
omega,30,5370,5400,89.75,1092.35,56061.598000000005,4.634592472374056,237.85660281050988,51.322010344669756
pn_core,150,0,150,1.25,21.683333333333334,686.3424000000002,0.1667526936823791,5.278221859573972,31.652993082244436
omega_urban,150,0,150,1.25,44.56333333333333,1626.3599666666667,0.29553521298616525,10.785697639487006,36.49547385743137
ramp_inside,150,0,150,1.25,1.1966666666666668,76.79609999999998,0.18660310908258376,11.975257124303905,64.17501392757659
freeway,150,0,150,1.25,118.86333333333333,12854.173300000002,1.514308570139423,163.76105435021188,108.14246024846464
omega,150,0,150,1.25,164.62333333333333,14557.329366666661,0.6984593412768725,61.763435804113236,88.42810476441166
pn_core,150,150,300,3.75,101.55333333333333,4023.2431666666666,0.7809819470756898,30.940198403423132,39.6170468719228
omega_urban,150,150,300,3.75,160.64,6465.075566666668,1.065332708821099,42.87510250354896,40.245739334329365
ramp_inside,150,150,300,3.75,18.56,1091.894366666666,2.8941674411471485,170.26536234798766,58.83051544540226
freeway,150,150,300,3.75,333.6333333333333,36763.659966666666,4.250459765704446,468.3658433260743,110.19180727345389
omega,150,150,300,3.75,512.8333333333334,44320.6299,2.175835131825113,188.04234696335104,86.42306772830679
pn_core,150,300,450,6.25,209.6,7414.57103333333,1.6118999813601842,57.020739076449225,35.374861800254436
omega_urban,150,300,450,6.25,277.42,10017.50783333334,1.8397945722183102,66.4341307004581,36.10953728402184
ramp_inside,150,300,450,6.25,27.5,1587.2688666666668,4.288233008165226,247.51195443174578,57.71886787878788
freeway,150,300,450,6.25,430.75333333333333,46995.84913333333,5.487760152691805,598.7230469467963,109.1015332827759
omega,150,300,450,6.25,735.6733333333333,58600.62583333333,3.1212945418528824,248.6291201204516,79.65576999755326
pn_core,150,450,600,8.75,291.56333333333333,9680.047000000002,2.2422277269337463,74.44307050985549,33.200495032525815
omega_urban,150,450,600,8.75,365.27,12546.559166666666,2.422398397354849,83.20629895050543,34.3487260565244
ramp_inside,150,450,600,8.75,29.886666666666667,1668.2816999999998,4.66039965469205,260.144751013018,55.8202665625697
freeway,150,450,600,8.75,466.1333333333333,51204.02050000003,5.938498287901986,652.3347856256042,109.8484421481694
omega,150,450,600,8.75,861.29,65418.86136666666,3.654257472907997,277.5573419153524,75.95451168208926
pn_core,150,600,750,11.25,343.81,10673.938866666662,2.6440235333561306,82.08645925677357,31.046039576122457
omega_urban,150,600,750,11.25,425.23333333333335,13576.759066666664,2.8200633645482163,90.03838093565373,31.92778647017323
ramp_inside,150,600,750,11.25,28.716666666666665,1609.7883333333327,4.477954832162838,251.02354426033753,56.0576320371445
freeway,150,600,750,11.25,481.8,52155.74070000004,6.138090264111506,664.4596185309142,108.25184869240357
omega,150,600,750,11.25,935.75,67342.28809999998,3.9701743086227155,285.7180038455668,71.96611071333153
pn_core,150,750,900,13.75,337.29333333333335,9847.360566666668,2.593908004355508,75.72977248977584,29.195242222397916
omega_urban,150,750,900,13.75,428.02,13209.511299999998,2.8385439867380904,87.60286638092579,30.86190201392458
ramp_inside,150,750,900,13.75,33.056666666666665,1785.3361999999995,5.154715968724187,278.39773176408255,54.008355349400006
freeway,150,750,900,13.75,487.29333333333335,53319.395300000004,6.208074854918589,679.2844773334222,109.41950495252689
omega,150,750,900,13.75,948.37,68314.24279999996,4.023718096787095,289.84178645746636,72.03332328099789
pn_core,150,900,1050,16.25,357.31,11404.348533333337,2.7478434271937378,87.70357437168441,31.917238625656537
omega_urban,150,900,1050,16.25,455.28333333333336,14939.980133333333,3.019349021296685,99.07899343362429,32.814687117911916
ramp_inside,150,900,1050,16.25,36.013333333333335,1956.2682000000002,5.615765990329345,305.0521406568717,54.32066456867827
freeway,150,900,1050,16.25,543.5266666666666,58147.51123333332,6.9244826503770165,740.7942560889118,106.98189214880594
omega,150,900,1050,16.25,1034.8233333333333,75043.75956666663,4.3905199166052045,318.39359471444294,72.51842623700661
pn_core,150,1050,1200,18.75,435.66333333333336,13527.737966666673,3.350408964118873,104.03320885646693,31.050898553164153
omega_urban,150,1050,1200,18.75,559.9066666666666,17866.89696666667,3.7131902756909376,118.48972699032922,31.910491570023584
ramp_inside,150,1050,1200,18.75,42.766666666666666,2252.476333333332,6.66885205997089,351.24157682585354,52.66897116134058
freeway,150,1050,1200,18.75,600.9,63291.434166666695,7.65541394708303,806.3273886676446,105.32773201309152
omega,150,1050,1200,18.75,1203.5733333333333,83410.80746666668,5.106487765475184,353.89307492988064,69.30263836575533
pn_core,150,1200,1350,21.25,486.87333333333333,13997.614499999996,3.7442324280761965,107.64672973109275,28.750012665854218
omega_urban,150,1200,1350,21.25,622.9566666666667,18088.246366666666,4.131325405740554,119.95767243292084,29.036122951302122
ramp_inside,150,1200,1350,21.25,49.346666666666664,2406.1381333333334,7.694909267015515,375.2029442023658,48.75989192110241
freeway,150,1200,1350,21.25,672.56,69500.39366666664,8.56835613954096,885.4289948469977,103.33709061892864
omega,150,1200,1350,21.25,1344.8633333333332,89994.77816666666,5.705949083204602,381.8273643467811,66.91741527639735
pn_core,150,1350,1500,23.75,565.74,16807.345999999998,4.350745684421329,129.25458351199507,29.708604659384164
omega_urban,150,1350,1500,23.75,720.9466666666667,21487.300133333334,4.781175705400536,142.49952475283845,29.804285291561094
ramp_inside,150,1350,1500,23.75,56.6,2606.1189999999983,8.825963209532791,406.3871097820561,46.04450530035333
freeway,150,1350,1500,23.75,762.8033333333333,76519.5064666667,9.718048388885714,974.851883888884,100.31354495042414
omega,150,1350,1500,23.75,1540.35,100612.9256,6.535354524485172,426.8777476168728,65.31822352062844
pn_core,150,1500,1650,26.25,598.8866666666667,16548.033866666665,4.605655566969766,127.2603792043306,27.63132790845235
omega_urban,150,1500,1650,26.25,780.4466666666667,21426.18466666666,5.175767937564726,142.09421906524585,27.453746145369735
ramp_inside,150,1500,1650,26.25,63.37,2630.826500000001,9.881648208270194,410.2398922202108,41.51533059807482
freeway,150,1500,1650,26.25,791.7633333333333,79681.85599999999,10.08699628022791,1015.1399430052613,100.63847698596801
omega,150,1500,1650,26.25,1635.58,103738.86716666666,6.939393743731916,440.14040633793695,63.42634855321456
pn_core,150,1650,1800,28.75,612.02,16530.370566666665,4.70665566122166,127.12454202426973,27.0095267583848
omega_urban,150,1650,1800,28.75,811.9766666666667,21618.496933333332,5.38486866160064,143.3695959824989,26.624529768917824
ramp_inside,150,1650,1800,28.75,74.59,3001.9820999999993,11.631247275601606,468.1163174960421,40.24644188228984
freeway,150,1650,1800,28.75,768.6033333333334,75968.12566666662,9.791939886461154,967.827340260203,98.8391831937583
omega,150,1650,1800,28.75,1655.17,100588.60469999992,7.022509655787401,426.7745595726912,60.77237063262379
pn_core,150,1800,1950,31.25,629.9566666666667,17120.97643333333,4.844595130046392,131.66651523739574,27.178022456571078
omega_urban,150,1800,1950,31.25,831.81,22011.43883333334,5.516399405655369,145.97550894773994,26.462099317552497
ramp_inside,150,1800,1950,31.25,69.04333333333334,2779.4578333333325,10.76632367250016,433.41683002557807,40.256715589243456
freeway,150,1800,1950,31.25,819.1966666666667,79514.82476666667,10.436494570484154,1013.0119795616629,97.06439003251153
omega,150,1800,1950,31.25,1720.05,104305.72143333328,7.2977807315484915,442.54543999676997,60.641098475819476
pn_core,150,1950,2100,33.75,631.5133333333333,16757.57766666667,4.856566461014827,128.87184698731798,26.535588058314957
omega_urban,150,1950,2100,33.75,856.2066666666667,21696.301333333337,5.678193273846389,143.88557937524172,25.34002849779259
ramp_inside,150,1950,2100,33.75,67.48666666666666,2756.9856999999997,10.523583694947048,429.91262115561847,40.85230218314729
freeway,150,1950,2100,33.75,832.5533333333333,82134.07589999998,10.606657346797249,1046.3810121078982,98.6532305037515
omega,150,1950,2100,33.75,1756.2466666666667,106587.36293333332,7.451354951220178,452.2259256657922,60.6904286034232
pn_core,150,2100,2250,36.25,640.0966666666667,17131.61176666666,4.9225754058621956,131.74830480610643,26.764100891011243
omega_urban,150,2100,2250,36.25,887.89,21909.4515,5.888310874222895,145.29914912400085,24.675862437914606
ramp_inside,150,2100,2250,36.25,72.61,2753.321699999999,11.32249449901371,429.341272583185,37.91931827571958
freeway,150,2100,2250,36.25,812.7033333333334,79656.64266666658,10.353770066301996,1014.8187273226969,98.01441608459
omega,150,2100,2250,36.25,1773.2033333333334,104319.41586666665,7.523298229189592,442.60354236106735,58.831051073292954
pn_core,150,2250,2400,38.75,664.4366666666666,17655.85966666667,5.109758829270147,135.7799612003723,26.5726750982035
omega_urban,150,2250,2400,38.75,929.8866666666667,22543.74216666667,6.16682446150786,149.50563937611705,24.243537384484135
ramp_inside,150,2250,2400,38.75,70.46,2651.5858666666677,10.987232645648064,413.4770195427055,37.63249881729588
freeway,150,2250,2400,38.75,807.13,76116.98336666667,10.282766282424907,969.7237744634166,94.3057293950995
omega,150,2250,2400,38.75,1807.4766666666667,101312.31139999998,7.66871218320601,429.84508241246505,56.05179489638408
pn_core,150,2400,2550,41.25,696.1033333333334,16969.09076666666,5.35328697530898,130.49845940118925,24.377258309350616
omega_urban,150,2400,2550,41.25,956.6266666666667,21400.907099999997,6.344158852904001,141.92658324247816,22.371221549333068
ramp_inside,150,2400,2550,41.25,76.92666666666666,2722.025333333334,11.995617134840856,424.4610503077074,35.384678048357756
freeway,150,2400,2550,41.25,807.9133333333333,73397.23163333336,10.292745881235382,935.0743729790381,90.84790237401705
omega,150,2400,2550,41.25,1841.4666666666667,97520.16406666672,7.812924018365065,413.75586422671904,52.95787636666428
pn_core,150,2550,2700,43.75,726.64,17693.734833333325,5.588125011715478,136.07123496203258,24.35006995669565
omega_urban,150,2550,2700,43.75,980.75,22106.8427,6.50414002848788,146.60820852261543,22.5407521794545
ramp_inside,150,2550,2700,43.75,78.09666666666666,2603.3092333333334,12.178061957370069,405.9489667215021,33.33444747961928
freeway,150,2550,2700,43.75,866.0566666666666,74330.45643333334,11.033486911240203,946.9635760905103,85.82631979431679
omega,150,2550,2700,43.75,1924.9033333333334,99040.60836666677,8.166926807995967,420.2067633958903,51.45225043335515
pn_core,150,2700,2850,46.25,729.65,17347.963833333335,5.6112730028600115,133.4121306278013,23.775733342470136
omega_urban,150,2700,2850,46.25,1002.66,22093.699600000004,6.649442815155399,146.5210460828414,22.03508627052042
ramp_inside,150,2700,2850,46.25,89.30333333333333,2589.2195666666653,13.925581881424794,403.7518840424457,28.99353775521629
freeway,150,2700,2850,46.25,912.1233333333333,75251.05486666669,11.620372254052029,958.6919203844076,82.50096463563044
omega,150,2700,2850,46.25,2004.0866666666666,99933.9740333334,8.502883672191649,423.9971106232539,49.86509600383221
pn_core,150,2850,3000,48.75,738.81,17639.3545,5.681716723419455,135.6530304854756,23.875359700058205
omega_urban,150,2850,3000,48.75,1013.5566666666666,22259.71283333334,6.7217073533595855,147.62201301241777,21.96198156985139
ramp_inside,150,2850,3000,48.75,96.87666666666667,2486.510566666668,15.106535262582538,387.73587953205913,25.66676427072224
freeway,150,2850,3000,48.75,916.0,70937.86010000002,11.669760651569405,903.742192687244,77.44307871179042
omega,150,2850,3000,48.75,2026.4333333333334,95684.08350000001,8.597695493600526,405.9657922049807,47.21797748095998
pn_core,150,3000,3150,51.25,725.03,16273.404066666671,5.5757435280800305,125.14837648724597,22.445145810058442
omega_urban,150,3000,3150,51.25,975.6466666666666,20371.940100000003,6.470295731152117,135.10267760628847,20.880448625527006
ramp_inside,150,3000,3150,51.25,101.81,2596.120466666668,15.875818274956423,404.82798103030234,25.499660806076694
freeway,150,3000,3150,51.25,936.7833333333333,70883.57349999997,11.934538517881396,903.050586105816,75.66698827548167
