window_sec,start_sec,end_sec,minute,direction,cell,n_veh,k_veh_km_lane,q_veh_h_lane,speed_kph
60,3300,3360,55.5,E,20,8.116666666666667,5.268595600127662,635.4751202202646,120.61565708418891
60,3300,3360,55.5,W,0,24.058333333333334,15.621574156862465,1247.1282709260372,79.83371319709039
60,3300,3360,55.5,W,1,16.866666666666667,10.951876028226405,1174.5054827558813,107.24240118577073
60,3300,3360,55.5,W,2,15.375,9.983305964465275,1140.404024662932,114.23110027100269
60,3300,3360,55.5,W,3,14.858333333333333,9.64780480245321,1124.4870376358535,116.55366797532251
60,3300,3360,55.5,W,4,16.675,10.827422891542014,1255.8438864182242,115.9873313343329
60,3300,3360,55.5,W,5,21.25,13.798065154138998,1525.8769455001318,110.58629803921569
60,3300,3360,55.5,W,6,30.7,19.93414589327375,1620.3390406459619,81.28459826275788
60,3300,3360,55.5,W,7,22.791666666666668,12.491535273831852,903.7306517119854,72.34744424131628
60,3300,3360,55.5,W,8,13.858333333333333,6.74887716215681,735.6746458442504,109.00696933253163
60,3300,3360,55.5,W,9,14.758333333333333,7.18715464321844,808.3249165299845,112.46800112930548
60,3300,3360,55.5,W,10,15.733333333333333,7.661984415004244,832.042605503253,108.59361758474577
60,3300,3360,55.5,W,11,11.441666666666666,5.571983369597896,575.4707494005146,103.27933721777129
60,3300,3360,55.5,W,12,8.675,4.224642889840794,421.11552811526224,99.68073967339096
60,3300,3360,55.5,W,13,11.383333333333333,5.543575588398197,503.35824614579457,90.80028550512445
60,3300,3360,55.5,W,14,14.841666666666667,7.227751188094576,627.7984911085268,86.85944974733295
60,3300,3360,55.5,W,15,13.966666666666667,6.801634470099106,652.6195870190401,95.95040572792362
60,3300,3360,55.5,W,16,11.683333333333334,5.6896616656082735,665.5484574117868,116.97504992867339
60,3300,3360,55.5,W,17,12.041666666666666,5.864177690509075,696.4781980830754,118.76826297577854
60,3300,3360,55.5,W,18,14.683333333333334,7.150644353409681,842.0058636907,117.75244608399545
60,3300,3360,55.5,W,19,13.9,6.769168434442309,799.3651347892404,118.08911870503599
60,3300,3360,55.5,W,20,12.383333333333333,6.030566123250162,709.24039378704,117.60759757738901
60,3360,3420,56.5,E,0,25.341666666666665,12.337114389107962,1011.2362673027927,81.96700098651759
60,3360,3420,56.5,E,1,17.416666666666668,8.478977005338916,942.7794411177645,111.19023444976075
60,3360,3420,56.5,E,2,16.2,7.886665693004233,908.4077779400543,115.18274176954728
60,3360,3420,56.5,E,3,15.291666666666666,7.444446175396506,866.6429093496079,116.41469209809267
60,3360,3420,56.5,E,4,16.658333333333335,8.109796666828943,928.7218652126638,114.51851425712854
60,3360,3420,56.5,E,5,15.233333333333333,7.416062179178505,856.429214118168,115.48301422319476
60,3360,3420,56.5,E,6,74.375,36.20807166155493,986.6893448874608,27.250535574229698
60,3360,3420,56.5,E,7,163.49166666666667,79.59284682667185,964.9920484234779,12.124105204138843
60,3360,3420,56.5,E,8,132.275,64.39559904581085,856.4302695422169,13.29951552951553
60,3360,3420,56.5,E,9,39.358333333333334,19.160827948990548,660.7360192083743,34.483688333686224
60,3360,3420,56.5,E,10,9.891666666666667,4.81557210781689,457.38080749070997,94.97953664700927
60,3360,3420,56.5,E,11,9.333333333333334,4.543758012430427,522.0171445726436,114.88665178571428
60,3360,3420,56.5,E,12,10.208333333333334,4.969735326095771,573.3432322347169,115.3669551020408
60,3360,3420,56.5,E,13,10.433333333333334,6.113909728908459,691.781609687417,113.14880990415335
60,3360,3420,56.5,E,14,11.15,7.237557395367672,698.5775863933275,96.52118086696561
60,3360,3420,56.5,E,15,15.8,10.255910942342965,742.5788531338409,72.40496308016874
60,3360,3420,56.5,E,16,10.391666666666667,6.745303818869717,647.7068996181954,96.02338412189253
60,3360,3420,56.5,E,17,4.466666666666667,2.8993503507889393,342.31028457989214,118.06447761194036
60,3360,3420,56.5,E,18,5.575,3.61877870275709,431.7290081084447,119.30240657698057
60,3360,3420,56.5,E,19,8.633333333333333,5.603968215330839,656.9223612395788,117.22449806949811
60,3360,3420,56.5,E,20,9.6,6.231439559904585,731.7720656248484,117.43226562500001
60,3360,3420,56.5,W,0,22.791666666666668,14.799101253556925,1189.713223178239,80.39091042047534
60,3360,3420,56.5,W,1,15.341666666666667,9.961661940694077,1072.7874991910544,107.69161868549699
60,3360,3420,56.5,W,2,15.608333333333333,10.134814130863663,1150.2799762694926,113.49788574479447
60,3360,3420,56.5,W,3,16.241666666666667,10.546030039249192,1212.1001436727495,114.93425859415083
60,3360,3420,56.5,W,4,16.483333333333334,10.702969754857623,1222.976787000946,114.26518200202227
60,3360,3420,56.5,W,5,14.725,9.561247500926905,1080.3872570377168,112.9964742501415
60,3360,3420,56.5,W,6,15.783333333333333,10.248445255662455,1083.6172488151522,105.73479408658923
60,3360,3420,56.5,W,7,17.675,9.687219859523713,870.5449585774701,89.86530410183873
60,3360,3420,56.5,W,8,20.725,10.09287883480697,1051.4955154664947,104.18192199437071
60,3360,3420,56.5,W,9,18.058333333333334,8.794220277726911,1001.4245257046086,113.87303184125518
60,3360,3420,56.5,W,10,14.633333333333333,7.126294826667083,808.4088330992536,113.4402733485194
60,3360,3420,56.5,W,11,12.616666666666667,6.144197248048954,647.1575823452296,105.32825627476882
60,3360,3420,56.5,W,12,12.091666666666667,5.8885272172516725,608.3719922652924,103.3147966919367
60,3360,3420,56.5,W,13,13.816666666666666,6.728585889871312,655.419782594439,97.40825090470449
60,3360,3420,56.5,W,14,10.5,5.113400615945629,532.6768213932994,104.17271428571428
60,3360,3420,56.5,W,15,12.883333333333333,6.274061390676144,559.6886036422998,89.2067464424321
60,3360,3420,56.5,W,16,9.525,4.638575808694905,522.8717094113657,112.72246719160104
60,3360,3420,56.5,W,17,9.75,4.748157714806656,552.5035452910937,116.36166666666665
60,3360,3420,56.5,W,18,10.15,4.942953928747442,581.683247071077,117.67927750410514
60,3360,3420,56.5,W,19,11.083333333333334,5.397478427942609,633.9666726404175,117.45608270676695
60,3360,3420,56.5,W,20,12.033333333333333,5.860119436051975,685.7552752438038,117.0206994459834
60,3420,3480,57.5,E,0,24.458333333333332,11.907080148645797,945.908589325414,79.44085178875638
60,3420,3480,57.5,E,1,18.325,8.921182026191518,986.4103500316446,110.56946793997278
60,3420,3480,57.5,E,2,18.408333333333335,8.961751294159647,1028.3803936841762,114.75216840199185
60,3420,3480,57.5,E,3,17.258333333333333,8.401879035011534,983.0966040018743,117.00913568324478
60,3420,3480,57.5,E,4,17.033333333333335,8.292358372685522,974.4488664946527,117.51166829745597
60,3420,3480,57.5,E,5,16.158333333333335,7.866381053297113,930.1435333933608,118.2428777720475
60,3420,3480,57.5,E,6,74.66666666666667,36.35006409944339,926.8401408564984,25.49762053571429
60,3420,3480,57.5,E,7,160.40833333333333,78.09178391185108,940.0976907972672,12.03836874642839
60,3420,3480,57.5,E,8,134.40833333333333,65.43417230579496,950.3497882284216,14.523753487506973
60,3420,3480,57.5,E,9,42.05833333333333,20.47526967151287,672.113445408151,32.82562116108579
60,3420,3480,57.5,E,10,15.575,7.582396183243274,733.4789364360714,96.73445157838417
60,3420,3480,57.5,E,11,11.866666666666667,5.7770637586615425,682.1328481248892,118.07604634831465
60,3420,3480,57.5,E,12,12.233333333333333,5.955568537721298,699.414626032487,117.43876702997274
60,3420,3480,57.5,E,13,9.133333333333333,5.352112670034881,595.301770174291,111.22743613138685
60,3420,3480,57.5,E,14,11.333333333333334,7.356560581240683,459.6933497820633,62.487536764705894
60,3420,3480,57.5,E,15,7.283333333333333,4.727672027219278,364.37114930031555,77.07200228832951
60,3420,3480,57.5,E,16,7.808333333333334,5.068444008244526,553.8177878692286,109.26781216648882
60,3420,3480,57.5,E,17,12.433333333333334,8.070579707793092,855.8715631068493,106.0483378016086
60,3420,3480,57.5,E,18,12.1,7.854210278629738,877.0484505244262,111.66602617079893
60,3420,3480,57.5,E,19,9.941666666666666,6.453218224796999,722.6339191535608,111.98039396479464
60,3420,3480,57.5,E,20,5.575,3.61877870275709,427.4164408310752,118.110687593423
60,3420,3480,57.5,W,0,29.608333333333334,19.225304114767003,1468.322834899603,76.37449197860963
60,3420,3480,57.5,W,1,20.45,13.278608583630236,1380.6611838025651,103.9763447432763
60,3420,3480,57.5,W,2,18.075,11.736471889932346,1275.723651701772,108.69737206085753
60,3420,3480,57.5,W,3,16.383333333333333,10.638016961089743,1193.1669084299408,112.16065106815871
60,3420,3480,57.5,W,4,14.566666666666666,9.458438388013713,1078.6979409823748,114.04609267734556
60,3420,3480,57.5,W,5,14.558333333333334,9.453027382070914,1071.5785722433143,113.35824270177446
60,3420,3480,57.5,W,6,16.775,10.892354962855608,1167.4407651768436,107.1798310978639
60,3420,3480,57.5,W,7,15.441666666666666,8.463186421356644,784.6998854005445,92.719201295197
60,3420,3480,57.5,W,8,10.916666666666666,5.316313338800614,596.768265878651,112.25227480916031
60,3420,3480,57.5,W,9,9.966666666666667,4.853662875939726,568.3566179287485,117.09849498327755
60,3420,3480,57.5,W,10,13.158333333333333,6.407983787760435,740.0256627778849,115.48494616846104
60,3420,3480,57.5,W,11,18.141666666666666,8.834819953106058,895.4633016919349,101.35614607257692
60,3420,3480,57.5,W,12,15.258333333333333,7.43066391094956,710.4756858612367,95.61402512288372
60,3420,3480,57.5,W,13,15.558333333333334,7.5767610714051505,656.0776662244793,86.59078200321372
60,3420,3480,57.5,W,14,10.916666666666666,5.316313338800614,525.6724771130682,98.87913740458015
60,3420,3480,57.5,W,15,10.883333333333333,5.300080320972215,562.9341926443653,106.21238897396634
60,3420,3480,57.5,W,16,11.741666666666667,5.718069391470798,663.6095895392037,116.05483321504614
60,3420,3480,57.5,W,17,10.933333333333334,5.324429847714814,629.9570360717134,118.31445884146338
60,3420,3480,57.5,W,18,11.058333333333334,5.3853036645713095,634.6010589771512,117.83941974378297
60,3420,3480,57.5,W,19,10.525,5.1255753793169285,597.6194847510277,116.59558986539982
60,3420,3480,57.5,W,20,9.166666666666666,4.464079902809676,511.63643591756494,114.61184545454547
60,3480,3540,58.5,E,0,29.175,14.203300715641888,1132.4223098518412,79.72951728077693
60,3480,3540,58.5,E,1,18.95,9.225451535952486,1020.5366502766827,110.62186455584876
60,3480,3540,58.5,E,2,17.7,8.616912516430551,966.7226522564625,112.18898305084747
60,3480,3540,58.5,E,3,18.016666666666666,8.771058654608854,988.3299482402059,112.6808048103608
60,3480,3540,58.5,E,4,15.233333333333333,7.416062184573939,872.1185271732957,117.59859956236326
60,3480,3540,58.5,E,5,17.066666666666666,8.308586073827996,975.3996877183857,117.396591796875
60,3480,3540,58.5,E,6,76.125,37.06002628888564,1015.3064196809631,27.396268199233717
60,3480,3540,58.5,E,7,163.15,79.42651282800252,910.8784463593134,11.468191337215238
60,3480,3540,58.5,E,8,130.825,63.68969378316541,856.7526329454917,13.451982291865724
60,3480,3540,58.5,E,9,43.09166666666667,20.97832761470043,741.5207960908172,35.346992844710904
60,3480,3540,58.5,E,10,12.341666666666667,6.008308586079877,678.3159291173755,112.89632005401756
60,3480,3540,58.5,E,11,11.741666666666667,5.71620985670935,689.5811223082293,120.63607523066
60,3480,3540,58.5,E,12,11.8,5.7446083442870295,686.959455073592,119.58334039548025
60,3480,3540,58.5,E,13,11.025,6.460625056985537,690.9180931879258,106.94291761148904
60,3480,3540,58.5,E,14,14.591666666666667,9.47157174834738,691.1689348720888,72.97299257567104
60,3480,3540,58.5,E,15,17.15,11.132207130454544,693.4025174583088,62.28796404275997
60,3480,3540,58.5,E,16,8.975,5.825735535623644,629.2117850140231,108.00555246053855
60,3480,3540,58.5,E,17,4.625,3.002125829641532,360.72564897305676,120.15673873873871
60,3480,3540,58.5,E,18,3.433333333333333,2.2286051203825425,254.32738858326738,114.11953883495153
60,3480,3540,58.5,E,19,5.95,3.862194310565849,426.7265469061863,110.48810924369745
60,3480,3540,58.5,E,20,11.608333333333333,7.535065370613791,761.4912181057946,101.05966977745875
60,3480,3540,58.5,W,0,30.991666666666667,20.123531101271737,1469.4127197166022,73.01962624361389
60,3480,3540,58.5,W,1,25.766666666666666,16.730830375136385,1588.6551658981955,94.95375485122898
60,3480,3540,58.5,W,2,21.325,13.846764207624194,1504.9723898010764,108.68765924189138
60,3480,3540,58.5,W,3,19.4,12.596797296753268,1408.0426763042983,111.77783075601377
60,3480,3540,58.5,W,4,18.591666666666665,12.071954258385922,1355.50254934134,112.28526221425372
60,3480,3540,58.5,W,5,19.35,12.564355799180689,1371.474756683296,109.15599483204134
60,3480,3540,58.5,W,6,16.625,10.794956855885216,1079.7665605460184,100.0250927318296
60,3480,3540,58.5,W,7,14.3,7.837467835427955,661.6783590246736,84.42501748251748
60,3480,3540,58.5,W,8,12.791666666666666,6.229420591648048,663.4448184531753,106.50185016286646
60,3480,3540,58.5,W,9,12.508333333333333,6.091428074235392,697.090083008998,114.43787475016657
60,3480,3540,58.5,W,10,11.908333333333333,5.799245619195479,673.2146196506525,116.08658502449263
60,3480,3540,58.5,W,11,10.85,5.2838473031438165,583.9280705240215,110.51191244239632
60,3480,3540,58.5,W,12,11.2,5.454293990342004,562.4411147278275,103.11895833333335
60,3480,3540,58.5,W,13,15.875,7.730974740774939,667.9782945072014,86.40285564304463
60,3480,3540,58.5,W,14,21.0,10.226801231891258,836.5119205543119,81.79604761904758
60,3480,3540,58.5,W,15,15.0,7.30485802277947,762.1791868686576,104.33867222222223
60,3480,3540,58.5,W,16,11.508333333333333,5.604438488020703,656.7880423278358,117.19069514844314
60,3480,3540,58.5,W,17,10.25,4.991652982232638,582.9199595343331,116.77894308943087
60,3480,3540,58.5,W,18,9.191666666666666,4.476254666180975,520.6281074054381,116.30886672710794
60,3480,3540,58.5,W,19,9.416666666666666,4.585827536522667,535.4372866575632,116.75914159292036
60,3480,3540,58.5,W,20,11.75,5.722138784510585,668.2568125105919,116.7844468085106
60,3540,3600,59.5,E,0,26.95,13.120101260892849,1042.0336562647062,79.42268398268398
60,3540,3600,59.5,E,1,21.966666666666665,10.694059036398746,1144.9001184622628,107.05945371775421
60,3540,3600,59.5,E,2,21.366666666666667,10.401960307028217,1157.7285266864642,111.29907176287053
60,3540,3600,59.5,E,3,19.383333333333333,9.436393353663364,1081.737179162626,114.63460017196905
60,3540,3600,59.5,E,4,20.333333333333332,9.89890138422342,1130.8633951608974,114.24130327868853
60,3540,3600,59.5,E,5,17.6,8.568229388635123,976.6187942199406,113.98140151515146
60,3540,3600,59.5,E,6,76.49166666666666,37.238531067945395,966.1438099410933,25.9447347205578
60,3540,3600,59.5,E,7,161.54166666666666,78.64352595621763,923.2429044350321,11.739591952540623
60,3540,3600,59.5,E,8,141.53333333333333,68.90284471706997,923.1686221053834,13.398120584079134
60,3540,3600,59.5,E,9,39.96666666666667,19.456983028447738,612.4816464989104,31.478757297748114
60,3540,3600,59.5,E,10,13.325,6.487025948103796,578.6693280106458,89.20410256410258
60,3540,3600,59.5,E,11,9.1,4.430164062119665,500.34617756357244,112.94077838827842
60,3540,3600,59.5,E,12,9.583333333333334,4.665465816334805,536.6916573357345,115.03495652173912
60,3540,3600,59.5,E,13,9.841666666666667,5.767194400831381,658.7917927203175,114.23089754445385
60,3540,3600,59.5,E,14,14.841666666666667,9.633848819992394,731.3492787349668,75.91454800673779
60,3540,3600,59.5,E,15,22.891666666666666,14.859170547793312,812.5635990890853,54.68431743720423
60,3540,3600,59.5,E,16,8.85,5.744597157690167,598.8357940980595,104.24330508474577
60,3540,3600,59.5,E,17,8.575,5.566103565227272,648.1523673520169,116.44633624878517
60,3540,3600,59.5,E,18,10.008333333333333,6.496492110629694,774.4684073587252,119.21332223147384
60,3540,3600,59.5,E,19,9.225,5.988023952095791,712.2842661560327,118.9514724480578
60,3540,3600,59.5,E,20,7.358333333333333,4.7763551487810325,575.2677842147687,120.44074745186863
60,3540,3600,59.5,W,0,20.841666666666665,13.532925862941816,1119.0538726244872,82.69119952019193
60,3540,3600,59.5,W,1,16.925,10.989753069826003,1195.208749033865,108.75665189561792
60,3540,3600,59.5,W,2,19.108333333333334,12.4074366268395,1366.9588934536132,110.17254688181418
60,3540,3600,59.5,W,3,20.433333333333334,13.26776072664906,1474.9546666805181,111.16831973898857
60,3540,3600,59.5,W,4,22.325,14.496084920760147,1629.5849347205422,112.41552071668534
60,3540,3600,59.5,W,5,24.558333333333334,15.946234513430442,1563.987363786042,98.07878859857482
60,3540,3600,59.5,W,6,22.633333333333333,14.696292140643733,1225.34128837783,83.37758100147275
60,3540,3600,59.5,W,7,15.291666666666666,8.38097522028572,617.0182658651319,73.6212970027248
60,3540,3600,59.5,W,8,10.058333333333334,4.8983131297193445,563.5209350737729,115.04387738193874
60,3540,3600,59.5,W,9,12.05,5.868224513886993,694.772215490944,118.395643153527
60,3540,3600,59.5,W,10,10.75,5.23514824965862,624.7982235883931,119.3468062015504
60,3540,3600,59.5,W,11,12.333333333333334,6.0062165965075645,622.6179263813165,103.66225000000003
60,3540,3600,59.5,W,12,7.391666666666667,3.599671703447439,399.26637310877237,110.91744081172494
60,3540,3600,59.5,W,13,13.441666666666666,6.545964439301825,532.7074206319058,81.37951642901425
60,3540,3600,59.5,W,14,17.25,8.40058672619639,625.3222254038936,74.437922705314
60,3540,3600,59.5,W,15,15.991666666666667,7.787790303174335,635.052093377513,81.54458051068262
60,3540,3600,59.5,W,16,11.475,5.588205501813547,641.6507015247317,114.82231663035586
60,3540,3600,59.5,W,17,12.175,5.92910976182267,695.0403585289249,117.22507871321011
60,3540,3600,59.5,W,18,12.316666666666666,5.9981000875933645,704.1691178523587,117.39869418132609
60,3540,3600,59.5,W,19,12.925,6.294352662961644,739.0691727848913,117.4178207607995
60,3540,3600,59.5,W,20,11.541666666666666,5.620682423083092,654.7055703925339,116.48150902527077
60,3600,3660,60.5,E,0,20.558333333333334,10.008438407737371,817.1047741914549,81.64158492095667
60,3600,3660,60.5,E,1,16.85,8.203105983155641,923.3776349739544,112.56439169139463
60,3600,3660,60.5,E,2,16.65,8.105739740032128,936.6404589195589,115.55274274274274
60,3600,3660,60.5,E,3,18.258333333333333,8.888709302612396,1038.2413289038268,116.80450935645824
60,3600,3660,60.5,E,4,20.508333333333333,9.984096846956492,1158.3808805153922,116.02260056887448
60,3600,3660,60.5,E,5,20.175,9.821819767938273,1134.048771548892,115.462185047501
60,3600,3660,60.5,E,6,95.16666666666667,46.33010401960306,966.3792739723801,20.858560420315236
60,3600,3660,60.5,E,7,151.875,73.93749087191469,950.5752722197877,12.856471879286692
60,3600,3660,60.5,E,8,149.99166666666667,73.02062541583504,869.4405903639881,11.906780932274016
60,3600,3660,60.5,E,9,39.65833333333333,19.306877029270805,603.8139987069779,31.274555578903133
60,3600,3660,60.5,E,10,13.058333333333334,6.357204290605784,601.7361618226965,94.65421186981494
60,3600,3660,60.5,E,11,11.35,5.525534297259144,627.5947698099739,113.58082966226138
60,3600,3660,60.5,E,12,12.075,5.878486928581854,656.783506158414,111.72662525879916
60,3600,3660,60.5,E,13,8.716666666666667,5.1079469460369396,546.2479483933535,106.94080305927343
60,3600,3660,60.5,E,14,6.966666666666667,4.52212106317442,367.26795679543,81.21586124401915
60,3600,3660,60.5,E,15,16.583333333333332,10.764379100876845,685.8545781066597,63.715201005025115
60,3600,3660,60.5,E,16,13.141666666666667,8.530348133406209,907.6271481656025,106.39977805960689
60,3600,3660,60.5,E,17,14.116666666666667,9.163245325068027,1045.1834542297524,114.06258559622195
60,3600,3660,60.5,E,18,11.216666666666667,7.280831291346851,820.9663599630015,112.75722882615159
60,3600,3660,60.5,E,19,6.766666666666667,4.392299412016063,501.18532582531265,114.10545566502462
60,3600,3660,60.5,E,20,7.333333333333333,4.76012744159378,544.3456177076745,114.35526136363637
60,3600,3660,60.5,W,0,18.841666666666665,12.23428443666991,985.4137677202333,80.5452720035383
60,3600,3660,60.5,W,1,16.4,10.648859695429625,1150.374993533848,108.02799796747969
60,3600,3660,60.5,W,2,15.133333333333333,9.826386792124087,1124.0784245228522,114.39387114537445
60,3600,3660,60.5,W,3,15.458333333333334,10.037396471424962,1135.948229327508,113.1716010781671
60,3600,3660,60.5,W,4,15.441666666666666,10.026594012007672,1152.9559351484443,114.98978953049108
60,3600,3660,60.5,W,5,25.6,16.622610256280392,1325.752081126996,79.75595052083335
60,3600,3660,60.5,W,6,23.716666666666665,15.39972291320768,1381.4204020463994,89.7042375263528
60,3600,3660,60.5,W,7,18.566666666666666,10.175919777000864,866.0359025631776,85.10640035906643
60,3600,3660,60.5,W,8,15.741666666666667,7.666042669461344,788.0283603807882,102.79467443091588
60,3600,3660,60.5,W,9,11.316666666666666,5.511098817329555,628.5295381910217,114.0479528718704
60,3600,3660,60.5,W,10,9.058333333333334,4.41132259486738,517.9491724732173,117.41357865685374
60,3600,3660,60.5,W,11,8.416666666666666,4.098837001670702,397.0241063561356,96.86262376237626
60,3600,3660,60.5,W,12,9.091666666666667,4.4275556126957785,429.55965991178334,97.01959670027497
60,3600,3660,60.5,W,13,10.891666666666667,5.304138575429316,502.399077704859,94.71831675592958
60,3600,3660,60.5,W,14,13.908333333333333,6.773226688899409,540.0988818048002,79.74026363091674
60,3600,3660,60.5,W,15,13.308333333333334,6.48103236798823,553.5355593995343,85.40854727614278
60,3600,3660,60.5,W,16,10.758333333333333,5.239196298359687,611.969579059188,116.8060030983734
60,3600,3660,60.5,W,17,10.408333333333333,5.068759816917532,617.711172082326,121.86633306645315
60,3600,3660,60.5,W,18,11.341666666666667,5.523284316112699,667.3803107129476,120.83033798677441
60,3600,3660,60.5,W,19,11.208333333333334,5.458352244799104,654.8590941586459,119.97376951672861
60,3600,3660,60.5,W,20,11.491666666666667,5.596332896340495,664.1380088969927,118.67378535170415
60,3660,3720,61.5,E,0,20.558333333333334,10.008438407737371,829.486961037275,82.87875962707741
60,3660,3720,61.5,E,1,13.6,6.620904532398617,773.1665125034481,116.77656862745094
60,3660,3720,61.5,E,2,14.691666666666666,7.152361942781103,830.4138876718105,116.10344866704477
60,3660,3720,61.5,E,3,15.608333333333333,7.598609093470112,877.1252575332115,115.43234383342232
60,3660,3720,61.5,E,4,14.575,7.095564967625722,827.0902909627894,116.56440251572323
60,3660,3720,61.5,E,5,15.55,7.570225397345236,887.2045333759166,117.19658092175774
60,3660,3720,61.5,E,6,104.525,50.88603281242392,921.8799393083749,18.11656142868532
60,3660,3720,61.5,E,7,154.91666666666666,75.41826915275139,943.8529445174687,12.51491124260355
60,3660,3720,61.5,E,8,140.89166666666668,68.59046135371538,835.2845528455293,12.1778529603123
60,3660,3720,61.5,E,9,49.208333333333336,23.956106084859027,902.2219257966804,37.66145977984759
60,3660,3720,61.5,E,10,14.775,7.192931210749238,677.1169449718452,94.13644106034967
60,3660,3720,61.5,E,11,10.216666666666667,4.973792252892592,580.864855654545,116.78510603588907
60,3660,3720,61.5,E,12,8.616666666666667,4.194862307904512,500.64030475634047,119.34606382978724
60,3660,3720,61.5,E,13,10.141666666666667,5.9429937221099,651.9711208867246,109.70415776499588
60,3660,3720,61.5,E,14,12.683333333333334,8.232856768123764,668.1712446479862,81.15909986859394
60,3660,3720,61.5,E,15,9.466666666666667,6.144891788239244,541.3749736299762,88.10162852112677
60,3660,3720,61.5,E,16,7.375,4.787164298075139,557.5504778076803,116.46779661016953
60,3660,3720,61.5,E,17,6.133333333333334,3.9811974966057075,477.62080175692023,119.96913043478263
60,3660,3720,61.5,E,18,8.433333333333334,5.474146557832848,645.1535952485275,117.85464426877465
60,3660,3720,61.5,E,19,13.5,8.762961881115793,1001.9971980158892,114.34458024691357
60,3660,3720,61.5,E,20,13.708333333333334,8.89819277434292,1015.629012976757,114.13879635258357
60,3660,3720,61.5,W,0,22.433333333333334,14.566427998016541,1184.612159655843,81.32482169390791
60,3660,3720,61.5,W,1,14.25,9.252820162187328,1057.837539091813,114.32595906432753
60,3660,3720,61.5,W,2,14.566666666666666,9.458438388013713,1078.8622732328574,114.06346681922197
60,3660,3720,61.5,W,3,14.383333333333333,9.339378064517241,1064.8251858893357,114.01457126303592
60,3660,3720,61.5,W,4,14.2,9.22035412653053,1038.3061884809206,112.61022887323944
60,3660,3720,61.5,W,5,16.225,10.535228570630835,1137.358385857968,107.95763739085771
60,3660,3720,61.5,W,6,18.291666666666668,11.877158044445139,1110.3164507783515,93.48334396355352
60,3660,3720,61.5,W,7,14.958333333333334,8.198283662350338,758.4597142427276,92.51445125348192
60,3660,3720,61.5,W,8,13.825,6.732644144328411,745.0582635475897,110.66354430379747
60,3660,3720,61.5,W,9,13.083333333333334,6.371447086308837,745.2167071192681,116.96192356687898
60,3660,3720,61.5,W,10,16.083333333333332,7.832431102202431,878.0261591835697,112.10135751295331
60,3660,3720,61.5,W,11,14.075,6.8543917780414025,788.5955826062567,115.04968028419187
60,3660,3720,61.5,W,12,9.3,4.5290119741232715,524.8710124403357,115.89084229390683
60,3660,3720,61.5,W,13,12.016666666666667,5.852002927137776,479.380049686021,81.91726074895976
60,3660,3720,61.5,W,14,8.941666666666666,4.354507032467984,413.4460359295124,94.94669151910531
60,3660,3720,61.5,W,15,12.716666666666667,6.192896301534151,506.1302368527166,81.72754914809961
60,3660,3720,61.5,W,16,9.275,4.516828412141233,515.3392385690554,114.09316262353995
60,3660,3720,61.5,W,17,9.033333333333333,4.399147831496081,524.2538331024999,119.17167896678968
60,3660,3720,61.5,W,18,8.975,4.370740050296383,530.9904137536516,121.48753017641597
60,3660,3720,61.5,W,19,9.575,4.6629343712075615,568.2849199809621,121.87281114012188
60,3660,3720,61.5,W,20,10.258333333333333,4.995711236689737,604.8632660442279,121.07650690495532
60,3720,3780,62.5,E,0,18.525,9.018548269315028,759.5545088684418,84.22137201979305
60,3720,3780,62.5,E,1,13.741666666666667,6.689872287944437,773.1823345179563,115.57505154639179
60,3720,3780,62.5,E,2,13.65,6.645246093179494,782.140961978482,117.69932234432235
60,3720,3780,62.5,E,3,14.166666666666666,6.896762124345537,814.0371260007605,118.03178235294116
60,3720,3780,62.5,E,4,14.375,6.998198724502213,827.5232461905458,118.24803478260874
60,3720,3780,62.5,E,5,12.958333333333334,6.308521164454364,752.1650595764295,119.23001286173631
60,3720,3780,62.5,E,6,98.84166666666667,48.11920873699754,920.7241208639629,19.13423235814855
60,3720,3780,62.5,E,7,170.525,83.01689304318191,811.5148158966621,9.775297365977622
60,3720,3780,62.5,E,8,120.63333333333334,58.728072310663265,815.9119565746562,13.893048494059133
60,3720,3780,62.5,E,9,39.641666666666666,19.29876319147746,615.9843902742987,31.918335085137688
60,3720,3780,62.5,E,10,16.391666666666666,7.9799750093309365,725.5282118689455,90.91860701576006
60,3720,3780,62.5,E,11,15.791666666666666,7.687876279960409,863.1087012965944,112.26880738786281
60,3720,3780,62.5,E,12,16.216666666666665,7.894779546597852,907.1585284715113,114.90612538540597
60,3720,3780,62.5,E,13,10.25,6.006476810349365,691.9956941942182,115.20825203252029
60,3720,3780,62.5,E,14,12.483333333333333,8.10303511080775,650.7140182039876,80.3049732977303
60,3720,3780,62.5,E,15,16.066666666666666,10.429006485673646,761.1956574655572,72.98831950207469
60,3720,3780,62.5,E,16,8.266666666666667,5.365951394000609,600.6310077559635,111.93373991935482
60,3720,3780,62.5,E,17,8.166666666666666,5.301051014502164,627.3547214514067,118.34534693877555
60,3720,3780,62.5,E,18,7.925,5.144183178358733,597.926315390899,116.23348054679289
60,3720,3780,62.5,E,19,6.65,4.316570111808891,501.0159085622776,116.06805764411023
60,3720,3780,62.5,E,20,6.725,4.36525323337066,520.327961962255,119.19765799256513
60,3720,3780,62.5,W,0,21.408333333333335,13.900874267052192,1143.8442881313044,82.28578045932267
60,3720,3780,62.5,W,1,17.658333333333335,11.465921592792368,1197.7744316117028,104.46386031146767
60,3720,3780,62.5,W,2,15.075,9.788509750524488,1110.1264703596999,113.4111829740188
