sim_sec,kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata,readback
1050,vsl,RW_FW_W_S7,89,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S7,90,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S10,91,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S10,92,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S10,93,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S10,94,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S13,95,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S13,96,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S13,97,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S13,98,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S15,99,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S15,100,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S15,101,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S15,102,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S18,103,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S18,104,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S18,105,,120,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S18,106,,120,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,signal,SC1,,1,,,,65.001,24.333,24.333,24.333,18.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC1_SG1_W0,1,1,0,0,0,122.667,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG2_W0,2,1,0,0,0,95.334,119.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG3_W0,3,1,0,0,0,0.0,24.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG4_W0,4,1,0,0,0,27.333,92.334,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG5_W0,5,1,0,0,0,122.667,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG6_W0,6,1,0,0,0,95.334,119.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG7_W0,7,1,0,0,0,0.0,24.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1_SG8_W0,8,1,0,0,0,27.333,92.334,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC5,,5,,,,22.0,22.667,58.666,34.667,93.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC5_SG1_W0,1,5,0,0,0,112.333,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG2_W0,2,5,0,0,0,50.667,109.333,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG3_W0,3,5,0,0,0,0.0,22.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG4_W0,4,5,0,0,0,25.667,47.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG5_W0,5,5,0,0,0,112.333,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG6_W0,6,5,0,0,0,50.667,109.333,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG7_W0,7,5,0,0,0,0.0,22.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC5_SG8_W0,8,5,0,0,0,25.667,47.667,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC6,,6,,,,71.001,22.333,22.333,22.333,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC6_SG1_W0,1,6,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG2_W0,2,6,0,0,0,99.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG3_W0,3,6,0,0,0,0.0,22.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG4_W0,4,6,0,0,0,25.333,96.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG5_W0,5,6,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG6_W0,6,6,0,0,0,99.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG7_W0,7,6,0,0,0,0.0,22.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC6_SG8_W0,8,6,0,0,0,25.333,96.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC7,,7,,,,47.0,23.0,0.0,71.0,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC7_SG1_W0,1,7,0,0,0,76.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC7_SG4_W0,4,7,0,0,0,26.0,73.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC7_SG7_W0,7,7,0,0,0,0.0,23.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC7_SG8_W0,8,7,0,0,0,26.0,73.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC11,,11,,,,33.001,22.93,59.139,22.93,93.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC11_SG1_W0,1,11,0,0,0,124.07,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG2_W0,2,11,0,0,0,61.931,121.07,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG3_W0,3,11,0,0,0,0.0,22.93,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG4_W0,4,11,0,0,0,25.93,58.931,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG5_W0,5,11,0,0,0,124.07,147.0,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG6_W0,6,11,0,0,0,61.931,121.07,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG7_W0,7,11,0,0,0,0.0,22.93,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC11_SG8_W0,8,11,0,0,0,25.93,58.931,,,93.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC12,,12,,,,39.001,22.978,34.978,41.043,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC12_SG1_W0,1,12,0,0,0,105.957,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG2_W0,2,12,0,0,0,67.979,102.957,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG3_W0,3,12,0,0,0,0.0,22.978,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG4_W0,4,12,0,0,0,25.978,64.979,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG5_W0,5,12,0,0,0,105.957,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG6_W0,6,12,0,0,0,67.979,102.957,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG7_W0,7,12,0,0,0,0.0,22.978,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC12_SG8_W0,8,12,0,0,0,25.978,64.979,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC16,,16,,,,41.0,23.0,77.0,0.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC16_SG2_W0,2,16,0,0,0,70.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC16_SG3_W0,3,16,0,0,0,0.0,23.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC16_SG4_W0,4,16,0,0,0,26.0,67.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC16_SG6_W0,6,16,0,0,0,70.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC16_SG7_W0,7,16,0,0,0,0.0,23.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC16_SG8_W0,8,16,0,0,0,26.0,67.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC101,,101,,,,71.001,22.403,22.333,22.263,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC101_SG1_W0,1,101,0,0,0,124.737,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG2_W0,2,101,0,0,0,99.404,121.737,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG3_W0,3,101,0,0,0,0.0,22.403,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG4_W0,4,101,0,0,0,25.403,96.404,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG5_W0,5,101,0,0,0,124.737,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG6_W0,6,101,0,0,0,99.404,121.737,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG7_W0,7,101,0,0,0,0.0,22.403,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC101_SG8_W0,8,101,0,0,0,25.403,96.404,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC105,,105,,,,59.001,34.333,22.333,22.333,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC105_SG1_W0,1,105,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG2_W0,2,105,0,0,0,99.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG3_W0,3,105,0,0,0,0.0,34.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG4_W0,4,105,0,0,0,37.333,96.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG5_W0,5,105,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG6_W0,6,105,0,0,0,99.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG7_W0,7,105,0,0,0,0.0,34.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC105_SG8_W0,8,105,0,0,0,37.333,96.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC107,,107,,,,0.0,27.0,88.237,25.763,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC107_SG1_W0,1,107,0,0,0,121.237,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC107_SG2_W0,2,107,0,0,0,30.0,118.237,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC107_SG3_W0,3,107,0,0,0,0.0,27.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC107_SG5_W0,5,107,0,0,0,121.237,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC107_SG6_W0,6,107,0,0,0,30.0,118.237,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC107_SG7_W0,7,107,0,0,0,0.0,27.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC108,,108,,,,32.0,0.0,84.5,24.5,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC108_SG1_W0,1,108,0,0,0,122.5,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC108_SG2_W0,2,108,0,0,0,35.0,119.5,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC108_SG4_W0,4,108,0,0,0,0.0,32.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC108_SG5_W0,5,108,0,0,0,122.5,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC108_SG6_W0,6,108,0,0,0,35.0,119.5,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC108_SG8_W0,8,108,0,0,0,0.0,32.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC109,,109,,,,0.0,29.0,86.826,25.174,112.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC109_SG2_W0,2,109,0,0,0,32.0,118.826,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC109_SG5_W0,5,109,0,0,0,121.826,147.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC109_SG6_W0,6,109,0,0,0,32.0,118.826,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC109_SG7_W0,7,109,0,0,0,0.0,29.0,,,112.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC1001,,1001,,,,21.0,21.0,75.0,21.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC1001_SG1_W0,1,1001,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG2_W0,2,1001,0,0,0,48.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG3_W0,3,1001,0,0,0,24.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG4_W0,4,1001,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG5_W0,5,1001,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG6_W0,6,1001,0,0,0,48.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG7_W0,7,1001,0,0,0,24.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1001_SG8_W0,8,1001,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC1002,,1002,,,,27.0,22.913,52.913,35.174,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC1002_SG1_W0,1,1002,0,0,0,111.826,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG2_W0,2,1002,0,0,0,55.913,108.826,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG3_W0,3,1002,0,0,0,0.0,22.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG4_W0,4,1002,0,0,0,25.913,52.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG5_W0,5,1002,0,0,0,111.826,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG6_W0,6,1002,0,0,0,55.913,108.826,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG7_W0,7,1002,0,0,0,0.0,22.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1002_SG8_W0,8,1002,0,0,0,25.913,52.913,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC1003,,1003,,,,51.999,22.667,22.667,40.667,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC1003_SG1_W0,1,1003,0,0,0,106.333,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG2_W0,2,1003,0,0,0,80.666,103.333,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG3_W0,3,1003,0,0,0,0.0,22.667,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG4_W0,4,1003,0,0,0,25.667,77.666,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG5_W0,5,1003,0,0,0,106.333,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG6_W0,6,1003,0,0,0,80.666,103.333,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG7_W0,7,1003,0,0,0,0.0,22.667,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1003_SG8_W0,8,1003,0,0,0,25.667,77.666,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal,SC1004,,1004,,,,33.0,21.0,63.0,21.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
1050,signal_sg,SC1004_SG1_W0,1,1004,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG2_W0,2,1004,0,0,0,60.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG3_W0,3,1004,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG4_W0,4,1004,0,0,0,24.0,57.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG5_W0,5,1004,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG6_W0,6,1004,0,0,0,60.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG7_W0,7,1004,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
1050,signal_sg,SC1004_SG8_W0,8,1004,0,0,0,24.0,57.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
