family,cutoff,candidate,FW_E_TTT,FW_W_TTT,freeway_TTT,extra_source_wait,screen_cost,accepted_source_veh,predicted_merges_veh,vsl_binding_cell_seconds,delta_FW_E_TTT,delta_FW_W_TTT,delta_freeway_TTT,delta_screen_cost,delta_extra_source_wait
wang,1800.1,restrict_FW_W__seg15,113.69445506719018,83.1881485958242,196.88260366301438,0.5843537854606621,197.46695744847503,1547.9999999999914,716.9999999999999,2250,0.0,3.599614248026313,3.599614248026313,3.599614248026313,0.0
wang,1800.1,actual_rule_snapshot_hold,113.73993723155559,79.59116039657084,193.33109762812643,0.5953472694195568,193.926444897546,1547.9999999999916,716.9999999999999,3122,0.04548216436540997,0.002626048772953027,0.048108213138363,0.059101697097275974,0.010993483958894767
wang,2700.1,hold,115.93400558909767,83.38311427309579,199.31711986219346,6.661338147750939e-15,199.31711986219346,1403.999999999998,906.0000000000001,0,0.0,0.0,0.0,0.0,0.0
wang,2700.1,restrict_FW_E__seg0,116.0730676662107,83.38311427309579,199.45618193930648,6.661338147750939e-15,199.45618193930648,1403.999999999998,906.0000000000001,1382,0.13906207711303864,0.0,0.13906207711301022,0.13906207711301022,0.0
wang,2700.1,restrict_FW_E__seg5,115.96981691051117,83.38311427309579,199.35293118360696,6.661338147750939e-15,199.35293118360696,1403.999999999998,906.0000000000001,952,0.035811321413504515,0.0,0.035811321413490305,0.035811321413490305,0.0
wang,2700.1,restrict_FW_E__seg10,117.92849256792972,83.38311427309579,201.3116068410255,6.661338147750939e-15,201.3116068410255,1403.999999999998,906.0000000000001,524,1.9944869788320574,0.0,1.9944869788320432,1.9944869788320432,0.0
wang,2700.1,restrict_FW_E__seg15,118.99178802273927,83.38311427309579,202.37490229583506,6.661338147750939e-15,202.37490229583506,1403.999999999998,906.0000000000001,715,3.0577824336416057,0.0,3.0577824336415915,3.0577824336415915,0.0
wang,2700.1,restrict_FW_W__seg0,115.93400558909767,83.38436160981529,199.31836719891294,6.661338147750939e-15,199.31836719891294,1403.999999999998,906.0000000000001,624,0.0,0.0012473367195013907,0.001247336719472969,0.001247336719472969,0.0
wang,2700.1,restrict_FW_W__seg5,115.93400558909767,84.43117700976867,200.36518259886634,6.661338147750939e-15,200.36518259886634,1403.999999999998,906.0000000000001,2289,0.0,1.0480627366728896,1.0480627366728754,1.0480627366728754,0.0
wang,2700.1,restrict_FW_W__seg10,115.93400558909767,86.29623118211462,202.23023677121228,6.661338147750939e-15,202.23023677121228,1403.999999999998,906.0000000000001,4761,0.0,2.9131169090188394,2.913116909018811,2.913116909018811,0.0
wang,2700.1,restrict_FW_W__seg15,115.93400558909767,87.74812366135421,203.68212925045188,6.661338147750939e-15,203.68212925045188,1403.999999999998,906.0000000000001,2234,0.0,4.365009388258429,4.3650093882584144,4.3650093882584144,0.0
wang,2700.1,actual_rule_snapshot_hold,116.41530008617731,83.38752882144149,199.8028289076188,6.661338147750939e-15,199.8028289076188,1403.999999999998,906.0000000000001,4413,0.4812944970796451,0.004414548345707203,0.4857090454253239,0.4857090454253239,0.0
wang,4500.1,hold,143.47654861257953,80.68338948795473,224.15993810053425,0.17297194961177378,224.332910050146,1542.0000000000066,734.9999999999998,0,0.0,0.0,0.0,0.0,0.0
wang,4500.1,restrict_FW_E__seg0,143.47643235245528,80.68338948795473,224.15982184041002,0.17297194961177378,224.33279379002178,1542.0000000000066,734.9999999999998,1350,-0.00011626012425836052,0.0,-0.00011626012422993881,-0.00011626012422993881,0.0
wang,4500.1,restrict_FW_E__seg5,143.47816203221024,80.68338948795473,224.16155152016495,0.17297194961177378,224.3345234697767,1542.0000000000066,734.9999999999998,516,0.0016134196307007187,0.0,0.0016134196307007187,0.0016134196307007187,0.0
wang,4500.1,restrict_FW_E__seg10,146.02377300978353,80.68338948795473,226.70716249773824,0.17297194961177378,226.88013444735,1542.0000000000066,734.9999999999998,0,2.5472243972039905,0.0,2.5472243972039905,2.5472243972039905,0.0
wang,4500.1,restrict_FW_E__seg15,146.39266305220215,80.68338948795473,227.07605254015687,0.17297194961177378,227.24902448976863,1542.0000000000066,734.9999999999998,750,2.9161144396226177,0.0,2.9161144396226177,2.9161144396226177,0.0
wang,4500.1,restrict_FW_W__seg0,143.47654861257953,80.68339471107404,224.15994332365358,0.17355585211378652,224.33349917576737,1542.0000000000066,734.9999999999998,63,0.0,5.2231193166107914e-06,5.223119330821646e-06,0.0005891256213601537,0.0005839025020127342
wang,4500.1,restrict_FW_W__seg5,143.47654861257953,82.06002862078779,225.53657723336732,0.17301769391449703,225.7095949272818,1542.0000000000066,734.9999999999998,2921,0.0,1.3766391328330627,1.376639132833077,1.3766848771358013,4.5744302723249586e-05
wang,4500.1,restrict_FW_W__seg10,143.47654861257953,83.03507690724769,226.51162551982722,0.17297194961177378,226.68459746943898,1542.0000000000066,734.9999999999998,4927,0.0,2.3516874192929578,2.351687419292972,2.351687419292972,0.0
wang,4500.1,restrict_FW_W__seg15,143.47654861257953,83.81284614963494,227.28939476221447,0.17297194961177378,227.46236671182623,1542.0000000000066,734.9999999999998,2250,0.0,3.1294566616802086,3.129456661680223,3.129456661680223,0.0
wang,4500.1,actual_rule_snapshot_hold,143.6490481093376,80.67784279569905,224.32689090503663,0.17713068890573624,224.50402159394238,1542.0000000000066,734.9999999999998,2726,0.1724994967580642,-0.005546692255677499,0.1669528045023867,0.17111154379637128,0.00415873929396246
wang,6300.1,hold,126.92798444986626,69.75103186962602,196.6790163194923,6.661338147750939e-15,196.6790163194923,1500.000000000006,489.0000000000001,0,0.0,0.0,0.0,0.0,0.0
wang,6300.1,restrict_FW_E__seg0,126.92798443212547,69.75103186962602,196.6790163017515,6.661338147750939e-15,196.6790163017515,1500.000000000006,489.0000000000001,1350,-1.7740788393894036e-08,0.0,-1.774080260474875e-08,-1.774080260474875e-08,0.0
wang,6300.1,restrict_FW_E__seg5,127.23539793539518,69.75103186962602,196.9864298050212,6.661338147750939e-15,196.9864298050212,1500.000000000006,489.0000000000001,300,0.3074134855289259,0.0,0.3074134855289117,0.3074134855289117,0.0
wang,6300.1,restrict_FW_E__seg10,130.98734164121805,69.75103186962602,200.73837351084407,6.661338147750939e-15,200.73837351084407,1500.000000000006,489.0000000000001,1246,4.059357191351793,0.0,4.059357191351779,4.059357191351779,0.0
wang,6300.1,restrict_FW_E__seg15,129.34244973914198,69.75103186962602,199.093481608768,6.661338147750939e-15,199.093481608768,1500.000000000006,489.0000000000001,1300,2.414465289275725,0.0,2.414465289275711,2.414465289275711,0.0
wang,6300.1,restrict_FW_W__seg0,126.92798444986626,69.75090953454438,196.67889398441065,6.661338147750939e-15,196.67889398441065,1500.000000000006,489.0000000000001,600,0.0,-0.00012233508164172235,-0.00012233508164172235,-0.00012233508164172235,0.0
wang,6300.1,restrict_FW_W__seg5,126.92798444986626,69.88918083757032,196.81716528743658,6.661338147750939e-15,196.81716528743658,1500.000000000006,489.0000000000001,2896,0.0,0.13814896794430354,0.13814896794428932,0.13814896794428932,0.0
wang,6300.1,restrict_FW_W__seg10,126.92798444986626,71.30586682472577,198.23385127459204,6.661338147750939e-15,198.23385127459204,1500.000000000006,489.0000000000001,4950,0.0,1.55483495509975,1.55483495509975,1.55483495509975,0.0
wang,6300.1,restrict_FW_W__seg15,126.92798444986626,72.31520459070389,199.24318904057014,6.661338147750939e-15,199.24318904057014,1500.000000000006,489.0000000000001,2250,0.0,2.564172721077867,2.5641727210778527,2.5641727210778527,0.0
wang,6300.1,actual_rule_snapshot_hold,132.8246084736212,69.7464543148172,202.57106278843838,6.661338147750939e-15,202.57106278843838,1500.000000000006,489.0000000000001,4469,5.8966240237549385,-0.004577554808818718,5.892046468946091,5.892046468946091,0.0
