run,t,link,lane,cls,n,stopped,min_pos,max_pos,q_up_end_pos,q_down_end_pos,vmean
h11_canon0905_lcd1000_x18_20260907,4201,32,1,signal_or_other,21,13,897.54,1954.37,897.5399780273438,1954.3699951171875,19.29095
h11_canon0905_lcd1000_x18_20260907,4201,32,1,unknown_or_exit,128,128,21.5,832.36,21.5,832.3599853515625,0.0
h11_canon0905_lcd1000_x18_20260907,4201,32,2,ramp_R_D_W,30,30,811.24,1024.21,811.239990234375,1024.2099609375,0.0
h11_canon0905_lcd1000_x18_20260907,4201,32,2,signal_or_other,23,13,1520.28,1954.17,1879.02001953125,1954.1700439453125,23.99174
h11_canon0905_lcd1000_x18_20260907,4201,32,2,unknown_or_exit,124,124,29.1,823.0,29.100000381469727,823.0,0.0
h11_canon0905_lcd1000_x18_20260907,4201,32,3,ramp_R_D_E,15,9,52.97,980.12,752.8900146484375,980.1199951171875,6.7739997
h11_canon0905_lcd1000_x18_20260907,4201,32,3,ramp_R_D_W,12,11,817.05,997.86,817.0499877929688,997.8599853515625,0.6333333
h11_canon0905_lcd1000_x18_20260907,4201,32,3,signal_or_other,28,10,93.88,1952.69,705.3099975585938,1846.4100341796875,17.602858
h11_canon0905_lcd1000_x18_20260907,4201,32,3,unknown_or_exit,42,21,108.3,1021.12,711.1099853515625,1021.1199951171875,6.795714
h11_canon0905_lcd1000_x18_20260907,4351,32,1,ramp_R_D_E,13,9,863.69,1033.77,874.780029296875,1009.4600219726562,4.924616
h11_canon0905_lcd1000_x18_20260907,4351,32,1,ramp_R_D_W,13,12,838.42,1015.62,838.4199829101562,1004.1300048828125,1.356923
h11_canon0905_lcd1000_x18_20260907,4351,32,1,signal_or_other,31,24,909.87,1954.1,909.8699951171875,1954.0999755859375,5.8219357
h11_canon0905_lcd1000_x18_20260907,4351,32,1,unknown_or_exit,129,128,5.27,832.36,21.5,832.3599853515625,0.12790698
h11_canon0905_lcd1000_x18_20260907,4351,32,2,ramp_R_D_W,23,15,811.24,1021.85,811.239990234375,1021.8499755859375,4.243913
h11_canon0905_lcd1000_x18_20260907,4351,32,2,signal_or_other,32,24,1341.41,1954.28,1702.1700439453125,1954.280029296875,6.626875
h11_canon0905_lcd1000_x18_20260907,4351,32,2,unknown_or_exit,128,127,2.73,1727.02,16.110000610351562,1727.02001953125,0.16125
h11_canon0905_lcd1000_x18_20260907,4351,32,3,ramp_R_D_E,17,16,479.51,1003.2,479.510009765625,1003.2000122070312,0.39235294
h11_canon0905_lcd1000_x18_20260907,4351,32,3,ramp_R_D_W,12,11,834.65,1021.12,834.6500244140625,1021.1199951171875,0.9216667
h11_canon0905_lcd1000_x18_20260907,4351,32,3,signal_or_other,39,28,509.21,1945.96,509.2099914550781,1843.219970703125,6.3987184
h11_canon0905_lcd1000_x18_20260907,4351,32,3,unknown_or_exit,74,44,15.85,1745.46,472.8399963378906,1745.4599609375,5.722027
h11_canon0905_lcd1000_x18_20260907,4501,32,1,ramp_R_D_E,3,1,968.94,1056.34,968.9400024414062,968.9400024414062,23.619997
h11_canon0905_lcd1000_x18_20260907,4501,32,1,ramp_R_D_W,8,4,944.01,1017.08,976.0900268554688,995.02001953125,5.97375
h11_canon0905_lcd1000_x18_20260907,4501,32,1,signal_or_other,27,13,1296.29,1954.12,1873.510009765625,1954.1199951171875,21.730742
h11_canon0905_lcd1000_x18_20260907,4501,32,1,unknown_or_exit,139,130,3.54,1921.31,3.5399999618530273,1921.31005859375,0.78366905
h11_canon0905_lcd1000_x18_20260907,4501,32,2,ramp_R_D_E,1,0,995.9,995.9,,,8.25
h11_canon0905_lcd1000_x18_20260907,4501,32,2,ramp_R_D_W,8,7,952.89,1019.76,952.8900146484375,1003.5999755859375,1.09125
h11_canon0905_lcd1000_x18_20260907,4501,32,2,signal_or_other,31,14,1332.36,1954.3,1627.3499755859375,1954.300048828125,14.390969
h11_canon0905_lcd1000_x18_20260907,4501,32,2,unknown_or_exit,130,113,6.89,1926.33,6.889999866485596,1926.3299560546875,1.5918462
h11_canon0905_lcd1000_x18_20260907,4501,32,3,ramp_R_D_E,13,9,507.94,975.93,507.94000244140625,975.9299926757812,4.624615
h11_canon0905_lcd1000_x18_20260907,4501,32,3,ramp_R_D_W,2,1,980.97,1019.06,980.969970703125,980.969970703125,2.585
h11_canon0905_lcd1000_x18_20260907,4501,32,3,signal_or_other,34,11,537.83,1952.27,537.8300170898438,1672.5699462890625,16.801176
h11_canon0905_lcd1000_x18_20260907,4501,32,3,unknown_or_exit,102,81,7.84,1940.63,41.88999938964844,1010.8699951171875,2.8543136
h11_canon0905_lcd1000_x18_20260907,4651,32,1,signal_or_other,31,14,1384.82,1954.18,1682.9599609375,1954.1800537109375,23.992258
h11_canon0905_lcd1000_x18_20260907,4651,32,1,unknown_or_exit,155,147,4.39,1026.33,4.389999866485596,1026.3299560546875,0.5595484
h11_canon0905_lcd1000_x18_20260907,4651,32,2,signal_or_other,26,13,1538.56,1953.98,1790.9200439453125,1953.97998046875,15.501924
h11_canon0905_lcd1000_x18_20260907,4651,32,2,unknown_or_exit,145,126,2.44,1026.43,2.440000057220459,1026.4300537109375,1.6314483
h11_canon0905_lcd1000_x18_20260907,4651,32,3,ramp_R_D_E,12,9,755.69,1009.3,755.6900024414062,1009.2999877929688,4.8349996
h11_canon0905_lcd1000_x18_20260907,4651,32,3,signal_or_other,22,10,779.68,1943.09,779.6799926757812,1015.47998046875,14.736364
h11_canon0905_lcd1000_x18_20260907,4651,32,3,unknown_or_exit,86,52,7.97,1021.12,31.31999969482422,1021.1199951171875,5.7210464
h11_canon0905_lcd1000_x18_20260907,4801,32,1,ramp_R_D_E,1,0,1098.41,1098.41,,,41.06
h11_canon0905_lcd1000_x18_20260907,4801,32,1,signal_or_other,18,13,1614.69,1954.24,1878.050048828125,1954.239990234375,16.245
h11_canon0905_lcd1000_x18_20260907,4801,32,1,unknown_or_exit,159,155,2.51,1710.46,30.93000030517578,1026.3299560546875,0.76591194
h11_canon0905_lcd1000_x18_20260907,4801,32,2,signal_or_other,19,16,1794.68,1954.42,1833.8299560546875,1954.4200439453125,4.3789473
h11_canon0905_lcd1000_x18_20260907,4801,32,2,unknown_or_exit,154,146,20.82,1026.43,30.93000030517578,1026.4300537109375,0.58467525
h11_canon0905_lcd1000_x18_20260907,4801,32,3,ramp_R_D_E,10,8,835.84,1009.5,843.3200073242188,1009.5,1.258
h11_canon0905_lcd1000_x18_20260907,4801,32,3,signal_or_other,18,8,861.41,1933.99,861.4099731445312,1831.8900146484375,13.723888
h11_canon0905_lcd1000_x18_20260907,4801,32,3,unknown_or_exit,108,84,26.8,1021.12,26.799999237060547,1021.1199951171875,3.3626852
h11_canon0905_lcd1000_x18_20260907,4951,32,1,ramp_R_D_E,1,0,1319.06,1319.06,,,41.34
h11_canon0905_lcd1000_x18_20260907,4951,32,1,signal_or_other,14,7,1280.6,1953.97,1907.800048828125,1953.969970703125,33.18143
h11_canon0905_lcd1000_x18_20260907,4951,32,1,unknown_or_exit,159,159,16.62,1026.33,16.6200008392334,1026.3299560546875,0.0
h11_canon0905_lcd1000_x18_20260907,4951,32,2,signal_or_other,8,1,1310.6,1947.28,1947.280029296875,1947.280029296875,48.23875
h11_canon0905_lcd1000_x18_20260907,4951,32,2,unknown_or_exit,161,160,22.79,1953.96,33.880001068115234,1953.9599609375,0.13559006
h11_canon0905_lcd1000_x18_20260907,4951,32,3,ramp_R_D_E,7,7,893.18,1008.6,893.1799926757812,1008.5999755859375,1.4857142
h11_canon0905_lcd1000_x18_20260907,4951,32,3,signal_or_other,14,3,937.16,1952.24,961.489990234375,1927.6199951171875,23.402143
h11_canon0905_lcd1000_x18_20260907,4951,32,3,unknown_or_exit,127,113,12.49,1021.12,38.720001220703125,1021.1199951171875,1.5372442
h11_canon0905_lcd1000_x18_20260907,5101,32,1,signal_or_other,22,12,1335.32,1954.18,1886.0,1954.1800537109375,21.728638
h11_canon0905_lcd1000_x18_20260907,5101,32,1,unknown_or_exit,160,160,4.41,1026.33,4.409999847412109,1026.3299560546875,0.0
h11_canon0905_lcd1000_x18_20260907,5101,32,2,signal_or_other,21,13,1680.42,1954.2,1866.0,1954.199951171875,9.146666
h11_canon0905_lcd1000_x18_20260907,5101,32,2,unknown_or_exit,163,163,6.56,1026.43,6.559999942779541,1026.4300537109375,0.0
h11_canon0905_lcd1000_x18_20260907,5101,32,3,ramp_R_D_E,6,6,938.51,1009.74,938.510009765625,1009.739990234375,0.46166667
h11_canon0905_lcd1000_x18_20260907,5101,32,3,signal_or_other,23,12,967.1,1946.52,967.0999755859375,1821.8299560546875,20.34174
h11_canon0905_lcd1000_x18_20260907,5101,32,3,unknown_or_exit,136,123,6.23,1021.12,6.230000019073486,1021.1199951171875,1.1873529
h11_canon0905_lcd1000_x18_20260907,5251,32,1,ramp_R_D_E,2,0,1104.92,1147.8,,,44.965
h11_canon0905_lcd1000_x18_20260907,5251,32,1,signal_or_other,14,7,1326.43,1954.34,1900.81005859375,1954.3399658203125,35.434284
h11_canon0905_lcd1000_x18_20260907,5251,32,1,unknown_or_exit,160,160,4.41,1026.33,4.409999847412109,1026.3299560546875,0.0
h11_canon0905_lcd1000_x18_20260907,5251,32,2,signal_or_other,7,3,1073.24,1954.17,1902.8499755859375,1954.1700439453125,26.685715
h11_canon0905_lcd1000_x18_20260907,5251,32,2,unknown_or_exit,163,163,6.65,1026.43,6.650000095367432,1026.4300537109375,0.0
h11_canon0905_lcd1000_x18_20260907,5251,32,3,ramp_R_D_E,2,0,984.77,995.76,,,10.915
h11_canon0905_lcd1000_x18_20260907,5251,32,3,signal_or_other,11,3,1207.19,1953.44,1930.8900146484375,1953.43994140625,28.174547
h11_canon0905_lcd1000_x18_20260907,5251,32,3,unknown_or_exit,144,131,13.71,1020.51,13.710000038146973,1020.510009765625,0.9555556
h11_canon0905_lcd1000_x18_20260907,901,31,1,ramp_R_D_E,1,0,356.35,356.35,,,45.58
h11_canon0905_lcd1000_x18_20260907,901,31,1,ramp_R_D_W,1,0,727.56,727.56,,,41.67
h11_canon0905_lcd1000_x18_20260907,901,31,1,unknown_or_exit,8,0,902.04,1985.73,,,96.1725
h11_canon0905_lcd1000_x18_20260907,901,31,2,unknown_or_exit,20,0,479.98,1846.81,,,55.9925
h11_canon0905_lcd1000_x18_20260907,901,31,3,unknown_or_exit,12,0,451.4,1908.59,,,97.39001
h11_canon0905_lcd1000_x18_20260907,1051,31,1,ramp_R_D_E,1,0,401.81,401.81,,,44.0
h11_canon0905_lcd1000_x18_20260907,1051,31,1,ramp_R_D_W,1,0,378.07,378.07,,,33.02
h11_canon0905_lcd1000_x18_20260907,1051,31,1,unknown_or_exit,12,0,458.49,1972.82,,,91.01583
h11_canon0905_lcd1000_x18_20260907,1051,31,2,unknown_or_exit,15,0,733.84,1812.9,,,83.18666
h11_canon0905_lcd1000_x18_20260907,1051,31,3,unknown_or_exit,11,0,708.19,1910.81,,,79.10272
h11_canon0905_lcd1000_x18_20260907,1201,31,1,ramp_R_D_W,1,0,26.66,26.66,,,40.04
h11_canon0905_lcd1000_x18_20260907,1201,31,1,unknown_or_exit,14,0,989.62,1911.31,,,91.655716
h11_canon0905_lcd1000_x18_20260907,1201,31,2,ramp_R_D_W,1,0,794.6,794.6,,,41.06
h11_canon0905_lcd1000_x18_20260907,1201,31,2,unknown_or_exit,18,0,711.19,1911.65,,,47.60722
h11_canon0905_lcd1000_x18_20260907,1201,31,3,unknown_or_exit,11,0,684.03,1973.57,,,68.36273
h11_canon0905_lcd1000_x18_20260907,1351,31,1,ramp_R_D_E,2,0,368.31,409.15,,,38.34
h11_canon0905_lcd1000_x18_20260907,1351,31,1,ramp_R_D_W,2,0,162.36,463.49,,,41.915
h11_canon0905_lcd1000_x18_20260907,1351,31,1,unknown_or_exit,7,0,644.68,1863.29,,,103.471436
h11_canon0905_lcd1000_x18_20260907,1351,31,2,unknown_or_exit,15,0,376.92,1929.42,,,45.283333
h11_canon0905_lcd1000_x18_20260907,1351,31,3,unknown_or_exit,11,0,795.49,1979.88,,,73.086365
h11_canon0905_lcd1000_x18_20260907,1501,31,1,unknown_or_exit,11,0,922.51,1913.92,,,104.73819
h11_canon0905_lcd1000_x18_20260907,1501,31,2,unknown_or_exit,7,0,863.71,1961.56,,,68.987144
h11_canon0905_lcd1000_x18_20260907,1501,31,3,unknown_or_exit,10,0,972.49,1968.43,,,84.982994
h11_canon0905_lcd1000_x18_20260907,1651,31,1,ramp_R_D_W,1,1,731.87,731.87,731.8699951171875,731.8699951171875,0.0
h11_canon0905_lcd1000_x18_20260907,1651,31,1,unknown_or_exit,14,0,891.32,1951.97,,,79.23286
h11_canon0905_lcd1000_x18_20260907,1651,31,2,unknown_or_exit,17,0,631.48,1782.19,,,52.07823
h11_canon0905_lcd1000_x18_20260907,1651,31,3,unknown_or_exit,9,0,1211.31,1793.75,,,68.65889
h11_canon0905_lcd1000_x18_20260907,1801,31,1,ramp_R_D_E,1,0,362.88,362.88,,,41.1
h11_canon0905_lcd1000_x18_20260907,1801,31,1,ramp_R_D_W,1,0,725.84,725.84,,,21.29
h11_canon0905_lcd1000_x18_20260907,1801,31,1,unknown_or_exit,10,0,663.3,1522.5,,,85.403
h11_canon0905_lcd1000_x18_20260907,1801,31,2,unknown_or_exit,15,0,481.64,1954.59,,,51.30401
h11_canon0905_lcd1000_x18_20260907,1801,31,3,unknown_or_exit,10,0,805.01,1721.48,,,66.20799
h11_canon0905_lcd1000_x18_20260907,1951,31,1,ramp_R_D_E,2,0,348.15,359.39,,,37.07
h11_canon0905_lcd1000_x18_20260907,1951,31,1,ramp_R_D_W,1,0,148.99,148.99,,,44.34
h11_canon0905_lcd1000_x18_20260907,1951,31,1,unknown_or_exit,10,0,939.22,1828.19,,,79.98301
h11_canon0905_lcd1000_x18_20260907,1951,31,2,unknown_or_exit,15,0,397.34,1967.1,,,52.58
h11_canon0905_lcd1000_x18_20260907,1951,31,3,unknown_or_exit,11,0,900.41,1939.17,,,76.35637
h11_canon0905_lcd1000_x18_20260907,2101,31,1,ramp_R_D_E,3,0,162.94,380.63,,,38.933334
h11_canon0905_lcd1000_x18_20260907,2101,31,1,ramp_R_D_W,5,0,185.19,461.58,,,40.274
h11_canon0905_lcd1000_x18_20260907,2101,31,1,unknown_or_exit,10,0,624.86,1686.11,,,81.15099
h11_canon0905_lcd1000_x18_20260907,2101,31,2,ramp_R_D_W,2,0,940.4,1379.16,,,43.385002
h11_canon0905_lcd1000_x18_20260907,2101,31,2,unknown_or_exit,11,0,488.11,1694.66,,,45.44091
h11_canon0905_lcd1000_x18_20260907,2101,31,3,ramp_R_D_W,1,0,1680.29,1680.29,,,43.74
h11_canon0905_lcd1000_x18_20260907,2101,31,3,unknown_or_exit,14,0,581.87,1939.55,,,65.44857
h11_canon0905_lcd1000_x18_20260907,2251,31,1,ramp_R_D_W,14,13,174.61,730.72,658.5900268554688,730.719970703125,2.857143
h11_canon0905_lcd1000_x18_20260907,2251,31,1,unknown_or_exit,10,0,12.53,1946.58,,,84.10701
h11_canon0905_lcd1000_x18_20260907,2251,31,2,unknown_or_exit,19,0,490.22,1959.44,,,46.17052
h11_canon0905_lcd1000_x18_20260907,2251,31,3,unknown_or_exit,6,0,790.06,1933.92,,,64.471664
h11_canon0905_lcd1000_x18_20260907,2401,31,1,ramp_R_D_W,13,10,279.26,731.16,661.8499755859375,731.1599731445312,5.9523077
h11_canon0905_lcd1000_x18_20260907,2401,31,1,unknown_or_exit,10,0,911.73,1891.0,,,86.607994
h11_canon0905_lcd1000_x18_20260907,2401,31,2,ramp_R_D_W,2,0,643.66,728.35,,,28.675
h11_canon0905_lcd1000_x18_20260907,2401,31,2,unknown_or_exit,17,0,911.8,1916.64,,,61.508236
h11_canon0905_lcd1000_x18_20260907,2401,31,3,ramp_R_D_W,1,0,1153.42,1153.42,,,38.87
h11_canon0905_lcd1000_x18_20260907,2401,31,3,unknown_or_exit,7,0,667.52,1860.05,,,63.72285
h11_canon0905_lcd1000_x18_20260907,2551,31,1,ramp_R_D_E,2,0,194.88,378.62,,,38.085
h11_canon0905_lcd1000_x18_20260907,2551,31,1,ramp_R_D_W,5,2,213.83,1406.94,719.1599731445312,730.9199829101562,19.678
h11_canon0905_lcd1000_x18_20260907,2551,31,1,unknown_or_exit,7,0,979.76,1729.05,,,90.24857
h11_canon0905_lcd1000_x18_20260907,2551,31,2,ramp_R_D_W,1,0,1926.53,1926.53,,,40.18
h11_canon0905_lcd1000_x18_20260907,2551,31,2,unknown_or_exit,14,0,398.04,1896.7,,,49.397858
h11_canon0905_lcd1000_x18_20260907,2551,31,3,ramp_R_D_W,2,0,1034.24,1509.41,,,42.88
h11_canon0905_lcd1000_x18_20260907,2551,31,3,unknown_or_exit,7,0,864.44,1599.23,,,56.647144
h11_canon0905_lcd1000_x18_20260907,2701,31,1,ramp_R_D_W,5,5,703.22,725.76,703.219970703125,725.760009765625,0.0
h11_canon0905_lcd1000_x18_20260907,2701,31,1,unknown_or_exit,17,0,170.67,1843.1,,,96.31765
h11_canon0905_lcd1000_x18_20260907,2701,31,2,ramp_R_D_W,2,0,1230.42,1444.67,,,42.625
h11_canon0905_lcd1000_x18_20260907,2701,31,2,unknown_or_exit,12,0,442.57,1795.95,,,59.3075
h11_canon0905_lcd1000_x18_20260907,2701,31,3,unknown_or_exit,9,0,994.56,1925.25,,,67.10556
h11_canon0905_lcd1000_x18_20260907,2851,31,1,ramp_R_D_E,1,0,239.45,239.45,,,43.96
h11_canon0905_lcd1000_x18_20260907,2851,31,1,ramp_R_D_W,2,1,687.2,728.99,728.989990234375,728.989990234375,22.36
h11_canon0905_lcd1000_x18_20260907,2851,31,1,unknown_or_exit,10,0,14.05,1791.67,,,99.315994
h11_canon0905_lcd1000_x18_20260907,2851,31,2,unknown_or_exit,13,0,900.78,1867.18,,,50.75615
h11_canon0905_lcd1000_x18_20260907,2851,31,3,unknown_or_exit,5,0,1069.62,1376.2,,,71.240005
h11_canon0905_lcd1000_x18_20260907,3001,31,1,ramp_R_D_E,2,0,355.03,397.6,,,32.145
h11_canon0905_lcd1000_x18_20260907,3001,31,1,ramp_R_D_W,5,4,417.48,734.52,718.4299926757812,734.52001953125,6.014
h11_canon0905_lcd1000_x18_20260907,3001,31,1,unknown_or_exit,8,0,992.66,1753.04,,,101.59375
h11_canon0905_lcd1000_x18_20260907,3001,31,2,unknown_or_exit,17,0,378.31,1850.73,,,49.88353
h11_canon0905_lcd1000_x18_20260907,3001,31,3,unknown_or_exit,13,0,838.85,1956.21,,,84.47769
h11_canon0905_lcd1000_x18_20260907,3151,31,1,ramp_R_D_E,6,0,142.01,384.02,,,24.769999
h11_canon0905_lcd1000_x18_20260907,3151,31,1,ramp_R_D_W,9,0,302.09,728.48,,,32.555557
h11_canon0905_lcd1000_x18_20260907,3151,31,1,unknown_or_exit,7,0,261.31,1648.91,,,101.52285
h11_canon0905_lcd1000_x18_20260907,3151,31,2,ramp_R_D_W,4,0,354.34,1283.33,,,44.16
h11_canon0905_lcd1000_x18_20260907,3151,31,2,unknown_or_exit,12,0,520.44,1787.47,,,43.858337
h11_canon0905_lcd1000_x18_20260907,3151,31,3,unknown_or_exit,3,0,711.66,1541.23,,,105.043335
h11_canon0905_lcd1000_x18_20260907,3301,31,1,ramp_R_D_E,1,0,188.7,188.7,,,37.74
h11_canon0905_lcd1000_x18_20260907,3301,31,1,ramp_R_D_W,2,2,728.37,734.86,728.3699951171875,734.8599853515625,1.73
h11_canon0905_lcd1000_x18_20260907,3301,31,1,unknown_or_exit,18,0,884.5,1797.97,,,76.76556
h11_canon0905_lcd1000_x18_20260907,3301,31,2,ramp_R_D_W,1,0,1211.08,1211.08,,,44.53
h11_canon0905_lcd1000_x18_20260907,3301,31,2,unknown_or_exit,13,0,840.0,1901.58,,,58.056152
h11_canon0905_lcd1000_x18_20260907,3301,31,3,ramp_R_D_W,1,0,837.76,837.76,,,43.68
h11_canon0905_lcd1000_x18_20260907,3301,31,3,unknown_or_exit,12,0,1059.94,1940.3,,,51.364166
h11_canon0905_lcd1000_x18_20260907,3451,31,1,ramp_R_D_E,2,0,80.96,360.29,,,38.730003
h11_canon0905_lcd1000_x18_20260907,3451,31,1,ramp_R_D_W,7,7,694.55,730.73,694.5499877929688,730.72998046875,0.0
h11_canon0905_lcd1000_x18_20260907,3451,31,1,unknown_or_exit,16,0,1051.7,1887.74,,,83.447495
h11_canon0905_lcd1000_x18_20260907,3451,31,2,ramp_R_D_W,1,0,1250.78,1250.78,,,32.0
h11_canon0905_lcd1000_x18_20260907,3451,31,2,unknown_or_exit,13,0,545.09,1954.39,,,43.563076
h11_canon0905_lcd1000_x18_20260907,3451,31,3,unknown_or_exit,11,0,967.3,1747.19,,,46.83818
h11_canon0905_lcd1000_x18_20260907,3601,31,1,ramp_R_D_E,2,0,341.1,367.31,,,46.705
h11_canon0905_lcd1000_x18_20260907,3601,31,1,ramp_R_D_W,13,12,82.16,730.73,664.8900146484375,730.72998046875,3.2546155
h11_canon0905_lcd1000_x18_20260907,3601,31,1,unknown_or_exit,10,0,639.95,1865.14,,,78.561
h11_canon0905_lcd1000_x18_20260907,3601,31,2,unknown_or_exit,17,0,365.93,1879.52,,,42.12765
h11_canon0905_lcd1000_x18_20260907,3601,31,3,unknown_or_exit,7,0,976.3,1798.97,,,56.737144
h11_canon0905_lcd1000_x18_20260907,3751,31,1,ramp_R_D_W,19,19,622.48,730.73,622.47998046875,730.72998046875,0.0
h11_canon0905_lcd1000_x18_20260907,3751,31,1,unknown_or_exit,15,0,914.09,1889.64,,,79.639336
h11_canon0905_lcd1000_x18_20260907,3751,31,2,unknown_or_exit,10,0,351.03,1687.09,,,66.98701
h11_canon0905_lcd1000_x18_20260907,3751,31,3,unknown_or_exit,7,0,1143.08,1439.85,,,45.87143
h11_canon0905_lcd1000_x18_20260907,3901,31,1,ramp_R_D_E,2,0,105.23,275.27,,,41.22
h11_canon0905_lcd1000_x18_20260907,3901,31,1,ramp_R_D_W,28,28,556.81,730.73,556.8099975585938,730.72998046875,0.0
h11_canon0905_lcd1000_x18_20260907,3901,31,1,unknown_or_exit,12,0,1047.26,1850.54,,,84.28
h11_canon0905_lcd1000_x18_20260907,3901,31,2,unknown_or_exit,9,0,173.25,1518.97,,,49.737778
h11_canon0905_lcd1000_x18_20260907,3901,31,3,unknown_or_exit,2,0,1660.55,1767.54,,,81.05
h11_canon0905_lcd1000_x18_20260907,4051,31,1,ramp_R_D_E,5,0,175.57,411.13,,,33.215996
h11_canon0905_lcd1000_x18_20260907,4051,31,1,ramp_R_D_W,29,29,550.76,730.73,550.760009765625,730.72998046875,0.0
h11_canon0905_lcd1000_x18_20260907,4051,31,1,unknown_or_exit,11,1,544.48,1945.32,544.47998046875,544.47998046875,75.87546
h11_canon0905_lcd1000_x18_20260907,4051,31,2,unknown_or_exit,10,0,422.18,1898.36,,,46.191
h11_canon0905_lcd1000_x18_20260907,4051,31,3,unknown_or_exit,4,0,564.32,1912.75,,,52.9575
h11_canon0905_lcd1000_x18_20260907,4201,31,1,ramp_R_D_W,29,29,550.76,730.73,550.760009765625,730.72998046875,0.0
h11_canon0905_lcd1000_x18_20260907,4201,31,1,unknown_or_exit,22,7,164.2,1974.81,508.8900146484375,544.47998046875,54.7
h11_canon0905_lcd1000_x18_20260907,4201,31,2,unknown_or_exit,15,0,498.49,1908.7,,,42.151333
h11_canon0905_lcd1000_x18_20260907,4201,31,3,unknown_or_exit,6,0,414.21,1824.22,,,63.801666
h11_canon0905_lcd1000_x18_20260907,4351,31,1,ramp_R_D_E,1,0,357.14,357.14,,,43.63
h11_canon0905_lcd1000_x18_20260907,4351,31,1,ramp_R_D_W,14,10,619.79,729.96,619.7899780273438,720.3800048828125,2.7742858
h11_canon0905_lcd1000_x18_20260907,4351,31,1,unknown_or_exit,25,9,383.67,1846.35,543.0999755859375,613.4400024414062,44.8152
h11_canon0905_lcd1000_x18_20260907,4351,31,2,unknown_or_exit,14,0,572.48,1909.16,,,51.95214
h11_canon0905_lcd1000_x18_20260907,4351,31,3,unknown_or_exit,11,0,522.32,1786.65,,,58.681824
h11_canon0905_lcd1000_x18_20260907,4501,31,1,ramp_R_D_E,2,0,31.26,61.38,,,42.04
h11_canon0905_lcd1000_x18_20260907,4501,31,1,ramp_R_D_W,3,3,717.18,730.69,717.1799926757812,730.6900024414062,1.8633332
h11_canon0905_lcd1000_x18_20260907,4501,31,1,unknown_or_exit,32,16,185.89,1955.6,566.1699829101562,710.6799926757812,31.726562
h11_canon0905_lcd1000_x18_20260907,4501,31,2,unknown_or_exit,12,0,526.4,1797.85,,,41.544163
h11_canon0905_lcd1000_x18_20260907,4501,31,3,unknown_or_exit,7,0,873.44,1409.25,,,52.518574
h11_canon0905_lcd1000_x18_20260907,4651,31,1,ramp_R_D_E,1,0,164.54,164.54,,,42.93
h11_canon0905_lcd1000_x18_20260907,4651,31,1,unknown_or_exit,42,30,210.01,1974.71,553.3800048828125,732.5700073242188,22.321905
h11_canon0905_lcd1000_x18_20260907,4651,31,2,unknown_or_exit,9,0,391.47,1805.33,,,60.97222
h11_canon0905_lcd1000_x18_20260907,4651,31,3,unknown_or_exit,8,0,1166.46,1846.58,,,39.5875
h11_canon0905_lcd1000_x18_20260907,4801,31,1,ramp_R_D_E,1,0,148.96,148.96,,,45.7
h11_canon0905_lcd1000_x18_20260907,4801,31,1,unknown_or_exit,54,42,483.4,1948.99,483.3999938964844,732.5700073242188,21.18352
h11_canon0905_lcd1000_x18_20260907,4801,31,2,unknown_or_exit,13,0,1040.93,1978.18,,,45.840767
h11_canon0905_lcd1000_x18_20260907,4801,31,3,unknown_or_exit,4,0,1324.35,1727.11,,,104.560005
h11_canon0905_lcd1000_x18_20260907,4951,31,1,unknown_or_exit,65,48,238.99,1946.8,447.5199890136719,732.5700073242188,19.22446
h11_canon0905_lcd1000_x18_20260907,4951,31,2,unknown_or_exit,7,0,864.92,1820.98,,,48.352856
h11_canon0905_lcd1000_x18_20260907,4951,31,3,unknown_or_exit,5,0,1048.51,1780.35,,,68.534
h11_canon0905_lcd1000_x18_20260907,5101,31,1,ramp_R_D_E,1,0,246.24,246.24,,,39.27
h11_canon0905_lcd1000_x18_20260907,5101,31,1,unknown_or_exit,61,51,429.24,1954.55,429.239990234375,732.5700073242188,17.22869
