run,t,link,prev_link,cls,n
h0_nocontrol_lcd1000_x18_20260906,1651,32,-1,ramp_R_D_E,11
h0_nocontrol_lcd1000_x18_20260906,1651,32,-1,ramp_R_D_W,20
h0_nocontrol_lcd1000_x18_20260906,1651,32,-1,signal_or_other,23
h0_nocontrol_lcd1000_x18_20260906,1651,32,10481,signal_or_other,44
h0_nocontrol_lcd1000_x18_20260906,1651,32,10491,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,1651,32,10491,signal_or_other,146
h0_nocontrol_lcd1000_x18_20260906,1651,32,10491,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,1801,32,-1,ramp_R_D_E,14
h0_nocontrol_lcd1000_x18_20260906,1801,32,-1,ramp_R_D_W,20
h0_nocontrol_lcd1000_x18_20260906,1801,32,-1,signal_or_other,19
h0_nocontrol_lcd1000_x18_20260906,1801,32,10481,signal_or_other,41
h0_nocontrol_lcd1000_x18_20260906,1801,32,10491,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1801,32,10491,signal_or_other,160
h0_nocontrol_lcd1000_x18_20260906,1801,32,10491,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,1951,32,-1,ramp_R_D_E,12
h0_nocontrol_lcd1000_x18_20260906,1951,32,-1,ramp_R_D_W,18
h0_nocontrol_lcd1000_x18_20260906,1951,32,-1,signal_or_other,18
h0_nocontrol_lcd1000_x18_20260906,1951,32,10481,signal_or_other,39
h0_nocontrol_lcd1000_x18_20260906,1951,32,10491,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,1951,32,10491,signal_or_other,149
h0_nocontrol_lcd1000_x18_20260906,1951,32,10491,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,2101,32,-1,ramp_R_D_E,10
h0_nocontrol_lcd1000_x18_20260906,2101,32,-1,ramp_R_D_W,29
h0_nocontrol_lcd1000_x18_20260906,2101,32,-1,signal_or_other,17
h0_nocontrol_lcd1000_x18_20260906,2101,32,10481,signal_or_other,37
h0_nocontrol_lcd1000_x18_20260906,2101,32,10491,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,2101,32,10491,signal_or_other,162
h0_nocontrol_lcd1000_x18_20260906,2101,32,10491,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,2251,32,-1,ramp_R_D_E,16
h0_nocontrol_lcd1000_x18_20260906,2251,32,-1,ramp_R_D_W,24
h0_nocontrol_lcd1000_x18_20260906,2251,32,-1,signal_or_other,24
h0_nocontrol_lcd1000_x18_20260906,2251,32,10481,signal_or_other,41
h0_nocontrol_lcd1000_x18_20260906,2251,32,10491,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,2251,32,10491,signal_or_other,152
h0_nocontrol_lcd1000_x18_20260906,2251,32,10491,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,2401,32,-1,ramp_R_D_E,14
h0_nocontrol_lcd1000_x18_20260906,2401,32,-1,ramp_R_D_W,19
h0_nocontrol_lcd1000_x18_20260906,2401,32,-1,signal_or_other,28
h0_nocontrol_lcd1000_x18_20260906,2401,32,10481,signal_or_other,46
h0_nocontrol_lcd1000_x18_20260906,2401,32,10491,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,2401,32,10491,signal_or_other,143
h0_nocontrol_lcd1000_x18_20260906,2401,32,10491,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,2551,32,-1,ramp_R_D_E,15
h0_nocontrol_lcd1000_x18_20260906,2551,32,-1,ramp_R_D_W,29
h0_nocontrol_lcd1000_x18_20260906,2551,32,-1,signal_or_other,30
h0_nocontrol_lcd1000_x18_20260906,2551,32,10481,signal_or_other,41
h0_nocontrol_lcd1000_x18_20260906,2551,32,10491,signal_or_other,150
h0_nocontrol_lcd1000_x18_20260906,2551,32,10491,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2701,32,-1,ramp_R_D_E,7
h0_nocontrol_lcd1000_x18_20260906,2701,32,-1,ramp_R_D_W,24
h0_nocontrol_lcd1000_x18_20260906,2701,32,-1,signal_or_other,33
h0_nocontrol_lcd1000_x18_20260906,2701,32,10481,signal_or_other,34
h0_nocontrol_lcd1000_x18_20260906,2701,32,10491,signal_or_other,152
h0_nocontrol_lcd1000_x18_20260906,2851,32,-1,ramp_R_D_E,12
h0_nocontrol_lcd1000_x18_20260906,2851,32,-1,ramp_R_D_W,21
h0_nocontrol_lcd1000_x18_20260906,2851,32,-1,signal_or_other,32
h0_nocontrol_lcd1000_x18_20260906,2851,32,10481,signal_or_other,34
h0_nocontrol_lcd1000_x18_20260906,2851,32,10491,signal_or_other,160
h0_nocontrol_lcd1000_x18_20260906,3001,32,-1,ramp_R_D_E,9
h0_nocontrol_lcd1000_x18_20260906,3001,32,-1,ramp_R_D_W,12
h0_nocontrol_lcd1000_x18_20260906,3001,32,-1,signal_or_other,29
h0_nocontrol_lcd1000_x18_20260906,3001,32,10481,signal_or_other,39
h0_nocontrol_lcd1000_x18_20260906,3001,32,10491,signal_or_other,165
h0_nocontrol_lcd1000_x18_20260906,3151,32,-1,ramp_R_D_E,5
h0_nocontrol_lcd1000_x18_20260906,3151,32,-1,ramp_R_D_W,25
h0_nocontrol_lcd1000_x18_20260906,3151,32,-1,signal_or_other,28
h0_nocontrol_lcd1000_x18_20260906,3151,32,10481,signal_or_other,40
h0_nocontrol_lcd1000_x18_20260906,3151,32,10491,signal_or_other,169
h0_nocontrol_lcd1000_x18_20260906,3301,32,-1,ramp_R_D_E,15
h0_nocontrol_lcd1000_x18_20260906,3301,32,-1,ramp_R_D_W,19
h0_nocontrol_lcd1000_x18_20260906,3301,32,-1,signal_or_other,30
h0_nocontrol_lcd1000_x18_20260906,3301,32,10481,signal_or_other,43
h0_nocontrol_lcd1000_x18_20260906,3301,32,10491,signal_or_other,166
h0_nocontrol_lcd1000_x18_20260906,3451,32,-1,ramp_R_D_E,7
h0_nocontrol_lcd1000_x18_20260906,3451,32,-1,ramp_R_D_W,23
h0_nocontrol_lcd1000_x18_20260906,3451,32,-1,signal_or_other,27
h0_nocontrol_lcd1000_x18_20260906,3451,32,10481,signal_or_other,41
h0_nocontrol_lcd1000_x18_20260906,3451,32,10491,signal_or_other,149
h0_nocontrol_lcd1000_x18_20260906,3451,32,10491,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3601,32,-1,ramp_R_D_E,12
h0_nocontrol_lcd1000_x18_20260906,3601,32,-1,ramp_R_D_W,32
h0_nocontrol_lcd1000_x18_20260906,3601,32,-1,signal_or_other,30
h0_nocontrol_lcd1000_x18_20260906,3601,32,10481,signal_or_other,40
h0_nocontrol_lcd1000_x18_20260906,3601,32,10491,signal_or_other,167
h0_nocontrol_lcd1000_x18_20260906,3601,32,10491,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3751,32,-1,ramp_R_D_E,6
h0_nocontrol_lcd1000_x18_20260906,3751,32,-1,ramp_R_D_W,21
h0_nocontrol_lcd1000_x18_20260906,3751,32,-1,signal_or_other,30
h0_nocontrol_lcd1000_x18_20260906,3751,32,10481,signal_or_other,45
h0_nocontrol_lcd1000_x18_20260906,3751,32,10491,signal_or_other,150
h0_nocontrol_lcd1000_x18_20260906,3751,32,10491,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3901,32,-1,ramp_R_D_E,5
h0_nocontrol_lcd1000_x18_20260906,3901,32,-1,ramp_R_D_W,18
h0_nocontrol_lcd1000_x18_20260906,3901,32,-1,signal_or_other,29
h0_nocontrol_lcd1000_x18_20260906,3901,32,10481,signal_or_other,40
h0_nocontrol_lcd1000_x18_20260906,3901,32,10491,signal_or_other,157
h0_nocontrol_lcd1000_x18_20260906,3901,32,10491,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,4051,32,-1,ramp_R_D_E,6
h0_nocontrol_lcd1000_x18_20260906,4051,32,-1,ramp_R_D_W,10
h0_nocontrol_lcd1000_x18_20260906,4051,32,-1,signal_or_other,26
h0_nocontrol_lcd1000_x18_20260906,4051,32,10481,signal_or_other,39
h0_nocontrol_lcd1000_x18_20260906,4051,32,10491,signal_or_other,158
h0_nocontrol_lcd1000_x18_20260906,4051,32,10491,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,4201,32,-1,ramp_R_D_E,7
h0_nocontrol_lcd1000_x18_20260906,4201,32,-1,ramp_R_D_W,10
h0_nocontrol_lcd1000_x18_20260906,4201,32,-1,signal_or_other,29
h0_nocontrol_lcd1000_x18_20260906,4201,32,10481,signal_or_other,46
h0_nocontrol_lcd1000_x18_20260906,4201,32,10491,signal_or_other,160
h0_nocontrol_lcd1000_x18_20260906,4201,32,10491,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,4351,32,-1,ramp_R_D_E,9
h0_nocontrol_lcd1000_x18_20260906,4351,32,-1,ramp_R_D_W,15
h0_nocontrol_lcd1000_x18_20260906,4351,32,-1,signal_or_other,25
h0_nocontrol_lcd1000_x18_20260906,4351,32,10481,signal_or_other,45
h0_nocontrol_lcd1000_x18_20260906,4351,32,10491,signal_or_other,156
h0_nocontrol_lcd1000_x18_20260906,4501,32,-1,ramp_R_D_E,4
h0_nocontrol_lcd1000_x18_20260906,4501,32,-1,ramp_R_D_W,21
h0_nocontrol_lcd1000_x18_20260906,4501,32,-1,signal_or_other,21
h0_nocontrol_lcd1000_x18_20260906,4501,32,10481,signal_or_other,35
h0_nocontrol_lcd1000_x18_20260906,4501,32,10481,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,4501,32,10491,signal_or_other,166
h0_nocontrol_lcd1000_x18_20260906,4501,32,10491,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,4651,32,-1,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,4651,32,-1,ramp_R_D_W,9
h0_nocontrol_lcd1000_x18_20260906,4651,32,-1,signal_or_other,21
h0_nocontrol_lcd1000_x18_20260906,4651,32,-1,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,4651,32,10481,signal_or_other,37
h0_nocontrol_lcd1000_x18_20260906,4651,32,10481,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,4651,32,10491,signal_or_other,163
h0_nocontrol_lcd1000_x18_20260906,4651,32,10491,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,4801,32,-1,ramp_R_D_E,5
h0_nocontrol_lcd1000_x18_20260906,4801,32,-1,ramp_R_D_W,12
h0_nocontrol_lcd1000_x18_20260906,4801,32,-1,signal_or_other,14
h0_nocontrol_lcd1000_x18_20260906,4801,32,-1,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,4801,32,10481,signal_or_other,39
h0_nocontrol_lcd1000_x18_20260906,4801,32,10491,signal_or_other,151
h0_nocontrol_lcd1000_x18_20260906,4801,32,10491,unknown_or_exit,26
h0_nocontrol_lcd1000_x18_20260906,4951,32,-1,ramp_R_D_E,9
h0_nocontrol_lcd1000_x18_20260906,4951,32,-1,ramp_R_D_W,12
h0_nocontrol_lcd1000_x18_20260906,4951,32,-1,signal_or_other,8
h0_nocontrol_lcd1000_x18_20260906,4951,32,-1,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,4951,32,10481,signal_or_other,40
h0_nocontrol_lcd1000_x18_20260906,4951,32,10491,signal_or_other,110
h0_nocontrol_lcd1000_x18_20260906,4951,32,10491,unknown_or_exit,56
h0_nocontrol_lcd1000_x18_20260906,5101,32,-1,ramp_R_D_E,5
h0_nocontrol_lcd1000_x18_20260906,5101,32,-1,ramp_R_D_W,13
h0_nocontrol_lcd1000_x18_20260906,5101,32,-1,signal_or_other,5
h0_nocontrol_lcd1000_x18_20260906,5101,32,-1,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,5101,32,10481,signal_or_other,36
h0_nocontrol_lcd1000_x18_20260906,5101,32,10481,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,5101,32,10491,signal_or_other,74
h0_nocontrol_lcd1000_x18_20260906,5101,32,10491,unknown_or_exit,91
h0_nocontrol_lcd1000_x18_20260906,5251,32,-1,ramp_R_D_E,6
h0_nocontrol_lcd1000_x18_20260906,5251,32,-1,ramp_R_D_W,7
h0_nocontrol_lcd1000_x18_20260906,5251,32,-1,signal_or_other,2
h0_nocontrol_lcd1000_x18_20260906,5251,32,-1,unknown_or_exit,16
h0_nocontrol_lcd1000_x18_20260906,5251,32,10481,signal_or_other,19
h0_nocontrol_lcd1000_x18_20260906,5251,32,10481,unknown_or_exit,25
h0_nocontrol_lcd1000_x18_20260906,5251,32,10491,signal_or_other,36
h0_nocontrol_lcd1000_x18_20260906,5251,32,10491,unknown_or_exit,126
h0_nocontrol_lcd1000_x18_20260906,901,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,901,31,78,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,901,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,901,31,10479,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,901,31,10483,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,901,31,10483,unknown_or_exit,11
h0_nocontrol_lcd1000_x18_20260906,901,31,10698,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,901,31,10703,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,1051,31,78,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,1051,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10121,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10121,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10479,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,1051,31,10483,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1051,31,10483,unknown_or_exit,21
h0_nocontrol_lcd1000_x18_20260906,1051,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1051,31,10703,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,1201,31,78,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,1201,31,10119,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1201,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1201,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1201,31,10479,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,1201,31,10483,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1201,31,10483,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,1201,31,10698,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1201,31,10703,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,1351,31,78,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,1351,31,10119,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1351,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1351,31,10121,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1351,31,10121,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1351,31,10479,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,1351,31,10483,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,1351,31,10703,unknown_or_exit,10
h0_nocontrol_lcd1000_x18_20260906,1501,31,78,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1501,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1501,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,1501,31,10119,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1501,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1501,31,10479,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,1501,31,10483,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,1501,31,10483,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,1501,31,10703,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1651,31,78,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,1651,31,10119,ramp_R_D_W,4
h0_nocontrol_lcd1000_x18_20260906,1651,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1651,31,10479,unknown_or_exit,16
h0_nocontrol_lcd1000_x18_20260906,1651,31,10483,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,1651,31,10698,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,1651,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1651,31,10703,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,1801,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1801,31,78,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,1801,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1801,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,1801,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1801,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1801,31,10479,unknown_or_exit,12
h0_nocontrol_lcd1000_x18_20260906,1801,31,10483,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,1801,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1801,31,10703,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,1951,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1951,31,78,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,1951,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1951,31,10119,ramp_R_D_W,6
h0_nocontrol_lcd1000_x18_20260906,1951,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1951,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,1951,31,10121,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,1951,31,10479,unknown_or_exit,11
h0_nocontrol_lcd1000_x18_20260906,1951,31,10483,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,1951,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,1951,31,10703,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,2101,31,78,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2101,31,10479,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,2101,31,10483,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,2101,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2101,31,10703,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2251,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,2251,31,78,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,2251,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,2251,31,10121,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,2251,31,10121,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,2251,31,10479,unknown_or_exit,11
h0_nocontrol_lcd1000_x18_20260906,2251,31,10483,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2251,31,10698,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,2251,31,10703,unknown_or_exit,11
h0_nocontrol_lcd1000_x18_20260906,2401,31,78,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,2401,31,10119,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,2401,31,10121,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,2401,31,10479,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,2401,31,10483,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,2401,31,10698,ramp_R_D_W,3
h0_nocontrol_lcd1000_x18_20260906,2401,31,10698,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,2401,31,10703,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2551,31,78,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2551,31,10119,ramp_R_D_E,2
h0_nocontrol_lcd1000_x18_20260906,2551,31,10119,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,2551,31,10479,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,2551,31,10483,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2551,31,10703,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,2551,31,10703,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2701,31,78,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,2701,31,10119,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2701,31,10479,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,2701,31,10483,unknown_or_exit,5
h0_nocontrol_lcd1000_x18_20260906,2701,31,10703,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,2851,31,78,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,2851,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,2851,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,2851,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,2851,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,2851,31,10479,unknown_or_exit,6
h0_nocontrol_lcd1000_x18_20260906,2851,31,10483,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,2851,31,10698,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,2851,31,10703,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3001,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3001,31,78,unknown_or_exit,8
h0_nocontrol_lcd1000_x18_20260906,3001,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3001,31,10119,ramp_R_D_W,3
h0_nocontrol_lcd1000_x18_20260906,3001,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3001,31,10121,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3001,31,10479,unknown_or_exit,10
h0_nocontrol_lcd1000_x18_20260906,3001,31,10483,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3001,31,10698,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3001,31,10703,unknown_or_exit,11
h0_nocontrol_lcd1000_x18_20260906,3151,31,78,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3151,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3151,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,3151,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3151,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3151,31,10121,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,3151,31,10121,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3151,31,10479,unknown_or_exit,14
h0_nocontrol_lcd1000_x18_20260906,3151,31,10483,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,3151,31,10698,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3151,31,10703,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3301,31,78,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,3301,31,10119,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3301,31,10119,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3301,31,10121,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,3301,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3301,31,10479,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,3301,31,10483,unknown_or_exit,10
h0_nocontrol_lcd1000_x18_20260906,3301,31,10703,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,3451,31,78,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3451,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3451,31,10121,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3451,31,10479,unknown_or_exit,18
h0_nocontrol_lcd1000_x18_20260906,3451,31,10483,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3451,31,10698,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3451,31,10703,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3451,31,10703,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,3601,31,78,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,3601,31,10119,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3601,31,10121,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,3601,31,10479,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,3601,31,10483,unknown_or_exit,18
h0_nocontrol_lcd1000_x18_20260906,3601,31,10698,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3601,31,10698,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3601,31,10703,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,3601,31,10703,unknown_or_exit,13
h0_nocontrol_lcd1000_x18_20260906,3751,31,78,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3751,31,78,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3751,31,10119,unknown_or_exit,1
h0_nocontrol_lcd1000_x18_20260906,3751,31,10121,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,3751,31,10479,unknown_or_exit,9
h0_nocontrol_lcd1000_x18_20260906,3751,31,10483,unknown_or_exit,7
h0_nocontrol_lcd1000_x18_20260906,3751,31,10698,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3751,31,10698,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3751,31,10703,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3901,31,78,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,3901,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,3901,31,10479,unknown_or_exit,10
h0_nocontrol_lcd1000_x18_20260906,3901,31,10483,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3901,31,10698,ramp_R_D_W,1
h0_nocontrol_lcd1000_x18_20260906,3901,31,10698,unknown_or_exit,4
h0_nocontrol_lcd1000_x18_20260906,3901,31,10703,unknown_or_exit,3
h0_nocontrol_lcd1000_x18_20260906,4051,31,78,ramp_R_D_E,1
h0_nocontrol_lcd1000_x18_20260906,4051,31,78,unknown_or_exit,2
h0_nocontrol_lcd1000_x18_20260906,4051,31,10119,ramp_R_D_W,2
h0_nocontrol_lcd1000_x18_20260906,4051,31,10119,unknown_or_exit,1
