link,h11,b0,h0,g1,h11-h0,b0-h0
10064,0.31666666666666665,0.2916666666666667,0.2986111111111111,0.3013888888888889,0.018055555555555547,-0.00694444444444442
10065,0.25,0.24166666666666667,0.2388888888888889,0.24722222222222223,0.0111111111111111,0.002777777777777768
10066,0.5430555555555555,0.5430555555555555,0.5430555555555555,0.5430555555555555,0.0,0.0
10068,0.8069444444444445,0.8069444444444445,0.8041666666666667,0.8069444444444445,0.002777777777777768,0.002777777777777768
10069,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,-0.001388888888888889,-0.001388888888888889
10070,0.21388888888888888,0.20555555555555555,0.20694444444444443,0.2111111111111111,0.0069444444444444475,-0.001388888888888884
10071,1.2319444444444445,1.2319444444444445,1.2319444444444445,1.2319444444444445,0.0,0.0
10080,2.8625,1.7944444444444445,1.8083333333333333,1.8152777777777778,1.0541666666666665,-0.01388888888888884
10081,0.9805555555555555,0.6472222222222223,0.6416666666666667,0.6444444444444445,0.3388888888888888,0.005555555555555536
10082,2.4125,1.6708333333333334,1.6958333333333333,1.7125,0.7166666666666668,-0.02499999999999991
10085,0.24305555555555555,0.24305555555555555,0.24305555555555555,0.24305555555555555,0.0,0.0
10086,0.2972222222222222,0.29583333333333334,0.29583333333333334,0.29583333333333334,0.001388888888888884,0.0
