run,t,rc_R_D_W,rc_R_D_E,rc_R_F_W,rc_R_F_E,rc_D,rc_F,lc_32,ls_32,lt_32,lc_29,ls_29,lt_29,lc_37,ls_37,lt_37,lc_40,ls_40,lt_40,lc_66,ls_66,lt_66,lc_420,ls_420,lt_420,lc_329,ls_329,lt_329,far_10482,far_10490,far_10480,far_10484,far_10646,far_10681,qb_32_L1_n,qb_32_L1_stop,qb_32_L1_minstopbin_m,qb_32_L2_n,qb_32_L2_stop,qb_32_L2_minstopbin_m,qb_32_L3_n,qb_32_L3_stop,qb_32_L3_minstopbin_m,vr_32_L1_n,vr_32_L1_stop,vr_32_L1_minstoppos,vr_32_L2_n,vr_32_L2_stop,vr_32_L2_minstoppos,vr_32_L3_n,vr_32_L3_stop,vr_32_L3_minstoppos,vr_32_L4_n,vr_32_L4_stop,vr_32_L4_minstoppos,vr_31_L1_n,vr_31_L1_stop,vr_31_L1_minstoppos,vr_31_L2_n,vr_31_L2_stop,vr_31_L2_minstoppos,vr_31_L3_n,vr_31_L3_stop,vr_31_L3_minstoppos,vr_31_L4_n,vr_31_L4_stop,vr_31_L4_minstoppos,vr_68_L1_n,vr_68_L1_stop,vr_68_L1_minstoppos,vr_68_L2_n,vr_68_L2_stop,vr_68_L2_minstoppos,vr_68_L3_n,vr_68_L3_stop,vr_68_L3_minstoppos,vr_68_L4_n,vr_68_L4_stop,vr_68_L4_minstoppos,vr_10482_n,vr_10490_n,vr_10480_n,vr_10484_n,vr_10646_n,vr_10681_n,stopped_vehicles,total_vehicles,ramp_vehicles,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,md_controller,md_controller_variant,md_tuning_name,md_F_ramp_mode,md_ramp_obs_R_D_W_queue_veh,md_ramp_obs_R_D_W_queue_cap_veh,md_ramp_obs_R_D_W_occupancy,md_ramp_obs_R_D_W_merge_controllable_veh_h,md_ramp_obs_R_D_W_merge_uncontrollable_veh_h,md_ramp_obs_R_D_W_controllable_share,md_far_rate_est_ramp_R_D_W,md_far_rate_obs_ramp_R_D_W,md_boundary_out_ramp_split_SC1001_W_out_free,md_boundary_out_ramp_split_SC1001_W_out_R_D_E,md_boundary_out_ramp_split_SC1001_W_out_R_D_W,pred_ramp_queue_R_D_W,pred_ramp_queue_total,N_UF_star,N_P_star,dg_wu_pre_refine_SC1001_p1,dg_wu_pre_refine_SC1001_p2,dg_wu_pre_refine_SC1001_p3,dg_wu_pre_refine_SC1001_p4,dg_wu_phase_price_SC1001_p1,dg_wu_phase_price_SC1001_p2,dg_wu_phase_price_SC1001_p3,dg_wu_phase_price_SC1001_p4,dg_leader_search_ramp_queue_stress,dg_leader_ramp_queue_veh,dg_leader_ramp_queue_penalty,dg_leader_selected_N_P_star,dg_leader_selected_N_UF_star,dg_leader_selected_intent_N_P_star,dg_leader_selected_intent_N_UF_star,dg_leader_selected_realized_N_P_star,dg_leader_selected_projected_N_P_star,dg_leader_selected_realized_N_UF_star,dg_leader_selected_objective,dg_leader_selected_stage_coarse,dg_leader_selected_stage_refined,dg_leader_selected_stage_fallback,dg_leader_selected_stage_fallback_pfo,dg_leader_selected_stage_fallback_no_control,dg_wu_b3_meter_fd3_R_D_W_lo,dg_wu_b3_meter_fd3_R_D_W_base,dg_wu_b3_meter_fd3_R_D_W_hi,dg_wu_b3_meter_fd3_R_D_W_curv,dg_wu_b3_meter_fd3_R_D_W_nonlin,dg_wu_b3_meter_fd3_R_D_W_cliffup,dg_wu_b3_meter_price_R_D_W,dg_wu_b3_meter_price_ref_R_D_W,dg_wu_b3cert_R_D_W,dg_leg_ramp_split_injected_R_D_W
b0_rl_b0_lcd1000_x18_20260907,4050,47,15,36,95,62,131,258,183,1333.894711,1,0,0.0,12,1,533.392291,96,88,612.673966,303,246,1690.353342,25,0,0.0,60,39,0.986401,552.353274,110.592691,117.562818,598.015554,872.891213,136.219257,95,66,1337.0,79,54,1330.0,84,63,1337.0,95,66,1340.67007980361,79,54,1333.89471114046,84,63,1340.11080148008,0,0,,7,0,,13,0,,13,0,,0,0,,13,0,,12,0,,10,0,,6,0,,36,3,11,12,13,47,3390,6889,193,0.0,864.2789701572667,644.2936901722121,0.0,45.0,20.0,29.907602477286716,43.09239752271328,20.0,21.714927166518766,74.89157423839103,21.393498595090204,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,47.0,153.2,0.3067885117493473,117.562818,552.353274,0.17548887003000965,2143.539525832233,669.916092,0.25,0.5,0.25,50.423227862712764,165.7877825698503,1508.5726603294788,340.5926033741497,63.0,20.0,23.907602477286716,31.092397522713277,-0.03950157600443971,-0.03120794200299537,0.056889996372607055,-0.01734487302858323,0.3166184765854957,508.96369230033656,0.0,340.5926033741497,1508.5726603294788,-250.0,1508.5726603294788,340.5926033741497,340.5926033741497,1508.5726603294788,2864.232354512864,1.0,0.0,0.0,0.0,0.0,1017.1174546125187,1017.1174546125187,1016.8374925168872,0.27996209563161756,0.0,0.0,-0.0006033595847917973,0.0,0.0,663.4637980234442
b0_rl_b0_lcd1000_x18_20260907,4200,68,15,42,102,83,144,250,166,1338.400077,1,0,0.0,12,1,533.406661,89,80,649.8875,301,252,1712.352367,18,0,0.0,59,48,0.657875,278.643355,171.137184,72.886228,625.866271,772.456582,77.582991,93,67,1337.0,77,47,1337.0,80,52,1337.0,93,67,1338.400077467,77,47,1339.53104429858,80,52,1340.92591866835,0,0,,11,0,,11,0,,1,0,,0,0,,21,1,240.145989138898,12,0,,8,0,,10,0,,53,6,15,9,14,54,3499,6941,227,0.0,1508.4234791178956,1200.1491812115833,0.0,43.0,20.0,28.19114645675826,46.808853543241746,20.0,21.714927166518766,74.89157423839103,21.393498595090204,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,68.0,153.2,0.4438642297650131,72.886228,278.643355,0.20734023969755058,2132.8218282030716,351.529583,0.25,0.5,0.25,71.35954198488872,180.05095354569693,2708.572660329479,368.28769657142857,49.0,20.0,28.19114645675826,40.808853543241746,-0.02163529326864344,-0.029817340452281904,0.03672172065397472,-0.02067282841252105,0.3708766237947607,579.1324984044808,0.0,368.28769657142857,2708.572660329479,376.66366029024937,2708.572660329479,368.28769657142857,368.28769657142857,2708.572660329479,2849.1800167992496,1.0,0.0,0.0,0.0,0.0,1011.6774849108632,1011.6774849108632,1011.4091160690534,0.2683688418098882,0.0,0.0,-0.0006008464126272391,0.0,0.0,598.777654304558
b0_rl_b0_lcd1000_x18_20260907,4350,97,4,6,108,101,114,251,166,1338.969751,6,0,0.0,15,4,521.639911,90,84,647.167902,303,248,1727.935509,15,0,0.0,56,48,3.876591,212.914612,244.98588,41.160209,618.232739,782.761993,56.134539,98,68,1337.0,82,55,1358.0,71,43,1358.0,98,68,1338.96975130994,82,55,1364.18247165882,71,43,1360.51504355282,0,0,,16,0,,8,0,,4,0,,0,0,,18,1,227.971486676982,8,0,,6,0,,6,0,,75,1,22,3,6,60,3723,7061,215,300.0,1800.0,1500.1491812115833,0.0,43.0,20.0,28.19114645675826,46.808853543241746,30.0,20.97882794053508,66.35287680658116,20.668295252883755,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,97.0,153.2,0.6331592689295039,41.160209,212.914612,0.16200034634679522,2122.1577190620565,254.07482100000001,0.25,0.5,0.25,88.09257773302289,203.0187260923487,3600.1491812115833,347.83163409977317,43.0,20.0,28.19114645675826,46.808853543241746,-0.03654256427922453,-0.03560131136046207,0.05490862333534574,-0.022000658520552996,0.3516598615264536,611.560454940478,0.0,347.83163409977317,3600.1491812115833,347.83163409977317,3600.1491812115833,347.83163409977317,347.83163409977317,3600.1491812115833,2952.8391983845386,0.0,0.0,1.0,1.0,0.0,1036.3955989658853,1036.3955989658853,1036.136864946785,0.25873401910030225,0.0,0.0,-0.0005601868589651973,0.0,0.0,688.3041774371176
b0_rl_b0_lcd1000_x18_20260907,4500,94,8,4,117,102,121,249,163,1329.779645,1,0,0.0,7,3,526.834112,90,82,631.645819,303,250,1750.30036,16,0,0.0,56,42,0.588203,608.975619,278.442739,118.131281,683.215411,840.270652,66.592923,94,71,1323.0,88,50,1365.0,67,42,1400.0,94,71,1329.77964504511,88,50,1368.56756710715,67,42,1403.86376293647,0,0,,12,0,,7,0,,5,0,,0,0,,14,1,244.022339768728,10,0,,5,0,,4,0,,70,1,24,7,4,69,3545,7151,223,431.05583033135724,431.05583033135724,385.25889289152366,192.62944644576186,43.0,20.0,25.779074048963,49.220925951036996,24.0,22.144318381675916,70.03914774028011,21.816533878043966,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,94.0,153.2,0.6135770234986946,118.131281,608.975619,0.16246755600861443,2111.5469304667463,727.1069,0.25,0.5,0.25,79.15149644209718,194.47948592066854,1440.0,325.4426039002267,49.0,20.0,25.779074048963,43.220925951036996,-0.03632020680133019,-0.038618775949968764,0.054683059864403916,-0.024341025551150253,0.36754021391125297,546.2732000774236,0.0,325.4426039002267,1440.0,-250.0,1440.0,325.4426039002267,325.4426039002267,1440.0,2653.2192920657008,1.0,0.0,0.0,0.0,0.0,994.7911809054455,994.589707290972,994.3781148301409,0.010118846357727307,0.0,0.0,-0.0005186320077847674,300.0,0.0,650.3090259956573
b0_rl_b0_lcd1000_x18_20260907,4650,89,25,13,87,114,100,249,181,1307.600837,1,1,536.045829,10,2,527.311574,90,81,653.532656,296,252,1764.483134,19,0,0.0,56,31,1.061006,729.84499,97.916362,180.092988,703.634721,514.558075,425.116066,94,74,1302.0,79,57,1365.0,76,50,1414.0,94,74,1307.60083657319,79,57,1367.35139573318,76,50,1416.72951421994,0,0,,6,0,,1,0,,3,0,,0,0,,18,0,,10,0,,10,0,,11,0,,68,0,21,25,13,43,3564,7092,214,0.0,1266.7572381173227,880.6133154369154,0.0,43.0,20.0,23.519343056396913,51.48065694360308,23.0,21.173076347391888,72.96725529553099,20.859668357077126,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,89.0,153.2,0.5809399477806789,180.092988,729.84499,0.19791787171674682,2100.9891958144126,909.937978,0.25,0.5,0.25,92.71398947712407,185.52219839930237,2147.370553554238,354.5096400680272,49.0,20.0,23.519343056396913,45.48065694360308,-0.035306306826085265,-0.038884628492957596,0.05398829710625552,-0.024652764996378806,0.36166622725020364,594.7376157530389,0.0,354.5096400680272,2147.370553554238,362.4840164852607,2147.370553554238,354.5096400680272,354.5096400680272,2147.370553554238,2592.60352082961,1.0,0.0,0.0,0.0,0.0,980.9135848327153,980.6930312849597,980.5044821275326,0.0320043903284386,0.0,0.0,-0.00048427135617489604,431.05583033135724,0.0,613.720136386431
b0_rl_b0_lcd1000_x18_20260907,4800,115,9,6,98,124,104,255,168,1288.930501,0,0,0.0,8,2,533.029889,87,79,667.737333,297,258,1751.619333,29,0,0.0,59,42,0.53693,251.130496,77.560332,27.52794,549.360921,693.016907,122.413717,96,76,1288.0,88,50,1330.0,71,42,1351.0,96,76,1288.9305006035,88,50,1331.59888201361,71,42,1354.53471904451,0,0,,17,5,708.106445063827,11,0,,4,0,,0,0,,24,0,,13,0,,7,0,,12,0,,89,1,26,8,4,50,3633,6966,228,300.0,1566.7572381173227,1180.6133154369154,0.0,31.0,20.0,35.51934305639691,51.48065694360308,23.0,21.173076347391888,72.96725529553098,20.859668357077126,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,115.0,153.2,0.7506527415143603,27.52794,251.130496,0.0987873914572606,2090.4842498353405,278.658436,0.25,0.5,0.25,106.29437682232461,208.84772040405667,3047.370553554238,356.6652544671202,43.0,20.0,23.519343056396913,51.48065694360308,-0.03951930727088371,-0.041308932702411205,0.060866784734287194,-0.02521183208756339,0.3759981952002457,628.0945284431969,0.0,356.6652544671202,3047.370553554238,356.6652544671202,3047.370553554238,356.6652544671202,356.6652544671202,3047.370553554238,2536.5974079611397,0.0,0.0,1.0,1.0,0.0,961.5701215454445,961.5701215454445,961.3074627425326,0.2626588029118011,0.0,0.0,-0.0005676850154352388,0.0,0.0,690.1208757541175
b0_rl_b0_lcd1000_x18_20260907,4950,97,2,0,101,99,101,237,150,1313.951577,0,0,0.0,16,6,521.149396,84,75,694.748177,290,255,1789.631051,26,0,0.0,55,38,3.282025,499.013956,138.439668,232.246375,409.952074,621.0644,32.105812,92,67,1309.0,75,45,1337.0,70,38,1372.0,92,67,1313.95157684337,75,45,1340.37606550297,70,38,1375.10992779276,0,0,,13,0,,9,0,,5,0,,0,0,,15,0,,9,0,,10,0,,9,0,,76,0,21,2,0,53,3469,6891,200,600.0,1800.0,1480.6133154369154,0.0,25.0,20.0,35.51934305639691,57.48065694360308,23.0,20.0,75.0,20.0,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,97.0,153.2,0.6331592689295039,232.246375,499.013956,0.31759739336933895,2080.031828586164,731.260331,0.25,0.5,0.25,75.60841858005571,181.83432589493447,3880.6133154369154,393.1319778231292,31.0,20.0,35.51934305639691,51.48065694360308,-0.03259550001225531,-0.041334627064769425,0.05294696836124846,-0.023360835785933176,0.3271742409434072,510.32309257995587,0.0,393.1319778231292,3880.6133154369154,393.1319778231292,3880.6133154369154,393.1319778231292,393.1319778231292,3880.6133154369154,2484.2884270401623,0.0,0.0,1.0,1.0,0.0,943.1913590736369,942.9819910776719,942.7590370736596,0.013586008047241194,0.0,0.0,-0.0005336663157207209,300.0,0.0,707.2242245955389
b0_rl_b0_lcd1000_x18_20260907,5100,79,1,6,109,80,115,237,139,1325.549876,1,1,535.907236,15,2,527.340942,80,72,694.760297,284,247,1772.695155,29,5,686.190861,59,43,1.111113,656.466497,216.0,196.812011,484.71609,596.139931,74.389187,90,67,1323.0,76,31,1344.0,71,41,1344.0,90,67,1325.54987596822,76,31,1350.04540095243,71,41,1348.37149938385,0,0,,12,0,,4,0,,3,0,,0,0,,16,0,,12,0,,8,0,,7,0,,63,0,16,1,6,61,3447,6848,195,565.9564743909135,282.9782371954568,98.51088140227164,492.55440701135814,47.0,20.0,27.908038877409417,43.09196112259059,23.0,20.0,75.0,20.0,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,79.0,153.2,0.5156657963446476,196.812011,656.466497,0.23065389454295268,2069.631669443233,853.278508,0.25,0.5,0.25,59.00932061238979,159.79724903953326,1440.0,380.4395111564626,29.0,20.0,33.90803887740942,55.09196112259059,-0.03250688419652059,-0.04267405859203999,0.054107991689882784,-0.019974344767458074,0.3171694932303595,434.2964172631865,0.0,380.4395111564626,1440.0,-250.0,1440.0,380.4395111564626,380.4395111564626,1440.0,2442.1100767225867,1.0,0.0,0.0,0.0,0.0,932.5675282816173,932.3239143903545,932.1511787611032,0.07087826201154712,0.0,0.0,-0.00046281678422413426,600.0,0.0,697.7406886556363
b0_rl_b0_lcd1000_x18_20260907,5250,57,14,24,80,71,104,255,177,1319.193796,1,1,535.90776,16,1,533.022709,77,69,709.590603,288,244,1784.260628,24,0,0.0,63,39,1.475223,696.157884,119.33841,228.179614,430.377504,675.728359,513.49285,90,69,1316.0,92,67,1344.0,73,41,1337.0,90,69,1319.19379596418,92,67,1346.38177518143,73,41,1342.08097675136,0,0,,26,0,,22,0,,10,0,,0,0,,18,0,,8,0,,9,0,,8,0,,49,1,8,13,24,40,3382,6840,175,0.0,1162.2933332038137,877.7066667848281,0.0,35.0,20.0,37.40860774263517,45.59139225736484,20.0,20.52173913043478,76.95652173913044,20.52173913043478,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,57.0,153.2,0.3720626631853786,228.179614,696.157884,0.24685746763894673,2059.283511096017,924.337498,0.25,0.5,0.25,60.69444816189006,145.25878272968126,2039.9999999886418,328.4198147845805,53.0,20.0,25.40860774263517,39.59139225736484,-0.038684074408712465,-0.03568950432781692,0.05618651845590117,-0.017997729015646335,0.2890827734282907,475.07542853146344,0.0,328.4198147845805,2039.9999999886418,337.94317079365084,2039.999999988642,328.4198147845805,328.4198147845805,2039.9999999886418,2389.0927194827095,1.0,0.0,0.0,0.0,0.0,920.1395755909493,919.8714795643068,919.7162468962705,0.1128633586063188,0.0,0.0,-0.0004495731212505029,565.9564743909135,0.0,643.5622331320765
b0_rl_b0_lcd1000_x18_20260907,5400,81,3,40,101,84,141,244,167,1291.596723,1,1,535.947766,12,3,526.77035,71,61,774.682717,284,253,1778.821742,23,0,0.0,63,53,1.481722,189.485881,216.66159,111.642289,487.886801,650.844705,188.295011,86,69,1295.0,90,57,1288.0,68,41,1379.0,86,69,1300.61228989368,90,57,1291.59672301713,68,41,1383.86449577779,0,0,,15,0,,12,0,,5,0,,0,0,,16,0,,6,0,,6,0,,5,0,,61,0,20,3,29,52,3372,6775,225,0.0,879.707672809729,186.76410906342366,373.52821812684726,21.0,20.0,41.567496762338656,55.432503237661344,20.0,20.70175438596491,76.59649122807018,20.70175438596491,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,81.0,153.2,0.5287206266318538,111.642289,189.485881,0.3707467454805042,2048.9870935405365,301.12817,0.25,0.5,0.25,85.41223795484416,191.52325292999953,1440.0,338.0550922222222,39.0,20.0,35.567496762338656,43.432503237661344,-0.0333550844429773,-0.0416669693467977,0.055163230020023324,-0.022619660247479967,0.36061937206572325,563.0627654272237,0.0,338.0550922222222,1440.0,-250.0,1440.0,338.0550922222222,338.0550922222222,1440.0,2329.5505276248446,1.0,0.0,0.0,0.0,0.0,905.0365443384784,905.0365443384784,904.7046616947152,0.33188264376326515,0.0,0.0,-0.0006735252670457233,0.0,0.0,1116.328108820695
g1_base_x18_20260905,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,8,0,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,0.0,153.2,0.0,0.0,0.0,0.0,1241.76,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,150,5,6,0,0,11,0,42,2,1948.072685,0,0,0.0,5,1,533.403299,0,0,0.0,25,0,0.0,0,0,0.0,0,0,0.0,125.003196,70.615617,0.0,59.618589,0.0,0.0,15,2,1946.0,15,0,,12,0,,15,2,1948.07268470437,15,0,,12,0,,0,0,,7,0,,2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,4,0,2,0,0,134,988,11,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,0.0,125.003196,0.0,1235.5511999999999,125.003196,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,300,4,3,15,0,7,15,56,4,1947.982799,0,0,0.0,16,2,533.074983,0,0,0.0,42,8,2628.112438,8,0,0.0,0,0,0.0,749.99553,354.726354,48.0,327.74148,81.814048,0.0,20,1,1953.0,17,1,1953.0,19,2,1946.0,20,1,1954.20819045311,17,1,1954.18403979002,19,2,1947.98279877778,0,0,,9,0,,5,0,,1,0,,0,0,,13,0,,10,0,,7,0,,6,0,,4,1,0,2,2,0,242,1701,22,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,48.0,749.99553,0.06015071287429392,1229.3734439999998,797.99553,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,450,9,5,19,1,14,20,68,19,1866.957856,0,0,0.0,6,2,532.924982,2,1,1252.653108,50,16,2569.604785,27,0,0.0,0,0,0.0,705.841021,283.719776,72.0,352.126544,307.643664,264.0,23,12,1862.0,24,1,1953.0,21,6,1897.0,23,12,1866.95785572214,24,1,1954.11515038097,21,6,1901.26904261002,0,0,,14,0,,13,0,,11,0,,0,0,,12,0,,11,0,,11,0,,6,0,,9,3,0,2,9,0,375,2163,34,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,72.0,705.841021,0.0925639019493162,1223.2265767799997,777.841021,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,600,5,6,26,1,11,27,95,32,1847.697486,5,4,529.381366,13,2,527.527747,7,7,1223.236142,51,23,2531.163163,23,0,0.0,2,0,0.0,543.042659,298.51779,120.0,440.355437,440.67392,216.0,33,17,1841.0,40,15,1848.0,22,0,,33,17,1847.69748644102,40,15,1853.30581980381,22,0,,0,0,,11,0,,12,0,,5,0,,0,0,,15,0,,10,0,,9,0,,10,0,,5,3,0,3,5,0,496,2416,38,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,5.0,153.2,0.03263707571801567,120.0,543.042659,0.18098383018218442,1217.1104438960997,663.042659,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,750,6,7,17,0,13,17,141,71,1586.656243,4,4,524.276165,8,4,522.403363,5,1,1252.708355,65,27,2498.271286,21,0,0.0,10,3,0.09878,748.639588,190.071162,240.0,475.68548,393.015521,168.0,47,23,1596.0,48,23,1582.0,46,25,1596.0,47,23,1597.44346398847,48,23,1586.65624279081,46,25,1599.35716245588,0,0,,21,0,,18,0,,11,0,,0,0,,17,0,,17,1,340.786953314098,10,0,,9,0,,6,3,0,4,7,0,551,2682,30,1800.0,1800.0,1800.0,1800.0,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NoControl,no-control,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,240.0,748.639588,0.2427578289531331,1211.0248916766193,988.639588,0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1_base_x18_20260905,900,6,4,18,2,10,20,160,85,1542.294705,4,4,524.186014,15,0,0.0,7,3,1235.525304,73,31,2477.759839,26,0,0.0,7,0,0.0,826.092495,410.349301,244.732105,295.802473,844.421477,216.0,59,31,1540.0,55,28,1547.0,46,26,1554.0,59,31,1542.2947045838,55,28,1551.87158934162,46,26,1558.00921645928,0,0,,17,0,,19,0,,10,0,,0,0,,18,0,,13,2,333.951491574339,4,1,339.50398365766,4,0,,5,0,1,4,9,0,648,2796,30,1800.0,1800.0,1800.0,1800.0,22.0,22.666666666666664,70.66666666666666,22.666666666666664,22.0,22.666666666666664,70.66666666666666,22.666666666666664,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,244.732105,826.092495,0.22854546393498992,1204.9697672182363,1070.8246,0.25,0.25,0.5,0.0,0.0,7200.0,273.5252150464852,34.0,34.666666666666664,34.666666666666664,34.666666666666664,0.010189290489066138,0.003024974489377996,-0.019116447058550534,0.002368853303394758,0.04782710242017956,0.0,0.0,273.5252150464852,7200.0,273.5252150464852,7200.0,273.5252150464852,273.5252150464852,7200.0,978.014341987219,0.0,0.0,1.0,1.0,0.0,536.093650426484,536.091484792248,536.091484792248,0.002165634236007463,0.0,0.0,-1.9487794503447734e-06,1800.0,0.0,
g1_base_x18_20260905,1050,9,10,19,0,19,19,172,69,1498.955727,4,4,529.392212,19,10,508.486936,14,13,1167.559339,81,41,2442.109729,22,0,0.0,7,0,0.0,665.875045,202.669816,303.196021,377.421098,943.41131,288.0,54,19,1498.0,60,21,1498.0,58,29,1512.0,54,19,1498.9557274056,60,21,1501.27603568658,58,29,1512.52867841795,0,0,,16,0,,11,0,,11,0,,0,0,,16,0,,11,0,,11,0,,10,0,,6,2,3,8,5,0,957,3317,38,1695.6118222165787,1800.0,1800.0,1800.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,20.0,23.057471264367816,71.88505747126437,23.057471264367816,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,9.0,153.2,0.0587467362924282,303.196021,665.875045,0.3128728445597817,1198.944918382145,969.071066,0.25,0.25,0.5,0.0,0.0,7095.611822216579,340.48304655229595,24.0,22.275862068965516,69.44827586206897,22.275862068965516,0.004060569685208293,0.007109284503954427,-0.01044524049973461,0.0067316122348586305,0.0643893288340891,0.0,0.0,340.48304655229595,7095.611822216579,346.04789916000567,7200.0,340.48304655229595,340.48304655229595,7095.611822216579,1112.559916538016,1.0,0.0,0.0,0.0,0.0,590.3834682600988,590.3798744082626,590.3798744082626,0.0035938518362854666,0.0,0.0,-4.961798676027405e-07,1800.0,0.0,
g1_base_x18_20260905,1200,13,15,28,3,28,31,170,66,1504.380726,2,1,536.10843,13,4,522.253186,16,7,1216.855873,90,45,2398.026543,53,16,620.086281,14,2,113.049651,907.80783,426.350621,298.852153,829.776217,569.033868,386.223858,58,20,1498.0,60,23,1512.0,52,23,1505.0,58,20,1504.38072624434,60,23,1518.71199933298,52,23,1510.80768743079,0,0,,16,0,,11,0,,11,0,,0,0,,22,1,323.2400346506,20,2,323.939153100411,12,0,,12,0,,10,3,3,12,6,1,1155,3762,59,1800.0,1800.0,1800.0,1800.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,13.0,153.2,0.08485639686684074,298.852153,907.80783,0.24766890193623003,1206.659983,1206.659983,0.25,0.25,0.5,0.0,0.0,7200.0,310.1970365079365,24.0,22.275862068965516,69.44827586206897,22.275862068965516,0.014536102413458707,0.007646895475104998,-0.013869472916027803,0.004349997636538205,0.09993454647995975,0.0,0.0,310.1970365079365,7200.0,310.1970365079365,7200.0,310.1970365079365,310.1970365079365,7200.0,1247.522974544338,0.0,0.0,1.0,1.0,0.0,649.3786141981045,649.3741898720872,649.3734577555217,0.003692209451855888,0.0,0.0,-2.0772709098818458e-07,1695.6118222165787,0.0,
